#primary_id	ncar_flag	igra2_flag	bufr_flag
# igra2		STORNOWAY AIRPORT		58.217		-6.317		1949-01-01		2002-12-31
0-20000-0-32564          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_32564.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.32564.bfr
# ncar		BOL' SHERETZK		52.67		156.23		1965-09-09		1966-12-28
# bufr		BOL' SHERETZK		52.67		156.23		1965-09-10		1966-12-27
# igra2		-		-		-		-		-
0-20000-0-89564          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_89564.txt	/raid60/scratch/federico/databases/IGRAv2//AYM00089564-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.-1e+100-1e+100.bfr
# ncar		MAWSON		-67.6		62.88		1955-06-01		2019-03-31
# bufr		MAWSON		-67.6		62.87		1957-12-31		1978-12-31
# igra2		MAWSON		-67.602		62.875		1954-01-01		2019-12-31
0-20000-0-11659          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-93193          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20001-0-72403          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-16135          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-41015          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.4115.bfr
# ncar		-		-		-		-		-
# bufr		NHA TRANG		11.97		109.23		1968-04-02		1969-06-04
# igra2		-		-		-		-		-
0-20000-0-96163          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_96163.txt	/raid60/scratch/federico/databases/IGRAv2//IDM00096163-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.96163.bfr
# ncar		MIA PADANG		-0.88		100.35		1954-07-01		2019-03-31
# bufr		MIA PADANG		-0.88		100.35		1971-09-30		1972-09-26
# igra2		MIA PADANG		-0.788		100.281		1973-01-01		2019-12-31
0-20000-0-33837          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_33837.txt	/raid60/scratch/federico/databases/IGRAv2//UPM00033837-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.33837.bfr
# ncar		Odesa		46.48		30.63		1950-05-01		2019-02-16
# bufr		Odesa		46.48		30.63		1958-01-01		1978-12-31
# igra2		Odesa		46.433		30.767		1939-01-01		2019-12-31
0-20000-0-10304          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_10304.txt	/raid60/scratch/federico/databases/IGRAv2//GMM00010304-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10304.bfr
# ncar		MEPPEN		52.72		7.31		1971-06-16		2019-03-29
# bufr		MEPPEN		52.72		7.31		1971-06-15		1978-12-28
# igra2		MEPPEN		52.716		7.317		1972-01-01		2019-12-31
0-20000-0-41140          	1                        	1                        	-1                       	-1                       /raid60/scratch/federico/databases/UADB//uadb_windc_41140.txt	/raid60/scratch/federico/databases/IGRAv2//SAM00041140-data.txt	-1
# ncar		GIZAN (41140-0)		16.9		42.55		1974-10-08		2000-09-03
# bufr		-		-		-		-		-
# igra2		GIZAN (41140-0)		16.883		42.583		1983-01-01		1985-12-31
0-20001-0-08221          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-34247          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_34247.txt	/raid60/scratch/federico/databases/IGRAv2//RSM00034247-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.34247.bfr
# ncar		KALACH		50.42		41.05		1960-12-06		2019-03-31
# bufr		KALACH		50.42		41.05		1960-12-06		1978-12-31
# igra2		KALACH		50.417		41.05		1961-01-01		2019-12-31
0-20000-0-10136          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-31707          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_31707.txt	/raid60/scratch/federico/databases/IGRAv2//RSM00031707-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.31707.bfr
# ncar		EKATERINO-NIKOL'SKOE		47.73		130.97		1950-01-12		1994-12-08
# bufr		EKATERINO-NIKOL'SKOE		47.73		130.97		1958-01-01		1978-10-16
# igra2		EKATERINO-NIKOL'SKOE		47.733		130.967		1948-01-01		1993-12-31
0-20000-0-40689          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_40689.txt	/raid60/scratch/federico/databases/IGRAv2//IZM00040689-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.40689.bfr
# ncar		BASRAH-HUSSEN		30.57		47.78		1949-08-05		2008-09-18
# bufr		BASRAH-HUSSEN		30.57		47.78		1958-01-01		1973-02-08
# igra2		BASRAH-HUSSEN		30.517		47.783		1957-01-01		1990-12-31
0-20000-0-26202          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.26202.bfr
# ncar		-		-		-		-		-
# bufr		NORMAN WELLS A, NWT		65.28		-126.8		1958-01-01		1971-09-30
# igra2		-		-		-		-		-
0-20000-0-1491           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-02917          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-88881          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-40438          	-1                       	1                        	1                        	1                        -1	/raid60/scratch/federico/databases/IGRAv2//SAM00040438-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.40438.bfr
# ncar		-		-		-		-		-
# bufr		RIYADH OBS. (O.A.P.)		24.7		46.73		1967-06-02		1978-12-31
# igra2		RIYADH OBS. (O.A.P.)		24.7		46.733		1968-01-01		1992-12-31
0-20000-0-13285          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-24228          	-1                       	1                        	-1                       	-1                       -1	/raid60/scratch/federico/databases/IGRAv2//USW00024228-data.txt	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		PORT ANGELES/CGAS, WA.		48.133		-123.417		1944-01-01		1947-12-31
0-20000-0-78982          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-12928          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-17280          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.17280.bfr
# ncar		-		-		-		-		-
# bufr		DIYARBAKIR HAVALİMANI		37.92		40.2		1958-01-16		1978-12-31
# igra2		-		-		-		-		-
0-20000-0-63726          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_63726.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.63726.bfr
# ncar		KABALE		-1.25		29.98		1957-07-02		1994-03-07
# bufr		KABALE		-1.25		29.98		1966-06-11		1974-09-10
# igra2		-		-		-		-		-
0-20000-0-48619          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-11616          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-78955          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-48860          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_48860.txt	/raid60/scratch/federico/databases/IGRAv2//PFM00048860-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.48860.bfr
# ncar		HOANG SA (PATTLE)		16.55		111.62		1954-07-02		1974-01-16
# bufr		HOANG SA (PATTLE)		16.55		111.62		1965-04-27		1972-12-26
# igra2		HOANG SA (PATTLE)		16.55		111.617		1973-01-01		1973-12-31
0-20000-0-47840          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-72801          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.72801.bfr
# ncar		-		-		-		-		-
# bufr		ST.JOHN'S A, NFLD		47.67		-52.75		1971-05-15		1977-07-13
# igra2		-		-		-		-		-
0-20000-0-54662          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_54662.txt	/raid60/scratch/federico/databases/IGRAv2//CHM00054662-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.54662.bfr
# ncar		DALIAN		38.9		121.63		1956-08-20		2019-03-31
# bufr		DALIAN		38.9		121.63		1958-01-01		1978-12-31
# igra2		DALIAN		38.9		121.633		1944-01-01		2019-12-31
0-20000-0-67295          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-24205          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-33838          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.33838.bfr
# ncar		-		-		-		-		-
# bufr		Odesa		46.43		30.77		1958-06-06		1962-05-31
# igra2		-		-		-		-		-
0-20000-0-91789          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-23150          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-41984          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-33117          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-17602          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-13836          	-1                       	1                        	-1                       	-1                       -1	/raid60/scratch/federico/databases/IGRAv2//USW00013836-data.txt	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		MACON/LEWIS B.WILSON, GA.		32.7		-83.65		1942-01-01		1945-12-31
0-20000-0-1279           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-57131          	1                        	1                        	-1                       	-1                       /raid60/scratch/federico/databases/UADB//uadb_windc_57131.txt	/raid60/scratch/federico/databases/IGRAv2//CHM00057131-data.txt	-1
# ncar		JINGHE (57131-0)		34.25		108.92		1956-08-22		2019-03-31
# bufr		-		-		-		-		-
# igra2		JINGHE (57131-0)		34.433		108.967		2007-01-01		2019-12-31
0-20000-0-65208          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-83782          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-06447          	-1                       	1                        	1                        	1                        -1	/raid60/scratch/federico/databases/IGRAv2//BEM00006447-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.6447.bfr
# ncar		-		-		-		-		-
# bufr		UCCLE		50.8		4.35		1958-01-01		1978-12-31
# igra2		UCCLE		50.797		4.358		1949-01-01		2015-12-31
0-20000-0-07600          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-47132          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_47132.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.47132.bfr
# ncar		ANMYEONDO		36.33		127.38		1962-03-05		1999-07-10
# bufr		ANMYEONDO		36.33		127.38		1958-05-01		1972-12-30
# igra2		-		-		-		-		-
0-20000-0-85801          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_85801.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.85801.bfr
# ncar		PUERTO MONTT		-41.47		287.07		1963-01-02		1969-11-29
# bufr		PUERTO MONTT		-41.47		-72.93		1966-09-22		1969-11-24
# igra2		-		-		-		-		-
0-20000-0-60265          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_60265.txt	/raid60/scratch/federico/databases/IGRAv2//MOM00060265-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.60265.bfr
# ncar		OUARZAZATE		30.93		353.1		1957-07-03		2005-05-14
# bufr		OUARZAZATE		30.93		-6.9		1963-07-09		1972-12-30
# igra2		OUARZAZATE		30.933		-6.9		1973-01-01		1983-12-31
0-20000-0-94857          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-14920          	-1                       	1                        	-1                       	-1                       -1	/raid60/scratch/federico/databases/IGRAv2//USW00014920-data.txt	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		LA CROSSE/MUN., WI.		43.933		-91.283		1940-01-01		1947-12-31
0-20000-0-08023          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_8023.txt	/raid60/scratch/federico/databases/IGRAv2//SPM00008023-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.823.bfr
# ncar		SANTANDER		43.47		356.18		1969-10-16		2019-03-31
# bufr		SANTANDER		43.47		-3.82		1969-10-16		1971-10-21
# igra2		SANTANDER		43.491		-3.801		1973-01-01		2019-12-31
0-20000-0-50603          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_50603.txt	/raid60/scratch/federico/databases/IGRAv2//CHM00050603-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.50603.bfr
# ncar		XIN BARAG YOUQI		48.75		117.0		1959-08-01		2002-06-19
# bufr		XIN BARAG YOUQI		48.75		117.0		1959-08-03		1959-12-31
# igra2		XIN BARAG YOUQI		48.667		116.817		1973-01-01		1997-12-31
0-20000-0-01144          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-12904          	-1                       	1                        	-1                       	-1                       -1	/raid60/scratch/federico/databases/IGRAv2//USW00012904-data.txt	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		BROWNSVILLE/INT., TX		26.233		-97.667		1942-01-01		1945-12-31
0-20000-0-99999          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.99999.bfr
# ncar		-		-		-		-		-
# bufr		ALBUQUERQUE/INT., NM.		35.0		-106.6		1962-06-19		1976-08-09
# igra2		-		-		-		-		-
0-20000-0-94152          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-93400          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-22887          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-47159          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_47154.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.47154.bfr
# ncar		BUSAN		35.17		129.13		1962-03-04		1992-07-01
# bufr		BUSAN		35.17		129.13		1962-03-04		1962-08-16
# igra2		-		-		-		-		-
0-20000-0-7761           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-12715          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-27507          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-93215          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.93215.bfr
# ncar		-		-		-		-		-
# bufr		SOUTH VANDENBERG AFB CA.		34.67		-120.58		1959-07-01		1965-10-15
# igra2		-		-		-		-		-
0-20000-0-94567          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-82579          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_82579.txt	/raid60/scratch/federico/databases/IGRAv2//BRM00082579-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.82579.bfr
# ncar		TERESINA (AERO)		-5.05		317.19		1955-03-09		2001-06-28
# bufr		TERESINA (AERO)		-5.05		-42.81		1966-11-23		1974-08-24
# igra2		TERESINA (AERO)		-5.05		-42.817		1973-01-01		1978-12-31
0-20000-0-59134          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_59134.txt	/raid60/scratch/federico/databases/IGRAv2//CHM00059134-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.59134.bfr
# ncar		XIAMEN		24.45		118.07		1956-08-20		2019-03-31
# bufr		XIAMEN		24.45		118.07		1958-01-01		1978-12-31
# igra2		XIAMEN		24.483		118.083		1958-01-01		2019-12-31
0-20000-0-1110           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-43302          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-24033          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-4191           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-24229          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-47644          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-36421          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_36421.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.36421.bfr
# ncar		ULKEN NARYN		49.2		84.0		1966-06-03		1968-04-30
# bufr		ULKEN NARYN		49.2		84.0		1966-06-03		1968-04-30
# igra2		-		-		-		-		-
0-20000-0-23130          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-82994          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-93011          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.9311.bfr
# ncar		-		-		-		-		-
# bufr		KAITAIA		-35.07		173.28		1966-11-19		1972-12-28
# igra2		-		-		-		-		-
0-20000-0-03956          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-42542          	1                        	1                        	-1                       	-1                       /raid60/scratch/federico/databases/UADB//uadb_windc_42542.txt	/raid60/scratch/federico/databases/IGRAv2//INM00042542-data.txt	-1
# ncar		UDAIPUR DABOK		24.58		73.7		1956-02-06		2019-03-29
# bufr		-		-		-		-		-
# igra2		UDAIPUR DABOK		24.617		73.883		1976-01-01		2019-12-31
0-20000-0-24129          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-72363          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_72363.txt	/raid60/scratch/federico/databases/IGRAv2//USM00072363-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.72363.bfr
# ncar		AMARILLO/INTL., TX.		35.23		258.3		1961-01-01		2019-03-31
# bufr		AMARILLO/INTL., TX.		35.23		-101.7		1958-05-01		1978-12-31
# igra2		AMARILLO/INTL., TX.		35.233		-101.709		1932-01-01		2019-12-31
0-20000-0-14899          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-10765          	-1                       	-1                       	1                        	1                        -1	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.10765.bfr
# ncar		-		-		-		-		-
# bufr		ROTH		49.22		11.1		1978-08-02		1978-11-15
# igra2		-		-		-		-		-
0-20000-0-98330          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-24507          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_24507.txt	/raid60/scratch/federico/databases/IGRAv2//RSM00024507-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.24507.bfr
# ncar		TURA (24507-0)		64.17		100.07		1955-03-06		2019-03-31
# bufr		TURA (24507-0)		64.17		100.07		1958-01-01		1978-12-31
# igra2		TURA (24507-0)		64.269		100.217		1955-01-01		2019-12-31
0-20000-0-47103          	1                        	-1                       	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_47103.txt	-1	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.47103.bfr
# ncar		BAENGNYEONGDO AB		37.97		124.66		1965-08-13		2001-12-10
# bufr		BAENGNYEONGDO AB		37.97		124.66		1965-08-13		1972-12-23
# igra2		-		-		-		-		-
0-20000-0-3145           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-48074          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-2527           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-42071          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_42071.txt	/raid60/scratch/federico/databases/IGRAv2//INM00042071-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.4271.bfr
# ncar		AMRITSAR		31.63		74.87		1957-06-21		2016-10-23
# bufr		AMRITSAR		31.63		74.87		1958-01-01		1960-05-20
# igra2		AMRITSAR		31.633		74.867		1957-01-01		2016-12-31
0-20000-0-14788          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-16682          	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-41950          	-1                       	1                        	-1                       	-1                       -1	/raid60/scratch/federico/databases/IGRAv2//BGM00041950-data.txt	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		BARISAL		22.75		90.367		1977-01-01		2019-12-31
0-20000-0-08430          	1                        	1                        	-1                       	-1                       /raid60/scratch/federico/databases/UADB//uadb_windc_8430.txt	/raid60/scratch/federico/databases/IGRAv2//SPM00008430-data.txt	-1
# ncar		MURCIA		37.78		359.2		1969-10-23		2019-03-31
# bufr		-		-		-		-		-
# igra2		MURCIA		38.002		-1.171		1984-01-01		2019-12-31
0-20000-0-72421          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_72421.txt	/raid60/scratch/federico/databases/IGRAv2//USM00072421-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.72421.bfr
# ncar		CINCINNATI/GREATER CINCINNATI, OH.		39.0		275.4		1962-03-03		1972-12-31
# bufr		CINCINNATI/GREATER CINCINNATI, OH.		39.0		-84.6		1962-03-03		1972-12-31
# igra2		CINCINNATI/GREATER CINCINNATI, OH.		39.05		-84.667		1947-01-01		1974-12-31
0-20000-0-3135           	-1                       	-1                       	-1                       	-1                       -1	-1	-1
# ncar		-		-		-		-		-
# bufr		-		-		-		-		-
# igra2		-		-		-		-		-
0-20000-0-02836          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_2836.txt	/raid60/scratch/federico/databases/IGRAv2//FIM00002836-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.2836.bfr
# ncar		SODANKYLA ARCTIC RESEARCH CENTRE		67.37		26.65		1950-07-11		2019-03-31
# bufr		SODANKYLA ARCTIC RESEARCH CENTRE		67.37		26.65		1958-01-01		1978-12-31
# igra2		SODANKYLA ARCTIC RESEARCH CENTRE		67.367		26.629		1920-01-01		2019-12-31
0-20000-0-43237          	1                        	1                        	1                        	1                        /raid60/scratch/federico/databases/UADB//uadb_windc_43237.txt	/raid60/scratch/federico/databases/IGRAv2//INM00043237-data.txt	/raid60/scratch/leo/scratch/era5/odbs/ai_bfr/era5.43237.bfr
# ncar		PBO ANANTAPUR		14.68		77.62		1954-07-08		2008-10-19
# bufr		PBO ANANTAPUR		14.68		77.62		1964-01-13		1972-12-30
