	time	snht
5622	1967-06-05	54.68643467128277
5623	1967-06-06	55.94450723845512
5624	1967-06-07	56.505821181694046
5625	1967-06-08	57.11095972545445
5626	1967-06-09	57.2223262116313
5627	1967-06-10	58.18454296886921
5628	1967-06-11	58.25284722819924
5629	1967-06-12	58.38732794672251
5630	1967-06-13	60.08907286077738
5631	1967-06-14	59.53968504816294
5632	1967-06-15	57.53397720679641
5633	1967-06-16	55.09101636894047
5634	1967-06-17	53.68574270699173
5635	1967-06-18	54.53496388345957
5636	1967-06-19	53.415816724300385
5637	1967-06-20	53.15132926404476
5638	1967-06-21	53.7504814453423
5639	1967-06-22	54.56046864297241
5640	1967-06-23	57.4311112081632
5641	1967-06-24	57.91839481005445
5642	1967-06-25	58.58192576467991
5643	1967-06-26	60.49993255548179
5644	1967-06-27	62.31826170347631
5645	1967-06-28	63.18043539631071
5646	1967-06-29	63.213134273466494
5647	1967-06-30	59.75322480514757
5648	1967-07-01	62.36320374147908
5649	1967-07-02	63.86005721363472
5650	1967-07-03	64.06946501892526
5651	1967-07-04	64.53292881709058
5652	1967-07-05	68.17728356167208
5653	1967-07-06	65.4696011719061
5654	1967-07-07	65.68845821495051
5655	1967-07-08	65.48338309745304
5656	1967-07-09	66.16970439301804
5657	1967-07-10	65.25007464829832
5658	1967-07-11	65.72624957934022
5659	1967-07-12	64.96573887579143
5660	1967-07-13	63.78572152927518
5661	1967-07-14	62.23805082216859
5662	1967-07-15	62.81713330000639
5663	1967-07-16	62.89747819676995
5664	1967-07-17	64.85893788561225
5665	1967-07-18	64.52521984279156
5666	1967-07-19	63.86270472407341
5667	1967-07-20	62.410558238625526
5668	1967-07-21	65.19373867288232
5669	1967-07-22	67.61772912740707
5670	1967-07-23	68.4503247179091
5671	1967-07-24	65.69071243557846
5672	1967-07-25	67.0220779851079
5673	1967-07-26	67.84496001154184
5674	1967-07-27	67.92672190023586
5675	1967-07-28	70.01668991101906
5676	1967-07-29	71.60937850922346
5677	1967-07-30	70.54290044074878
5678	1967-07-31	71.97941347956657
5679	1967-08-01	69.74217321095057
5680	1967-08-02	76.80723756441148
5681	1967-08-03	77.09970215769135
5682	1967-08-04	77.01100074267015
5683	1967-08-05	78.45934237982146
5684	1967-08-06	78.44085606087174
5685	1967-08-07	80.12603278137976
5686	1967-08-08	81.7239064029418
5687	1967-08-09	83.79038770066109
5688	1967-08-10	84.4744264500332
5689	1967-08-11	86.1308434328239
5690	1967-08-12	88.28402318828739
5691	1967-08-13	88.90713469253387
5692	1967-08-14	90.6587164318189
5693	1967-08-15	94.7506843196461
5694	1967-08-16	95.80957246251637
5695	1967-08-17	98.59495312412037
5696	1967-08-18	99.34100843545002
5697	1967-08-19	97.68275412358344
5698	1967-08-20	99.9903191300109
5699	1967-08-21	99.17097778810421
5700	1967-08-22	101.51622806998785
5701	1967-08-23	103.32462837408093
5702	1967-08-24	102.29245631583035
5703	1967-08-25	107.37721765134484
5704	1967-08-26	107.7096956782043
5705	1967-08-27	107.65474665723741
5706	1967-08-28	109.1988812983036
5707	1967-08-29	108.11681790649891
5708	1967-08-30	113.2248050299313
5709	1967-08-31	112.28983304918074
5710	1967-09-01	113.12720774101058
5711	1967-09-02	115.18708004045766
5712	1967-09-03	116.55483849020675
5713	1967-09-04	117.34158337907866
5714	1967-09-05	119.17990067071514
5715	1967-09-06	119.47142567043193
5716	1967-09-07	118.99747398169711
5717	1967-09-08	120.77805681619793
5718	1967-09-09	129.51288706965352
5719	1967-09-10	131.06322911736788
5720	1967-09-11	135.2475799866952
5721	1967-09-12	135.68301208713092
5722	1967-09-13	136.20848246949026
5723	1967-09-14	135.38060958730057
5724	1967-09-15	137.52597997036355
5725	1967-09-16	139.38311763247475
5726	1967-09-17	139.72240654798225
5727	1967-09-18	138.5413464680314
5728	1967-09-19	139.72316706180573
5729	1967-09-20	138.4959554001689
5730	1967-09-21	137.62645857036114
5731	1967-09-22	135.31445439904928
5732	1967-09-23	135.62048999220133
5733	1967-09-24	135.42470677942038
5734	1967-09-25	133.21746414527297
5735	1967-09-26	132.16529336362146
5736	1967-09-27	130.89581802871544
5737	1967-09-28	129.6643995954655
5738	1967-09-29	127.30790238612099
5739	1967-09-30	129.4106046287343
5740	1967-10-01	125.56900462135673
5741	1967-10-02	125.42675445135683
5742	1967-10-03	122.76169498730451
5743	1967-10-04	122.23159731761552
5744	1967-10-05	122.08394959021825
5745	1967-10-06	122.12920022150502
5746	1967-10-07	123.47331722375384
5747	1967-10-08	120.52573991054669
5748	1967-10-09	119.91882331296802
5749	1967-10-10	119.78957283310592
5750	1967-10-11	120.28875251836143
5751	1967-10-12	118.66099474998191
5752	1967-10-13	121.04829519288614
5753	1967-10-14	120.1077594559174
5754	1967-10-15	119.09452940442867
5755	1967-10-16	120.28111582348356
5756	1967-10-17	119.69191437389236
5757	1967-10-18	118.0763809219934
5758	1967-10-19	116.1249982630834
5759	1967-10-20	116.533088369295
5760	1967-10-21	115.42724374961108
5761	1967-10-22	115.2707820078358
5762	1967-10-23	114.20858844940085
5763	1967-10-24	112.6538330228068
5764	1967-10-25	111.90704740071669
5765	1967-10-26	111.0679957922548
5766	1967-10-27	111.6290830289945
5767	1967-10-28	113.69118924881332
5768	1967-10-29	113.4669607160613
5769	1967-10-30	114.17693578638136
5770	1967-10-31	114.03249789541587
5771	1967-11-01	113.67642836645246
5772	1967-11-02	113.03928651660681
5773	1967-11-03	113.20827836543322
5774	1967-11-04	113.01032682135701
5775	1967-11-05	113.53354490548372
5776	1967-11-06	113.61064301431179
5777	1967-11-07	114.63396620750427
5778	1967-11-08	112.50687313079834
5779	1967-11-09	113.26514115929604
5780	1967-11-10	112.14809238910675
5781	1967-11-11	112.97176630795002
5782	1967-11-12	112.53342868387699
5783	1967-11-13	113.28437508642673
5784	1967-11-14	113.14182617515326
5785	1967-11-15	119.96698658913374
5786	1967-11-16	124.03032109886408
5787	1967-11-17	122.59757585823536
5788	1967-11-18	121.09533371031284
5789	1967-11-19	121.94880662113428
5790	1967-11-20	122.18322966992855
5791	1967-11-21	120.91333523392677
5792	1967-11-22	122.22264808416367
5793	1967-11-23	123.74185693264008
5794	1967-11-24	126.4884035885334
5795	1967-11-25	124.72543105483055
5796	1967-11-26	126.67479304969311
5797	1967-11-27	125.21193550294265
5798	1967-11-28	124.54388321191072
5799	1967-11-29	126.16431440412998
5800	1967-11-30	129.11280685290694
5801	1967-12-01	125.61213807202876
5802	1967-12-02	125.55351033818442
5803	1967-12-03	120.12041316804243
5804	1967-12-04	118.42803628742695
5805	1967-12-05	117.14018405787647
5806	1967-12-06	112.17343499325216
5807	1967-12-07	113.94410916417837
5808	1967-12-08	115.13387141749263
5809	1967-12-09	115.98188869282603
5810	1967-12-10	116.95769679173827
5811	1967-12-11	118.8035669438541
5812	1967-12-12	120.65964455530047
5813	1967-12-13	121.925277415663
5814	1967-12-14	123.87386007979512
5815	1967-12-15	124.76873642206192
5816	1967-12-16	121.0347185023129
5817	1967-12-17	120.9897268153727
5818	1967-12-18	120.77493991330266
5819	1967-12-19	119.56405205224291
5820	1967-12-20	117.37810236925725
5821	1967-12-21	116.10841713311675
5822	1967-12-22	116.27616996297729
5823	1967-12-23	114.94283115491271
5824	1967-12-24	114.94668187946081
5825	1967-12-25	112.59843472484499
5826	1967-12-26	110.23161464836448
5827	1967-12-27	108.36735126376152
5828	1967-12-28	108.72762547817547
5829	1967-12-29	112.38270300999284
5830	1967-12-30	111.84656866732985
5831	1967-12-31	111.47720158472657
5832	1968-01-01	110.06474717380479
5833	1968-01-02	109.38300864491612
5834	1968-01-03	109.40729498304427
5835	1968-01-04	108.65233227796853
5836	1968-01-05	109.49496271274984
5837	1968-01-06	111.4997954890132
5838	1968-01-07	111.27974327094853
5839	1968-01-08	111.74062133021653
5840	1968-01-09	109.28140765614808
5841	1968-01-10	108.40613842196763
5842	1968-01-11	107.12420660443604
5843	1968-01-12	105.42917910404503
5844	1968-01-13	105.81093692965806
5845	1968-01-14	105.610650556162
5846	1968-01-15	105.52878166921437
5847	1968-01-16	105.94635365344584
5848	1968-01-17	104.65293137170374
5849	1968-01-18	105.68826267309487
5850	1968-01-19	105.64573707524687
5851	1968-01-20	106.29346932563931
5852	1968-01-21	106.0313136735931
5853	1968-01-22	105.85234987083822
5854	1968-01-23	104.70723801106215
5855	1968-01-24	105.71976137161255
5856	1968-01-25	104.44293987005949
5857	1968-01-26	103.94937346503139
5858	1968-01-27	102.48179326206446
5859	1968-01-28	103.40435606613755
5860	1968-01-29	104.93156679719687
5861	1968-01-30	105.10350553691387
5862	1968-01-31	106.20891549997032
5863	1968-02-01	108.83340865466744
5864	1968-02-02	108.64416014550079
5865	1968-02-03	110.04319731332362
5866	1968-02-04	113.26605737776845
5867	1968-02-05	113.92303152612294
5868	1968-02-06	114.83192042261362
5869	1968-02-07	114.99760826537386
5870	1968-02-08	115.35573888404906
5871	1968-02-09	115.58960312476847
5872	1968-02-10	115.85215909269391
5873	1968-02-11	117.29751242441125
5874	1968-02-12	117.30251685506664
5875	1968-02-13	118.8781450430397
5876	1968-02-14	119.5477807878051
5877	1968-02-15	117.74288298608735
5878	1968-02-16	118.23404018580914
5879	1968-02-17	119.16744922846556
5880	1968-02-18	122.68445136025548
5881	1968-02-19	124.13649609871209
5882	1968-02-20	125.07692265696824
5883	1968-02-21	125.93387647718191
5884	1968-02-22	126.17611382715404
5885	1968-02-23	125.20742277149111
5886	1968-02-24	125.12952018063515
5887	1968-02-25	126.60610988084227
5888	1968-02-26	125.20966748637147
5889	1968-02-27	123.12238836870529
5890	1968-02-28	123.69987433031201
5891	1968-02-29	121.78030863706954
5892	1968-03-01	123.94998411333654
5893	1968-03-02	126.24753477374907
5894	1968-03-03	126.66070947225671
5895	1968-03-04	126.69831223413348
5896	1968-03-05	125.39875310193747
5897	1968-03-06	125.30777005059645
5898	1968-03-07	123.79195994330985
5899	1968-03-08	124.48231874660996
5900	1968-03-09	122.18179821912781
5901	1968-03-10	124.33879572479054
5902	1968-03-11	124.68030014634132
5903	1968-03-12	123.46320835221559
5904	1968-03-13	120.04316522926092
5905	1968-03-14	120.2089855633676
5906	1968-03-15	120.15820347703993
5907	1968-03-16	122.26988342427649
5908	1968-03-17	122.0492849056609
5909	1968-03-18	118.64717968314653
5910	1968-03-19	118.10711309220642
5911	1968-03-20	117.82491752924398
5912	1968-03-21	115.91663675736345
5913	1968-03-22	118.68429516494871
5914	1968-03-23	117.71436886396259
5915	1968-03-24	117.83107001380995
5916	1968-03-25	116.0982759394683
5917	1968-03-26	116.97092749364674
5918	1968-03-27	117.37877591699362
5919	1968-03-28	111.89682451635599
5920	1968-03-29	112.19664631038904
5921	1968-03-30	110.24559010751545
5922	1968-03-31	111.23284735530615
5923	1968-04-01	110.58879458904266
5924	1968-04-02	110.41768481582403
5925	1968-04-03	107.72104991227388
5926	1968-04-04	105.70944103598595
5927	1968-04-05	106.21114768180996
5928	1968-04-06	104.6937268152833
5929	1968-04-07	106.65741834416986
5930	1968-04-08	104.78454572800547
5931	1968-04-09	102.41314936988056
5932	1968-04-10	100.47520018741488
5933	1968-04-11	99.49922930635512
5934	1968-04-12	101.62047447264194
5935	1968-04-13	102.71307773515582
5936	1968-04-14	108.76331394398585
5937	1968-04-15	103.80459637660533
5938	1968-04-16	102.96041786040587
5939	1968-04-17	104.26759996848341
5940	1968-04-18	104.19957469416113
5941	1968-04-19	104.79859195966856
5942	1968-04-20	105.57188251556363
5943	1968-04-21	105.67862957529724
5944	1968-04-22	105.72486732155085
5945	1968-04-23	106.74580556491856
5946	1968-04-24	104.99059470882639
5947	1968-04-25	105.19247341994196
5948	1968-04-26	105.54880783334374
5949	1968-04-27	105.39695559628308
5950	1968-04-28	104.3248684341088
5951	1968-04-29	105.43336718343198
5952	1968-04-30	106.48771953210235
5953	1968-05-01	106.43864441174082
5954	1968-05-02	106.75875030085444
5955	1968-05-03	107.49388842657208
5956	1968-05-04	107.37584608793259
5957	1968-05-05	107.48972996324301
5958	1968-05-06	109.71393965184689
5959	1968-05-07	109.80150836170651
5960	1968-05-08	110.44265512248967
5961	1968-05-09	109.18786402372643
5962	1968-05-10	110.4341290826851
5963	1968-05-11	111.25043097930029
5964	1968-05-12	114.49432819419599
5965	1968-05-13	113.25465970858932
5966	1968-05-14	112.14096920667362
5967	1968-05-15	113.80831091011169
5968	1968-05-16	113.13700908049941
5969	1968-05-17	111.69679065048695
5970	1968-05-18	112.33138807117939
5971	1968-05-19	113.447186909616
5972	1968-05-20	115.57446584105492
5973	1968-05-21	113.08133551909123
5974	1968-05-22	112.79684719000943
5975	1968-05-23	111.88331633614143
5976	1968-05-24	112.89959315391025
5977	1968-05-25	111.73125643136154
5978	1968-05-26	112.61134855473938
5979	1968-05-27	112.84392270470562
5980	1968-05-28	113.17137794010341
5981	1968-05-29	114.04631449776934
5982	1968-05-30	112.28887255955487
5983	1968-05-31	109.63185429573059
5984	1968-06-01	112.57518788054585
5985	1968-06-02	111.46961921453476
5986	1968-06-03	108.8156178444624
5987	1968-06-04	112.60620938241482
5988	1968-06-05	110.55760370474309
5989	1968-06-06	111.54389404365793
5990	1968-06-07	113.53994165826589
5991	1968-06-08	114.58795343339443
5992	1968-06-09	111.51668490469456
5993	1968-06-10	114.35697349905968
5994	1968-06-11	114.74372695758939
5995	1968-06-12	118.29194374382496
5996	1968-06-13	127.59097760915756
5997	1968-06-14	128.34882774949074
5998	1968-06-15	125.52268777787685
5999	1968-06-16	126.43601519614458
6000	1968-06-17	126.73275243490934
6001	1968-06-18	127.20200971513987
6002	1968-06-19	131.69912680983543
6003	1968-06-20	131.67283487319946
6004	1968-06-21	130.36639163643122
6005	1968-06-22	132.24287048273254
6006	1968-06-23	134.85929169366136
6007	1968-06-24	135.9494373500347
6008	1968-06-25	131.9133966565132
6009	1968-06-26	133.70715069770813
6010	1968-06-27	134.58622014522552
6011	1968-06-28	133.88770776987076
6012	1968-06-29	132.20763693749905
6013	1968-06-30	135.51561057567596
6014	1968-07-01	139.31303147878498
6015	1968-07-02	143.51941874437034
6016	1968-07-03	141.4492256566882
6017	1968-07-04	139.66387900710106
6018	1968-07-05	145.1841233316809
6019	1968-07-06	147.1294152867049
6020	1968-07-07	147.91682324185967
6021	1968-07-08	152.0491914190352
6022	1968-07-09	153.88707035593688
6023	1968-07-10	152.14339957386255
6024	1968-07-11	155.12299390509725
6025	1968-07-12	155.32123631238937
6026	1968-07-13	157.87045698612928
6027	1968-07-14	158.53524943068624
6028	1968-07-15	154.60709220170975
6029	1968-07-16	156.6051073372364
6030	1968-07-17	156.43699210882187
6031	1968-07-18	155.92232590913773
6032	1968-07-19	157.53186559677124
6033	1968-07-20	156.73134690523148
6034	1968-07-21	157.37486919760704
6035	1968-07-22	159.4341417849064
6036	1968-07-23	162.82592698931694
6037	1968-07-24	162.36476054787636
6038	1968-07-25	165.04267182946205
6039	1968-07-26	164.78943687677383
6040	1968-07-27	165.31329369544983
6041	1968-07-28	167.3141598701477
6042	1968-07-29	166.78971254825592
6043	1968-07-30	162.87469851970673
6044	1968-07-31	164.37366731837392
6045	1968-08-01	164.18182584270835
6046	1968-08-02	163.8781490623951
6047	1968-08-03	162.42341947555542
6048	1968-08-04	164.5726582724601
6049	1968-08-05	168.3738924395293
6050	1968-08-06	170.09507357142866
6051	1968-08-07	173.19761035963893
6052	1968-08-08	175.43708280473948
6053	1968-08-09	178.1247242577374
6054	1968-08-10	178.24910037592053
6055	1968-08-11	178.23796020448208
6056	1968-08-12	181.125151142478
6057	1968-08-13	186.5007750838995
6058	1968-08-14	184.2255274578929
6059	1968-08-15	186.01871602237225
6060	1968-08-16	188.92977549135685
6061	1968-08-17	193.66366627952084
6062	1968-08-18	191.97842331742868
6063	1968-08-19	194.76648199930787
6064	1968-08-20	198.08813436701894
6065	1968-08-21	197.96604232350364
6066	1968-08-22	201.27266916492954
6067	1968-08-23	206.03316765883937
6068	1968-08-24	203.52631620923057
6069	1968-08-25	206.66233544657007
6070	1968-08-26	208.0414648563601
6071	1968-08-27	203.47420289367437
6072	1968-08-28	204.8433300741017
6073	1968-08-29	212.3460703715682
6074	1968-08-30	216.01588015258312
6075	1968-08-31	221.2829777635634
6076	1968-09-01	221.39932876639068
6077	1968-09-02	222.12616762518883
6078	1968-09-03	225.67265893891454
6079	1968-09-04	233.83497525006533
6080	1968-09-05	236.69233132898808
6081	1968-09-06	239.53014805912971
6082	1968-09-07	239.50974060595036
6083	1968-09-08	240.46196915954351
6084	1968-09-09	240.9543758817017
6085	1968-09-10	241.33222398161888
6086	1968-09-11	233.89885259233415
6087	1968-09-12	240.06330500682816
6088	1968-09-13	238.82064546615584
6089	1968-09-14	239.37506686881534
6090	1968-09-15	241.73651267867535
6091	1968-09-16	246.16535939712776
6092	1968-09-17	248.6072925645858
6093	1968-09-18	247.53145933151245
6094	1968-09-19	248.28635628707707
6095	1968-09-20	249.64637810364366
6096	1968-09-21	257.8690274152905
6097	1968-09-22	257.585601516068
6098	1968-09-23	261.29466122668236
6099	1968-09-24	263.93610447086394
6100	1968-09-25	266.80461833346635
6101	1968-09-26	269.54840455623344
6102	1968-09-27	271.0527502966215
6103	1968-09-28	274.13962777169684
6104	1968-09-29	275.38754042983055
6105	1968-09-30	279.19478299841285
6106	1968-10-01	277.53996228426695
6107	1968-10-02	272.19324473664165
6108	1968-10-03	278.73649448901415
6109	1968-10-04	280.93211835296825
6110	1968-10-05	282.6160703827627
6111	1968-10-06	282.5232085697062
6112	1968-10-07	281.08543024006417
6113	1968-10-08	283.70806490210816
6114	1968-10-09	283.38770439848304
6115	1968-10-10	283.82412400841713
6116	1968-10-11	285.6508519165218
6117	1968-10-12	287.1068544406444
6118	1968-10-13	287.2430609129369
6119	1968-10-14	289.25794080590276
6120	1968-10-15	288.89415434693365
6121	1968-10-16	288.2502804584801
6122	1968-10-17	287.9234273657203
6123	1968-10-18	284.93024449795485
6124	1968-10-19	287.67354060709476
6125	1968-10-20	289.30114587396383
6126	1968-10-21	290.0777659788728
6127	1968-10-22	292.216548897326
6128	1968-10-23	292.6740038469434
6129	1968-10-24	292.2174766585231
6130	1968-10-25	291.77248430997133
6131	1968-10-26	294.9945516139269
6132	1968-10-27	294.00434782356024
6133	1968-10-28	297.85632759332657
6134	1968-10-29	297.79779244214296
6135	1968-10-30	298.0217733681202
6136	1968-10-31	300.1274601891637
6137	1968-11-01	292.26315549016
6138	1968-11-02	296.3026807978749
6139	1968-11-03	296.2017502859235
6140	1968-11-04	302.18134447187185
6141	1968-11-05	303.3664412125945
6142	1968-11-06	305.8726573213935
6143	1968-11-07	307.1393347904086
6144	1968-11-08	307.564721994102
6145	1968-11-09	308.654694609344
6146	1968-11-10	306.68069925159216
6147	1968-11-11	306.790665499866
6148	1968-11-12	306.58777383714914
6149	1968-11-13	304.1343453153968
6150	1968-11-14	303.1286323443055
6151	1968-11-15	305.1563635542989
6152	1968-11-16	305.2503660097718
6153	1968-11-17	305.37046660482883
6154	1968-11-18	307.29084177315235
6155	1968-11-19	306.9486181214452
6156	1968-11-20	305.8501469269395
6157	1968-11-21	301.29203725606203
6158	1968-11-22	300.73558520525694
6159	1968-11-23	303.14734215289354
6160	1968-11-24	305.8938340768218
6161	1968-11-25	310.85461158305407
6162	1968-11-26	316.6195931211114
6163	1968-11-27	317.6052955761552
6164	1968-11-28	316.84098844975233
6165	1968-11-29	318.23381800204515
6166	1968-11-30	320.3992426171899
6167	1968-12-01	319.2767889648676
6168	1968-12-02	326.4053180143237
6169	1968-12-03	329.53519805520773
6170	1968-12-04	337.7066345438361
6171	1968-12-05	338.72040792554617
6172	1968-12-06	340.1631954982877
6173	1968-12-07	343.165116019547
6174	1968-12-08	344.51937375217676
6175	1968-12-09	344.95547276735306
6176	1968-12-10	344.87598168849945
6177	1968-12-11	347.02385534346104
6178	1968-12-12	349.2905863970518
6179	1968-12-13	351.37264670431614
6180	1968-12-14	351.818841278553
6181	1968-12-15	354.81244473159313
6182	1968-12-16	360.99748788774014
6183	1968-12-17	364.54928205907345
6184	1968-12-18	364.8331921175122
6185	1968-12-19	365.53598254173994
6186	1968-12-20	369.3702902197838
6187	1968-12-21	369.28052170574665
6188	1968-12-22	364.92708652466536
6189	1968-12-23	358.92200703918934
6190	1968-12-24	359.1919271349907
6191	1968-12-25	356.6288053840399
6192	1968-12-26	352.7184208035469
6193	1968-12-27	352.30654707551
6194	1968-12-28	349.5503336042166
6195	1968-12-29	347.5593473017216
6196	1968-12-30	355.38911905139685
6197	1968-12-31	351.9082827344537
6198	1969-01-01	356.43376301229
6199	1969-01-02	358.54953652620316
6200	1969-01-03	354.1407520547509
6201	1969-01-04	350.2609511092305
6202	1969-01-05	348.36132172495127
6203	1969-01-06	344.64756476297043
6204	1969-01-07	342.69603113248013
6205	1969-01-08	350.412418335909
6206	1969-01-09	345.5218476588707
6207	1969-01-10	346.39136644057
6208	1969-01-11	347.0871861388441
6209	1969-01-12	346.7567839935091
6210	1969-01-13	350.7581896984484
6211	1969-01-14	351.36405943124555
6212	1969-01-15	340.81284718750976
6213	1969-01-16	337.5117389129009
6214	1969-01-17	338.8008490258362
6215	1969-01-18	337.4153613501694
6216	1969-01-19	334.5327646934893
6217	1969-01-20	336.48903151392005
6218	1969-01-21	336.1217486613896
6219	1969-01-22	333.29904092266224
6220	1969-01-23	333.0076135972049
6221	1969-01-24	336.5287052744534
6222	1969-01-25	335.88510659872554
6223	1969-01-26	338.8770442509558
6224	1969-01-27	338.59049502550624
6225	1969-01-28	345.0189053043723
6226	1969-01-29	346.1850907634944
6227	1969-01-30	348.26599193923175
6228	1969-01-31	343.0685892626643
6229	1969-02-01	345.1124515645206
6230	1969-02-02	346.1118969619274
6231	1969-02-03	345.7335009407252
6232	1969-02-04	347.6376630434679
6233	1969-02-05	349.2256718328281
6234	1969-02-06	349.85380973797874
6235	1969-02-07	349.68295534607023
6236	1969-02-08	349.9156490182504
6237	1969-02-09	348.6377231935039
6238	1969-02-10	351.0490220654756
6239	1969-02-11	352.91132942028344
6240	1969-02-12	349.35072620399296
6241	1969-02-13	351.1956337094307
6242	1969-02-14	342.2213727235794
6243	1969-02-15	339.4062246326357
6244	1969-02-16	339.8044610709767
6245	1969-02-17	336.4007576070726
6246	1969-02-18	339.1056981161237
6247	1969-02-19	337.38584831357
6248	1969-02-20	336.61870021931827
6249	1969-02-21	335.88799450258375
6250	1969-02-22	334.437671294203
6251	1969-02-23	331.6317280847579
6252	1969-02-24	333.14251798577607
6253	1969-02-25	331.22115282993764
6254	1969-02-26	331.50457495776936
6255	1969-02-27	331.97644029496587
6256	1969-02-28	333.3432437122974
6257	1969-03-01	335.12371595579316
6258	1969-03-02	336.4180160688702
6259	1969-03-03	337.9628706262447
6260	1969-03-04	339.3079417068511
6261	1969-03-05	342.41559531353414
6262	1969-03-06	341.0394350942224
6263	1969-03-07	342.3030200880021
6264	1969-03-08	342.88435824401677
6265	1969-03-09	346.8729566487018
6266	1969-03-10	344.63151921355166
6267	1969-03-11	345.15997123526176
6268	1969-03-12	345.6435428724508
6269	1969-03-13	345.03230487182736
6270	1969-03-14	344.7140332031995
6271	1969-03-15	346.65060324408114
6272	1969-03-16	346.8247068300843
6273	1969-03-17	345.8882754724473
6274	1969-03-18	346.3048516213894
6275	1969-03-19	347.31696573644876
6276	1969-03-20	350.3786100074649
6277	1969-03-21	354.1022001579404
6278	1969-03-22	357.2827168852091
6279	1969-03-23	358.8169834688306
6280	1969-03-24	356.69296112284064
6281	1969-03-25	360.6609749440104
6282	1969-03-26	360.96023273281753
6283	1969-03-27	355.02179051656276
6284	1969-03-28	355.8054788559675
6285	1969-03-29	353.37889919802547
6286	1969-03-30	361.02263443544507
6287	1969-03-31	361.3659007959068
6288	1969-04-01	365.0153742842376
6289	1969-04-02	366.0761769115925
6290	1969-04-03	367.8262086957693
6291	1969-04-04	365.70563039183617
6292	1969-04-05	363.38968083262444
6293	1969-04-06	369.58778646588326
6294	1969-04-07	364.71888199448586
6295	1969-04-08	373.7566668987274
6296	1969-04-09	377.2264020368457
6297	1969-04-10	374.49427623301744
6298	1969-04-11	377.72577799484134
6299	1969-04-12	379.12768608517945
6300	1969-04-13	378.1522196009755
6301	1969-04-14	377.0064610764384
6302	1969-04-15	374.68983969808323
6303	1969-04-16	375.3842007573694
6304	1969-04-17	378.45511937886477
6305	1969-04-18	385.61887562274933
6306	1969-04-19	380.741815706715
6307	1969-04-20	383.8910372350365
6308	1969-04-21	380.9049994109664
6309	1969-04-22	381.95629860367626
6310	1969-04-23	381.89704598044045
6311	1969-04-24	389.2633408596739
6312	1969-04-25	390.3750500790775
6313	1969-04-26	396.71028354018927
6314	1969-04-27	398.55640325695276
6315	1969-04-28	395.03967647999525
6316	1969-04-29	402.0061436629039
6317	1969-04-30	404.72470927686663
6318	1969-05-01	402.59663143457146
6319	1969-05-02	409.9938668429968
6320	1969-05-03	411.79363950138213
6321	1969-05-04	416.35698437318206
6322	1969-05-05	418.2646804768592
6323	1969-05-06	421.5076415473595
6324	1969-05-07	421.42284939810634
6325	1969-05-08	420.66504017077386
6326	1969-05-09	423.615953464061
6327	1969-05-10	425.1242381706834
6328	1969-05-11	424.3708998411894
6329	1969-05-12	424.1271514017135
6330	1969-05-13	430.628990765661
6331	1969-05-14	437.49368365097325
6332	1969-05-15	434.21607517739176
6333	1969-05-16	434.60391602115124
6334	1969-05-17	438.38746722298674
6335	1969-05-18	437.7753928033635
6336	1969-05-19	437.74063993338495
6337	1969-05-20	438.1188344275579
6338	1969-05-21	439.5489482250996
6339	1969-05-22	436.333626704989
6340	1969-05-23	438.54199815774336
6341	1969-05-24	439.281375799309
6342	1969-05-25	437.3369144676062
6343	1969-05-26	439.15585857162205
6344	1969-05-27	436.538481526989
6345	1969-05-28	436.80897529328195
6346	1969-05-29	440.86686500516953
6347	1969-05-30	444.649071991269
6348	1969-05-31	445.93801949342014
6349	1969-06-01	446.46619850193383
6350	1969-06-02	443.746116028924
6351	1969-06-03	445.2397462098743
6352	1969-06-04	444.1012244175072
6353	1969-06-05	445.94421951816184
6354	1969-06-06	444.4506849856698
6355	1969-06-07	441.220017401909
6356	1969-06-08	438.5773052863078
6357	1969-06-09	440.15871147438884
6358	1969-06-10	440.3760151761817
6359	1969-06-11	438.3614512611923
6360	1969-06-12	439.95132451456016
6361	1969-06-13	440.6811408532085
6362	1969-06-14	438.32954742043194
6363	1969-06-15	442.96534077147953
6364	1969-06-16	439.7503767888993
6365	1969-06-17	441.70870970052783
6366	1969-06-18	444.1379904288333
6367	1969-06-19	442.49916074750945
6368	1969-06-20	439.0605226200714
6369	1969-06-21	442.01234625279903
6370	1969-06-22	442.40076860040426
6371	1969-06-23	444.93677917076275
6372	1969-06-24	448.63274762034416
6373	1969-06-25	447.83914879336953
6374	1969-06-26	446.00083874352276
6375	1969-06-27	448.8722095345147
6376	1969-06-28	447.7265773792751
6377	1969-06-29	448.0156499822624
6378	1969-06-30	448.5781281813979
6379	1969-07-01	453.621831221506
6380	1969-07-02	453.8664648812264
6381	1969-07-03	449.54714906029403
6382	1969-07-04	449.1686614062637
6383	1969-07-05	450.718290572986
6384	1969-07-06	452.1188713219017
6385	1969-07-07	447.02895632199943
6386	1969-07-08	450.9445496685803
6387	1969-07-09	451.58883168175817
6388	1969-07-10	452.8198609687388
6389	1969-07-11	454.4256256967783
6390	1969-07-12	458.0803270470351
6391	1969-07-13	458.92309494130313
6392	1969-07-14	460.3475139159709
6393	1969-07-15	463.52936183754355
6394	1969-07-16	462.6781600252725
6395	1969-07-17	462.5946074621752
6396	1969-07-18	462.2808905346319
6397	1969-07-19	462.7342015719041
6398	1969-07-20	465.35052731633186
6399	1969-07-21	455.39861888377345
6400	1969-07-22	457.7880912628025
