	station_id	station_name	latitude	longitude	station_name	ObsRems	original_latitude	original_longitude
4672	0-20000-0-87568	DON TORCUATO AERO	-34.48	-58.62	DON TORCUATO AERO	Surface land meteorological station (SYNOP), GOS	34 29 00S	058 37 00W
4673	0-20000-0-87800	EL BOLSON AERO	-41.95	-71.53	EL BOLSON AERO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S)	41 57 15S	071 32 02W
4674	0-20000-0-87904	EL CALAFATE AERO	-50.28	-72.05	EL CALAFATE AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	50 17 04S	072 03 05W
4675	0-20000-0-87571	EL PALOMAR AERO	-34.6	-58.61	EL PALOMAR AERO	Surface land meteorological station (SYNOP), GOS	34 36 11S	058 36 45W
4676	0-20000-0-87470	EL TREBOL	-32.19	-61.71	EL TREBOL	Surface land meteorological station (SYNOP), GOS	32 11 32S	061 42 43W
4677	0-20000-0-87347	ESCUELA DE AVIACION MILITAR AERO	-31.44	-64.28	ESCUELA DE AVIACION MILITAR AERO	Surface land meteorological station (SYNOP), GOS	31 26 31S	064 16 50W
4678	0-20000-0-87803	ESQUEL AERO	-42.91	-71.15	ESQUEL AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, RBSN(S), GSN, CLIMAT(C), GOS	42 54 21S	071 08 42W
4679	0-20000-0-87576	EZEIZA AERO	-34.82	-58.54	EZEIZA AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBCN, GUAN, CLIMAT(C), GOS, RBSN(ST)	34 49 07S	058 32 32W
4680	0-20000-0-87162	FORMOSA AERO	-26.21	-58.23	FORMOSA AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), RBCN, CLIMAT(C)	26 12 45S	058 13 45W
4681	0-20000-0-87532	GENERAL PICO AERO	-35.69	-63.76	GENERAL PICO AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S)	35 41 17S	063 45 34W
4682	0-20000-0-87880	GOBERNADOR GREGORES AERO	-48.78	-70.16	GOBERNADOR GREGORES AERO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	48 46 57S	070 09 46W
4683	0-20000-0-87497	GUALEGUAYCHU AERO	-33.01	-58.61	GUALEGUAYCHU AERO	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), RBCN, RBSN(S), GOS	33 00 45S	058 36 39W
4684	0-20000-0-87097	IGUAZU AERO	-25.73	-54.48	IGUAZU AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS, RBCN	25 43 52S	054 28 44W
4685	0-20000-0-87173	ITUZAINGO	-27.59	-56.68	ITUZAINGO	Surface land meteorological station (SYNOP), GOS	27 35 08S	056 40 38W
4686	0-20000-0-87305	JACHAL	-30.23	-68.74	JACHAL	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBCN	30 13 46S	068 44 20W
4687	0-20000-0-87046	JUJUY AERO	-24.38	-65.1	JUJUY AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, RBSN(S), CLIMAT(C)	24 23 02S	065 05 44W
4688	0-20000-0-87548	JUNIN AERO	-34.55	-60.93	JUNIN AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S), RBCN	34 33 09S	060 55 53W
4689	0-20000-0-87534	LABOULAYE AERO	-34.13	-63.37	LABOULAYE AERO	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GSN, CLIMAT(C), RBCN, GOS	34 07 40S	063 22 03W
4690	0-20000-0-87593	LA PLATA AERO	-34.97	-57.9	LA PLATA AERO	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GSN, CLIMAT(C), GOS, RBCN	34 57 58S	057 53 46W
4691	0-20000-0-87007	LA QUIACA OBSERVATORIO	-22.1	-65.6	LA QUIACA OBSERVATORIO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), Centennial Observing Stations, RBCN, GOS, GSN	22 06 12S	065 36 03W
4692	0-20000-0-87217	LA RIOJA AERO	-29.38	-66.79	LA RIOJA AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS, RBCN, GSN	29 22 54S	066 47 36W
4693	0-20000-0-87563	LAS FLORES	-36.04	-59.14	LAS FLORES	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	36 02 29S	059 08 14W
4694	0-20000-0-87078	LAS LOMITAS	-24.7	-60.59	LAS LOMITAS	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, RBCN, CLIMAT(C)	24 42 09S	060 35 39W
4695	0-20000-0-87506	MALARGUE AERO	-35.48	-69.58	MALARGUE AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), RBCN, GOS, GSN, Centennial Observing Stations	35 28 53S	069 35 00W
4696	0-20000-0-87774	MAQUINCHAO	-41.24	-68.71	MAQUINCHAO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	41 14 38S	068 42 23W
4697	0-20000-0-87467	MARCOS JUAREZ AERO	-32.68	-62.15	MARCOS JUAREZ AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S)	32 40 47S	062 09 02W
4698	0-20000-0-87692	MAR DEL PLATA AERO	-37.93	-57.58	MAR DEL PLATA AERO	Climatological station, Surface land meteorological station (SYNOP), GSN, RBCN, RBSN(S), CLIMAT(C), GOS	37 55 56S	057 34 53W
4699	0-20000-0-87418	MENDOZA AERO	-32.84	-68.8	MENDOZA AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GSN, GOS, RBSN(ST), RBCN	32 50 38S	068 47 47W
4700	0-20000-0-87420	MENDOZA OBSERVATORIO	-32.89	-68.87	MENDOZA OBSERVATORIO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	32 53 41S	068 52 22W
4701	0-20000-0-87393	MONTE CASEROS AERO	-30.26	-57.64	MONTE CASEROS AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, CLIMAT(C)	30 15 42S	057 38 20W
4702	0-20000-0-87715	NEUQUEN AERO	-38.95	-68.14	NEUQUEN AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), GSN, RBSN(ST), GOS, RBCN	38 57 07S	068 08 12W
4703	0-20000-0-87550	NUEVE DE JULIO	-35.44	-60.88	NUEVE DE JULIO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	35 26 20S	060 52 55W
4704	0-20000-0-87187	OBERA	-27.48	-55.13	OBERA	Surface land meteorological station (SYNOP), GOS	27 29 01S	055 07 54W
4705	0-20000-0-87643	OLAVARRIA AERO	-36.89	-60.22	OLAVARRIA AERO	Surface land meteorological station (SYNOP), GOS	36 53 26S	060 13 22W
4706	0-20000-0-87016	ORAN AERO	-23.15	-64.33	ORAN AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN	23 09 17S	064 19 41W
4707	0-20000-0-87374	PARANA AERO	-31.79	-60.48	PARANA AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), GSN, CLIMAT(C), RBCN	31 47 25S	060 29 03W
4708	0-20000-0-87814	PASO DE INDIOS	-43.86	-69.05	PASO DE INDIOS	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	43 51 42S	069 02 51W
4709	0-20000-0-87289	PASO DE LOS LIBRES AERO	-29.69	-57.15	PASO DE LOS LIBRES AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S), GSN, RBCN	29 41 22S	057 08 55W
4710	0-20000-0-87544	PEHUAJO AERO	-35.84	-61.86	PEHUAJO AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS, GSN	35 50 27S	061 51 35W
4711	0-20000-0-87852	PERITO MORENO AERO	-46.54	-70.98	PERITO MORENO AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS	46 32 19S	070 59 06W
4712	0-20000-0-87679	PIGUE AERO	-37.61	-62.39	PIGUE AERO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	37 36 29S	062 23 12W
4713	0-20000-0-87349	PILAR OBSERVATORIO	-31.67	-63.88	PILAR OBSERVATORIO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C), RBCN, Centennial Observing Stations	31 40 05S	063 52 55W
4714	0-20000-0-87178	POSADAS AERO	-27.39	-55.97	POSADAS AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, GSN, RBSN(S), CLIMAT(C)	27 23 28S	055 58 01W
4715	0-20000-0-87148	PRESIDENCIA ROQUE SAENZ PEÑA AERO	-26.75	-60.49	PRESIDENCIA ROQUE SAENZ PEÑA AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN, RBSN(S)	26 44 47S	060 29 12W
4716	0-20000-0-87896	PUERTO DESEADO AERO	-47.73	-65.91	PUERTO DESEADO AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS	47 44 01S	065 54 28W
4717	0-20000-0-87823	PUERTO MADRYN AERO	-42.76	-65.1	PUERTO MADRYN AERO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	42 45 20S	065 06 06W
4718	0-20000-0-87596	PUNTA INDIO B.A.	-35.35	-57.29	PUNTA INDIO B.A.	Surface land meteorological station (SYNOP), CLIMAT(C), GOS	35 21 04S	057 17 33W
4719	0-20000-0-87270	RECONQUISTA AERO	-29.2	-59.69	RECONQUISTA AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GSN, GOS	29 12 18S	059 41 36W
4720	0-20000-0-87155	RESISTENCIA AERO	-27.44	-59.05	RESISTENCIA AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, GSN, GUAN, RBSN(ST), RBCN	27 26 20S	059 02 46W
4721	0-20000-0-87736	RIO COLORADO	-38.99	-64.09	RIO COLORADO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	38 59 28S	064 05 14W
4722	0-20000-0-87453	RIO CUARTO AERO	-33.1	-64.28	RIO CUARTO AERO	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	33 05 44S	064 16 37W
4723	0-20000-0-87925	RIO GALLEGOS AERO	-51.61	-69.31	RIO GALLEGOS AERO	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN, GSN	51 36 42S	069 18 29W
4724	0-20000-0-87934	RIO GRANDE B.A.	-53.78	-67.76	RIO GRANDE B.A.	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	53 46 49S	067 45 31W
4725	0-20000-0-87065	RIVADAVIA	-24.19	-62.89	RIVADAVIA	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GSN, GOS	24 11 07S	062 53 12W
4726	0-20000-0-87480	ROSARIO AERO	-32.91	-60.78	ROSARIO AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S)	32 54 29S	060 46 56W
4727	0-20000-0-87047	SALTA AERO	-24.84	-65.48	SALTA AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GSN, RBCN, RBSN(ST), GOS, CLIMAT(C)	24 50 40S	065 28 33W
4728	0-20000-0-87784	SAN ANTONIO OESTE AERO	-40.76	-65.03	SAN ANTONIO OESTE AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	40 45 26S	065 01 51W
4729	0-20000-0-87412	SAN CARLOS (MZA)	-33.77	-69.04	SAN CARLOS (MZA)	Surface land meteorological station (SYNOP), GOS	33 46 29S	069 02 33W
4730	0-20000-0-87553	SAN FERNANDO AERO	-34.46	-58.58	SAN FERNANDO AERO	Surface land meteorological station (SYNOP), GOS	34 27 18S	058 35 04W
4731	0-20000-0-87311	SAN JUAN AERO	-31.57	-68.42	SAN JUAN AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C), RBCN	31 34 29S	068 25 21W
4732	0-20000-0-87909	SAN JULIAN AERO	-49.31	-67.8	SAN JULIAN AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	49 18 30S	067 48 11W
4733	0-20000-0-87436	SAN LUIS AERO	-33.27	-66.35	SAN LUIS AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS, RBSN(S)	33 16 28S	066 21 05W
4734	0-20000-0-87416	SAN MARTIN (MZA)	-33.07	-68.47	SAN MARTIN (MZA)	Surface land meteorological station (SYNOP), GOS	33 04 24S	068 27 54W
4735	0-20000-0-87509	SAN RAFAEL AERO	-34.59	-68.4	SAN RAFAEL AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C), RBCN	34 35 27S	068 24 06W
4736	0-20000-0-87623	SANTA ROSA AERO	-36.59	-64.28	SANTA ROSA AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), RBCN, GSN, GOS, CLIMAT(C)	36 35 35S	064 16 48W
4737	0-20000-0-87444	SANTA ROSA DE CONLARA AERO	-32.38	-65.18	SANTA ROSA DE CONLARA AERO	Surface land meteorological station (SYNOP), GOS	32 22 44S	065 10 48W
4738	0-20000-0-87658	SANTA TERESITA AERO	-36.55	-56.68	SANTA TERESITA AERO	Surface land meteorological station (SYNOP), GOS	36 33 00S	056 41 00W
4739	0-20000-0-87129	SANTIAGO DEL ESTERO AERO	-27.75	-64.3	SANTIAGO DEL ESTERO AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GSN, GOS, RBCN	27 45 17S	064 17 59W
4740	0-20000-0-87371	SAUCE VIEJO AERO	-31.71	-60.81	SAUCE VIEJO AERO	Surface land meteorological station (SYNOP), GOS, RBSN(S)	31 42 28S	060 48 19W
4741	0-20000-0-87645	TANDIL AERO	-37.24	-59.23	TANDIL AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S), RBCN	37 14 28S	059 14 00W
4742	0-20000-0-87022	TARTAGAL AERO	-22.62	-63.8	TARTAGAL AERO	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	22 37 00S	063 47 48W
4743	0-20000-0-87211	TINOGASTA	-28.07	-67.57	TINOGASTA	Surface land meteorological station (SYNOP), GOS	28 04 02S	067 33 55W
4744	0-20000-0-87828	TRELEW AERO	-43.21	-65.28	TRELEW AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), GSN, RBCN, CLIMAT(C)	43 12 32S	065 16 56W
4745	0-20000-0-87688	TRES ARROYOS	-38.36	-60.28	TRES ARROYOS	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS	38 21 34S	060 17 04W
4746	0-20000-0-87121	TUCUMAN AERO	-26.84	-65.11	TUCUMAN AERO	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	26 50 14S	065 06 30W
4747	0-20000-0-87938	USHUAIA AERO	-54.84	-68.3	USHUAIA AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, RBSN(S), CLIMAT(C)	54 50 24S	068 18 12W
4748	0-20000-0-87405	USPALLATA	-32.59	-69.34	USPALLATA	Precipitation station, Surface land meteorological station (SYNOP), GOS	32 35 41S	069 20 24W
4749	0-20000-0-87468	VENADO TUERTO AERO	-33.68	-61.96	VENADO TUERTO AERO	Surface land meteorological station (SYNOP), GOS	33 40 56S	061 57 41W
4750	0-20000-0-87791	VIEDMA AERO	-40.86	-63.01	VIEDMA AERO	Climatological station, Surface land meteorological station (SYNOP), RBCN, RBSN(S), GOS, CLIMAT(C)	40 51 48S	063 00 25W
4751	0-20000-0-87244	VILLA DE MARIA DEL RIO SECO	-29.91	-63.73	VILLA DE MARIA DEL RIO SECO	Climatological station, Precipitation station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN	29 54 21S	063 43 39W
4752	0-20000-0-87328	VILLA DOLORES AERO	-31.95	-65.15	VILLA DOLORES AERO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S), RBCN	31 57 05S	065 08 57W
4753	0-20000-0-87448	VILLA REYNOLDS AERO	-33.72	-65.37	VILLA REYNOLDS AERO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C), RBCN	33 43 05S	065 22 25W
4754	0-20000-0-85151	APOLO	-14.73	-68.5	APOLO	Surface land meteorological station (SYNOP), RBSN(S), CLIMAT(C), GOS	14 44 00S	068 30 00W
4755	0-20000-0-85175	ASCENCION DE GUARAYOS	-15.72	-63.1	ASCENCION DE GUARAYOS	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN, RBSN(S)	15 43 00S	063 06 00W
4756	0-20000-0-85394	BERMEJO	-22.77	-64.32	BERMEJO	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	22 46 00S	064 19 00W
4757	0-20000-0-85315	CAMIRI	-20.0	-63.53	CAMIRI	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	20 00 00S	063 32 00W
4758	0-20000-0-85230	CHARANA	-17.58	-69.6	CHARANA	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS, GSN, RBSN(S)	17 35 00S	069 36 00W
4759	0-20000-0-85041	COBIJA	-11.03	-68.78	COBIJA	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), CLIMAT(C), GSN, GOS, RBCN	11 02 00S	068 47 00W
4760	0-20000-0-85223	COCHABAMBA	-17.42	-66.18	COCHABAMBA	Climatological station, Surface land meteorological station (SYNOP), RBCN, RBSN(S), GOS, GSN, CLIMAT(C)	17 25 00S	066 11 00W
4761	0-20000-0-85196	CONCEPCION (85196-0)	-16.15	-62.02	CONCEPCION (85196-0)	Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S)	16 09 00S	062 01 00W
4762	0-20000-0-85033	GUAYARAMERIN	-10.82	-65.35	GUAYARAMERIN	Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S)	10 49 00S	065 21 00W
4763	0-20000-0-85201	LA PAZ/ALTO	-16.52	-68.18	LA PAZ/ALTO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(ST), RBCN, GOS	16 31 00S	068 11 00W
4764	0-20000-0-85114	MAGDALENA	-13.33	-64.12	MAGDALENA	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), RBCN, GOS, RBSN(S)	13 20 00S	064 07 00W
4765	0-20000-0-85312	MONTEAGUDO	-19.78	-63.92	MONTEAGUDO	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	19 47 00S	063 55 00W
4766	0-20000-0-85242	ORURO	-17.97	-67.07	ORURO	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	17 58 00S	067 04 00W
4767	0-20000-0-85293	POTOSI	-19.55	-65.73	POTOSI	Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S)	19 33 00S	065 44 00W
4768	0-20000-0-85289	PUERTO SUAREZ	-18.98	-57.82	PUERTO SUAREZ	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBSN(S), RBCN	18 59 00S	057 49 00W
4769	0-20000-0-85140	REYES	-14.32	-67.38	REYES	Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS	14 19 00S	067 23 00W
4770	0-20000-0-85043	RIBERALTA	-11.0	-66.12	RIBERALTA	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), RBCN, GOS, RBSN(S)	11 00 00S	066 07 00W
4771	0-20000-0-85268	ROBORE	-18.32	-59.77	ROBORE	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS, RBSN(S)	18 19 00S	059 46 00W
4772	0-20000-0-85141	RURRENABAQUE	-14.47	-67.57	RURRENABAQUE	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS, GSN, RBSN(S)	14 28 00S	067 34 00W
4773	0-20000-0-85152	SAN BORJA	-14.87	-66.87	SAN BORJA	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	14 52 00S	066 52 00W
4774	0-20000-0-85153	SAN IGNACIO DE MOXOS	-14.92	-65.6	SAN IGNACIO DE MOXOS	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	14 55 00S	065 36 00W
4775	0-20000-0-85207	SAN IGNACIO DE VELASCO	-16.38	-60.97	SAN IGNACIO DE VELASCO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, GSN, RBCN, RBSN(S)	16 23 00S	060 58 00W
4776	0-20000-0-85195	SAN JAVIER	-16.27	-62.47	SAN JAVIER	Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS	16 16 00S	062 28 00W
4777	0-20000-0-85104	SAN JOAQUIN	-13.07	-64.82	SAN JOAQUIN	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS, RBSN(S)	13 04 00S	064 49 00W
4778	0-20000-0-85247	SAN JOSE DE CHIQUITOS	-17.8	-60.73	SAN JOSE DE CHIQUITOS	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	17 48 00S	060 44 00W
4779	0-20000-0-85210	SAN MATIAS	-16.33	-58.38	SAN MATIAS	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	16 20 00S	058 23 00W
4780	0-20000-0-85109	SAN RAMON	-13.3	-64.7	SAN RAMON	Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C)	13 18 00S	064 42 00W
4781	0-20000-0-85123	SANTA ANA	-13.77	-65.43	SANTA ANA	Precipitation station, Surface land meteorological station (SYNOP), Weather radar, RBSN(S), CLIMAT(C), GOS, WRO	13 46 00S	065 26 00W
4782	0-20000-0-85245	SANTA CRUZ/EL TROMPILLO	-17.8	-63.18	SANTA CRUZ/EL TROMPILLO	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS, RBSN(ST)	17 48 00S	063 11 00W
4783	0-20000-0-85139	SANTA ROSA (85139-0)	-14.17	-66.9	SANTA ROSA (85139-0)	Surface land meteorological station (SYNOP), RBSN(S), GOS	14 10 00S	066 54 00W
4784	0-20000-0-85283	SUCRE	-19.02	-65.3	SUCRE	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, RBCN, CLIMAT(C)	19 01 00S	065 18 00W
4785	0-20000-0-85364	TARIJA	-21.55	-64.7	TARIJA	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, RBCN, RBSN(S), CLIMAT(C)	21 33 00S	064 42 00W
4786	0-20000-0-85154	TRINIDAD	-14.82	-64.92	TRINIDAD	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, RBSN(S), GOS	14 49 00S	064 55 00W
4787	0-20000-0-85264	VALLEGRANDE	-18.47	-64.1	VALLEGRANDE	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	18 28 00S	064 06 00W
4788	0-20000-0-85345	VILLAMONTES	-21.25	-63.45	VILLAMONTES	Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS	21 15 00S	063 27 00W
4789	0-20000-0-85244	VIRU-VIRU	-17.63	-63.13	VIRU-VIRU	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS, RBSN(P)	17 38 00S	063 08 00W
4790	0-20000-0-85365	YACUIBA	-21.95	-63.65	YACUIBA	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), CLIMAT(C), GOS, GSN, RBCN	21 57 00S	063 39 00W
4791	0-20000-0-83499	ABROLHOS (83499-0)	-17.97	-38.7	ABROLHOS (83499-0)	Surface land meteorological station (SYNOP), GOS	17 58 00S	038 42 00W
4792	0-20000-0-86765	ABROLHOS (86765-0)	-17.96	-38.7	ABROLHOS (86765-0)	Surface land meteorological station (SYNOP), GOS	17 57 51S	038 41 46W
4793	0-20000-0-81755	ACARAU (81755-0)	-3.12	-40.09	ACARAU (81755-0)	Surface land meteorological station (SYNOP), GOS	03 07 15S	040 05 13W
4794	0-20000-0-82294	ACARAU (82294-0)	-2.88	-40.13	ACARAU (82294-0)	Surface land meteorological station (SYNOP), GOS	02 53 00S	040 08 00W
