	station_id	WMO_id	station_name	latitude	longitude
1178	5055	-999	Bar-le-Duc	48.78	5.15
1179	5058	-999	Batum	41.65	41.63
1180	5054	-999	Barcelona	41.38	2.98
1181	5052	-999	Banghazi	32.07	20.07
1182	5051	-999	Bangalore	12.97	77.62
1183	5050	-999	Baku	40.35	49.8
1184	5049	-999	Badajoz	38.9	-7.0
1185	5048	-999	Avord	47.03	2.65
1186	5045	-999	Arhangel'sk	64.57	40.52
1187	5046	-999	As	59.67	10.77
1188	5045	-999	Arhangel'sk	64.57	40.52
1189	5043	-999	Apia	-13.3	-171.78
1190	5042	-999	Angra	38.65	-27.23
1191	5041	-999	Angoulême	45.67	0.22
1192	5038	-999	Anacostia	38.87	-77.02
1193	5036	-999	Almeria	36.85	-2.5
1194	5035	-999	Alma Ata	43.77	76.88
1195	5034	-999	Alicante	38.35	-0.5
1196	5034	-999	Alicante	38.35	-0.5
1197	5030	-999	Aldergrove	54.65	-6.22
1198	5030	-999	Aldergrove	54.65	-6.22
1199	5028	-999	Akyab	20.12	92.95
1200	5028	-999	Akyab	20.12	92.95
1201	5026	-999	Agra	27.17	78.08
1202	5023	-999	Abu Sueir	30.08	32.15
1203	5022	-999	Aboukir	31.3	30.1
1204	5312	-999	Saarbrücken	49.22	7.02
1205	5272	-999	Pavia	45.18	9.17
1206	5292	-999	Pune	18.52	73.92
1207	5404	-999	Zemun	44.88	20.63
1208	5403	-999	Zaragoza	41.65	-0.88
1209	5399	-999	Worthy Down	51.12	-1.32
1210	5396	-999	Wologda	59.25	39.83
1211	5395	-999	Wilna	54.68	25.25
1212	5393	-999	Wien-Aspern	48.22	16.52
1213	5392	-999	Wien	48.25	16.37
1214	5389	-999	Villacoublay	48.8	2.2
1215	5388	-999	Viipuri	60.72	28.73
1216	5386	-999	Vigna di Valle	42.1	12.18
1217	5385	-999	Viatka	58.6	49.67
1218	5384	-999	Veliko Gradiste	44.75	21.52
1219	5383	-999	Varignano	44.1	9.83
1220	5382	-999	Vardö	70.37	31.13
1221	5380	-999	Valenciennes	50.33	3.53
1222	5378	-999	Vacoas	-20.28	57.48
1223	5377	-999	Uzhorod	48.63	22.27
1224	5376	-999	Usti n. Orlice	49.97	16.4
1225	5374	-999	Urga	47.92	106.98
1226	5371	-999	Uherske Hradiste	49.83	17.47
1227	5370	-999	Trozk	58.38	61.55
1228	5370	-999	Trozk	58.38	61.55
1229	5365	-999	Torún	53.02	18.62
1230	5361	-999	Timky	50.62	31.3
1231	5360	-999	Tiflis	41.72	44.3
1232	5359	-999	Terranova	40.92	9.5
1233	5356	-999	Tateno	36.05	140.13
1234	5354	-999	Tashkent	41.33	69.3
1235	5351	-999	Szombately	47.25	16.6
1236	5349	-999	Szeged	46.25	20.15
1237	5348	-999	Sydney	-34.0	151.5
1238	5345	-999	Strasbourg	48.58	7.75
1239	5344	-999	St. Inglevert	50.87	1.73
1240	5343	-999	St. Cyr	48.78	2.2
1241	5341	-999	Slutsk	59.68	30.4
1242	5339	-999	Slutsk	59.68	30.4
1243	5334	-999	Shoeburyness	51.53	0.78
1244	5335	-999	Skillingaryd	57.18	14.0
1245	5333	-999	Shimla	31.1	77.22
1246	5330	-999	Sétif	36.33	5.55
1247	5327	-999	Semipalatinsk	50.4	80.22
1248	5323	-999	Sasebo	33.13	129.73
1249	5321	-999	Santos	-23.93	-46.32
1250	5320	-999	Santander	43.47	-3.78
1251	5319	-999	San Juan, PR	18.42	-66.12
1252	5318	-999	San Giusto	43.68	10.38
1253	5317	-999	San Francisco	37.8	-122.43
1254	5316	-999	San Francisco	37.78	-122.43
1255	5310	-999	S. Paulo dos Agudos	-22.47	-49.0
1256	5305	-999	Rostov-na-Donu	47.2	39.68
1257	5304	-999	Rostock	54.08	12.08
1258	5302	-999	Romilly	48.5	3.75
1259	5300	-999	Risalpore	34.07	71.98
1260	5298	-999	Riga	56.98	24.08
1261	5294	-999	Quetta	30.2	67.0
1262	5290	-999	Pula	44.87	13.83
1263	5289	-999	Prostejov	49.47	17.13
1264	5289	-999	Prostejov	49.47	17.13
1265	5293	-999	Quetta	30.2	67.0
1266	5288	-999	Portsmouth	50.8	-1.1
1267	5282	-999	Petrowsk	42.98	47.5
1268	5281	-999	Petrovaradin	45.25	19.87
1269	5278	-999	Peshawar	34.03	71.62
1270	5277	-999	Peshawar	34.03	71.62
1271	5276	-999	Perpignan	42.73	2.87
1272	5274	-999	Pavlovsk	59.68	30.4
1273	5270	-999	Paola	39.35	16.05
1274	5267	-999	Orléans	47.941	1.891
1275	5266	-999	Orenburg	51.75	55.1
1276	5265	-999	Orbetello	42.43	11.23
1277	5264	-999	Oosaka	34.65	135.43
1278	5258	-999	Novi Sad	45.08	19.7
1279	5256	-999	Nis	43.32	21.87
1280	5255	-999	Nijni Novgorod	56.33	44.0
1281	5254	-999	New York	40.72	-74.0
1282	5253	-999	Nemecky Brod	49.62	15.58
1283	5247	-999	Mostar	43.3	17.87
1284	5245	-999	Montgomery	32.38	-86.3
1285	5243	-999	Montecelio	41.93	12.78
1286	5242	-999	Modena	44.65	10.92
1287	5240	-999	Minsk	53.9	27.55
1288	5238	-999	Metz	49.1	6.2
1289	5237	-999	Messina	38.2	15.55
1290	5236	-999	Mendes	-22.53	-43.72
1291	5235	-999	Melilla	35.28	-2.97
1292	5234	-999	Melbourne	-37.82	144.97
1293	5233	-999	Medwjesch Gora	62.88	34.45
1294	5231	-999	Marsala	37.72	12.42
1295	5230	-999	Marignane	43.43	5.2
1296	5227	-999	Malta	35.9	14.52
1297	5225	-999	Malmslätt	58.4	15.52
1298	5224	-999	Malmö	55.62	13.03
1299	5222	-999	Madrid	40.4	-3.68
1300	5221	-999	Maddalena	41.23	9.45
1301	5215	-999	Luga	58.73	29.88
1302	5212	-999	Ljungbyhed	56.08	13.22
1303	5211	-999	Limoges	45.85	1.25
1304	5209	-999	Lida	53.88	25.3
1305	5208	-999	Leuchars	56.38	-2.88
1306	5203	-999	Le Havre	49.52	0.07
1307	5201	-999	Lakehurst	40.03	-74.32
1308	5198	-999	La Courtine	45.7	2.25
1309	5197	-999	La Coruña	43.38	-8.38
1310	5196	-999	Kyiv	50.45	30.5
1311	5195	-999	Kutschino	55.75	37.97
1312	5194	-999	Kutka	35.28	62.35
1313	5189	-999	Kowloon	22.2	114.2
1314	5184	-999	Klagenfurt	46.65	14.33
1315	5183	-999	Kislowodsk	43.9	42.7
1316	5182	-999	Kisily Orda	44.85	65.45
1317	5181	-999	Kiel	54.38	10.33
1318	6080	-999	Alger	36.67	3.1
1319	5179	-999	Kew	51.47	-0.32
1320	5178	-999	Kbely	50.13	14.52
1321	5169	-999	Jitomir	50.25	28.67
1322	5168	-999	Jan Mayen	70.98	-8.3
1323	5401	-999	Zagreb	45.8	15.97
1324	5167	-999	Jalta	44.5	34.18
1325	5166	-999	Izaña	28.32	-16.48
1326	5163	-999	Irkutsk	52.28	104.33
1327	5162	-999	Ingøy	71.07	24.15
1328	5159	-999	Hong Kong	22.3	114.17
1329	5158	-999	Hong Kong	22.3	114.17
1330	5155	-999	Hampton Roads	36.93	-76.3
1331	5200	-999	Lahore	31.57	74.35
1332	5153	-999	Havre	48.55	-109.68
1333	5152	-999	Guardia Vecchia	41.23	9.45
1334	5151	-999	Grottaglie	40.5	17.5
1335	5149	-999	Groesbeck	31.5	-96.47
1336	5148	-999	Granada	37.15	-3.6
1337	5147	-999	Gouriev	47.12	51.92
1338	5146	-999	Göteborg	57.7	11.8
1339	5142	-999	Gjenovic	42.43	18.6
1340	5137	-999	Fürth	49.5	10.98
1341	5129	-999	Essen	51.4	6.93
1342	6079	-999	Key West	24.58	-81.7
1343	6078	-999	Ellendale	45.98	-98.57
1344	5175	-999	Karlsruhe	49.0	8.43
1345	5122	-999	Due West	34.35	-82.37
1346	5116	-999	Diyatalawa	6.8	80.97
1347	5113	-999	Denver	39.75	-105.0
1348	5110	-999	Darmstadt	49.87	8.65
1349	5108	-999	Curitiba	-25.42	-49.28
1350	5104	-999	Columbia	38.95	-92.33
1351	5102	-999	Coimbra	40.2	-8.42
1352	5101	-999	Cinisello	45.53	9.22
1353	6077	-999	Due West	34.35	-82.37
1354	5099	-999	Cherbourg	49.63	-1.65
1355	5097	-999	Châteauroux	46.8	1.68
1356	5095	-999	Cerveteri	42.0	12.08
1357	5093	-999	Cazaux	44.53	-1.13
1358	5092	-999	Cazaux	44.53	-1.13
1359	5090	-999	Catania	37.07	15.08
1360	5089	-999	Castellaccio	44.4	8.95
1361	5088	-999	Capua	41.08	14.25
1362	5087	-999	Capodichino	40.88	14.28
1363	5086	-999	Capo Sperone	38.95	8.43
1364	5085	-999	Capo Mele	43.08	8.2
1365	5084	-999	Cap Corse	43.02	9.35
1366	5079	-999	Budapest	47.5	19.2
1367	5075	-999	Brindisi	40.65	17.97
1368	6076	-999	Chittagong	22.25	91.82
1369	5077	-999	Broken Arrow	36.03	-95.82
1370	5074	-999	Brest Litowsk (Brzesc)	52.1	23.67
1371	5072	-999	Boscomantico	45.33	10.93
1372	5071	-999	Bordeaux	44.83	-0.7
1373	5069	-999	Bologna	44.5	11.3
1374	5068	-999	Bojourichte	42.77	23.2
1375	5065	-999	Bila Zerkwa	49.68	30.12
1376	5063	-999	Berlin	52.48	13.43
1377	5053	-999	Banja Koviljaca	44.5	19.17
1378	5059	-999	Belfort	47.63	6.87
1379	5055	-999	Bar-le-Duc	48.78	5.15
1380	5057	-999	Batavia (Jakarta)	-6.07	106.83
1381	5052	-999	Banghazi	32.07	20.07
1382	5051	-999	Bangalore	12.97	77.62
1383	5050	-999	Baku	40.35	49.8
1384	5049	-999	Badajoz	38.9	-7.0
1385	5048	-999	Avord	47.03	2.65
1386	5046	-999	As	59.67	10.77
1387	5044	-999	Argentan	48.75	-0.02
1388	5043	-999	Apia	-13.3	-171.78
1389	5042	-999	Angra	38.65	-27.23
1390	5039	-999	Anacostia	38.87	-77.0
1391	5037	-999	Amman	31.95	35.95
1392	5036	-999	Almeria	36.85	-2.5
1393	5035	-999	Alma Ata	43.77	76.88
1394	5029	-999	Alai-Tal	39.7	73.2
1395	5027	-999	Ajaccio	41.92	8.75
1396	5025	-999	Agra	27.17	78.08
1397	5024	-999	Adelaide	-34.93	138.58
1398	5024	-999	Adelaide	-34.93	138.58
1399	5047	-999	Augusta	37.23	15.2
1400	5391	-999	Wien	48.25	16.37
1401	5387	-999	Vigna di Valle	41.9	12.45
1402	5369	-999	Trondheim	63.43	10.42
1403	5358	-999	Tenerife	28.32	-16.5
1404	5347	-999	Sverdlovsk	56.83	60.63
1405	5347	-999	Sverdlovsk	56.83	60.63
1406	5342	-999	Smolensk	54.78	32.07
1407	5340	-999	Slutsk	59.68	30.4
1408	5314	-999	San Diego	32.72	-117.2
1409	5309	-999	Royal Center	40.88	-86.48
1410	5301	-999	Rochefort?	45.92	-0.98
1411	5296	-999	Ramla	31.88	34.88
1412	5280	-999	Petropavlovskoe	61.67	30.68
1413	5275	-999	Pavlovsk	59.68	30.4
1414	5252	-999	Nairobi	-1.67	36.8
1415	5229	-999	Manston	51.35	0.35
1416	5226	-999	Malmslätt	58.42	15.52
1417	5223	-999	Mahon	39.88	4.38
1418	5214	-999	Los Angeles	34.05	-118.25
1419	5191	-999	Kumbor	42.43	18.6
1420	5187	-999	Kosovska Mitrovica	42.88	20.88
1421	5177	-999	Kazan'	55.78	49.13
1422	5161	-999	Igueldo	43.32	-2.05
1423	5139	-999	Gera	50.9	12.07
1424	5133	-999	Feodosia	45.03	35.38
1425	5124	-999	Elbing	54.17	19.42
1426	5110	-999	Darmstadt	49.87	8.65
1427	5094	-999	Centocelle	41.87	12.55
1428	5064	-999	Biggin Hill	51.32	0.05
1429	5056	-999	Bar-le-Duc	48.78	5.15
1430	5032	-999	Alexandrowsk	69.2	33.38
1431	5040	-999	Angers	47.48	-0.57
1432	5041	-999	Angoulême	45.67	0.22
1433	5400	-999	Yakutsk	62.02	129.68
1434	6075	-999	Broken Arrow	36.03	-95.82
1435	5392	-999	Wien	48.25	16.37
1436	5390	-999	Vitoria	-20.17	-40.3
1437	5387	-999	Vigna di Valle	41.9	12.45
1438	5368	-999	Trappes	48.77	2.0
1439	5357	-999	Tateno	36.05	140.13
1440	5354	-999	Tashkent	41.33	69.3
1441	5353	-999	Tartu	58.38	26.72
1442	5350	-999	Szeged	46.25	20.15
1443	5346	-999	Sverdlovsk	56.83	60.63
1444	5342	-999	Smolensk	54.78	32.07
1445	5340	-999	Slutsk	59.68	30.4
1446	5337	-999	Skillingmark	59.98	12.0
1447	5326	-999	Sealand	53.23	-3.0
1448	5315	-999	San Fernando	36.47	-6.2
1449	5315	-999	San Fernando	36.47	-6.2
1450	5313	-999	San Antonio	29.45	-98.47
1451	5309	-999	Royal Center	40.88	-86.48
1452	5308	-999	Royal Center	40.88	-86.48
1453	5307	-999	Royal Center	40.88	-86.48
1454	5301	-999	Rochefort?	45.92	-0.98
1455	5295	-999	Rajilovac	43.87	18.35
1456	5279	-999	Petergow	57.8	29.73
1457	5275	-999	Pavlovsk	59.68	30.4
1458	5273	-999	Pavia	45.18	9.17
1459	5263	-999	Ondina	-13.0	-38.52
1460	5251	-999	Muscat	23.62	58.58
1461	5246	-999	Moskva	55.75	37.97
1462	5244	-999	Montélimar	44.58	4.72
1463	5229	-999	Manston	51.35	0.35
1464	5226	-999	Malmslätt	58.42	15.52
1465	5223	-999	Mahon	39.88	4.38
1466	5221	-999	Maddalena	41.23	9.45
1467	5220	-999	Maceió	-9.65	-35.7
1468	5216	-999	Lugansk	48.58	39.33
1469	5213	-999	Lonate Pozzolo	45.58	8.72
1470	5207	-999	Leros	37.12	26.88
1471	5202	-999	Le Bourget (Paris)	48.95	2.43
1472	5186	-999	Köln	50.98	6.88
1473	5180	-999	Kharkiv	50.0	36.23
1474	5176	-999	Kasumigaura	36.03	140.22
1475	5160	-999	Hukuoka	33.58	130.42
1476	5157	-999	Hof	50.33	11.92
1477	5150	-999	Groesbeck	31.5	-96.47
1478	5145	-999	Gomel	52.43	30.98
1479	5138	-999	Gabes	33.88	10.22
1480	5137	-999	Fürth	49.5	10.98
1481	5136	-999	Ft. Worth	32.72	-97.25
1482	5134	-999	Firth of Forth	56.17	-2.8
1483	5132	-999	Felixstowe	51.95	1.33
1484	5128	-999	Eskdalemuir	55.32	-3.2
1485	5127	-999	Epinal	48.18	6.47
1486	5125	-999	Ellendale	45.98	-98.57
1487	5123	-999	Due West	34.35	-82.37
1488	5121	-999	Drexel	41.35	-96.27
1489	5120	-999	Drexel	41.35	-96.27
1490	5115	-999	Diamond Harbour	22.18	88.4
1491	5112	-999	Denodic	42.43	18.6
1492	5106	-999	Cuers	43.25	6.13
1493	5083	-999	Campos	-21.77	-41.33
1494	5081	-999	Calgary	51.03	-114.07
1495	5078	-999	Bucuresti	44.42	26.1
1496	5078	-999	Bucuresti	44.42	26.1
1497	5064	-999	Biggin Hill	51.32	0.05
1498	5056	-999	Bar-le-Duc	48.78	5.15
1499	5033	-999	Alger	36.77	3.05
1500	5031	-999	Alegrete	-29.78	-55.78
1501	5026	-999	Agra	27.17	78.08
1502	4933	-999	Woodstock	43.13	-80.78
1503	4930	-999	Varignano	44.1	9.8
1504	4932	-999	Willis Island	-16.5	150.5
1505	4927	-999	Toronto	43.67	-79.4
1506	4928	-999	Tortosa	40.82	0.5
1507	4924	-999	Slutsk	59.68	30.48
1508	4925	-999	Slutsk	59.68	30.48
1509	4881	-999	Angra	38.65	-27.23
1510	4921	-999	Royal Center	40.88	-86.48
1511	4922	-999	Santos	-23.93	-46.32
1512	4916	-999	München	48.13	11.58
1513	4920	-999	Rio de Janeiro	-22.9	-43.17
1514	4917	-999	Pavia	45.18	9.15
1515	4913	-999	Melbourne	-37.8	145.33
1516	4912	-999	Madrid	40.4	-3.72
1517	4909	-999	Livorno	43.53	10.33
1518	4911	-999	Madrid	40.4	-3.72
1519	4907	-999	La Coruña	43.35	-8.4
1520	4908	-999	Leningrad	59.93	30.27
1521	4904	-999	Groesbeck	31.5	-96.47
1522	4905	-999	Hong Kong	22.2	114.2
1523	4903	-999	Granada	37.2	-3.62
1524	4899	-999	Due West	34.35	-82.37
1525	4898	-999	Drexel	41.33	-96.27
1526	4896	-999	Cuyabá	-15.6	-56.1
1527	4897	-999	Diyatalawa	6.82	80.97
1528	4895	-999	Curitiba	-25.42	-49.28
1529	4894	-999	Colombo	6.93	79.93
1530	4893	-999	Castellaccio	44.4	8.95
1531	6075	-999	Broken Arrow	36.03	-95.82
1532	4892	-999	Capo Sperone	38.95	8.43
1533	4886	-999	Benson	51.62	-1.12
1534	4889	-999	Calgary	51.03	-114.03
1535	4884	-999	Barcelona	41.37	2.17
1536	4883	-999	As	59.67	10.77
1537	4882	-999	Apia	-13.8	-171.77
1538	4885	-999	Bar-le-Duc	48.78	5.15
1539	4887	-999	Bergen	60.4	5.32
1540	4888	-999	Broken Arrow	36.03	-95.82
1541	4890	-999	Campos	-21.75	-41.33
1542	4891	-999	Capo Mele	43.95	8.17
1543	4900	-999	Ellendale	45.98	-98.57
1544	4901	-999	Florianopolis	-27.6	-48.5
1545	4902	-999	França	-20.53	-47.4
1546	4906	-999	Isola d'Ischia	40.72	13.95
1547	4910	-999	Maddalena (Guarda Vecchia)	41.23	9.45
1548	4914	-999	Mendes	-22.53	-43.72
1549	4918	-999	Ponta Delgada	37.73	-25.67
1550	4919	-999	Pretoria	-25.75	28.2
1551	5512	-999	Lauttakylä	61.18	22.62
1552	5526	-999	Utti	60.88	26.97
1553	5525	-999	Utö	59.78	21.37
1554	5522	-999	Tampere	61.5	23.77
1555	5509	-999	Kauhava	63.12	23.08
1556	5513	-999	Lieksa	63.32	30.5
1557	5515	-999	Santahamina	60.15	25.07
1558	5516	-999	Santahamina	60.15	25.07
1559	5531	-999	Little America	-78.5	-163.8
1560	6126	-999	Ponta Delgada	37.73	-25.67
1561	5518	-999	Sortavala	61.72	30.68
1562	5507	-999	Kauhava	63.12	23.08
1563	5520	-999	Suur-Merijoki	60.57	28.63
1564	5528	-999	Utti	60.88	26.97
1565	5504	-999	Ilmala	60.2	24.92
1566	5518	-999	Sortavala	61.72	30.68
1567	5519	-999	Sortavala	61.72	30.68
1568	5521	-999	Suur-Merijoki	60.57	28.63
1569	5524	-999	Turkinsaari	60.65	28.62
1570	5526	-999	Utti	60.88	26.97
1571	5527	-999	Utti	60.88	26.97
1572	5530	-999	Viipuri	60.72	28.73
1573	5504	-999	Ilmala	60.2	24.92
1574	5507	-999	Kauhava	63.12	23.08
1575	5508	-999	Kauhava	63.12	23.08
1576	5514	-999	Petsamo	69.53	31.22
1577	5006	-999	De Kooy	52.92	4.78
1578	6131	-999	Hatanga	71.98	102.47
1579	5012	-999	Soesterberg	52.13	5.28
1580	6128	-999	Paramaribo	5.85	-55.2
1581	6127	-999	Funchal	32.65	-16.9
1582	6130	-999	Mys Cheliuskin	77.72	104.28
1583	5016	-999	Duin Dal	52.12	4.32
1584	5003	-999	Soesterberg	52.13	5.28
1585	5012	-999	Soesterberg	52.13	5.28
1586	6129	-999	De Bilt	52.13	5.28
1587	5021	-999	Aberdeen	57.17	-2.1
1588	6129	-999	De Bilt	52.13	5.28
1589	5016	-999	Duin Dal	52.12	4.32
1590	5007	-999	Soesterberg	52.13	5.28
1591	5011	-999	Reykjavik	67.13	-21.93
1592	5010	-999	Reykjavik	67.13	-21.93
1593	5412	-999	Trappes	48.78	2.0
1594	5485	-999	Prilep	41.35	21.57
1595	5486	-999	Jakarta	-6.18	106.83
1596	5487	-999	Jakarta	-6.18	106.83
1597	5413	-999	Berlin-Reinickendorf	52.57	13.33
1598	5850	-999	Rostock	54.08	12.08
1599	5563	-999	Mt. Evans	66.85	-50.92
1600	5564	-999	Otto Nordenskjöld Glacier	66.87	-49.37
1601	5569	-999	Garoua	9.33	13.37
1602	4998	-999	Villaen	76.75	-18.37
1603	4993	-999	Warszawa	52.23	21.02
1604	4990	-999	Paris	48.85	2.35
1605	4994	-999	Hamburg	53.61	9.98
1606	4992	-999	Strasbourg	48.562	7.753
1607	5851	617661	Bissau/Guiné-Bissau	11.87	-15.5
1608	4994	-999	Hamburg	53.61	9.98
1609	4991	-999	St. Petersburg	59.93	30.32
1610	4824	-999	Mossuril	-14.95	40.67
1611	4997	-999	Villaen	76.75	-18.37
1612	5852	-999	Dundo/Angola	-7.37	20.83
1613	5535	-999	Bushehr	28.92	50.83
1614	5502	-999	Ilmala	60.2	24.92
1615	5562	-999	Camp Michigan	66.93	-52.48
1616	5561	-999	Camp Michigan	66.93	-52.48
1617	6074	-999	Woodstock	43.13	-80.75
1618	6070	-999	La Coruña	43.37	-8.38
1619	6073	-999	Burst	50.92	3.92
1620	6071	-999	Las Cañadas de Teide	28.3	-16.51
1621	6134	-999	Turuhansk	65.8	87.97
1622	6133	-999	Naryan-Mar	67.65	53.12
1623	6132	-999	Sortavala	61.72	30.72
1624	6136	-999	Podkammenaia-Tunguska	61.6	90.0
1625	6135	-999	Tarko-Sale	64.92	77.82
1626	6137	-999	Samarovo	60.97	69.07
1627	6141	-999	Magadan	59.58	150.78
1628	6140	-999	Seimchan	62.92	152.42
1629	6139	-999	Omolon	65.22	160.5
1630	6138	-999	Susuman	62.78	148.13
1631	6142	-999	Tallinn	59.45	24.8
1632	6145	-999	Smolensk	54.75	32.07
1633	6144	-999	Kaliningrad	54.7	20.62
1634	6143	-999	Riga	56.97	24.03
1635	6147	-999	Omsk	54.93	73.4
1636	6148	-999	Ufa	54.82	56.15
1637	6151	-999	Okhotsk	59.37	143.2
1638	6150	-999	Skovorodino	54.0	123.97
1639	6149	-999	Novosibirsk	54.97	82.95
1640	6152	-999	Nikolayevsk-na-Amure	53.15	140.7
1641	6153	-999	Shepetivka	50.17	27.05
1642	6156	-999	Simferopol	45.02	33.98
1643	6155	-999	Odessa	46.48	30.63
1644	6154	-999	Chernivtsi	48.27	25.97
1645	6157	-999	Saratov	51.57	46.03
1646	6158	-999	Kharkiv	49.93	36.28
1647	6161	-999	Semipalatinsk	50.35	80.25
1648	6160	-999	Aralskoe More	46.78	61.67
1649	6159	-999	Astrakhan	46.35	47.97
1650	6164	-999	Tbilisi	41.68	44.95
1651	6163	-999	Suhumi	43.02	41.03
1652	6162	-999	Tuapse	44.1	39.07
1653	6165	-999	Tashauz	41.8	59.97
1654	6168	-999	Chardzhou	39.08	63.6
1655	6167	-999	Tashkent	41.27	69.27
1656	6166	-999	Tamdy	41.73	64.62
1657	6169	-999	Khorog	37.5	71.5
1658	4430	-999	Papeete 1-Faiere	-17.533	-149.566
1659	6170	-999	Takhta Bazar	35.9	62.97
1660	4363	07190	Strasbourg-Entzheim	48.549	7.64
1661	4347	-999	Perpignan-Observatoire	42.701	2.885
1662	4346	6607	Perpignan -Llabanère	42.737	2.872
1663	4345	6607	Perpignan -Llabanère	42.737	2.872
1664	4342	-999	Brest-Ecole navale	48.375	-4.508
1665	4341	78897	Le Raizet-Guadeloupe	16.624	-61.516
1666	4386	-999	Antibes	43.583	7.115
1667	4364	07190	Strasbourg-Entzheim	48.549	7.64
1668	4429	91930	Faanui 1	-16.491	-151.756
1669	4428	91930	Faanui 1	-16.491	-151.756
1670	4426	-999	Faaa 1-Auae	-17.548	-149.583
1671	4415	71805	Saint-Pierre (Miquelon)	46.766	-56.179
1672	4414	71805	Saint-Pierre (Miquelon)	46.766	-56.179
1673	4398	-999	Argentan	48.743	-0.02
1674	4397	-999	Argentan	48.743	-0.02
1675	4390	91592	Nouméa	-22.276	166.452
1676	4389	91577	Koumac	-20.558	164.284
1677	4387	-999	Antibes	43.59	7.127
1678	6069	-999	Barcelona	41.38	2.18
1679	6068	-999	Madrid	40.4	-3.68
1680	6066	-999	Angoulême-Lucioles	45.633	0.203
1681	6064	-999	Angoulême-Isle d'Espagnac	45.666	0.216
1682	6063	-999	Angoulême-Lucioles	45.633	0.203
1683	6045	07690	Nice	43.648	7.209
1684	6042	07150	Le Bourget	48.867	2.427
1685	6041	07150	Le Bourget	48.867	2.427
1686	6037	-999	Argentan	48.743	-0.02
1687	4524	27612	Moscow_Dolgoprudnii	55.93	37.52
1688	4523	27612	Moscow_Dolgoprudnii	55.93	37.52
1689	4495	-999	Papeete 1-Faiere	-17.533	-149.566
1690	4494	-999	Papeete 1-Faiere	-17.533	-149.566
1691	4493	-999	Papeete 1-Faiere	-17.533	-149.566
1692	4490	-999	Papeete 1-Faiere	-17.533	-149.566
1693	4436	91943	Takaroa	-14.454	-145.025
1694	6146	-999	Sverdlovsk	56.8	60.63
1695	4199	85350	Lisboa/Geofísico	38.72	-9.15
1696	4200	97395	Baucau/Timor	-8.47	126.45
1697	4247	61996	Base Martin de Viviès	-37.795	77.569
1698	4344	-999	Cherbourg-Chantereyne	49.65	-1.633
1699	4366	81405	Rochambeau	4.822	-52.365
1700	4370	-999	Saint-Denis-ville	-20.874	55.452
1701	4378	07480	Lyon-Bron	45.726	4.937
1702	4391	91590	Tontouta	-22.017	166.222
1703	4397	-999	Argentan	48.743	-0.02
1704	4403	61998	Base de Port aux Français	-49.352	70.243
1705	4404	61998	Base de Port aux Français	-49.352	70.243
1706	4409	-999	Saint-Denis Le Mât de Vigie	-20.884	55.431
1707	4500	-999	Saint-Inglevert	50.875	1.74
1708	4501	07005	Abbeville	50.135	1.834
1709	4502	-999	Ajaccio-Aspretto	41.924	8.763
1710	4503	-999	Angoulême-Lucioles	45.633	0.203
1711	4504	-999	Antibes	43.583	7.115
1712	4505	07510	Bordeaux-Mérignac	44.831	-0.691
1713	4506	07150	Le Bourget	48.967	2.427
1714	4507	-999	Le Havre-Sainte-Adresse	49.511	0.08
1715	4508	07480	Lyon-Bron	45.726	4.937
1716	4509	07650	Marignane	43.437	5.216
1717	4510	07577	Montélimar	44.581	4.733
1718	4511	-999	Orléans-Saran	47.941	1.891
1719	4512	07149	Orly	48.716	2.384
1720	4513	-999	Perpignan-Observatoire	42.701	2.885
1721	4514	07335	Poitiers-Biard	46.593	0.314
1722	4515	07169	Saint-Dizier	48.631	4.903
1723	4517	07631	Toulouse-Francazal	43.54	1.371
1724	4518	-999	Toulouse-Montaudran	43.566	1.483
1725	4519	-999	Tours-Parçay Meslay	47.433	0.7
1726	4520	61980	Gillot-aéro (Reunion)	-20.892	55.528
1727	4521	-999	Saint-Denis Mât de Vigie (Reunion)	-20.884	55.431
1728	6048	-999	Saint-Inglevert	50.875	1.74
1729	6053	-999	Saint-Pierre	-21.344	55.487
1730	8022	NA	Perpignan-Observatoire	42.701	2.885
1731	6072	-999	Ebro(Roquetes-Catalonia-Spain)	40.84	0.45
1732	4492	-999	Faaa 1-Auae	-17.548	-149.583
1733	4321	07510	Bordeaux-Mérignac	44.831	-0.691
1734	4323	07510	Bordeaux-Mérignac	44.831	-0.691
1735	4324	07510	Bordeaux-Mérignac	44.831	-0.691
1736	4325	07510	Bordeaux-Mérignac	44.831	-0.691
1737	4326	07510	Bordeaux-Mérignac	44.831	-0.691
1738	4327	07510	Bordeaux-Mérignac	44.831	-0.691
1739	4329	07510	Bordeaux-Mérignac	44.831	-0.691
1740	4351	-999	Ajaccio-Aspretto	41.924	8.763
1741	4352	-999	Ajaccio-Aspretto	41.924	8.763
1742	4354	-999	Ajaccio-Campo dell Oro	41.918	8.793
1743	4355	-999	Ajaccio-Aspretto	41.924	8.763
1744	4376	07480	Lyon-Bron	45.726	4.937
1745	4377	07480	Lyon-Bron	45.726	4.937
1746	4412	81405	Rochambeau	4.822	-52.365
1747	4496	-999	Brest-Ecole navale	48.375	-4.508
1748	4497	-999	Brest-Ecole navale	48.375	-4.508
1749	4498	-999	Linès-Gâvres	47.689	-3.358
1750	4499	-999	Linès-Gâvres	47.689	-3.358
