	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	elevation
1473	0-20000-0-41886	0	1473	41886	3	MYMENSINGH			0	90.43333333333334	24.716666666666665		19980922	19980922	1	0	63	NMS	19.0	Muktagachha									106,107,117,139,140							L.Haimberger	0	19.0
1474	0-20000-0-41890	0	1474	41890	3	SYLHET A.P.			0	91.88333333333334	24.966666666666665		19830213	19890427	1	0	63	NMS	19.0	Chhatak									106,107,117,126,137,138,139,140,39							L.Haimberger	0	35.0
1475	0-20000-0-41891	0	1475	1:41900,2:32916,41891,41900,5553,C:5553	3	SYLHET			0	91.88333333333334	24.9		19440212	20231231	1	0	63	NMS	19,19.0	Chhatak									106,107,117,126,137,138,139,140,39							L.Haimberger	0	35.0
1476	0-20000-0-41895	0	1476	41895	3	RAJSHAHI			0	88.7	24.366666666666667		19830207	20150117	1	0	63	NMS	19.0	Rajshahi									106,107,117,139,140							L.Haimberger	0	20.0
1477	0-20000-0-41898	0	1477	41898	3	SERAJGONJ			0	89.7	24.45		19860624	19860624	1	0	63	NMS	19.0	Sirajganj									106,107,117,139,140							L.Haimberger	0	-999.0
1478	0-20000-0-41907	0	1478	1:41855,41855,41907	3	ISHWARDI			0	89.05	24.133333333333333		19691017	20231231	1	0	63	NMS	19,19.0	Ishurdi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	14.0
1479	0-20000-0-41909	0	1479	41909	3	TANGAIL			0	89.93333333333334	24.25		19820206	19930314	1	0	63	NMS	19.0	Mirzapur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	12.0
1480	0-20000-0-41923	0	1480	1:41917,1:41920,2:32905,2:32946,41917,41920,41922,41923,5438,5540,9:1109,C:5438,C:5540	3	DHAKA			0	90.38333333333334	23.766666666666666		19381231	20231231	1	0	63	NMS	19,19.0	Dhaka,Tungi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	9.0
1481	0-20000-0-41929	0	1481	41929,5797,C:5797	3	FARIDPUR			0	89.85	23.6		19280414	19980720	1	0	63	NMS	19,19.0	Dohar,Faridpur									106,107,117,126,137,138,139,140							L.Haimberger	0	9.0
1482	0-20000-0-41933	0	1482	41933,6:22171,9:1780	3	COMILLA			0	91.18333333333334	23.433333333333334		19440101	19900628	1	0	63	NMS	19,19.0	Sonamura									106,107,117,126,137,138,139,140,39							L.Haimberger	0	10.0
1483	0-20000-0-41936	0	1483	1:41915,41915,41936	3	JESSORE			0	89.16666666666667	23.183333333333334		19630517	20231231	1	0	63	NMS	19,19.0	Jhikargachha									106,107,117,126,137,138,139,140,39							L.Haimberger	0	7.0
1484	0-20000-0-41943	0	1484	41943	3	FENI (41943-0)			0	91.41666666666669	23.03333333333333		19820124	20231216	1	0	63	NMS	19,19.0	Feni									106,107,117,126,137,138,139,140,39							L.Haimberger	0	8.0
1485	0-20000-0-41946	0	1485	41946	3	SATKHIRA			0	89.08333333333333	22.716666666666665		19900916	19980903	1	0	63	NMS	19.0	Satkhira									106,107,117,139,140							L.Haimberger	0	6.0
1486	0-20000-0-41947	0	1486	41947	3	KHULNA			0	89.53333333333333	22.78333333333333		19861119	19870222	1	0	63	NMS	19.0	Khulna									106,107,117,139,140							L.Haimberger	0	4.0
1487	0-20000-0-41950	0	1487	1:41932,41932,41950	3	BARISAL			0	90.36666666666666	22.75		19671114	20110105	1	0	63	NMS	19,19.0	Barisal,Teknaf									106,107,117,126,137,138,139,140,39							L.Haimberger	0	4.0
1488	0-20000-0-41951	0	1488	41938,41951	3	BHOLA			0	90.65	22.683333333333334		19791130	19940804	1	0	63	NMS	19.0	Bhola,Lalmohan									106,107,117,139,140,39							L.Haimberger	0	5.0
1489	0-20000-0-41953	0	1489	41953	3	MAIJDICOURT			0	91.1	22.866666666666667		19840329	19930318	1	0	63	NMS	19.0	Lakshmipur									106,107,117,139,140							L.Haimberger	0	6.0
1490	0-20000-0-41963	0	1490	41963	3	HATIA			0	91.1	22.433333333333334		19940121	19981105	1	0	63	NMS	19.0	Lalmohan									106,107,117,139,140							L.Haimberger	0	4.0
1491	0-20000-0-41966	0	1491	41966	3	RANGAMATI			0	92.2	22.53333333333333		19850604	19850604	1	0	63	NMS	19.0	Raozan									106,107,117,139,140							L.Haimberger	0	63.0
1492	0-20000-0-41967	0	1492	41967	3	KAPTAI			0	92.23333333333332	22.48333333333333		19870919	19870919	1	0	63	NMS	19.0	Bandarban									106,107,117,139,140							L.Haimberger	0	63.0
1493	0-20000-0-41977	0	1493	1:41940,1:41941,2:32921,41283,41940,41941,41944,41977,41978,5433,5536,5795,6076,6:20464,9:1110,9:1742,9:3364,C:5433,C:5536,C:5795,C:6076	3	CHITTAGONG (AMBAGAN)			0	91.81666666666666	22.35		19281101	20231231	1	0	63	NMS	19,19.0	Patiya,Raozan									106,107,117,126,137,138,139,140,39							L.Haimberger	0	6.0
1494	0-20000-0-41984	0	1494	41984	3	KHEPUPARA			0	90.23333333333332	21.98333333333333		19821229	19821229	1	0	63	NMS	19.0	Mathbaria									106,107,117,139,140							L.Haimberger	0	9.0
1495	0-20000-0-41989	0	1495	41989	3	KUTUBDIA			0	91.85	21.816666666666663		19900906	19961103	1	0	63	NMS	19.0	Patiya									106,107,117,139,140							L.Haimberger	0	7.0
1496	0-20000-0-41992	0	1496	1:41950,41950,41992,5538,9:1111,C:5538	3	COX'S BAZAR			0	91.93333333333334	21.433333333333334		19510601	20231231	1	0	63	NMS	19,19.0	Teknaf									106,107,117,126,137,138,139,140,39							L.Haimberger	0	4.0
1497	0-20000-0-41998	0	1497	41998	3	TEKNAF			0	92.3	20.866666666666667		19920806	19930116	1	0	63	NMS	19.0	Teknaf									106,107,117,126,137,138,139,140,39							L.Haimberger	0	6.0
1498	0-20000-0-42027	0	1498	1:42027,1:43539,1:43540,42027,43539,43540	3	SRINAGAR (42027-0)			0	74.83333333333333	34.083333333333336		19570619	20231231	1	0	63	NMS	104,104.0	Badgam,Srinagar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	1666.0
1499	0-20000-0-42056	0	1499	42055,42056	3	JAMMU			0	74.83333333333333	32.666666666666664		19730620	20211228	1	0	63	NMS	104,104.0	Bishna,Jammu									106,107,117,126,137,138,139,140,39							L.Haimberger	0	323.0
1500	0-20000-0-42060	0	1500	42057	3	KATHUA			0	75.5	32.333333333333336		19790501	19790831	1	0	63	NMS	104.0	Pathankot									106,107,117,139,140							L.Haimberger	0	381.0
1501	0-20000-0-42065	0	1501	42065	3	MANALI			0	77.16666666666667	32.266666666666666		19920228	20040413	1	0	63	NMS	104.0	Kulu									106,107,117,126,137,138,139,140,39							L.Haimberger	0	2039.0
1502	0-20000-0-42071	0	1502	1:42071,42071	3	AMRITSAR			0	74.86666666666666	31.633333333333333		19570621	20220523	1	0	63	NMS	104,104.0	Amritsar,Raja Sansi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	234.0
1503	0-20000-0-42079	0	1503	42079	3	SUNDERNAGAR			0	76.9	31.53333333333333		20141010	20231229	1	0	63	NMS	104,104.0	Sundarnagar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	875.0
1504	0-20000-0-42083	0	1504	4874,5333,5832,C:4874,C:5333,C:5832	3	SHIMLA			0	77.16666666666667	31.1		19250414	19280525	1	0	63	NMS	104,104.0	Shimla									106,107,117,126,137,138,139,140							L.Haimberger	0	2202.0
1505	0-20000-0-42101	0	1505	1:42101,1:42103,42101,42103,5789,6:20368,9:1718,C:5789	3	PATIALA			0	76.46666666666667	30.33333333333333		19280318	20231223	1	0	63	NMS	104,104.0	Ambala,Sanaur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	273.0
1506	0-20000-0-42103	0	1506	9:4196	3	AMBALA			0	76.76666666666667	30.383333333333333		19390101	19400613	1	0	63	NMS	104,104.0	Ambala									117,126,138							L.Haimberger	0	273.0
1507	0-20000-0-42104	0	1507	1:42103	3	NAHAN			0	76.76666666666667	30.4		19440309	19791231	1	0	63	NMS	104.0	Ambala									106,107,117,126,138,139,140							L.Haimberger	0	273.0
1508	0-20000-0-42105	0	1508	1:42105,42105	3	CHANDIGARH			0	76.88333333333334	30.73333333333333		19760601	20190607	1	0	63	NMS	104.0	Chandigarh									106,107,117,126,137,138,139,140,39							L.Haimberger	0	347.0
1509	0-20000-0-42107	0	1509	42107	3	DHARMPUR			0	77.01666666666667	30.9		19790706	19790706	1	0	63	NMS	104.0	Kalka									106,107,117,139,140							L.Haimberger	0	1469.0
1510	0-20000-0-42111	0	1510	1:42111,42111	3	DEHRADUN			0	78.03333333333333	30.316666666666663		19640605	20231230	1	0	63	NMS	104,104.0	Dehra Dun									106,107,117,126,137,138,139,140,39							L.Haimberger	0	683.0
1511	0-20000-0-42123	0	1511	1:42123,42123	3	GANGANAGAR			0	73.88333333333334	29.916666666666668		19740206	20231231	1	0	63	NMS	104,104.0	Ganganagar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	177.0
1512	0-20000-0-42131	0	1512	42131	3	HISSAR			0	75.73333333333333	29.166666666666668		19790701	19790701	1	0	63	NMS	104.0	Hisar									106,107,117							L.Haimberger	0	210.0
1513	0-20000-0-42165	0	1513	1:42165,42165,6:20386,9:1725	3	BIKANER			0	73.3	28.0		19461102	20231227	1	0	63	NMS	104,104.0	Bikaner									106,107,117,126,137,138,139,140,39							L.Haimberger	0	224.0
1514	0-20000-0-42170	0	1514	42170	3	CHURU			0	74.91666666666667	28.25		19790501	20231227	1	0	63	NMS	104,104.0	Churu									106,107,117,126,138,139,140							L.Haimberger	0	286.0
1515	0-20000-0-42182	0	1515	2:32703,42181,42182,5462,5816,6:20369,9:1719,9:3359,C:5462,C:5816	3	NEW DELHI/SAFDARJUNG			0	77.2	28.58333333333333		19291116	20231231	1	0	63	NMS	104,104.0	New Delhi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	216.0
1516	0-20000-0-42183	0	1516	42183	3	BULANDSHAHR			0	77.86666666666666	28.4		19790510	19831226	1	0	63	NMS	104.0	Bulandshahr									106,107,117,126,137,138,139,140,39							L.Haimberger	0	218.0
1517	0-20000-0-42189	0	1517	1:42189,42189,6:20402,9:1728	3	BAREILLY			0	79.4	28.366666666666667		19440101	20230428	1	0	63	NMS	104,104.0	Bareli									106,107,117,126,137,138,139,140,39							L.Haimberger	0	169.0
1518	0-20000-0-42220	0	1518	42220	3	PASIGHAT			0	95.38333333333334	28.1		20190906	20200118	1	0	63	NMS	104.0	Pasighat									106,107,117,126,137,138,139,140,39							L.Haimberger	0	157.0
1519	0-20000-0-42237	0	1519	42237	3	PHALODI			0	72.36666666666666	27.133333333333333		19790605	20190809	1	0	63	NMS	104.0	Phalodi									106,107,117,139,140							L.Haimberger	0	234.0
1520	0-20000-0-42260	0	1520	42260,5426,C:5426	3	AGRA (42260-0)			0	77.96666666666667	27.15		19381231	20200111	1	0	63	NMS	104,104.0	Agra									106,107,117,126,137,138,139,140,39							L.Haimberger	0	168.0
1521	0-20000-0-42261	0	1521	1:42260,2:32701,42260,4859,5025,5026,5781,5782,C:4859,C:5025,C:5026,C:5781,C:5782	3	AGRA (42261-0)			0	78.03333333333333	27.166666666666668		19250414	20191215	1	0	63	NMS	104,104.0	Agra									106,107,117,126,137,138,139,140							L.Haimberger	0	168.0
1522	0-20000-0-42262	0	1522	42262	3	ALIGARH			0	78.06666666666666	27.883333333333333		20151205	20151205	1	0	63	NMS	104.0	Aligarh									106,107,117,139,140							L.Haimberger	0	191.0
1523	0-20000-0-42266	0	1523	42266	3	SHAHJAHANPUR			0	79.9	27.883333333333333		19930812	19930812	1	0	63	NMS	104.0	Shahjahanpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	155.0
1524	0-20000-0-42270	0	1524	42270	3	KHERI			0	80.8	27.9		19841208	19841208	1	0	63	NMS	104.0	Kheri									106,107,117,139,140							L.Haimberger	0	147.0
1525	0-20000-0-42273	0	1525	1:42273,42273	3	BAHRAICH			0	81.6	27.566666666666663		19630303	20191007	1	0	63	NMS	104,104.0	Bahraich									106,107,117,126,137,138,139,140,39							L.Haimberger	0	124.0
1526	0-20000-0-42279	0	1526	42279	3	BASTI			0	82.73333333333333	26.8		20141011	20141011	1	0	63	NMS	104.0	Basti									106,107,117,139,140							L.Haimberger	0	89.8
1527	0-20000-0-42295	0	1527	42295,5798,C:5798	3	DARJEELING			0	88.26666666666667	27.05		19330311	19790814	1	0	63	NMS	104,104.0	Darjiling									106,107,117,126,137,138,139,140							L.Haimberger	0	2134.0
1528	0-20000-0-42299	0	1528	42299	3	GANGTOK			0	88.61666666666666	27.33333333333333		19731005	20231114	1	0	63	NMS	104,104.0	Gangtok									106,107,117,126,137,138,139,140,39							L.Haimberger	0	1756.0
1529	0-20000-0-42314	0	1529	1:42314,2:32901,2:32906,2:32908,42314,5440,6:20473,9:1744,9:3365,C:5440	3	DIBRUGARH /MOHANBARI			0	95.01666666666668	27.48333333333333		19420318	20231230	1	0	63	NMS	104,104.0	Dibrugarh,Tinsukia									106,107,117,126,137,138,139,140,39							L.Haimberger	0	111.0
1530	0-20000-0-42328	0	1530	42328	3	JAISALMER			0	70.91666666666667	26.9		19790501	20231231	1	0	63	NMS	104,104.0	Jaisalmer									106,107,117,126,137,138,139,140,39							L.Haimberger	0	257.0
1531	0-20000-0-42339	0	1531	1:20387,1:42339,2:32702,42339,5448,5805,5806,6:20387,9:1726,C:5448,C:5805,C:5806	3	JODHPUR			0	73.01666666666667	26.3		19341015	20231231	1	0	63	NMS	104,104.0	Jodhpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	221.0
1532	0-20000-0-42343	0	1532	42343,5784,C:5784	3	AJMER			0	74.61666666666666	26.45		19280501	20171010	1	0	63	NMS	104,104.0	Ajmer									106,107,117,126,137,138,139,140							L.Haimberger	0	490.0
1533	0-20000-0-42348	0	1533	1:42348,42348	3	JAIPUR / SANGANER			0	75.8	26.816666666666663		19560201	20231231	1	0	63	NMS	104,104.0	Jaipur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	390.0
1534	0-20000-0-42349	0	1534	42349	3	TONK			0	75.75	26.166666666666668		19991005	19991005	1	0	63	NMS	104.0	Tonk									106,107,117,139,140							L.Haimberger	0	272.0
1535	0-20000-0-42353	0	1535	6:22134	3	SUPAUL (42353-0)			0	86.58333333333333	26.133333333333333		19440101	19481231	1	0	63	NMS	104.0	Saharsa									106,107,139,140							L.Haimberger	0	49.6
1536	0-20000-0-42354	0	1536	42354	3	DHOLPUR			0	77.83333333333333	26.666666666666668		19790705	19790705	1	0	63	NMS	104.0	Dhaulpur									106,107,117,139,140							L.Haimberger	0	176.0
1537	0-20000-0-42361	0	1537	1:42359,1:42361,42359,42361,5442,6:20418,9:1731,C:5442	3	GWALIOR			0	78.25	26.23333333333333		9990330	20231231	1	0	63	NMS	104,104.0	Gwalior,Morar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	207.0
1538	0-20000-0-42364	0	1538	42358	3	ETAWAH			0	78.98333333333333	26.73333333333333		20150113	20191027	1	0	63	NMS	104.0	Bhind									106,107,117,139,140							L.Haimberger	0	151.0
1539	0-20000-0-42366	0	1539	42366	3	KANPUR			0	80.36666666666666	26.433333333333334		20030518	20030518	1	0	63	NMS	104.0	Kanpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	126.0
1540	0-20000-0-42367	0	1540	1:42367,42367	3	KANPUR/CHAKERI			0	80.4	26.4		19731103	20160318	1	0	63	NMS	104.0	Kanpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	126.0
1541	0-20000-0-42369	0	1541	1:42369,42368,42369	3	LUCKNOW/AMAUSI			0	80.88333333333334	26.75		19560204	20231231	1	0	63	NMS	104,104.0	Lakhnau									106,107,117,126,137,138,139,140,39							L.Haimberger	0	124.0
1542	0-20000-0-42379	0	1542	1:42379,379,42379,6:20408,9:1729	3	GORAKHPUR			0	83.36666666666666	26.75		19440101	20231228	1	0	63	NMS	104,104.0	Gorakhpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	77.4
1543	0-20000-0-42387	0	1543	42390	3	MUZAFFARPUR			0	85.4	26.116666666666667		19830201	19830201	1	0	63	NMS	104.0	Muzaffarpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	53.4
1544	0-20000-0-42391	0	1544	42391	3	DARBHANGA			0	85.9	26.166666666666668		19880316	20190107	1	0	63	NMS	104.0	Darbhanga									106,107,117,126,137,138,139,140,39							L.Haimberger	0	49.9
1545	0-20000-0-42398	0	1545	1:42397,1:42398,42397,42398	3	SILIGURI (42398-0)			0	88.31666666666666	26.633333333333333		19540101	20200227	1	0	63	NMS	104,104.0	Baghdogra									106,107,117,126,137,138,139,140,39							L.Haimberger	0	131.0
1546	0-20000-0-42399	0	1546	42399	3	JALPAIGURI			0	88.71666666666667	26.53333333333333		20151013	20231231	1	0	63	NMS	104,104.0	Jalpaiguri									106,107,117,126,137,138,139,140,39							L.Haimberger	0	81.3
1547	0-20000-0-42403	0	1547	6:22152,9:1778	3	COOCH BEHAR			0	89.46666666666667	26.33333333333333		19440105	19481230	1	0	63	NMS	104,104.0	Koch Bihar									106,107,139,140							L.Haimberger	0	42.7
1548	0-20000-0-42404	0	1548	5439,C:5439	3	DHUBRI			0	89.98333333333333	26.016666666666666		19410430	19410520	1	0	63	NMS	104,104.0	Dhuburi									106,107,117,126,137,138,139,140							L.Haimberger	0	35.1
1549	0-20000-0-42409	0	1549	42409	3	TANGLA			0	91.91666666666669	26.65		20160605	20160605	1	0	63	NMS	104.0	Udalguri									106,107,117,139,140							L.Haimberger	0	77.7
1550	0-20000-0-42410	0	1550	1:42410,1:42411,42410,42411	3	GUWAHATI			0	91.58333333333331	26.1		19541029	20231231	1	0	63	NMS	104,104.0	Guwahati,Sualkuchi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	72.1
1551	0-20000-0-42414	0	1551	42414	3	CHAPARMUKH			0	92.51666666666668	26.2		19790809	19990220	1	0	63	NMS	104.0	Dhing									106,107,117,126,137,138,139,140,39							L.Haimberger	0	65.5
1552	0-20000-0-42415	0	1552	1:42415,42415,5837,6:20471,9:1743,C:5837	3	TEZPUR			0	92.78333333333332	26.616666666666667		19281109	20011214	1	0	63	NMS	104,104.0	Tezpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	91.0
1553	0-20000-0-42416	0	1553	1:42416,2:32907,2:32909,42416,5469,C:5469	3	TEZPUR/BINDUKURI			0	92.8	26.716666666666665		19381231	19840213	1	0	63	NMS	104,104.0	Rangapara,Tezpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	71.0
1554	0-20000-0-42419	0	1554	42419	3	GOHPUR			0	93.58333333333331	26.83333333333333		20170901	20170901	1	0	63	NMS	104.0	Itanagar									106,107,117,139,140							L.Haimberger	0	82.8
1555	0-20000-0-42420	0	1555	2:32904,2:32920	3	GOLAGHAT			0	93.98333333333332	26.516666666666666		19430924	19451010	1	0	63	NMS	104,104.0	Dergaon,Jorhat									106,107,139,140							L.Haimberger	0	71.6
1556	0-20000-0-42435	0	1556	42435	3	BARMER			0	71.38333333333334	25.75		19790501	20231231	1	0	63	NMS	104,104.0	Barmer									106,107,117,126,138,139,140							L.Haimberger	0	193.0
1557	0-20000-0-42452	0	1557	42452	3	KOTA AERODROME			0	75.85	25.15		19790501	20231230	1	0	63	NMS	104,104.0	Kota									106,107,117,126,138,139,140							L.Haimberger	0	279.0
1558	0-20000-0-42459	0	1558	42459	3	SHIVPURI			0	77.65	25.33333333333333		20160107	20170104	1	0	63	NMS	104.0	Kolaras									106,107,117,139,140							L.Haimberger	0	464.0
1559	0-20000-0-42473	0	1559	42473	3	BANDA			0	80.36666666666666	25.466666666666665		20170916	20211014	1	0	63	NMS	104.0	Banda									106,107,117,139,140							L.Haimberger	0	121.0
1560	0-20000-0-42474	0	1560	1:22097,1:42475,42474,42475,5428,5787,5788,6:22097,9:1774,C:5428,C:5787,C:5788	3	ALLAHABAD/GHOORPUR			0	81.80805555555555	25.309444444444445		19300301	20231231	1	0	63	NMS	104,104.0	Allahabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	98.0
1561	0-20000-0-42479	0	1561	42479	3	VARANASI/BABATPUR			0	82.86666666666666	25.45		20151107	20181010	1	0	63	NMS	104.0	Baragaon									106,107,117,139,140							L.Haimberger	0	89.0
1562	0-20000-0-42484	0	1562	42484	3	BALLIA			0	84.16666666666667	25.75		19790516	19790516	1	0	63	NMS	104.0	Ballia									106,107,117,139,140							L.Haimberger	0	63.2
1563	0-20000-0-42492	0	1563	42492,5817,C:5817	3	PATNA			0	85.16666666666667	25.6		19280501	20231230	1	0	63	NMS	104,104.0	Patna									106,107,117,126,137,138,139,140,39							L.Haimberger	0	57.0
1564	0-20000-0-42498	0	1564	1:42498,42498	3	BHAGALPUR			0	86.95	25.23333333333333		19540101	20231218	1	0	63	NMS	104,104.0	Bhagalpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	44.0
1565	0-20000-0-42516	0	1565	1:42516,42516	3	SHILLONG			0	91.88333333333334	25.566666666666663		19530427	20200127	1	0	63	NMS	104,104.0	Shillong									106,107,117,126,137,138,139,140,39							L.Haimberger	0	1600.0
1566	0-20000-0-42539	0	1566	42539	3	DEESA			0	72.2	24.2		19730624	20220816	1	0	63	NMS	104,104.0	Disa									106,107,117,126,138,139,140							L.Haimberger	0	136.0
1567	0-20000-0-42542	0	1567	42542	3	UDAIPUR DABOK			0	73.88333333333334	24.616666666666667		19760304	20231231	1	0	63	NMS	104,104.0	Bhindar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	514.0
1568	0-20000-0-42543	0	1568	1:42543,42543,6:22075,9:1773	3	UDAIPUR			0	73.7	24.58333333333333		19470701	19811130	1	0	63	NMS	104,104.0	Nathdwara									106,107,117,126,137,138,139,140,39							L.Haimberger	0	586.0
1569	0-20000-0-42571	0	1569	42571	3	SATNA			0	80.83333333333333	24.566666666666663		19790126	19790318	1	0	63	NMS	104.0	Satna									106,107,117,126,137,138,139,140,39							L.Haimberger	0	316.0
1570	0-20000-0-42587	0	1570	42587	3	DALTONGANJ			0	84.06666666666666	24.05		20170401	20170401	1	0	63	NMS	104.0	Daltenganj									106,107,117,139,140							L.Haimberger	0	221.0
1571	0-20000-0-42591	0	1571	1:42591,2:32805,42591,5441,6:20448,9:1739,C:5441	3	GAYA (42591-0)			0	84.95	24.75		19381231	20230825	1	0	63	NMS	104,104.0	Gaya									106,107,117,126,137,138,139,140,39							L.Haimberger	0	116.0
1572	0-20000-0-42603	0	1572	41856	3	BERHAMPORE			0	88.26666666666667	24.133333333333333		19790829	19790830	1	0	63	NMS	104.0	Murshidabad									106,107,117,139,140							L.Haimberger	0	18.9
1573	0-20000-0-42618	0	1573	2:32935	3	KAILASHAHAR			0	92.0	24.316666666666663		19450514	19451010	1	0	63	NMS	104,104.0	Kailasahar									106,107,139,140							L.Haimberger	0	30.0
1574	0-20000-0-42619	0	1574	42620,5834,C:5834	3	SILCHAR			0	92.8	24.75		19320913	19900117	1	0	63	NMS	104,104.0	Lakhipur,Silchar									106,107,117,126,137,138,139,140							L.Haimberger	0	21.3
1575	0-20000-0-42623	0	1575	1:42623,2:32932,42623,6:22187,6:42623	3	IMPHAL/TULIHAL			0	93.9	24.766666666666666		19440103	20231230	1	0	63	NMS	104,104.0	Imphal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	774.0
1576	0-20000-0-42631	0	1576	42631	3	NALIYA			0	68.85	23.25		20180128	20180128	1	0	63	NMS	104.0	Naliya									106,107,117,126,137,138,139,140,39							L.Haimberger	0	24.6
1577	0-20000-0-42634	0	1577	1:42634,42634,42635,5431,6:20501,6:42635,9:1125,9:2571,C:5431	3	BHUJ-RUDRAMATA			0	69.8	23.25		19381231	20220208	1	0	63	NMS	104,104.0	Bhuj									106,107,117,126,137,138,139,140,39							L.Haimberger	0	117.0
1578	0-20000-0-42639	0	1578	42639	3	NEW KANDLA			0	70.21666666666667	23.0		19790722	19790828	1	0	63	NMS	104.0	Kandla									106,107,117,139,140							L.Haimberger	0	22.5
1579	0-20000-0-42647	0	1579	1:42647,42647,5427,5783,6:20507,9:1751,C:5427,C:5783	3	AHMADABAD			0	72.63333333333334	23.066666666666663		19280519	20231231	1	0	63	NMS	104,104.0	Ahmadabad									106,107,117,126,137,138,139,140,39							L.Haimberger	0	56.4
1580	0-20000-0-42661	0	1580	42661	3	RATLAM			0	75.05	23.316666666666663		19830710	20190318	1	0	63	NMS	104.0	Ratlam									106,107,117,126,137,138,139,140,39							L.Haimberger	0	485.0
1581	0-20000-0-42667	0	1581	1:42667,42667,6:20417,9:1730	3	BHOPAL/BAIRAGHAR			0	77.35	23.28333333333333		19440101	20231201	1	0	63	NMS	104,104.0	Bhopal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	521.0
1582	0-20000-0-42674	0	1582	42674	3	DAMOH			0	79.45	23.83333333333333		19831017	20040603	1	0	63	NMS	104.0	Damoh									106,107,117,126,137,138,139,140,39							L.Haimberger	0	371.0
1583	0-20000-0-42675	0	1583	1:42675,42675,5444,5803,6:20425,9:1733,C:5444,C:5803	3	JABALPUR			0	79.95	23.2		19280801	20231231	1	0	63	NMS	104,104.0	Barela,Jabalpur									106,107,117,126,137,138,139,140,39							L.Haimberger	0	398.0
1584	0-20000-0-42701	0	1584	1:42700,42700,42701,5825,C:5825	3	M.O. RANCHI			0	85.31666666666666	23.316666666666663		19290125	20231230	1	0	63	NMS	104,104.0	Kanke,Ranchi									106,107,117,126,137,138,139,140,39							L.Haimberger	0	646.0
1585	0-20000-0-42705	0	1585	2:32816,42705	3	PURULIA			0	86.41666666666667	23.33333333333333		19440511	19790830	1	0	63	NMS	104,104.0	Adra,Balarampur									106,107,117,139,140							L.Haimberger	0	255.0
1586	0-20000-0-42706	0	1586	2:32808,42706	3	BANKURA			0	87.08333333333333	23.383333333333333		19430531	20230124	1	0	63	NMS	104,104.0	Bankura,Ondal									106,107,117,126,137,138,139,140,39							L.Haimberger	0	98.6
1587	0-20000-0-42708	0	1587	2:32802,42708	3	SHANTI NIKETAN			0	87.7	23.65		19440317	19790602	1	0	63	NMS	104,104.0	Bolpur,Guskhara									106,107,117,126,137,138,139,140,39							L.Haimberger	0	58.9
1588	0-20000-0-42724	0	1588	1:42724,42724	3	AGARTALA			0	91.25	23.883333333333333		19560202	20231231	1	0	63	NMS	104,104.0	Agartala									106,107,117,126,137,138,139,140,39							L.Haimberger	0	38.5
1589	0-20000-0-42726	0	1589	42726	3	LENGPUI			0	92.61666666666666	23.83333333333333		20190803	20200113	1	0	63	NMS	104,104.0	Aizawl									106,107,117,126,137,138,139,140,39							L.Haimberger	0	291.0
1590	0-20000-0-42734	0	1590	1:42734,42734	3	JAMNAGAR			0	70.08333333333333	22.45		19691020	20030925	1	0	63	NMS	104,104.0	Jamnagar									106,107,117,126,137,138,139,140,39							L.Haimberger	0	20.0
1591	0-20000-0-42748	0	1591	42747	3	BARODA AERODROME			0	73.26666666666667	22.33333333333333		19800601	19800601	1	0	63	NMS	104.0	Vadodara									106,107,117,139,140							L.Haimberger	0	52.0
1592	0-20000-0-42754	0	1592	42754	3	INDORE			0	75.8	22.716666666666665		19810623	19981231	1	0	63	NMS	104.0	Indore									106,107,117,126,137,138,139,140,39							L.Haimberger	0	567.0
