primary_id	file
0-20000-0-51495	era5.51495.bfr
0-20000-0-51573	era5.51573.bfr
0-20000-0-51644	era5.51644.bfr
0-20000-0-51656	era5.51656.bfr
0-20000-0-51716	era5.51716.bfr
0-20000-0-51765	era5.51765.bfr
0-20000-0-51777	era5.51777.bfr
0-20000-0-51811	era5.51811.bfr
0-20000-0-51828	era5.51828.bfr
0-20000-0-51839	era5.51839.bfr
0-20000-0-52203	era5.52203.bfr
0-20000-0-52267	era5.52267.bfr
0-20000-0-52323	era5.52323.bfr
0-20000-0-52418	era5.52418.bfr
0-20000-0-52436	era5.52436.bfr
0-20000-0-52495	era5.52495.bfr
0-20000-0-52533	era5.52533.bfr
0-20000-0-52602	era5.52602.bfr
0-20000-0-52652	era5.52652.bfr
0-20000-0-52681	era5.52681.bfr
0-20000-0-52713	era5.52713.bfr
0-20000-0-52737	era5.52737.bfr
0-20000-0-52818	era5.52818.bfr
0-20000-0-52836	era5.52836.bfr
0-20000-0-52908	era5.52908.bfr
0-20000-0-52983	era5.52889.bfr
0-20000-0-52996	era5.52995.bfr
0-20000-0-53083	era5.5383.bfr
0-20000-0-53276	era5.53276.bfr
0-20000-0-53336	era5.53336.bfr
0-20000-0-53463	era5.53463.bfr
0-20000-0-53487	era5.53487.bfr
0-20000-0-53502	era5.53502.bfr
0-20000-0-53529	era5.53529.bfr
0-20000-0-53543	era5.53543.bfr
0-20000-0-53564	era5.53564.bfr
0-20000-0-53614	era5.53614.bfr
0-20000-0-53798	era5.53798.bfr
0-20000-0-53845	era5.53845.bfr
0-20000-0-53898	era5.53898.bfr
0-20000-0-53915	era5.53915.bfr
0-20000-0-54012	era5.5412.bfr
0-20000-0-54094	era5.5494.bfr
0-20000-0-54102	era5.54102.bfr
0-20000-0-54115	era5.54115.bfr
0-20000-0-54135	era5.54135.bfr
0-20000-0-54161	era5.54161.bfr
0-20000-0-54218	era5.54218.bfr
0-20000-0-54226	era5.54237.bfr
0-20000-0-54292	era5.54292.bfr
0-20000-0-54324	era5.54326.bfr
0-20000-0-54337	era5.54337.bfr
0-20000-0-54342	era5.54342.bfr
0-20000-0-54346	era5.54483.bfr
0-20000-0-54401	era5.54401.bfr
0-20000-0-54423	era5.54423.bfr
0-20000-0-54471	era5.54471.bfr
0-20000-0-54497	era5.54497.bfr
0-20000-0-54511	era5.54511.bfr
0-20000-0-54527	era5.54527.bfr
0-20000-0-54534	era5.54534.bfr
0-20000-0-54539	era5.54539.bfr
0-20000-0-54602	era5.54602.bfr
0-20000-0-54662	era5.54662.bfr
0-20000-0-54715	era5.54714.bfr
0-20000-0-54725	era5.54723.bfr
0-20000-0-54776	era5.54774.bfr
0-20000-0-54823	era5.54823.bfr
0-20000-0-54857	era5.54857.bfr
0-20000-0-54909	era5.54906.bfr
0-20000-0-55578	era5.55578.bfr
0-20000-0-55591	era5.55591.bfr
0-20000-0-55664	era5.55664.bfr
0-20000-0-55696	era5.55696.bfr
0-20000-0-55773	era5.55773.bfr
0-20000-0-56004	era5.564.bfr
0-20000-0-56033	era5.5633.bfr
0-20000-0-56046	era5.5646.bfr
0-20000-0-56080	era5.5680.bfr
0-20000-0-56096	era5.5696.bfr
0-20000-0-56106	era5.56106.bfr
0-20000-0-56116	era5.56116.bfr
0-20000-0-56137	era5.56137.bfr
0-20000-0-56146	era5.56146.bfr
0-20000-0-56187	era5.56294.bfr
0-20000-0-56247	era5.56247.bfr
0-20000-0-56287	era5.56287.bfr
0-20000-0-56312	era5.56312.bfr
0-20000-0-56444	era5.56444.bfr
0-20000-0-56462	era5.56462.bfr
0-20000-0-56492	era5.56492.bfr
0-20000-0-56571	era5.56571.bfr
0-20000-0-56586	era5.56586.bfr
0-20000-0-56651	era5.56651.bfr
0-20000-0-56691	era5.56691.bfr
0-20000-0-56739	era5.56739.bfr
0-20000-0-56786	era5.56786.bfr
0-20000-0-56951	era5.56951.bfr
0-20000-0-56964	era5.56964.bfr
0-20000-0-56985	era5.56985.bfr
0-20000-0-57014	era5.576.bfr
0-20000-0-57036	era5.5736.bfr
0-20000-0-57067	era5.5767.bfr
0-20000-0-57071	era5.5773.bfr
0-20000-0-57083	era5.5783.bfr
0-20000-0-57127	era5.57127.bfr
0-20000-0-57178	era5.57178.bfr
0-20000-0-57193	era5.57193.bfr
0-20000-0-57245	era5.57245.bfr
0-20000-0-57265	era5.57265.bfr
0-20000-0-57290	era5.57290.bfr
0-20000-0-57297	era5.57297.bfr
0-20000-0-57328	era5.57328.bfr
0-20000-0-57411	era5.57411.bfr
0-20000-0-57426	era5.57426.bfr
0-20000-0-57447	era5.57447.bfr
0-20000-0-57461	era5.57461.bfr
0-20000-0-57494	era5.57494.bfr
0-20000-0-57584	era5.57584.bfr
0-20000-0-57662	era5.57662.bfr
0-20000-0-57687	era5.57679.bfr
0-20000-0-57707	era5.57707.bfr
0-20000-0-57731	era5.57731.bfr
0-20000-0-57745	era5.57745.bfr
0-20000-0-57766	era5.57766.bfr
0-20000-0-57799	era5.57799.bfr
0-20000-0-57816	era5.57816.bfr
0-20000-0-57902	era5.57902.bfr
0-20000-0-57916	era5.57916.bfr
0-20000-0-57922	era5.57922.bfr
0-20000-0-57932	era5.57932.bfr
0-20000-0-57957	era5.57957.bfr
0-20000-0-57972	era5.57972.bfr
0-20000-0-57993	era5.57993.bfr
0-20000-0-58040	era5.5844.bfr
0-20000-0-58141	era5.58144.bfr
0-20000-0-58150	era5.58150.bfr
0-20000-0-58203	era5.58203.bfr
0-20000-0-58221	era5.58221.bfr
0-20000-0-58238	era5.58238.bfr
0-20000-0-58251	era5.58251.bfr
0-20000-0-58424	era5.58424.bfr
0-20000-0-58457	era5.58457.bfr
0-20000-0-58477	era5.58477.bfr
0-20000-0-58527	era5.58527.bfr
0-20000-0-58606	era5.58606.bfr
0-20000-0-58633	era5.58633.bfr
0-20000-0-58666	era5.58666.bfr
0-20000-0-58715	era5.58715.bfr
0-20000-0-58725	era5.58725.bfr
0-20000-0-58752	era5.58659.bfr
0-20000-0-58834	era5.58737.bfr
0-20000-0-58847	era5.58847.bfr
0-20000-0-58921	era5.58825.bfr
0-20000-0-59007	era5.597.bfr
0-20000-0-59023	era5.5923.bfr
0-20000-0-59046	era5.5946.bfr
0-20000-0-59082	era5.5982.bfr
0-20000-0-59211	era5.59211.bfr
0-20000-0-59265	era5.59265.bfr
0-20000-0-59278	era5.59278.bfr
0-20000-0-59287	era5.59287.bfr
0-20000-0-59358	era5.46742.bfr
0-20000-0-59417	era5.59417.bfr
0-20000-0-59431	era5.59431.bfr
0-20000-0-59501	era5.59501.bfr
0-20000-0-59559	era5.59559.bfr
0-20000-0-59644	era5.59644.bfr
0-20000-0-59658	era5.59658.bfr
0-20000-0-59663	era5.59663.bfr
0-20000-0-59758	era5.59758.bfr
0-20000-0-59838	era5.59838.bfr
0-20000-0-59948	era5.59948.bfr
0-20000-0-59981	era5.59981.bfr
0-20000-0-59985	era5.59985.bfr
0-20000-0-60020	era5.6020.bfr
0-20000-0-60030	era5.6030.bfr
0-20000-0-60096	era5.6096.bfr
0-20000-0-60101	era5.60101.bfr
0-20000-0-60107	era5.60107.bfr
0-20000-0-60115	era5.60115.bfr
0-20000-0-60127	era5.60127.bfr
0-20000-0-60135	era5.60135.bfr
0-20000-0-60141	era5.60141.bfr
0-20000-0-60150	era5.60150.bfr
0-20000-0-60155	era5.60155.bfr
0-20000-0-60160	era5.60160.bfr
0-20000-0-60185	era5.60185.bfr
0-20000-0-60190	era5.60190.bfr
0-20000-0-60195	era5.60195.bfr
0-20000-0-60220	era5.60220.bfr
0-20000-0-60230	era5.60230.bfr
0-20000-0-60250	era5.60250.bfr
0-20000-0-60265	era5.60265.bfr
0-20000-0-60360	era5.60360.bfr
0-20000-0-60393	era5.60390.bfr
0-20000-0-60402	era5.60402.bfr
0-20000-0-60419	era5.60419.bfr
0-20000-0-60425	era5.60425.bfr
0-20000-0-60445	era5.60445.bfr
0-20000-0-60461	era5.60490.bfr
0-20000-0-60525	era5.60525.bfr
0-20000-0-60559	era5.60559.bfr
0-20000-0-60566	era5.60566.bfr
0-20000-0-60590	era5.60590.bfr
0-20000-0-60602	era5.60600.bfr
0-20000-0-60607	era5.60607.bfr
0-20000-0-60611	era5.60611.bfr
0-20000-0-60620	era5.60620.bfr
0-20000-0-60630	era5.60630.bfr
0-20000-0-60640	era5.60640.bfr
0-20000-0-60645	era5.60646.bfr
0-20000-0-60656	era5.60656.bfr
0-20000-0-60670	era5.60670.bfr
0-20000-0-60680	era5.60680.bfr
0-20000-0-60714	era5.60714.bfr
0-20000-0-60715	era5.60715.bfr
0-20000-0-60725	era5.60725.bfr
0-20000-0-60735	era5.60735.bfr
0-20000-0-60740	era5.60740.bfr
0-20000-0-60745	era5.60745.bfr
0-20000-0-60750	era5.60750.bfr
0-20000-0-60760	era5.60760.bfr
0-20000-0-60765	era5.60765.bfr
0-20000-0-60769	era5.60769.bfr
0-20000-0-60775	era5.60775.bfr
0-20000-0-61017	era5.6117.bfr
0-20000-0-61024	era5.6124.bfr
0-20000-0-61052	era5.6152.bfr
0-20000-0-61075	era5.6175.bfr
0-20000-0-61090	era5.6190.bfr
0-20000-0-61202	era5.61202.bfr
0-20000-0-61214	era5.61214.bfr
0-20000-0-61223	era5.61223.bfr
0-20000-0-61226	era5.61226.bfr
0-20000-0-61230	era5.61230.bfr
0-20000-0-61257	era5.61257.bfr
0-20000-0-61265	era5.61265.bfr
0-20000-0-61272	era5.61272.bfr
0-20000-0-61296	era5.61296.bfr
0-20000-0-61297	era5.61297.bfr
0-20000-0-61401	era5.61401.bfr
0-20000-0-61404	era5.61403.bfr
0-20000-0-61415	era5.61415.bfr
0-20000-0-61421	era5.61421.bfr
0-20000-0-61442	era5.61442.bfr
0-20000-0-61497	era5.61497.bfr
0-20000-0-61498	era5.61498.bfr
0-20000-0-61499	era5.61499.bfr
0-20000-0-61600	era5.61600.bfr
0-20000-0-61612	era5.61612.bfr
0-20000-0-61666	era5.61666.bfr
0-20000-0-61687	era5.61687.bfr
0-20000-0-61695	era5.61695.bfr
0-20000-0-61698	era5.61698.bfr
0-20000-0-61701	era5.61701.bfr
0-20000-0-61721	era5.61721.bfr
0-20000-0-61766	era5.61766.bfr
0-20000-0-61809	era5.61809.bfr
0-20000-0-61829	era5.61829.bfr
0-20000-0-61856	era5.61856.bfr
0-20000-0-61903	era5.61901.bfr
0-20000-0-61931	era5.61931.bfr
0-20000-0-61934	era5.61934.bfr
0-20000-0-61966	era5.61967.bfr
0-20000-0-61967	era5.70701.bfr
0-20000-0-61968	era5.61968.bfr
0-20000-0-61970	era5.61970.bfr
0-20000-0-61972	era5.61972.bfr
0-20000-0-61974	era5.61974.bfr
0-20000-0-61976	era5.61976.bfr
0-20000-0-61978	era5.61984.bfr
0-20000-0-61980	era5.61980.bfr
0-20000-0-61986	era5.61986.bfr
0-20000-0-61988	era5.61988.bfr
0-20000-0-61995	era5.61995.bfr
0-20000-0-61998	era5.61998.bfr
0-20000-0-62002	era5.622.bfr
0-20000-0-62007	era5.627.bfr
0-20000-0-62016	era5.6216.bfr
0-20000-0-62019	era5.6219.bfr
0-20000-0-62053	era5.6253.bfr
0-20000-0-62103	era5.62103.bfr
0-20000-0-62120	era5.62120.bfr
0-20000-0-62131	era5.62131.bfr
0-20000-0-62161	era5.62161.bfr
0-20000-0-62176	era5.62176.bfr
0-20000-0-62259	era5.62259.bfr
0-20000-0-62271	era5.62271.bfr
0-20000-0-62305	era5.62300.bfr
0-20000-0-62306	era5.62306.bfr
0-20000-0-62318	era5.62318.bfr
0-20000-0-62332	era5.62333.bfr
0-20000-0-62366	era5.62366.bfr
0-20000-0-62378	era5.62378.bfr
0-20000-0-62387	era5.62387.bfr
0-20000-0-62392	era5.62393.bfr
0-20000-0-62405	era5.62405.bfr
0-20000-0-62414	era5.62414.bfr
0-20000-0-62417	era5.62417.bfr
0-20000-0-62420	era5.62420.bfr
0-20000-0-62423	era5.62423.bfr
0-20000-0-62432	era5.62432.bfr
0-20000-0-62435	era5.62435.bfr
0-20000-0-62440	era5.62438.bfr
0-20000-0-62459	era5.62459.bfr
0-20000-0-62464	era5.62462.bfr
0-20000-0-62465	era5.62465.bfr
0-20000-0-62600	era5.62600.bfr
0-20000-0-62615	era5.62615.bfr
0-20000-0-62640	era5.62640.bfr
0-20000-0-62641	era5.62641.bfr
0-20000-0-62650	era5.62650.bfr
0-20000-0-62660	era5.62660.bfr
0-20000-0-62671	era5.62671.bfr
0-20000-0-62680	era5.62680.bfr
0-20000-0-62700	era5.62700.bfr
0-20000-0-62721	era5.62721.bfr
0-20000-0-62733	era5.62733.bfr
0-20000-0-62750	era5.62750.bfr
0-20000-0-62752	era5.62752.bfr
0-20000-0-62760	era5.62760.bfr
0-20000-0-62762	era5.62762.bfr
0-20000-0-62770	era5.62770.bfr
0-20000-0-62771	era5.62771.bfr
0-20000-0-62772	era5.62772.bfr
0-20000-0-62781	era5.62781.bfr
0-20000-0-62795	era5.62795.bfr
0-20000-0-62805	era5.62805.bfr
0-20000-0-62810	era5.62810.bfr
0-20000-0-62840	era5.62840.bfr
0-20000-0-62880	era5.62880.bfr
0-20000-0-62941	era5.62941.bfr
0-20000-0-63023	era5.31305.bfr
0-20000-0-63043	era5.31403.bfr
0-20000-0-63125	era5.63125.bfr
0-20000-0-63170	era5.63170.bfr
0-20000-0-63210	era5.63210.bfr
0-20000-0-63260	era5.63260.bfr
0-20000-0-63332	era5.31306.bfr
0-20000-0-63402	era5.30306.bfr
0-20000-0-63471	era5.30401.bfr
0-20000-0-63478	era5.30405.bfr
0-20000-0-63500	era5.30304.bfr
0-20000-0-63533	era5.30303.bfr
0-20000-0-63612	era5.63612.bfr
0-20000-0-63630	era5.63630.bfr
0-20000-0-63654	era5.63654.bfr
0-20000-0-63658	era5.63658.bfr
0-20000-0-63661	era5.63661.bfr
0-20000-0-63674	era5.63674.bfr
0-20000-0-63682	era5.63682.bfr
0-20000-0-63684	era5.63684.bfr
0-20000-0-63702	era5.63702.bfr
0-20000-0-63705	era5.63705.bfr
0-20000-0-63708	era5.63708.bfr
0-20000-0-63714	era5.63714.bfr
0-20000-0-63717	era5.63694.bfr
0-20000-0-63723	era5.63723.bfr
0-20000-0-63726	era5.63726.bfr
0-20000-0-63729	era5.63729.bfr
0-20000-0-63756	era5.63756.bfr
0-20000-0-63789	era5.63789.bfr
0-20000-0-63791	era5.63791.bfr
0-20000-0-63793	era5.63793.bfr
0-20000-0-63801	era5.63801.bfr
0-20000-0-63820	era5.63820.bfr
0-20000-0-63832	era5.63832.bfr
0-20000-0-63844	era5.63844.bfr
0-20000-0-63862	era5.63862.bfr
0-20000-0-63866	era5.63866.bfr
0-20000-0-63887	era5.63887.bfr
0-20000-0-63894	era5.63894.bfr
0-20000-0-63932	era5.63932.bfr
0-20000-0-63962	era5.63962.bfr
0-20000-0-63971	era5.63971.bfr
0-20000-0-63995	era5.61971.bfr
0-20000-0-64056	era5.6456.bfr
0-20000-0-64101	era5.64455.bfr
0-20000-0-64156	era5.64156.bfr
0-20000-0-64210	era5.64210.bfr
0-20000-0-64220	era5.64220.bfr
0-20000-0-64387	era5.64387.bfr
0-20000-0-64390	era5.64390.bfr
0-20000-0-64400	era5.64400.bfr
0-20000-0-64401	era5.64401.bfr
0-20000-0-64405	era5.64405.bfr
0-20000-0-64450	era5.64450.bfr
0-20000-0-64452	era5.64452.bfr
0-20000-0-64453	era5.64453.bfr
0-20000-0-64456	era5.64456.bfr
0-20000-0-64458	era5.64458.bfr
0-20000-0-64459	era5.64459.bfr
0-20000-0-64500	era5.64500.bfr
0-20000-0-64501	era5.64501.bfr
0-20000-0-64507	era5.64507.bfr
0-20000-0-64510	era5.64510.bfr
0-20000-0-64550	era5.64550.bfr
0-20000-0-64560	era5.64560.bfr
0-20000-0-64570	era5.64565.bfr
0-20000-0-64600	era5.64600.bfr
0-20000-0-64601	era5.64601.bfr
0-20000-0-64610	era5.64610.bfr
0-20000-0-64650	era5.64650.bfr
0-20000-0-64654	era5.64654.bfr
0-20000-0-64655	era5.64655.bfr
0-20000-0-64656	era5.64656.bfr
0-20000-0-64659	era5.64659.bfr
0-20000-0-64700	era5.64700.bfr
0-20000-0-64705	era5.64705.bfr
0-20000-0-64750	era5.64750.bfr
0-20000-0-64751	era5.64751.bfr
0-20000-0-64753	era5.64753.bfr
0-20000-0-64754	era5.64754.bfr
0-20000-0-64756	era5.64756.bfr
0-20000-0-64810	era5.64810.bfr
0-20000-0-64860	era5.64860.bfr
0-20000-0-64870	era5.64870.bfr
0-20000-0-64893	era5.64893.bfr
0-20000-0-64900	era5.64900.bfr
0-20000-0-64901	era5.64901.bfr
0-20000-0-64911	era5.64911.bfr
0-20000-0-64931	era5.64931.bfr
0-20000-0-64950	era5.64950.bfr
0-20000-0-65010	era5.6510.bfr
0-20000-0-65028	era5.6528.bfr
0-20000-0-65046	era5.6546.bfr
0-20000-0-65064	era5.6564.bfr
0-20000-0-65082	era5.6582.bfr
0-20000-0-65123	era5.65123.bfr
0-20000-0-65167	era5.65167.bfr
0-20000-0-65271	era5.65271.bfr
0-20000-0-65306	era5.65306.bfr
0-20000-0-65330	era5.65330.bfr
0-20000-0-65344	era5.65344.bfr
0-20000-0-65361	era5.65361.bfr
0-20000-0-65387	era5.65387.bfr
0-20000-0-65401	era5.65401.bfr
0-20000-0-65404	era5.65404.bfr
0-20000-0-65418	era5.65418.bfr
0-20000-0-65442	era5.65442.bfr
0-20000-0-65460	era5.65460.bfr
0-20000-0-65465	era5.65465.bfr
0-20000-0-65467	era5.65467.bfr
0-20000-0-65501	era5.65501.bfr
0-20000-0-65503	era5.65503.bfr
0-20000-0-65507	era5.65507.bfr
0-20000-0-65510	era5.65510.bfr
0-20000-0-65548	era5.65548.bfr
0-20000-0-65555	era5.65555.bfr
0-20000-0-65557	era5.65557.bfr
0-20000-0-65578	era5.65578.bfr
0-20000-0-65592	era5.65592.bfr
0-20000-0-65602	era5.10103.bfr
0-20000-0-66152	era5.66152.bfr
0-20000-0-66160	era5.66160.bfr
0-20000-0-66215	era5.66215.bfr
0-20000-0-66285	era5.66285.bfr
0-20000-0-66305	era5.66305.bfr
0-20000-0-66318	era5.66318.bfr
0-20000-0-66390	era5.66390.bfr
0-20000-0-66410	era5.66410.bfr
0-20000-0-66422	era5.66422.bfr
0-20000-0-66447	era5.66447.bfr
0-20000-0-67001	era5.671.bfr
0-20000-0-67004	era5.674.bfr
0-20000-0-67005	era5.675.bfr
0-20000-0-67009	era5.679.bfr
0-20000-0-67012	era5.6712.bfr
0-20000-0-67017	era5.6717.bfr
0-20000-0-67019	era5.6719.bfr
0-20000-0-67023	era5.6723.bfr
0-20000-0-67025	era5.6725.bfr
0-20000-0-67027	era5.6727.bfr
0-20000-0-67037	era5.6737.bfr
0-20000-0-67045	era5.6745.bfr
0-20000-0-67072	era5.6772.bfr
0-20000-0-67073	era5.6773.bfr
0-20000-0-67083	era5.6783.bfr
0-20000-0-67085	era5.6785.bfr
0-20000-0-67095	era5.6795.bfr
0-20000-0-67107	era5.67107.bfr
0-20000-0-67113	era5.67113.bfr
0-20000-0-67117	era5.67117.bfr
0-20000-0-67131	era5.67131.bfr
0-20000-0-67137	era5.67137.bfr
0-20000-0-67143	era5.67143.bfr
0-20000-0-67152	era5.67152.bfr
0-20000-0-67157	era5.67157.bfr
0-20000-0-67161	era5.67161.bfr
0-20000-0-67194	era5.67194.bfr
0-20000-0-67197	era5.67197.bfr
0-20000-0-67217	era5.67217.bfr
0-20000-0-67231	era5.67231.bfr
0-20000-0-67237	era5.67237.bfr
0-20000-0-67241	era5.67241.bfr
0-20000-0-67261	era5.67261.bfr
0-20000-0-67283	era5.67283.bfr
0-20000-0-67297	era5.67297.bfr
0-20000-0-67323	era5.67323.bfr
0-20000-0-67341	era5.67341.bfr
0-20000-0-67403	era5.67403.bfr
0-20000-0-67489	era5.67489.bfr
0-20000-0-67561	era5.67561.bfr
0-20000-0-67585	era5.67587.bfr
0-20000-0-67662	era5.67663.bfr
0-20000-0-67665	era5.67665.bfr
0-20000-0-67693	era5.67693.bfr
0-20000-0-67765	era5.67765.bfr
0-20000-0-67774	era5.67774.bfr
0-20000-0-67775	era5.67775.bfr
0-20000-0-67781	era5.67781.bfr
0-20000-0-67867	era5.67867.bfr
0-20000-0-67895	era5.67885.bfr
0-20000-0-67964	era5.67964.bfr
0-20000-0-67965	era5.67965.bfr
0-20000-0-67975	era5.67975.bfr
0-20000-0-67977	era5.67977.bfr
0-20000-0-67991	era5.67991.bfr
0-20000-0-68014	era5.6814.bfr
0-20000-0-68032	era5.6832.bfr
0-20000-0-68104	era5.68100.bfr
0-20000-0-68110	era5.68110.bfr
0-20000-0-68112	era5.68112.bfr
0-20000-0-68174	era5.68174.bfr
0-20000-0-68244	era5.68244.bfr
0-20000-0-68263	era5.68263.bfr
0-20000-0-68269	era5.68262.bfr
0-20000-0-68312	era5.68312.bfr
0-20000-0-68403	era5.68406.bfr
0-20000-0-68424	era5.68424.bfr
0-20000-0-68438	era5.68438.bfr
0-20000-0-68442	era5.68442.bfr
0-20000-0-68461	era5.68462.bfr
0-20000-0-68588	era5.68588.bfr
0-20000-0-68816	era5.68816.bfr
0-20000-0-68842	era5.68842.bfr
0-20000-0-68858	era5.68858.bfr
0-20000-0-68906	era5.68906.bfr
0-20000-0-68994	era5.68994.bfr
0-20000-0-70174	era5.70174.bfr
0-20000-0-70194	era5.70194.bfr
0-20000-0-70222	era5.70222.bfr
0-20000-0-70265	era5.26407.bfr
0-20000-0-70266	era5.26406.bfr
0-20000-0-70296	era5.70296.bfr
0-20000-0-71036	era5.71855.bfr
0-20000-0-71069	era5.7169.bfr
0-20000-0-71120	era5.71120.bfr
0-20000-0-71123	era5.71123.bfr
0-20000-0-71140	era5.71860.bfr
0-20000-0-71199	era5.71953.bfr
0-20000-0-71267	era5.71874.bfr
0-20000-0-71299	era5.71831.bfr
0-20000-0-71365	era5.71946.bfr
0-20000-0-71514	era5.71863.bfr
0-20000-0-71580	era5.71914.bfr
0-20000-0-71601	era5.71601.bfr
0-20000-0-71608	era5.71892.bfr
0-20000-0-71621	era5.71621.bfr
0-20000-0-71624	era5.71624.bfr
0-20000-0-71627	era5.71627.bfr
0-20000-0-71628	era5.71628.bfr
0-20000-0-71689	era5.71932.bfr
0-20000-0-71702	era5.71702.bfr
0-20000-0-71714	era5.71714.bfr
0-20000-0-71727	era5.71727.bfr
0-20000-0-71731	era5.71731.bfr
0-20000-0-71742	era5.71803.bfr
0-20000-0-71744	era5.71717.bfr
0-20000-0-71758	era5.71707.bfr
0-20000-0-71799	era5.71799.bfr
0-20000-0-71805	era5.71805.bfr
0-20000-0-71828	era5.71828.bfr
0-20000-0-71842	era5.71842.bfr
0-20000-0-71852	era5.71852.bfr
0-20000-0-71889	era5.71885.bfr
0-20000-0-71893	era5.71893.bfr
0-20000-0-71936	era5.71936.bfr
0-20000-0-71940	era5.71940.bfr
0-20000-0-72209	era5.72209.bfr
0-20000-0-72211	era5.72211.bfr
0-20000-0-72214	era5.72214.bfr
0-20000-0-72216	era5.13815.bfr
0-20000-0-72223	era5.72223.bfr
0-20000-0-72231	era5.72231.bfr
0-20000-0-72233	era5.74768.bfr
0-20000-0-72239	era5.72239.bfr
0-20000-0-72242	era5.72242.bfr
0-20000-0-72243	era5.72243.bfr
0-20000-0-72256	era5.72256.bfr
0-20000-0-72257	era5.72257.bfr
0-20000-0-72263	era5.2317.bfr
0-20000-0-72267	era5.2321.bfr
0-20000-0-72268	era5.72268.bfr
0-20000-0-72292	era5.93117.bfr
0-20000-0-72297	era5.3153.bfr
0-20000-0-72303	era5.72303.bfr
0-20000-0-72305	era5.93743.bfr
0-20000-0-72306	era5.72306.bfr
0-20000-0-72309	era5.72309.bfr
0-20000-0-72326	era5.72326.bfr
0-20000-0-72334	era5.72334.bfr
0-20000-0-72352	era5.13902.bfr
0-20000-0-72356	era5.72356.bfr
0-20000-0-72370	era5.23108.bfr
0-20000-0-72383	era5.72383.bfr
0-20000-0-72389	era5.72389.bfr
0-20000-0-72390	era5.93218.bfr
0-20000-0-72399	era5.72511.bfr
0-20000-0-72401	era5.72401.bfr
0-20000-0-72409	era5.72409.bfr
0-20000-0-72411	era5.72411.bfr
0-20000-0-72412	era5.72412.bfr
0-20000-0-72421	era5.72421.bfr
0-20000-0-72424	era5.72424.bfr
0-20000-0-72428	era5.72428.bfr
0-20000-0-72432	era5.72432.bfr
0-20000-0-72438	era5.72438.bfr
0-20000-0-72439	era5.72439.bfr
0-20000-0-72440	era5.72440.bfr
0-20000-0-72450	era5.72450.bfr
0-20000-0-72462	era5.72462.bfr
0-20000-0-72464	era5.72464.bfr
0-20000-0-72468	era5.72468.bfr
0-20000-0-72480	era5.72480.bfr
0-20000-0-72481	era5.23203.bfr
0-20000-0-72483	era5.72483.bfr
0-20000-0-72488	era5.72488.bfr
0-20000-0-72508	era5.72508.bfr
0-20000-0-72515	era5.72515.bfr
0-20000-0-72519	era5.72519.bfr
0-20000-0-72525	era5.72525.bfr
0-20000-0-72533	era5.72533.bfr
0-20000-0-72535	era5.94848.bfr
0-20000-0-72536	era5.72536.bfr
0-20000-0-72544	era5.72544.bfr
0-20000-0-72545	era5.94917.bfr
0-20000-0-72546	era5.72546.bfr
0-20000-0-72557	era5.72557.bfr
0-20000-0-72564	era5.72564.bfr
0-20000-0-72566	era5.247.bfr
0-20000-0-72569	era5.72569.bfr
0-20000-0-72578	era5.72578.bfr
0-20000-0-72581	era5.72581.bfr
0-20000-0-72582	era5.72582.bfr
0-20000-0-72617	era5.72617.bfr
0-20000-0-72636	era5.72636.bfr
0-20000-0-72639	era5.72639.bfr
0-20000-0-72641	era5.72641.bfr
0-20000-0-72643	era5.72643.bfr
0-20000-0-72666	era5.72666.bfr
0-20000-0-72677	era5.72677.bfr
0-20000-0-72683	era5.72683.bfr
0-20000-0-72688	era5.72688.bfr
0-20000-0-72693	era5.72693.bfr
0-20000-0-72743	era5.72743.bfr
0-20000-0-72745	era5.72745.bfr
0-20000-0-72753	era5.72753.bfr
0-20000-0-72767	era5.72767.bfr
0-20000-0-72773	era5.72773.bfr
0-20000-0-72777	era5.72777.bfr
0-20000-0-72781	era5.72781.bfr
0-20000-0-72783	era5.72783.bfr
0-20000-0-73002	era5.71869.bfr
0-20000-0-74207	era5.74207.bfr
0-20000-0-74413	era5.74413.bfr
0-20000-0-74500	era5.93216.bfr
0-20000-0-74531	era5.74531.bfr
0-20000-0-74550	era5.3938.bfr
0-20000-0-74614	era5.74614.bfr
0-20000-0-74618	era5.74618.bfr
0-20000-0-74629	era5.9362.bfr
0-20000-0-74630	era5.9361.bfr
0-20000-0-74631	era5.9360.bfr
0-20000-0-74638	era5.74638.bfr
0-20000-0-74671	era5.74671.bfr
0-20000-0-74693	era5.74693.bfr
0-20000-0-74695	era5.74695.bfr
0-20000-0-74718	era5.23164.bfr
0-20000-0-74724	era5.74724.bfr
0-20000-0-74732	era5.232.bfr
0-20000-0-74746	era5.13905.bfr
0-20000-0-74754	era5.74754.bfr
0-20000-0-74755	era5.74755.bfr
0-20000-0-74756	era5.72212.bfr
0-20000-0-74778	era5.74778.bfr
0-20000-0-74780	era5.74780.bfr
0-20000-0-74790	era5.74790.bfr
0-20000-0-74795	era5.12881.bfr
0-20000-0-74796	era5.74796.bfr
0-20000-0-76160	era5.76160.bfr
0-20000-0-76342	era5.76342.bfr
0-20000-0-76382	era5.76382.bfr
0-20000-0-76393	era5.76393.bfr
0-20000-0-76405	era5.76405.bfr
0-20000-0-76491	era5.76491.bfr
0-20000-0-76499	era5.76499.bfr
0-20000-0-76548	era5.76548.bfr
0-20000-0-76612	era5.76612.bfr
