primary_id	file
0-20000-0-59082	CC_CH__Network_M__Code_000__StationId_59082__Latitude_24.8333__Longitude_113.5__Elev_87.0__dummy_nan__StationName_CHU CHIANG__From_1958__To_1961__Nrec_1393__
0-20000-0-59158	CC_TW__Network_M__Code_000__StationId_46751__Latitude_24.183__Longitude_120.65__Elev_112.0__dummy_nan__StationName_TAICHUNG (TW-AFB)__From_1978__To_1992__Nrec_4776__
0-20000-0-59211	CC_CH__Network_M__Code_000__StationId_59211__Latitude_23.9__Longitude_106.6__Elev_177.0__dummy_nan__StationName_BAISE__From_1957__To_2020__Nrec_42320__
0-20000-0-59265	CC_CH__Network_M__Code_000__StationId_59265__Latitude_23.4833__Longitude_111.3__Elev_120.0__dummy_nan__StationName_WUZHOU__From_1957__To_2020__Nrec_43039__
0-20000-0-59280	CC_CH__Network_M__Code_000__StationId_59280__Latitude_23.7__Longitude_113.0833__Elev_78.0__dummy_nan__StationName_QINGYUAN__From_1997__To_2020__Nrec_17207__
0-20000-0-59287	CC_CH__Network_M__Code_000__StationId_59287__Latitude_23.217__Longitude_113.483__Elev_71.0__dummy_nan__StationName_GUANGZHOU__From_1956__To_1995__Nrec_28004__
0-20000-0-59293	CC_CH__Network_M__Code_000__StationId_59293__Latitude_23.8__Longitude_114.7333__Elev_61.0__dummy_nan__StationName_HEYUAN__From_2015__To_2020__Nrec_2980__
0-20000-0-59345	CC_TW__Network_M__Code_000__StationId_46734__Latitude_23.5833__Longitude_119.6167__Elev_31.0__dummy_nan__StationName_MAKUNG AB (=593450)__From_1954__To_2012__Nrec_22564__
0-20000-0-59353	CC_TW__Network_M__Code_000__StationId_46746__Latitude_23.467__Longitude_120.383__Elev_25.0__dummy_nan__StationName_CHIAYI (TW-AFB)__From_1977__To_1994__Nrec_6409__
0-20000-0-59358	CC_TW__Network_M__Code_000__StationId_46743__Latitude_22.95__Longitude_120.217__Elev_16.0__dummy_nan__StationName_TAINAN (TW-AFB)__From_1977__To_1993__Nrec_6094__
0-20000-0-59362	CC_TW__Network_M__Code_000__StationId_46699__Latitude_23.9833__Longitude_121.6__Elev_19.0__dummy_nan__StationName_HUA-LIEN CITY__From_1973__To_2012__Nrec_17027__
0-20000-0-59417	CC_CH__Network_M__Code_000__StationId_59417__Latitude_22.367__Longitude_106.75__Elev_129.0__dummy_nan__StationName_LONGZHOU__From_1973__To_1987__Nrec_4011__
0-20000-0-59431	CC_CH__Network_M__Code_000__StationId_59431__Latitude_22.6333__Longitude_108.2167__Elev_126.0__dummy_nan__StationName_NANNING__From_1956__To_2020__Nrec_44701__
0-20000-0-59501	CC_CH__Network_M__Code_000__StationId_59501__Latitude_22.783__Longitude_115.367__Elev_5.0__dummy_nan__StationName_SHANWEI__From_1973__To_1989__Nrec_2322__
0-20000-0-59553	CC_TW__Network_M__Code_000__StationId_46747__Latitude_22.467__Longitude_120.433__Elev_8.0__dummy_nan__StationName_DONGGANG (=595530)__From_1957__To_1998__Nrec_21904__
0-20000-0-59554	CC_TW__Network_M__Code_000__StationId_46750__Latitude_22.6667__Longitude_120.45__Elev_24.0__dummy_nan__StationName_PINGTUNG SOUTH(AFB)__From_1977__To_2012__Nrec_11471__
0-20000-0-59559	CC_TW__Network_M__Code_000__StationId_59559__Latitude_22.0__Longitude_120.75__Elev_24.0__dummy_nan__StationName_467590__From_1954__To_1964__Nrec_4646__
0-20000-0-59562	CC_TW__Network_M__Code_000__StationId_46780__Latitude_22.6833__Longitude_121.5__Elev_280.0__dummy_nan__StationName_LU-TAO__From_1986__To_2012__Nrec_3323__
0-20000-0-59644	CC_CH__Network_M__Code_000__StationId_59644__Latitude_21.4833__Longitude_109.1__Elev_16.0__dummy_nan__StationName_BEIHAI__From_1973__To_2015__Nrec_9881__
0-20000-0-59658	CC_CH__Network_M__Code_000__StationId_59658__Latitude_21.217__Longitude_110.4__Elev_28.0__dummy_nan__StationName_ZHANJIANG__From_1973__To_1987__Nrec_5208__
0-20000-0-59663	CC_CH__Network_M__Code_000__StationId_59663__Latitude_21.8333__Longitude_111.9667__Elev_91.0__dummy_nan__StationName_YANGJIANG__From_1966__To_2020__Nrec_25004__
0-20000-0-59758	CC_CH__Network_M__Code_000__StationId_59758__Latitude_20.0__Longitude_110.25__Elev_64.0__dummy_nan__StationName_HAIKOU__From_1956__To_2020__Nrec_55396__
0-20000-0-59792	CC_TW__Network_M__Code_000__StationId_46810__Latitude_20.7167__Longitude_116.7167__Elev_3.0__dummy_nan__StationName_DONGSHA (=597920)__From_1973__To_2012__Nrec_9110__
0-20000-0-59838	CC_CH__Network_M__Code_000__StationId_59838__Latitude_19.1__Longitude_108.617__Elev_8.0__dummy_nan__StationName_DONGFANG__From_1973__To_1990__Nrec_6890__
0-20000-0-59948	CC_CH__Network_M__Code_000__StationId_59948__Latitude_18.2167__Longitude_109.5833__Elev_420.0__dummy_nan__StationName_SANYA__From_1973__To_2020__Nrec_23141__
0-20000-0-59981	CC_PF__Network_M__Code_000__StationId_59981__Latitude_16.8333__Longitude_112.3333__Elev_5.0__dummy_nan__StationName_XISHA DAO__From_1958__To_2020__Nrec_41754__
0-20000-0-60018	CC_SP__Network_M__Code_000__StationId_60018__Latitude_28.3183__Longitude_-16.3822__Elev_105.0__dummy_nan__StationName_TENERIFE-GUIMAR__From_2002__To_2020__Nrec_12123__
0-20000-0-60020	CC_SP__Network_M__Code_000__StationId_60020__Latitude_28.467__Longitude_-16.25__Elev_36.0__dummy_nan__StationName_STA. CRUZ DE TENERI__From_1960__To_2002__Nrec_22725__
0-20000-0-60096	CC_WI__Network_M__Code_000__StationId_60096__Latitude_23.7111__Longitude_-15.9308__Elev_8.7__dummy_nan__StationName_DAKHLA__From_1974__To_2020__Nrec_1451__
0-20000-0-60101	CC_MO__Network_M__Code_000__StationId_60101__Latitude_35.733__Longitude_-5.9__Elev_19.0__dummy_nan__StationName_TANGER (AERODROME)__From_1984__To_1987__Nrec_389__
0-20000-0-60107	CC_MO__Network_M__Code_000__StationId_60107__Latitude_35.183__Longitude_-3.85__Elev_14.0__dummy_nan__StationName_AL HOCEIMA__From_1973__To_1979__Nrec_4040__
0-20000-0-60115	CC_MO__Network_M__Code_000__StationId_60115__Latitude_34.783__Longitude_-1.95__Elev_468.0__dummy_nan__StationName_OUJDA__From_1973__To_1997__Nrec_7639__
0-20000-0-60120	CC_MO__Network_M__Code_000__StationId_60119__Latitude_34.3__Longitude_-6.6__Elev_12.2__dummy_nan__StationName_KENITRA PORT LYAUTEY__From_1948__To_1970__Nrec_12066__
0-20000-0-60127	CC_MO__Network_M__Code_000__StationId_60127__Latitude_34.217__Longitude_-4.0__Elev_510.0__dummy_nan__StationName_TAZA__From_1973__To_1979__Nrec_2441__
0-20000-0-60135	CC_MO__Network_X__Code_UAC__StationId_00132__Latitude_34.05__Longitude_-6.7667__Elev_79.0__dummy_nan__StationName_RABAT__From_1941__To_1949__Nrec_612__
0-20000-0-60150	CC_MO__Network_M__Code_000__StationId_60150__Latitude_33.883__Longitude_-5.533__Elev_560.0__dummy_nan__StationName_MEKNES__From_1973__To_1978__Nrec_2167__
0-20000-0-60155	CC_MO__Network_M__Code_000__StationId_60155__Latitude_33.5667__Longitude_-7.6667__Elev_56.0__dummy_nan__StationName_CASABLANCA__From_1949__To_2020__Nrec_26021__
0-20000-0-60185	CC_MO__Network_M__Code_000__StationId_60185__Latitude_32.283__Longitude_-9.233__Elev_45.0__dummy_nan__StationName_SAFI__From_1973__To_1979__Nrec_1179__
0-20000-0-60191	CC_MO__Network_M__Code_000__StationId_60191__Latitude_32.367__Longitude_-6.4__Elev_468.0__dummy_nan__StationName_BENI-MELLAL__From_1986__To_2005__Nrec_2448__
0-20000-0-60195	CC_MO__Network_M__Code_000__StationId_60195__Latitude_32.683__Longitude_-4.733__Elev_1515.0__dummy_nan__StationName_MIDELT__From_1973__To_1988__Nrec_2966__
0-20000-0-60210	CC_MO__Network_M__Code_000__StationId_60210__Latitude_31.933__Longitude_-4.4__Elev_1042.0__dummy_nan__StationName_ERRACHIDIA__From_1974__To_1995__Nrec_6598__
0-20000-0-60230	CC_MO__Network_M__Code_000__StationId_60230__Latitude_31.617__Longitude_-8.033__Elev_466.0__dummy_nan__StationName_MARRAKECH__From_1973__To_1994__Nrec_9944__
0-20000-0-60250	CC_MO__Network_M__Code_000__StationId_60250__Latitude_30.383__Longitude_-9.567__Elev_23.0__dummy_nan__StationName_AGADIR INEZGANNE__From_1969__To_1991__Nrec_14085__
0-20000-0-60252	CC_MO__Network_M__Code_000__StationId_60252__Latitude_30.333__Longitude_-9.417__Elev_74.0__dummy_nan__StationName_AGADIR AL MASSIRA__From_1992__To_2003__Nrec_2971__
0-20000-0-60265	CC_MO__Network_M__Code_000__StationId_60265__Latitude_30.933__Longitude_-6.9__Elev_1140.0__dummy_nan__StationName_OUARZAZATE__From_1973__To_1983__Nrec_8186__
0-20000-0-60355	CC_AG__Network_M__Code_000__StationId_60355__Latitude_36.883__Longitude_6.9__Elev_3.0__dummy_nan__StationName_SKIKDA__From_1974__To_1976__Nrec_639__
0-20000-0-60360	CC_AG__Network_M__Code_000__StationId_60360__Latitude_36.833__Longitude_7.817__Elev_4.0__dummy_nan__StationName_ANNABA__From_1973__To_2008__Nrec_30088__
0-20000-0-60371	CC_AG__Network_X__Code_UAE__StationId_04843__Latitude_36.77__Longitude_3.05__Elev_50.0__dummy_nan__StationName_ALGER__From_1930__To_1938__Nrec_2691__
0-20000-0-60390	CC_AG__Network_M__Code_000__StationId_60390__Latitude_36.6833__Longitude_3.2167__Elev_25.0__dummy_nan__StationName_DAR-EL-BEIDA__From_1948__To_2020__Nrec_68680__
0-20000-0-60402	CC_AG__Network_M__Code_000__StationId_60402__Latitude_36.717__Longitude_5.067__Elev_6.0__dummy_nan__StationName_BEJAIA-AEROPORT__From_1973__To_1988__Nrec_12372__
0-20000-0-60419	CC_AG__Network_M__Code_000__StationId_60419__Latitude_36.283__Longitude_6.617__Elev_694.0__dummy_nan__StationName_CONSTANTINE__From_1973__To_2008__Nrec_21262__
0-20000-0-60425	CC_AG__Network_M__Code_000__StationId_60425__Latitude_36.217__Longitude_1.333__Elev_141.0__dummy_nan__StationName_CHLEF__From_1973__To_1977__Nrec_3213__
0-20000-0-60430	CC_AG__Network_M__Code_000__StationId_60430__Latitude_36.3__Longitude_2.233__Elev_715.0__dummy_nan__StationName_MILIANA__From_1973__To_1990__Nrec_14988__
0-20000-0-60445	CC_AG__Network_M__Code_000__StationId_60445__Latitude_36.183__Longitude_5.25__Elev_1040.0__dummy_nan__StationName_SETIF__From_1983__To_1989__Nrec_5598__
0-20000-0-60461	CC_AG__Network_M__Code_000__StationId_60490__Latitude_35.633__Longitude_-0.6__Elev_90.0__dummy_nan__StationName_ORAN-SENIA__From_1973__To_2008__Nrec_38241__
0-20000-0-60475	CC_AG__Network_M__Code_000__StationId_60475__Latitude_35.417__Longitude_8.117__Elev_811.0__dummy_nan__StationName_TEBESSA__From_1974__To_1991__Nrec_6009__
0-20000-0-60511	CC_AG__Network_M__Code_000__StationId_60511__Latitude_35.35__Longitude_1.467__Elev_989.0__dummy_nan__StationName_TIARET__From_1987__To_1988__Nrec_280__
0-20000-0-60525	CC_AG__Network_M__Code_000__StationId_60525__Latitude_34.8__Longitude_5.733__Elev_87.0__dummy_nan__StationName_BISKRA__From_1973__To_2002__Nrec_19871__
0-20000-0-60549	CC_AG__Network_M__Code_000__StationId_60549__Latitude_33.5333__Longitude_-0.2833__Elev_1123.0__dummy_nan__StationName_MECHERIA__From_1982__To_2012__Nrec_6933__
0-20000-0-60550	CC_AG__Network_M__Code_000__StationId_60550__Latitude_33.683__Longitude_1.0__Elev_1341.0__dummy_nan__StationName_EL-BAYADH__From_1977__To_1991__Nrec_10962__
0-20000-0-60559	CC_AG__Network_M__Code_000__StationId_60559__Latitude_33.5__Longitude_6.783__Elev_63.0__dummy_nan__StationName_EL-OUED__From_1973__To_2008__Nrec_28456__
0-20000-0-60566	CC_AG__Network_M__Code_000__StationId_60566__Latitude_32.383__Longitude_3.817__Elev_450.0__dummy_nan__StationName_GHARDAIA__From_1973__To_2008__Nrec_31999__
0-20000-0-60571	CC_AG__Network_M__Code_000__StationId_60571__Latitude_31.5__Longitude_-2.25__Elev_811.0__dummy_nan__StationName_BECHAR__From_1948__To_2020__Nrec_58258__
0-20000-0-60590	CC_AG__Network_M__Code_000__StationId_60590__Latitude_30.567__Longitude_2.867__Elev_397.0__dummy_nan__StationName_EL-GOLEA__From_1973__To_2008__Nrec_31528__
0-20000-0-60602	CC_AG__Network_M__Code_000__StationId_60602__Latitude_30.133__Longitude_-2.167__Elev_505.0__dummy_nan__StationName_BENI-ABBES__From_1981__To_1990__Nrec_7838__
0-20000-0-60607	CC_AG__Network_M__Code_000__StationId_60607__Latitude_29.25__Longitude_0.283__Elev_312.0__dummy_nan__StationName_TIMIMOUN__From_1973__To_1991__Nrec_9666__
0-20000-0-60611	CC_AG__Network_M__Code_000__StationId_60611__Latitude_28.05__Longitude_9.633__Elev_563.0__dummy_nan__StationName_IN-AMENAS__From_1973__To_1989__Nrec_12360__
0-20000-0-60620	CC_AG__Network_M__Code_000__StationId_60620__Latitude_27.883__Longitude_-0.283__Elev_263.0__dummy_nan__StationName_ADRAR__From_1973__To_2008__Nrec_22304__
0-20000-0-60630	CC_AG__Network_M__Code_000__StationId_60630__Latitude_27.2333__Longitude_2.5__Elev_273.0__dummy_nan__StationName_IN-SALAH__From_1964__To_2020__Nrec_48950__
0-20000-0-60640	CC_AG__Network_M__Code_000__StationId_60640__Latitude_26.5__Longitude_8.417__Elev_558.0__dummy_nan__StationName_ILLIZI__From_1973__To_1986__Nrec_502__
0-20000-0-60656	CC_AG__Network_M__Code_000__StationId_60656__Latitude_27.7__Longitude_-8.1667__Elev_443.0__dummy_nan__StationName_TINDOUF__From_1973__To_2020__Nrec_13467__
0-20000-0-60670	CC_AG__Network_M__Code_000__StationId_60670__Latitude_24.267__Longitude_9.467__Elev_968.0__dummy_nan__StationName_DJANET__From_1973__To_1985__Nrec_6261__
0-20000-0-60680	CC_AG__Network_M__Code_000__StationId_60680__Latitude_22.8__Longitude_5.4333__Elev_1377.0__dummy_nan__StationName_TAMANRASSET__From_1934__To_2020__Nrec_55458__
0-20000-0-60686	CC_AG__Network_M__Code_000__StationId_60686__Latitude_21.3333__Longitude_0.95__Elev_398.0__dummy_nan__StationName_BORDJ-BADJ-MOKHTAR__From_2011__To_2012__Nrec_231__
0-20000-0-60710	CC_TS__Network_M__Code_000__StationId_60710__Latitude_36.95__Longitude_8.75__Elev_21.0__dummy_nan__StationName_TABARKA__From_1992__To_1999__Nrec_4939__
0-20000-0-60714	CC_TS__Network_M__Code_000__StationId_60714__Latitude_37.233__Longitude_9.817__Elev_3.0__dummy_nan__StationName_BIZERTE__From_1973__To_1995__Nrec_7207__
0-20000-0-60715	CC_TS__Network_M__Code_000__StationId_60715__Latitude_36.8333__Longitude_10.2333__Elev_4.0__dummy_nan__StationName_TUNIS-CARTHAGE__From_1948__To_2020__Nrec_39993__
0-20000-0-60720	CC_TS__Network_M__Code_000__StationId_60720__Latitude_36.85__Longitude_11.083__Elev_4.0__dummy_nan__StationName_KELIBIA__From_1974__To_1996__Nrec_18563__
0-20000-0-60725	CC_TS__Network_M__Code_000__StationId_60725__Latitude_36.483__Longitude_8.8__Elev_143.0__dummy_nan__StationName_JENDOUBA__From_1973__To_1996__Nrec_19808__
0-20000-0-60735	CC_TS__Network_M__Code_000__StationId_60735__Latitude_35.667__Longitude_10.1__Elev_60.0__dummy_nan__StationName_KAIROUAN__From_1973__To_1996__Nrec_22918__
0-20000-0-60738	CC_TS__Network_M__Code_000__StationId_60738__Latitude_35.55__Longitude_8.683__Elev_1092.0__dummy_nan__StationName_THALA__From_1977__To_1996__Nrec_10938__
0-20000-0-60740	CC_TS__Network_M__Code_000__StationId_60740__Latitude_35.75__Longitude_10.75__Elev_2.0__dummy_nan__StationName_MONASTIR-SKANES__From_1974__To_2005__Nrec_22479__
0-20000-0-60745	CC_TS__Network_M__Code_000__StationId_60745__Latitude_34.417__Longitude_8.817__Elev_313.0__dummy_nan__StationName_GAFSA__From_1973__To_1998__Nrec_20537__
0-20000-0-60750	CC_TS__Network_M__Code_000__StationId_60750__Latitude_34.717__Longitude_10.683__Elev_21.0__dummy_nan__StationName_SFAX EL-MAOU__From_1973__To_2005__Nrec_30654__
0-20000-0-60760	CC_TS__Network_M__Code_000__StationId_60760__Latitude_33.9167__Longitude_8.1667__Elev_86.0__dummy_nan__StationName_TOZEUR__From_1969__To_2020__Nrec_27742__
0-20000-0-60769	CC_TS__Network_M__Code_000__StationId_60769__Latitude_33.867__Longitude_10.767__Elev_3.0__dummy_nan__StationName_DJERBA MELLITA__From_1973__To_2005__Nrec_27692__
0-20000-0-60775	CC_TS__Network_M__Code_000__StationId_60775__Latitude_32.317__Longitude_10.4__Elev_300.0__dummy_nan__StationName_REMADA__From_1973__To_1997__Nrec_9738__
0-20000-0-60780	CC_TS__Network_M__Code_000__StationId_60780__Latitude_31.683__Longitude_9.3__Elev_259.0__dummy_nan__StationName_EL BORMA__From_1989__To_1995__Nrec_1728__
0-20000-0-61017	CC_NG__Network_M__Code_000__StationId_61017__Latitude_18.683__Longitude_12.917__Elev_355.0__dummy_nan__StationName_BILMA__From_1950__To_2001__Nrec_21154__
0-20000-0-61024	CC_NG__Network_M__Code_000__StationId_61024__Latitude_16.9667__Longitude_7.9833__Elev_501.0__dummy_nan__StationName_AGADEZ__From_1947__To_2019__Nrec_47885__
0-20000-0-61052	CC_NG__Network_M__Code_000__StationId_61052__Latitude_13.4833__Longitude_2.1667__Elev_223.0__dummy_nan__StationName_NIAMEY-AERO__From_1940__To_2019__Nrec_75565__
0-20000-0-61075	"CC_NG__Network_M__Code_000__StationId_61075__Latitude_13.8__Longitude_5.25__Elev_272.0__dummy_nan__StationName_BIRNI-NKONNI__From_1955__To_2012__Nrec_30210__"
0-20000-0-61080	CC_NG__Network_M__Code_000__StationId_61080__Latitude_13.467__Longitude_7.083__Elev_372.0__dummy_nan__StationName_MARADI__From_1980__To_2002__Nrec_18936__
0-20000-0-61090	CC_NG__Network_M__Code_000__StationId_61090__Latitude_13.7833__Longitude_8.9833__Elev_452.0__dummy_nan__StationName_ZINDER__From_1940__To_2012__Nrec_42219__
0-20000-0-61202	CC_ML__Network_M__Code_000__StationId_61202__Latitude_20.2__Longitude_0.9833__Elev_494.0__dummy_nan__StationName_TESSALIT__From_1948__To_2010__Nrec_13490__
0-20000-0-61214	CC_ML__Network_M__Code_000__StationId_61214__Latitude_18.433__Longitude_1.35__Elev_458.0__dummy_nan__StationName_KIDAL__From_1973__To_1993__Nrec_5839__
0-20000-0-61223	CC_ML__Network_M__Code_000__StationId_61223__Latitude_16.7167__Longitude_-3.0__Elev_263.0__dummy_nan__StationName_TOMBOUCTOU__From_1973__To_2012__Nrec_28543__
0-20000-0-61226	CC_ML__Network_M__Code_000__StationId_61226__Latitude_16.267__Longitude_-0.05__Elev_265.0__dummy_nan__StationName_GAO__From_1940__To_2005__Nrec_33723__
0-20000-0-61233	CC_ML__Network_M__Code_000__StationId_61233__Latitude_15.167__Longitude_-7.283__Elev_271.0__dummy_nan__StationName_NARA__From_1978__To_1991__Nrec_9645__
0-20000-0-61270	CC_ML__Network_X__Code_UAA__StationId_W1270__Latitude_13.0667__Longitude_-9.4833__Elev_339.0__dummy_nan__StationName_KITA__From_1953__To_1957__Nrec_4283__
0-20000-0-61272	CC_ML__Network_M__Code_000__StationId_61272__Latitude_13.433__Longitude_-6.283__Elev_288.0__dummy_nan__StationName_SEGOU__From_1945__To_1990__Nrec_22146__
0-20000-0-61401	CC_MR__Network_M__Code_000__StationId_61401__Latitude_25.233__Longitude_-11.617__Elev_364.0__dummy_nan__StationName_BIR MOGHREIN__From_1951__To_1989__Nrec_5175__
0-20000-0-61415	CC_MR__Network_M__Code_000__StationId_61415__Latitude_20.9333__Longitude_-17.0333__Elev_5.0__dummy_nan__StationName_NOUADHIBOU__From_1940__To_2017__Nrec_33748__
0-20000-0-61421	CC_MR__Network_M__Code_000__StationId_61421__Latitude_20.517__Longitude_-13.067__Elev_226.0__dummy_nan__StationName_ATAR__From_1940__To_1989__Nrec_22233__
0-20000-0-61442	CC_MR__Network_M__Code_000__StationId_61442__Latitude_18.1__Longitude_-15.95__Elev_2.0__dummy_nan__StationName_NOUAKCHOTT__From_1941__To_2020__Nrec_30722__
0-20000-0-61497	CC_MR__Network_M__Code_000__StationId_61497__Latitude_16.6__Longitude_-7.267__Elev_269.0__dummy_nan__StationName_NEMA__From_1942__To_1991__Nrec_14295__
0-20000-0-61498	CC_MR__Network_M__Code_000__StationId_61498__Latitude_16.633__Longitude_-11.4__Elev_115.0__dummy_nan__StationName_KIFFA__From_1973__To_1993__Nrec_4608__
0-20000-0-61499	CC_MR__Network_X__Code_UAA__StationId_W1499__Latitude_16.7333__Longitude_-9.6333__Elev_235.0__dummy_nan__StationName_AIOUN ELATROUSS__From_1952__To_1957__Nrec_4231__
0-20000-0-61600	CC_SG__Network_M__Code_000__StationId_61600__Latitude_16.05__Longitude_-16.483__Elev_4.0__dummy_nan__StationName_SAINT-LOUIS__From_1940__To_2019__Nrec_40078__
0-20000-0-61641	YOFF__From_1940__To_2018__Nrec_72333__
0-20000-0-61687	CC_SG__Network_M__Code_000__StationId_61687__Latitude_13.7697__Longitude_-13.6797__Elev_48.7__dummy_nan__StationName_TAMBACOUNDA__From_1940__To_2019__Nrec_46209__
0-20000-0-61695	CC_SG__Network_M__Code_000__StationId_61695__Latitude_12.55__Longitude_-16.267__Elev_26.0__dummy_nan__StationName_ZIGUINCHOR__From_1940__To_1997__Nrec_40419__
0-20000-0-61766	CC_PU__Network_M__Code_000__StationId_61766__Latitude_11.87__Longitude_-15.5__Elev_29.0__dummy_nan__StationName_BISSAU__From_1952__To_1967__Nrec_2569__
0-20000-0-61809	CC_GV__Network_X__Code_UAA__StationId_W1809__Latitude_11.3167__Longitude_-12.3__Elev_1025.0__dummy_nan__StationName_LABE__From_1953__To_1957__Nrec_3485__
0-20000-0-61820	CC_GV__Network_X__Code_UAA__StationId_W1820__Latitude_10.3667__Longitude_-12.0833__Elev_782.0__dummy_nan__StationName_MAMOU__From_1949__To_1953__Nrec_2746__
0-20000-0-61829	CC_GV__Network_X__Code_UAA__StationId_W1829__Latitude_10.3833__Longitude_-9.3__Elev_377.0__dummy_nan__StationName_KANKAN__From_1945__To_1957__Nrec_11475__
0-20000-0-61831	CC_GV__Network_M__Code_000__StationId_61831__Latitude_9.5667__Longitude_-13.6167__Elev_49.0__dummy_nan__StationName_CONAKRY__From_1940__To_2000__Nrec_13759__
0-20000-0-61856	CC_SL__Network_M__Code_000__StationId_61856__Latitude_8.617__Longitude_-13.2__Elev_27.0__dummy_nan__StationName_LUNGI__From_1973__To_1979__Nrec_1194__
0-20000-0-61901	CC_SH__Network_M__Code_000__StationId_61901__Latitude_-15.9419__Longitude_-5.6672__Elev_435.0__dummy_nan__StationName_ST. HELENA IS.__From_1977__To_2020__Nrec_16504__
0-20000-0-61902	CC_SH__Network_M__Code_000__StationId_61902__Latitude_-7.9667__Longitude_-14.4__Elev_79.0__dummy_nan__StationName_WIDE AWAKE FIELD__From_1946__To_2010__Nrec_18170__
0-20000-0-61931	CC_TP__Network_M__Code_000__StationId_61931__Latitude_0.383__Longitude_6.717__Elev_13.0__dummy_nan__StationName_S. TOME__From_1953__To_1979__Nrec_5381__
0-20000-0-61967	CC_IO__Network_M__Code_000__StationId_61967__Latitude_-7.3__Longitude_72.4__Elev_3.0__dummy_nan__StationName_DIEGO GARCIA__From_1967__To_2006__Nrec_16326__
0-20000-0-61968	CC_GO__Network_M__Code_000__StationId_61968__Latitude_-11.583__Longitude_47.283__Elev_3.0__dummy_nan__StationName_ILES GLORIEUSES__From_1973__To_2000__Nrec_7379__
0-20000-0-61970	CC_JU__Network_M__Code_000__StationId_61970__Latitude_-17.05__Longitude_42.717__Elev_9.0__dummy_nan__StationName_ILE JUAN DE NOVA__From_1974__To_1998__Nrec_5730__
0-20000-0-61972	CC_EU__Network_M__Code_000__StationId_61972__Latitude_-22.333__Longitude_40.333__Elev_12.0__dummy_nan__StationName_ILE EUROPA__From_1973__To_2001__Nrec_7597__
0-20000-0-61974	CC_MP__Network_M__Code_000__StationId_61974__Latitude_-10.433__Longitude_56.75__Elev_2.0__dummy_nan__StationName_AGALEGA__From_1973__To_2006__Nrec_2514__
0-20000-0-61976	CC_TE__Network_M__Code_000__StationId_61976__Latitude_-15.8878__Longitude_54.5206__Elev_7.0__dummy_nan__StationName_SERGE-FROLOW (ILE TROMELIN)__From_1973__To_2011__Nrec_20680__
0-20000-0-61978	FONDS__From_1973__To_1990__Nrec_5723__
0-20000-0-61980	GILLOT (REUNION)__From_1973__To_2019__Nrec_24743__
0-20000-0-61986	CC_MP__Network_M__Code_000__StationId_61986__Latitude_-16.45__Longitude_59.617__Elev_2.0__dummy_nan__StationName_ST. BRANDON__From_1973__To_2006__Nrec_5725__
0-20000-0-61988	CC_MP__Network_M__Code_000__StationId_61988__Latitude_-19.683__Longitude_63.417__Elev_58.0__dummy_nan__StationName_RODRIGUES__From_1973__To_2006__Nrec_10891__
0-20000-0-61995	CC_MP__Network_M__Code_000__StationId_61995__Latitude_-20.2975__Longitude_57.4947__Elev_423.0__dummy_nan__StationName_VACOAS (MAURITIUS)__From_1966__To_2020__Nrec_22800__
0-20000-0-61996	CC_FS__Network_M__Code_000__StationId_61996__Latitude_-37.7953__Longitude_77.5692__Elev_27.0__dummy_nan__StationName_MARTIN DE VIVIES__From_1951__To_2011__Nrec_16637__
0-20000-0-61998	CC_FS__Network_M__Code_000__StationId_61998__Latitude_-49.3522__Longitude_70.2433__Elev_29.0__dummy_nan__StationName_PORT-AUX-FRANCAIS__From_1968__To_2018__Nrec_15904__
0-20000-0-62002	CC_LY__Network_M__Code_000__StationId_62002__Latitude_31.867__Longitude_10.983__Elev_621.0__dummy_nan__StationName_NALUT__From_1973__To_1986__Nrec_2037__
0-20000-0-62007	CC_LY__Network_M__Code_000__StationId_62007__Latitude_32.883__Longitude_12.083__Elev_3.0__dummy_nan__StationName_ZUARA__From_1973__To_1986__Nrec_2793__
0-20000-0-62016	CC_LY__Network_M__Code_000__StationId_62016__Latitude_32.417__Longitude_15.05__Elev_32.0__dummy_nan__StationName_MISURATA__From_1981__To_1986__Nrec_1073__
0-20000-0-62019	CC_LY__Network_M__Code_000__StationId_62019__Latitude_31.2__Longitude_16.583__Elev_14.0__dummy_nan__StationName_SIRTE__From_1975__To_1995__Nrec_2738__
0-20000-0-62053	CC_LY__Network_M__Code_000__StationId_62053__Latitude_32.1__Longitude_20.2667__Elev_131.0__dummy_nan__StationName_BENINA__From_1951__To_2013__Nrec_16181__
0-20000-0-62062	CC_LY__Network_M__Code_000__StationId_62062__Latitude_32.1__Longitude_23.933__Elev_51.0__dummy_nan__StationName_TOBRUK__From_1958__To_1986__Nrec_7553__
0-20000-0-62103	CC_LY__Network_M__Code_000__StationId_62103__Latitude_30.133__Longitude_9.5__Elev_347.0__dummy_nan__StationName_GHADAMES__From_1973__To_1997__Nrec_5808__
0-20000-0-62120	CC_LY__Network_M__Code_000__StationId_62120__Latitude_30.383__Longitude_13.583__Elev_497.0__dummy_nan__StationName_GARIAT EL-SHARGHIA__From_1973__To_1982__Nrec_688__
0-20000-0-62131	CC_LY__Network_M__Code_000__StationId_62131__Latitude_29.117__Longitude_15.933__Elev_267.0__dummy_nan__StationName_HON__From_1973__To_1985__Nrec_3794__
