primary_id	station_name	files
0-20000-0-16754	HERAKLEION (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:16754']
0-20000-0-16801	CORAL HARBOUR UA, NU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:16801']
0-20000-0-16895	HALL BEACH CLIMATE, NU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:16895']
0-20000-0-16903	BAKER LAKE CLIMATE, NU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:16903']
0-20000-0-17022	ZONGULDAK	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17022']
0-20000-0-17030	SAMSUN	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17030']
0-20000-0-17050	EDIRNE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17050']
0-20000-0-17062	ISTANBUL/GOZTEPE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17062']
0-20000-0-17082	MERZIFON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17082']
0-20000-0-17124	ESKISEHIR HAVALIMANI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17124']
0-20000-0-17130	ANKARA BÖLGE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17130']
0-20000-0-17195	KAYSERI/ERKILET	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17195']
0-20000-0-17200	MALATYA/ERHAC	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17200']
0-20000-0-17201	ITTOQQORTOORMIIT (SCORESBYSUND)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17201']
0-20000-0-17220	IZMIR/GUZELYALI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17220']
0-20000-0-17240	ISPARTA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17240']
0-20000-0-17248	EREGLI/KONYA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17248']
0-20000-0-17280	DIYARBAKIR HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17280']
0-20000-0-17300	ANTALYA HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17300']
0-20000-0-17501	MITTARFIK UPERNAVIK (UPERNAVIK LUFTHAVN)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17501']
0-20000-0-17600	PAPHOS AP	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17600']
0-20000-0-17601	AKROTIRI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17601']
0-20000-0-17602	PITUFFIK (THULE AIR BASE)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17602']
0-20000-0-17603	AKROTIRI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17603']
0-20000-0-17605	PITUFFIK (THULE AIR BASE)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17605']
0-20000-0-17606	ATHALASSA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17606']
0-20000-0-17607	ATHALASSA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17607']
0-20000-0-17611	PITUFFIK (THULE AIR BASE)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17611', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:17611']
0-20000-0-17802	ARCTIC BAY CS, NU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17802']
0-20000-0-17901	RESOLUTE UA, NU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:17901']
0-20000-0-18601	ALERT CLIMATE, NU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:18601']
0-20000-0-18801	Eureka Climate	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:18801']
0-20000-0-20046	POLARGMO IM. E.T. KRENKELJA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20046']
0-20000-0-20069	OSTROV VIZE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20069']
0-20000-0-20107	BARENTSBURG	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20107']
0-20000-0-20292	GMO IM.E.K. FEDOROVA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20292']
0-20000-0-20303	ADEN	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20303']
0-20000-0-20307	DUBAI INTERNATIONAL AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20307']
0-20000-0-20308	BAHRAIN (INT. AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20308']
0-20000-0-20343	JIWANI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20343']
0-20000-0-20345	DAL BANDIN	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20345']
0-20000-0-20348	ZHOB	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20348']
0-20000-0-20350	QUETTA (SHEIKH MANDA)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20350']
0-20000-0-20353	MYS ZELANIYA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20353']
0-20000-0-20354	DROSH	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20354']
0-20000-0-20355	PESHAWAR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20355']
0-20000-0-20364	LAHORE CITY	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20364']
0-20000-0-20368	AMBALA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20368']
0-20000-0-20369	NEW DELHI/SAFDARJUNG	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20369']
0-20000-0-20377	MULTAN	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20377']
0-20000-0-20379	KHANPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20379']
0-20000-0-20380	KARACHI AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20380']
0-20000-0-20383	CHHOR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20383']
0-20000-0-20385	JACOBABAD	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20385']
0-20000-0-20386	BIKANER	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20386']
0-20000-0-20387	JODHPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20387']
0-20000-0-20393	UDAIPUR DABOK	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20393']
0-20000-0-20402	BAREILLY	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20402']
0-20000-0-20408	GORAKHPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20408']
0-20000-0-20417	BHOPAL/BAIRAGHAR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20417']
0-20000-0-20418	GWALIOR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20418']
0-20000-0-20420	NAGPUR SONEGAON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20420']
0-20000-0-20425	JABALPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20425']
0-20000-0-20430	MANA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20430']
0-20000-0-20433	JAGDALPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20433']
0-20000-0-20436	GOPALPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20436']
0-20000-0-20438	BALASORE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20438']
0-20000-0-20442	CUTTACK	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20442']
0-20000-0-20448	GAYA (42591-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20448']
0-20000-0-20455	BANKURA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20455']
0-20000-0-20460	KOLKATA/ALIPORE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20460']
0-20000-0-20464	CHITTAGONG (AMBAGAN)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20464']
0-20000-0-20473	DIBRUGARH /MOHANBARI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20473']
0-20000-0-20483	SITTWE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20483']
0-20000-0-20490	YANGON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20490']
0-20000-0-20492	DAWEI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20492']
0-20000-0-20494	Kawthaung	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20494']
0-20000-0-20498	PORT BLAIR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20498']
0-20000-0-20500	PUNE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20500']
0-20000-0-20501	BHUJ-RUDRAMATA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20501']
0-20000-0-20502	FANNING ISLAND (91487-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:20502']
0-20000-0-20503	CHRISTMAS ISLAND (91492-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:20503']
0-20000-0-20504	VERAVAL	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20504']
0-20000-0-20507	AHMADABAD	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20507']
0-20000-0-20511	MALEGAON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20511']
0-20000-0-20518	GADAG	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20518']
0-20000-0-20525	BANGALORE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20525']
0-20000-0-20528	MANGALORE/BAJPE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20528']
0-20000-0-20530	COCHIN INT. AIRPORT NEDUMBASSERY	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20530']
0-20000-0-20531	THIRUVANANTHAPURAM (43371-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20531']
0-20000-0-20537	TIRUCHCHIRAPALLI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20537']
0-20000-0-20540	NUMGAMBAKKAM	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20540']
0-20000-0-20549	MACHILIPATNAM/FRANCHPET	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20549']
0-20000-0-20551	VISHAKHAPATNAM	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20551']
0-20000-0-20560	HYDERABAD AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20560']
0-20000-0-20567	KAADEDHDHOO	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20567']
0-20000-0-20569	MINICOY	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20569']
0-20000-0-2057	LULEA-KALLAX (2186-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2057']
0-20000-0-20571	COLOMBO	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20571']
0-20000-0-20574	TRINCOMALEE	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20574']
0-20000-0-20575	MANNAR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20575']
0-20000-0-20601	PALMYRA ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:20601']
0-20000-0-20603	PALMYRA ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:20603']
0-20000-0-20604	PALMYRA ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:20604']
0-20000-0-2062	OSTERSUND FROSON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2062']
0-20000-0-2066	SUNDSVALL HARNOSAND (2365-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2066']
0-20000-0-20667	IM. M.V. POPOVA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20667']
0-20000-0-20674	OSTROV DIKSON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20674']
0-20000-0-20692	JEJU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20692']
0-20000-0-20693	MOKPO	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20693']
0-20000-0-20694	BUSAN	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1941', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20694']
0-20000-0-20695	INCHEON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1938', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1942', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20695', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1940']
0-20000-0-20696	GANGNEUNG	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20696']
0-20000-0-20697	ULLEUNGDO	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20697']
0-20000-0-20699	WONSAN	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1943', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20699']
0-20000-0-20700	KIMCHAEK	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20700']
0-20000-0-20706	SENBONG	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:20706']
0-20000-0-20744	MALYE KARMAKULY (20744-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20744']
0-20000-0-2077	STOCKHOLM/BROMMA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2077']
0-20000-0-2084	GOTEBORG, SOL	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2084']
0-20000-0-20891	HATANGA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:20891']
0-20000-0-21432	OSTROV KOTEL'NYJ	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:21432']
0-20000-0-21501	HILO HI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21501']
0-20000-0-21502	SOUTH POINT, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21502']
0-20000-0-21503	HILO HI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21503']
0-20000-0-21504	HILO HI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21504']
0-20000-0-2160	VISBY AEROLOGISKA STATION	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2160']
0-20000-0-21601	JOHNSTON ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21601']
0-20000-0-21602	JOHNSTON ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21602']
0-20000-0-21603	JOHNSTON ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21603']
0-20000-0-21604	JOHNSTON ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:21604']
0-20000-0-21824	TIKSI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:21824']
0-20000-0-2185	LULEA-KALLAX (2185-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2185']
0-20000-0-21946	CHOKURDAH	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:21946']
0-20000-0-21982	OSTROV VRANGELJA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:21982']
0-20000-0-22001	DEL RIO/INT., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22001']
0-20000-0-22002	PIEDRAS NEGRAS, COAH.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22002']
0-20000-0-22006	TORREON, COAH.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22006']
0-20000-0-22007	CHIHUAHUA, CHIH.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22007']
0-20000-0-22008	GUADALAJARA, JAL.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22008']
0-20000-0-22009	COLONIA JUAN CARRASCO MAZATLAN, SIN.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22009']
0-20000-0-22010	DEL RIO/INT., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22010']
0-20000-0-22011	MONCLOVA, COAH.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22011']
0-20000-0-22013	GUADALAJARA, JAL.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22013']
0-20000-0-22075	UDAIPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22075']
0-20000-0-22097	ALLAHABAD/GHOORPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22097']
0-20000-0-22102	EMPALME, SON.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22102']
0-20000-0-22103	LA PAZ, BCS	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22103']
0-20000-0-22104	EMPALME, SON.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22104']
0-20000-0-22113	MURMANSK (22113-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22113']
0-20000-0-22121	JHARSIGUDA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22121']
0-20000-0-22134	SUPAUL (42353-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22134']
0-20000-0-22145	JAMSHEDPUR (42798-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22145']
0-20000-0-22152	COOCH BEHAR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22152']
0-20000-0-22154	RAJARHAT, KURIGRAM	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22154']
0-20000-0-22157	BOGRA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22157']
0-20000-0-22165	KANIN NOS	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22165']
0-20000-0-22171	COMILLA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22171']
0-20000-0-22187	IMPHAL/TULIHAL	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22187']
0-20000-0-22217	KANDALAKSHA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22217']
0-20000-0-22220	BOMBAY / SANTACRUZ	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22220']
0-20000-0-22228	VENGURLA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22228']
0-20000-0-22237	PBO ANANTAPUR	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22237']
0-20000-0-2225	OSTERSUND FROSON	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:2225']
0-20000-0-22251	KANNIYAKUMARI	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22251']
0-20000-0-22271	SHOJNA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22271']
0-20000-0-22501	BARKING SANDS (BONHAM AUX.LDNG.FLD), KAUAI HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22501']
0-20000-0-22502	MOLOKAI, MOLOKAI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22502']
0-20000-0-22503	WAIMANALO, OAHU	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22503']
0-20000-0-22504	HONOLULU, OAHU, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22504']
0-20000-0-22505	WAIALEE, OAHU,  HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22505']
0-20000-0-22508	WAHIAWA (WHEELER/SCHOFIELD), OAHU,  HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22508']
0-20000-0-22509	PORT ALLEN AIRPORT, KAUAI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22509']
0-20000-0-22512	HONOLULU, OAHU, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22512']
0-20000-0-22513	WAHIAWA (WHEELER/SCHOFIELD), OAHU,  HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22513']
0-20000-0-22514	KALAELOA, OAHU, HI.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22514']
0-20000-0-22516	KAHULUI AIRPORT, MAUI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22516']
0-20000-0-22517	HONOLULU, OAHU, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1927', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22517', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1926']
0-20000-0-22518	KAHULUI AIRPORT, MAUI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22518']
0-20000-0-22521	HONOLULU, OAHU, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22521']
0-20000-0-22522	KEM' - PORT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22522', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22522', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22522', '/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.3:22522']
0-20000-0-22526	PORT ALLEN AIRPORT, KAUAI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22526']
0-20000-0-22536	LIHUE, KAUAI, HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22536']
0-20000-0-22545	BARKING SANDS (BONHAM AUX.LDNG.FLD), KAUAI HAWAII	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22545']
0-20000-0-22550	ARHANGEL'SK (22550-0)	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22550']
0-20000-0-22604	FRENCH FRIGATE SHOALS	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22604']
0-20000-0-22702	MIDWAY ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22702']
0-20000-0-22703	MIDWAY ISLAND	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:22703']
0-20000-0-22768	SHENKURSK	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22768']
0-20000-0-22802	SORTAVALA	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22802']
0-20000-0-22820	PETROZAVODSK	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22820']
0-20000-0-22840	SALALAH AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22840']
0-20000-0-22841	MASIRAH	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22841']
0-20000-0-22845	KARGOPOL'	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.1:22845']
0-20000-0-22920	KOLKATA/DUM DUM	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.6:22920']
0-20000-0-23001	DOUGLAS BISBEE, AZ, BISBEE DOUGLAS INT. ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23001']
0-20000-0-23002	HOLLOMAN AFB, NM	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23002']
0-20000-0-23003	AMARILLO/INTL., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23003']
0-20000-0-23004	ALBUQUERQUE/INT., NM.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23004']
0-20000-0-23007	CHILDRESS, TX CHILDRESS MUNI ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23007']
0-20000-0-23008	MELROSE GUNNERY RANGE, NM.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23008']
0-20000-0-23009	ROSWELL/INDUSTRIAL AIR CENTER, NM	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23009']
0-20000-0-23010	DALHART, TX, DALHART MUNI ARPT	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23010']
0-20000-0-23012	DENVER/STAPLETON INT., CO.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23012']
0-20000-0-23013	MIDLAND/MIDLAND REG. AIR TERM., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23013']
0-20000-0-23015	MELROSE GUNNERY RANGE, NM.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23015']
0-20000-0-23019	EL PASO/INT., TX.	['/raid60/scratch/leo/scratch/era5/odbs/1759/era5.1759.conv.2:23019']
