	id	name	lats	lons	elevation
1259	74109	PORT HARDY               	50.68333333333333	-127.36666666666666	-999.0
1260	72869	PRINCE ALBERT            	53.21666666666667	-105.68333333333334	-999.0
1261	72896	PRINCE GEORGE            	53.88333333333333	-122.66666666666667	-999.0
1262	72898	PRINCE RUPERT            	54.3	-130.43333333333334	-999.0
1263	72863	REGINA                   	50.43333333333333	-104.66666666666667	-999.0
1264	72924	RESOLUTE                 	74.71666666666667	-94.98333333333333	-999.0
1265	72903	RESOLUTION ISLAND        	61.583333333333336	-64.65	-999.0
1266	72600	SABLE ISLAND             	43.93333333333333	-60.016666666666666	-999.0
1267	74051	SACHS HARBOUR            	71.98333333333333	-125.28333333333333	-999.0
1268	74101	SANDSPIT                 	53.25	-131.81666666666666	-999.0
1269	72828	SCHEFFERVILLE            	54.8	-66.81666666666666	-999.0
1270	72811	SEPT-ILES                	50.21666666666667	-66.26666666666667	-999.0
1271	72601	SHEARWATER               	44.63333333333333	-63.5	-999.0
1272	72815	STEPHENVILLE             	48.53333333333333	-58.55	-999.0
1273	72707	SYDNEY                   	46.166666666666664	-60.05	-999.0
1274	72867	THE PAS                  	53.96666666666667	-101.1	-999.0
1275	72801	TORBAY                   	47.61666666666667	-52.75	-999.0
1276	72624	TORONTO MALTON           	43.68333333333333	-79.63333333333334	-999.0
1277	72848	TROUT LAKE               	53.833333333333336	-89.86666666666666	-999.0
1278	72892	VANCOUVER                	49.18333333333333	-123.16666666666667	-999.0
1279	74200	VICTORIA                 	48.416666666666664	-123.31666666666666	-999.0
1280	72953	WATSON LAKE              	60.11666666666667	-128.81666666666666	-999.0
1281	72964	WHITEHORSE               	60.71666666666667	-135.06666666666666	-999.0
1282	72738	WHITE RIVER              	48.6	-85.28333333333333	-999.0
1283	72852	WINNIPEG                 	49.9	-97.23333333333333	-999.0
1284	76805	ACAPULCO                 	16.833333333333332	-99.93333333333334	-999.0
1285	76695	CAMPECHE                 	19.85	-90.53333333333333	-999.0
1286	76225	CHIHUAHUA                	28.633333333333333	-106.06666666666666	-999.0
1287	76845	CIUDAD LAS CASA          	16.733333333333334	-92.63333333333334	-999.0
1288	76381	CIUDAD LERDO             	25.5	-103.53333333333333	-999.0
1289	76680	CIUDAD OF MEXICO         	19.4	-99.18333333333334	-999.0
1290	76746	CIUDAD OBREGON           	18.533333333333335	-92.65	-999.0
1291	76741	COATZACOALOS             	18.15	-94.41666666666667	-999.0
1292	76050	ENSENADA                 	31.883333333333333	-116.63333333333334	-999.0
1293	76612	GUADALAJARA              	20.683333333333334	-103.33333333333333	-999.0
1294	76577	GUANAJUATO               	20.016666666666666	-101.25	-999.0
1295	76255	GUAYMAS                  	27.916666666666668	-110.88333333333334	-999.0
1296	76687	JALAPA                   	19.533333333333335	-96.91666666666667	-999.0
1297	76405	LA PAZ                   	24.166666666666668	-110.2	-999.0
1298	76575	LEON                     	21.116666666666667	-101.68333333333334	-999.0
1299	76654	MANZANILLO               	19.066666666666666	-104.33333333333333	-999.0
1300	76458	MAZATLAN                 	23.183333333333334	-106.41666666666667	-999.0
1301	76644	MERIDA                   	20.966666666666665	-89.63333333333334	-999.0
1302	76342	MONCLOVA                 	26.916666666666668	-101.41666666666667	-999.0
1303	76393	MONTERREY                	25.666666666666668	-100.3	-999.0
1304	76665	MORELIA                  	19.7	-101.11666666666666	-999.0
1305	76775	OAXACA                   	17.066666666666666	-96.71666666666667	-999.0
1306	76243	PIEDRAS NEGRAS           	28.7	-100.53333333333333	-999.0
1307	76593	PROGRESO                 	21.283333333333335	-89.66666666666667	-999.0
1308	76685	PUEBLA                   	19.033333333333335	-98.18333333333334	-999.0
1309	76833	SALINA CRUZ              	16.2	-95.2	-999.0
1310	76390	SALTILLO                 	25.433333333333334	-101.0	-999.0
1311	76548	TAMPICO                  	22.2	-97.85	-999.0
1312	76903	TAPACHULA                	14.9	-92.26666666666667	-999.0
1313	76382	TORREON                  	25.566666666666666	-103.41666666666667	-999.0
1314	76692	VERACRUZ                 	19.2	-96.13333333333334	-999.0
1315	76525	ZACATECAS                	22.783333333333335	-102.56666666666666	-999.0
1316	72266	ABILENE                  	32.43333333333333	-99.68333333333334	-999.0
1317	72518	ALBANY                   	42.75	-73.8	-999.0
1318	72365	ALBUQUERQUE              	35.05	-106.61666666666666	-999.0
1319	72639	ALPENA                   	45.06666666666667	-83.56666666666666	-999.0
1320	72315	ASHEVILLE                	35.43333333333333	-82.55	-999.0
1321	72228	BIRMINGHAM               	33.56666666666667	-86.75	-999.0
1322	72764	BISMARCK                 	46.766666666666666	-100.75	-999.0
1323	72505	BLOCK ISLAND             	41.166666666666664	-71.58333333333333	-999.0
1324	72681	BOISE                    	43.56666666666667	-116.21666666666667	-999.0
1325	72250	BROWNSVILLE              	25.9	-97.43333333333334	-999.0
1326	72617	BURLINGTON               	44.46666666666667	-73.15	-999.0
1327	72338	CAIRO                    	37.0	-89.16666666666667	-999.0
1328	72304	CAPE HATTERAS            	35.266666666666666	-75.55	-999.0
1329	72208	CHARLESTON               	32.78333333333333	-79.93333333333334	-999.0
1330	72534	CHICAGO                  	41.78333333333333	-87.75	-999.0
1331	72421	CINCINNATI               	39.1	-84.51666666666667	-999.0
1332	72310	COLUMBIA                 	33.95	-81.11666666666666	-999.0
1333	72428	COLUMBUS                 	40.0	-82.88333333333334	-999.0
1334	72458	CONCORDIA                	39.55	-97.65	-999.0
1335	72469	DENVER AP.               	39.766666666666666	-104.88333333333334	-999.0
1336	72546	DES MOINES               	41.53333333333333	-93.65	-999.0
1337	72757	DEVILS LAKE              	48.11666666666667	-98.86666666666666	-999.0
1338	72451	DODGE CITY               	37.766666666666666	-99.96666666666667	-999.0
1339	72745	DULUTH                   	46.833333333333336	-92.18333333333334	-999.0
1340	72608	EASTPORT                 	44.916666666666664	-67.0	-999.0
1341	72270	EL PASO                  	31.8	-106.4	-999.0
1342	72486	ELY                      	39.28333333333333	-114.85	-999.0
1343	72594	EUREKA                   	40.8	-124.16666666666667	-999.0
1344	72242	GALVESTON                	29.266666666666666	-94.85	-999.0
1345	72378	GRAND CANYON             	36.05	-112.13333333333334	-999.0
1346	72777	HARVE                    	48.55	-109.76666666666667	-999.0
1347	72772	HELENA                   	46.6	-112.0	-999.0
1348	72654	HURON                    	44.38333333333333	-98.21666666666667	-999.0
1349	72747	INTERNATIONAL FALLS      	48.56666666666667	-93.38333333333334	-999.0
1350	72206	JACKSONVILLE             	30.416666666666668	-81.65	-999.0
1351	72201	KEY WEST                 	24.55	-81.75	-999.0
1352	72386	LAS VEGAS                	36.083333333333336	-115.16666666666667	-999.0
1353	72340	LITTLE ROCK              	34.733333333333334	-92.23333333333333	-999.0
1354	72297	LOS ANGELES              	33.93333333333333	-118.4	-999.0
1355	72410	LYNCHBURG                	37.333333333333336	-79.2	-999.0
1356	72217	MACON                    	32.7	-83.65	-999.0
1357	72641	MADISON                  	43.13333333333333	-89.33333333333333	-999.0
1358	72743	MARQUETTE                	46.56666666666667	-87.4	-999.0
1359	72334	MEMPHIS                  	35.05	-89.98333333333333	-999.0
1360	72202	MIAMI                    	25.8	-80.26666666666667	-999.0
1361	72265	MIDLAND                  	31.933333333333334	-102.2	-999.0
1362	72658	MINNEAPOLIS              	44.88333333333333	-93.21666666666667	-999.0
1363	72327	NASHVILLE                	36.11666666666667	-86.68333333333334	-999.0
1364	72562	NORTH PLATE              	41.13333333333333	-100.68333333333334	-999.0
1365	72353	OKLAHOMA CITY            	35.4	-97.6	-999.0
1366	72553	OMAHA                    	41.3	-95.9	-999.0
1367	72222	PENSACOLA                	30.466666666666665	-87.2	-999.0
1368	72408	PHILADELPHIA             	39.88333333333333	-75.25	-999.0
1369	72278	PHOENIX                  	33.43333333333333	-112.01666666666667	-999.0
1370	72520	PITTSBURGH               	40.5	-80.21666666666667	-999.0
1371	72698	PORTLAND                 	45.6	-122.6	-999.0
1372	72797	QUILLAYUTE               	47.95	-124.55	-999.0
1373	72662	RAPID CITY               	44.05	-103.06666666666666	-999.0
1374	72483	SACRAMENTO               	38.516666666666666	-121.5	-999.0
1375	72655	SAINT CLOUD              	45.583333333333336	-94.18333333333334	-999.0
1376	72434	SAINT LOUIS              	38.75	-90.38333333333334	-999.0
1377	72572	SALT LAKE CITY           	40.766666666666666	-111.96666666666667	-999.0
1378	72290	SAN DIEGO                	32.733333333333334	-117.16666666666667	-999.0
1379	72494	SAN FRANCISCO            	37.61666666666667	-122.38333333333334	-999.0
1380	72666	SHERIDAN                 	44.766666666666666	-106.96666666666667	-999.0
1381	72785	SPOKANE                  	47.63333333333333	-117.53333333333333	-999.0
1382	72798	TATOOSH ISLAND           	48.38333333333333	-124.73333333333333	-999.0
1383	72456	TOPEKA                   	39.06666666666667	-95.63333333333334	-999.0
1384	72236	VICKSBURG                	32.35	-90.85	-999.0
1385	72689	WALLA WALLA              	46.03333333333333	-118.33333333333333	-999.0
1386	72405	WASHINGTON D.C.          	38.85	-77.03333333333333	-999.0
1387	72583	WINNEMUCCA               	40.9	-117.8	-999.0
1388	72280	YUMA                     	32.666666666666664	-114.6	-999.0
1389	87642	AZUL AERO                	-36.75	-59.833333333333336	-999.0
1390	87750	BAHIA BLANCA AERO        	-38.733333333333334	-62.18333333333333	-999.0
1391	87765	BARILOCHE AERO           	-41.15	-71.16666666666667	-999.0
1392	87585	BUENOS AIRES OBS CENTRAL 	-34.583333333333336	-58.483333333333334	25.0
1393	87220	CATAMARCA AERO           	-28.45	-65.76666666666667	-999.0
1394	87257	CERES                    	-29.883333333333333	-61.95	-999.0
1395	87719	CIPOLLETTI               	-38.95	-67.98333333333333	-999.0
1396	87860	COMODORO RIVADAVIA AERO  	-45.78333333333333	-67.5	46.0
1397	87345	CORDOBA OBSERVATORIO     	-31.4	-64.18333333333334	-999.0
1398	87344	CORDOBA AERO             	-31.316666666666666	-64.21666666666667	474.0
1399	87166	CORRIENTES AERO          	-27.45	-58.766666666666666	62.0
1400	87400	CRISTO REDENTOR          	-32.833333333333336	-70.08333333333333	-999.0
1401	87648	DOLORES AERO             	-36.35	-57.733333333333334	-999.0
1402	88963	ESPERANZA BASE EJERCITO  	-63.4	-56.983333333333334	-999.0
1403	87803	ESQUEL AERO              	-42.9	-71.15	-999.0
1404	87576	EZEIZA AERO              	-34.833333333333336	-58.53333333333333	20.0
1405	88967	GRAL BELGRANO B EJERCITO 	-77.9	-38.5	-999.0
1406	87497	GUALEGUAYCHU AERO        	-33.0	-58.61666666666667	-999.0
1407	88968	ISLAS ORCADAS DEL SUR    	-60.733333333333334	-44.733333333333334	-999.0
1408	87548	JUNIN AERO               	-34.55	-60.916666666666664	-999.0
1409	87534	LABOULAYE                	-34.13333333333333	-63.36666666666667	-999.0
1410	87903	LAGO ARGENTINO AERO      	-50.333333333333336	-72.3	-999.0
1411	87007	LA QUIACA OBSERVATORIO   	-22.1	-65.6	-999.0
1412	87217	LA RIOJA AERO            	-29.383333333333333	-66.81666666666666	431.0
1413	87078	LAS LOMITAS              	-24.7	-60.583333333333336	-999.0
1414	87774	MAQUINCHAO               	-41.25	-68.73333333333333	-999.0
1415	87692	MAR DEL PLATA AERO       	-37.93333333333333	-57.583333333333336	21.0
1416	87418	MENDOZA AERO             	-32.833333333333336	-68.78333333333333	704.0
1417	87420	MENDOZA OBSERVATORIO     	-32.88333333333333	-68.85	-999.0
1418	87715	NEUQUEN AERO             	-38.95	-68.13333333333334	271.0
1419	87374	PARANA AERO              	-31.783333333333335	-60.483333333333334	74.0
1420	87289	PASO DE LOS LIBRES AERO  	-29.683333333333334	-57.15	-999.0
1421	87544	PEHUAJO AERO             	-35.86666666666667	-61.9	-999.0
1422	87349	PILAR OBSERVATORIO       	-31.666666666666668	-63.88333333333333	-999.0
1423	87178	POSADAS AERO             	-27.366666666666667	-55.96666666666667	125.0
1424	87896	PUERTO DESEADO AERO      	-47.733333333333334	-65.91666666666667	-999.0
1425	87270	RECONQUISTA AERO         	-29.183333333333334	-59.7	-999.0
1426	87453	RIO CUARTO AERO          	-33.11666666666667	-64.23333333333333	-999.0
1427	87925	RIO GALLEGOS AERO        	-51.61666666666667	-69.28333333333333	19.0
1428	87065	RIVADAVIA                	-24.166666666666668	-62.9	-999.0
1429	87480	ROSARIO AERO             	-32.916666666666664	-60.78333333333333	25.0
1430	87047	SALTA AERO               	-24.85	-65.48333333333333	1226.0
1431	87784	SAN ANTONIO OESTE AERO   	-40.733333333333334	-64.95	-999.0
1432	87436	SAN LUIS AERO            	-33.266666666666666	-66.35	713.0
1433	87509	SAN RAFAEL AERO          	-34.583333333333336	-68.4	-999.0
1434	87623	SANTA ROSA AERO          	-36.583333333333336	-64.26666666666667	191.0
1435	87129	SANTIAGO DEL ESTERO AERO 	-27.766666666666666	-64.3	199.0
1436	87828	TRELEW AERO              	-43.233333333333334	-65.3	-999.0
1437	87116	TUCUMAN OBSERVATORIO     	-26.8	-65.2	-999.0
1438	87120	TUCUMAN AERO             	-26.833333333333332	-65.2	-999.0
1439	87938	USHUAIA BASE NAVAL AERO  	-54.8	-68.31666666666666	11.0
1440	85315	CAMIRI                   	-20.016666666666666	-63.55	-999.0
1441	85230	CHARANA                  	-17.616666666666667	-69.45	-999.0
1442	85041	COBIJA                   	-11.016666666666667	-68.78333333333333	-999.0
1443	85223	COCHABAMBA               	-17.4	-66.2	-999.0
1444	85196	CONCEPCION               	-16.25	-62.05	-999.0
1445	85201	EL ALTO/LA PAZ           	-16.516666666666666	-68.16666666666667	-999.0
1446	85242	ORURO/JUAN MENDOSA       	-17.95	-67.11666666666666	-999.0
1447	85289	PUERTO SUAREZ            	-18.95	-57.86666666666667	-999.0
1448	85043	RIBERALTA                	-11.0	-66.11666666666666	-999.0
1449	85268	ROBORE                   	-18.333333333333332	-59.75	-999.0
1450	85141	RURRENABAQUE             	-14.466666666666667	-67.56666666666666	-999.0
1451	85207	SAN IGNACIO DE VELASCO   	-16.366666666666667	-60.983333333333334	-999.0
1452	85104	SAN JOAQUIN              	-13.066666666666666	-64.8	-999.0
1453	85247	SAN JOSE                 	-17.816666666666666	-60.8	-999.0
1454	85245	SANTA CRUZ               	-17.8	-63.166666666666664	-999.0
1455	85283	SUCRE/LAJAS TAMBO        	-19.05	-65.26666666666667	-999.0
1456	85364	TARIJA                   	-21.533333333333335	-64.75	-999.0
1457	85154	TRINIDAD                 	-14.8	-64.76666666666667	-999.0
1458	85365	YACUIBA                  	-22.083333333333332	-63.7	-999.0
1459	82741	ALTO TAPAJOS             	-7.35	-57.516666666666666	-999.0
1460	83096	ARACAJU                  	-10.916666666666666	-37.083333333333336	-999.0
1461	82191	BELEM                    	-1.45	-48.46666666666667	-999.0
1462	83587	BELO HORIZONTE           	-19.933333333333334	-43.93333333333333	-999.0
1463	83377	BRASILIA                 	-15.783333333333333	-47.93333333333333	1161.0
1464	82425	COARI                    	-4.083333333333333	-63.13333333333333	-999.0
1465	82861	CONCEICAO DO ARAGUAIA    	-8.25	-49.28333333333333	-999.0
1466	83361	CUIABA                   	-15.6	-56.1	152.0
1467	83842	CURITIBA                 	-25.433333333333334	-49.266666666666666	-999.0
1468	83897	FLORIANOPOLIS            	-27.583333333333332	-48.56666666666667	-999.0
1469	82397	FORTALEZA                	-3.716666666666667	-38.46666666666667	-999.0
1470	83423	GOIANIA                  	-16.683333333333334	-49.28333333333333	743.0
1471	83766	LONDRINA                 	-23.383333333333333	-51.18333333333333	-999.0
1472	82331	MANAUS                   	-3.1333333333333333	-60.016666666666666	67.0
1473	83967	PORTO ALEGRE             	-30.033333333333335	-51.21666666666667	47.0
1474	83064	PORTO NACIONAL           	-10.716666666666667	-48.416666666666664	-999.0
1475	82825	PORTO VELHO              	-8.766666666666667	-63.916666666666664	95.0
1476	82586	QUIXERAMOBIM             	-5.2	-39.3	-999.0
1477	83743	RIO DE JANEIRO           	-22.9	-43.166666666666664	7.0
1478	83780	SAO PAULO/M SANTANA      	-23.5	-46.61666666666667	-999.0
1479	82243	TAPERINHA                	-2.4166666666666665	-54.7	-999.0
1480	85819	ANCUD                    	-41.9	-73.8	-999.0
1481	85442	ANTOFAGASTA              	-23.466666666666665	-70.43333333333334	135.0
1482	85406	ARICA                    	-18.483333333333334	-70.31666666666666	58.0
1483	85997	BAHIA SAN FELIX          	-52.96666666666667	-74.06666666666666	-999.0
1484	85998	CALDERA                  	-27.05	-70.85	-999.0
1485	85683	CONCEPCION               	-36.766666666666666	-73.06666666666666	-999.0
1486	85640	CONSTITUCION             	-35.31666666666667	-72.41666666666667	-999.0
1487	85999	COQUIMBO                 	-29.95	-71.36666666666666	-999.0
1488	85930	EVANGELISTAS             	-52.38333333333333	-75.08333333333333	-999.0
1489	85469	ISLA DE PASCUA           	-27.166666666666668	-109.43333333333334	-999.0
1490	85585	JUAN FERNANDEZ           	-33.61666666666667	-78.86666666666666	30.0
1491	85488	LA SERENA                	-29.9	-71.25	142.0
1492	85782	OSORNO/CANAL BAJO        	-40.6	-73.05	65.0
1493	85862	PUERTO AYSEN             	-45.4	-72.7	-999.0
1494	85934	PUNTA ARENAS -CHABUNCO-  	-53.0	-70.83333333333333	36.0
1495	85577	SANTIAGO                 	-33.45	-70.7	520.0
1496	85766	VALDIVIA                 	-39.8	-73.23333333333333	19.0
1497	85486	VALLENAR                 	-28.583333333333332	-70.75	-999.0
1498	85558	VALPARAISO/PUNTA ANGELES 	-33.016666666666666	-71.63333333333334	-999.0
1499	80394	CHINCHINA                	4.883333333333333	-75.6	-999.0
1500	80397	AEPTO CALIPUERTO         	3.4333333333333336	-76.4	-999.0
1501	80391	AEPTO CAZADERO           	7.933333333333334	-72.55	-999.0
1502	80390	AEPTO SAN ANDRES         	12.583333333333334	-81.7	-999.0
1503	80392	BLONAY                   	7.583333333333333	-72.61666666666666	-999.0
1504	80395	INST GEOGRAF A CODAZZI   	4.633333333333333	-74.1	-999.0
1505	80398	LA FLORIDA               	2.45	-76.56666666666666	-999.0
1506	80393	LA UNION                 	4.9	-75.06666666666666	-999.0
1507	80399	OSPINA PEREZ             	1.2666666666666666	-77.48333333333333	-999.0
1508	80396	TIBACUY                  	4.35	-74.45	-999.0
1509	84296	ANCON                    	-2.3166666666666664	-80.9	-999.0
1510	84297	BANOS                    	-1.3833333333333333	-78.41666666666667	-999.0
1511	84051	BAHIA DE CARAQUEZ        	-0.5833333333333334	-80.4	-999.0
1512	84226	CANAR                    	-2.55	-78.93333333333334	-999.0
1513	84298	COTOPAXI                 	-0.6166666666666667	-78.56666666666666	-999.0
1514	84027	ESMERALDAS TACHINA       	0.9833333333333333	-79.65	-999.0
1515	84129	GUAYAQUIL                	-2.183333333333333	-79.88333333333334	-999.0
1516	84040	IBARRA                   	0.35	-78.11666666666666	-999.0
1517	84299	ISABEL MARIA             	-1.8	-79.53333333333333	-999.0
1518	84235	LA TOMA -AEROPUERTO-     	-4.0	-79.35	-999.0
1519	84076	LATACUNGA                	-0.9166666666666666	-78.95	-999.0
1520	84265	MACARA                   	-4.383333333333334	-79.96666666666667	-999.0
1521	84105	PICHILINGUE              	-1.1166666666666667	-79.45	-999.0
1522	84135	PORTOVIEJO               	-1.0666666666666667	-80.43333333333334	-999.0
1523	84045	QUITO -OBSERVATORIO-     	-0.2	-78.5	-999.0
1524	84147	RIOBAMBA                 	-1.6666666666666665	-78.63333333333334	-999.0
1525	84043	S DOMINGO D LS COLORADOS 	-0.25	-79.18333333333334	-999.0
1526	84111	SALINAS                  	-2.2	-80.96666666666667	-999.0
1527	84032	TULCAN                   	0.8166666666666667	-77.71666666666667	-999.0
1528	81002	ATKINSON/TIMEHRI INTL    	6.483333333333333	-58.266666666666666	-999.0
1529	81001	GEORGETOWN               	6.8	-58.15	-999.0
1530	81405	CAYENNE ROCHAMBEAU       	4.833333333333333	-52.36666666666667	4.0
1531	81415	MARIPASOULA              	3.6333333333333333	-54.03333333333333	104.0
1532	81401	SAINT LAURENT DU MARONI  	5.5	-54.03333333333333	4.0
1533	81408	ST GEORGES DE L'OYAPOCK  	3.8833333333333333	-51.8	6.0
1534	86217	ASUNCION                 	-25.266666666666666	-57.63333333333333	-999.0
1535	86033	BAHIA NEGRA              	-20.216666666666665	-58.166666666666664	82.0
1536	86134	CONCEPCION               	-23.416666666666668	-57.25	70.0
1537	86297	ENCARNACION              	-27.333333333333332	-55.833333333333336	85.0
1538	86068	MARISCAL ESTIGARRIBIA    	-22.016666666666666	-60.61666666666667	165.0
1539	86017	NUEVA ASUNCION           	-20.716666666666665	-61.916666666666664	-999.0
1540	86255	PILAR                    	-26.85	-58.31666666666667	46.0
1541	86097	PEDRO JUAN CABALLERO     	-22.583333333333332	-55.65	652.0
1542	86086	PUERTO CASADO            	-22.283333333333335	-57.86666666666667	80.0
1543	86248	PUERTO PTE STROESSNER    	-25.533333333333335	-54.6	190.0
1544	86233	VILLARRICA               	-25.75	-56.43333333333333	160.0
1545	84628	AEROPTO INTERNAC CALLAO  	-12.0	-77.11666666666666	13.0
1546	84452	CHICLAYO                 	-6.783333333333333	-79.83333333333333	30.0
1547	84686	CUZCO CORPAC             	-13.55	-72.0	3249.0
1548	84999	HUANCAYO                 	-12.116666666666667	-75.33333333333333	-999.0
1549	84377	IQUITOS                  	-3.75	-73.25	126.0
1550	84630	CAMPO DE MARTE -LIMA-    	-12.066666666666666	-77.91666666666667	-999.0
1551	84691	PISCO                    	-13.75	-76.25	7.0
1552	84515	PUCALLPA                 	-8.366666666666667	-74.58333333333333	149.0
1553	84782	TACNA                    	-18.033333333333335	-70.25	469.0
1554	84390	TALARA CORPAC            	-4.566666666666666	-81.25	-999.0
1555	81294	APOERA                   	5.183333333333334	-57.166666666666664	-999.0
1556	81295	BENZDORP                 	3.7	-54.083333333333336	-999.0
1557	81296	CARL FRANCOIS            	5.816666666666666	-55.75	-999.0
1558	81253	COEROENI                 	3.3666666666666667	-57.35	-999.0
1559	81206	MOENGO                   	5.6	-52.4	-999.0
1560	81297	MOOITAKKI -DAM-          	4.65	-54.93333333333333	-999.0
1561	81202	NICKERIE AIRPORT         	5.95	-57.03333333333333	-999.0
1562	81201	PARAMARIBO               	5.85	-55.166666666666664	-999.0
1563	81298	SARA LEASOWES            	5.9	-56.4	-999.0
1564	81251	SIPALIWINI               	2.0166666666666666	-56.1	-999.0
1565	81209	STOELMANSEILAND          	4.35	-54.416666666666664	-999.0
1566	81250	TAFELBERG                	3.783333333333333	-56.13333333333333	-999.0
1567	81225	ZANDERY AIRPORT          	5.45	-55.2	-999.0
1568	86560	COLONIA                  	-34.46666666666667	-57.85	23.0
1569	86440	MELO                     	-32.36666666666667	-54.25	100.0
1570	86490	MERCEDES -SORIANO-       	-33.25	-58.06666666666667	-999.0
1571	86580	MONTEVIDEO/PRADO OBSERV  	-34.96666666666667	-56.2	33.0
1572	86460	PASO DE LOS TOROS        	-32.81666666666667	-56.516666666666666	75.0
1573	86430	PAYSANDU                 	-32.333333333333336	-58.083333333333336	61.0
1574	86595	PUNTA DEL ESTE           	-34.96666666666667	-54.95	-999.0
1575	86350	RIVERA                   	-30.9	-55.55	241.0
1576	86565	ROCHA                    	-34.483333333333334	-54.3	18.0
1577	86360	SALTO                    	-31.383333333333333	-57.96666666666667	34.0
1578	86500	TREINTA Y TRES           	-33.18333333333333	-54.35	46.0
1579	80419	BARCELONA                	10.116666666666667	-64.68333333333334	7.0
1580	80410	BARQUISIMETO             	10.066666666666666	-69.31666666666666	613.0
1581	80415	CARACAS -MAIQUETIA-      	10.6	-66.98333333333333	43.0
1582	80499	CARACAS OBSERV CAJIGAL   	10.5	-66.93333333333334	-999.0
1583	80444	CIUDAD BOLIVAR           	8.15	-63.55	43.0
1584	80403	CORO                     	11.416666666666666	-69.68333333333334	16.0
1585	80423	GUIRIA                   	10.583333333333334	-62.3	13.0
1586	80407	MARACAIBO                	10.566666666666666	-71.73333333333333	66.0
1587	80413	MARACAY                  	10.25	-67.65	436.0
1588	80435	MATURIN                  	9.75	-63.18333333333333	65.0
1589	80438	MERIDA                   	8.6	-71.18333333333334	1479.0
1590	80457	PUERTO AYACUCHO          	5.6	-67.5	73.0
1591	80447	SAN ANTONIO DEL TACHIRA  	7.85	-72.45	400.0
1592	80450	SAN FERNANDO DE APURE    	7.9	-67.41666666666667	73.0
1593	80462	SANTA ELENA DE UAIREN    	4.6	-61.11666666666667	907.0
1594	80453	TUMEREMO                 	7.3	-61.45	180.0
1595	94675	ADELAIDE                 	-34.93333333333333	138.58333333333334	-999.0
1596	94672	ADELAIDE AP              	-34.95	138.53333333333333	8.0
1597	94802	ALBANY                   	-34.95	117.8	69.0
1598	94326	ALICE SPRINGS            	-23.816666666666666	133.88333333333333	547.0
1599	94568	AMBERLEY AERO            	-27.633333333333333	152.71666666666667	31.0
1600	94576	BRISBANE RO              	-27.466666666666665	153.03333333333333	-999.0
1601	94689	BROKEN HILL              	-31.966666666666665	141.45	-999.0
1602	94203	BROOME                   	-17.95	122.25	9.0
1603	94387	BUNDABERG                	-24.866666666666667	152.35	-999.0
1604	94287	CAIRNS                   	-16.883333333333333	145.75	8.0
1605	94926	CANBERRA                 	-35.31666666666667	149.2	580.0
1606	94300	CARNARVON                	-24.883333333333333	113.65	8.0
1607	94653	CEDUNA                   	-32.13333333333333	133.7	15.0
1608	94510	CHARLEVILLE              	-26.416666666666668	146.28333333333333	303.0
1609	94335	CLONCURRY                	-20.666666666666668	140.5	-999.0
1610	94711	COBAR                    	-31.533333333333335	145.81666666666666	263.0
1611	94791	COFFS HARBOUR            	-30.316666666666666	153.11666666666667	6.0
1612	94591	COOLANGATTA              	-28.166666666666668	153.5	-999.0
1613	94234	DALY WATERS              	-16.266666666666666	133.36666666666667	-999.0
1614	94120	DARWIN                   	-12.416666666666666	130.86666666666667	35.0
1615	94907	EAST SALE                	-38.1	147.13333333333333	8.0
1616	94646	FORREST                  	-30.833333333333332	128.1	-999.0
1617	94403	GERALDTON                	-28.8	114.7	35.0
1618	94461	GILES                    	-25.033333333333335	128.3	599.0
1619	94380	GLADSTONE                	-23.833333333333332	151.28333333333333	75.0
1620	94212	HALLS CREEK              	-18.233333333333334	127.66666666666667	423.0
1621	94970	HOBART RO                	-42.88333333333333	147.33333333333334	-999.0
1622	94975	HOBART MO                	-42.833333333333336	147.53333333333333	27.0
1623	94637	KALGOORLIE               	-30.783333333333335	121.45	370.0
1624	94968	LAUNCESTON               	-41.55	147.21666666666667	178.0
1625	94865	LAVERTON                 	-37.88333333333333	144.75	20.0
1626	94674	LEIGH CREEK AP           	-30.466666666666665	138.41666666666666	-999.0
1627	94346	LONGREACH                	-23.433333333333334	144.26666666666668	192.0
1628	94367	MACKAY                   	-21.116666666666667	149.21666666666667	32.0
1629	94650	MARALINGA                	-30.15	131.58333333333334	-999.0
1630	94430	MEEKATHARRA              	-26.583333333333332	118.5	519.0
1631	94868	MELBOURNE                	-37.81666666666667	144.96666666666667	-999.0
1632	94693	MILDURA                  	-34.233333333333334	142.08333333333334	52.0
1633	94527	MOREE                    	-29.466666666666665	149.85	-999.0
1634	94821	MT GAMBIER               	-37.75	140.78333333333333	69.0
1635	94750	NOWRA                    	-34.95	150.53333333333333	105.0
1636	94305	ONSLOW                   	-21.633333333333333	115.1	-999.0
1637	94476	OODNADATTA               	-27.55	135.46666666666667	117.0
1638	94980	PATS RIVER               	-40.1	148.01666666666668	-999.0
1639	94610	PERTH MO                 	-31.916666666666668	115.96666666666667	20.0
1640	94608	PERTH RO                 	-31.95	115.5	-999.0
1641	94312	PT HEDLAND               	-20.383333333333333	118.61666666666666	8.0
1642	94753	RICHMOND                 	-33.6	150.78333333333333	-999.0
1643	94374	ROCKHAMPTON              	-23.383333333333333	150.48333333333332	14.0
1644	94768	SYDNEY RO                	-33.86666666666667	151.2	-999.0
