
########################################################################################
# This file contains data retrieved from the CDS https://cds.climate.copernicus.eu/cdsapp#!/dataset/insitu-observations-igra-baseline-network
# This is a C3S product under the following licences:
# #     - licence-to-use-copernicus-products
#     - igra-data-policy
# This is a CSV file following the CDS convention cdm-lev
# Data source: IGRA_H
# Version: v1
# Time extent: 20090421 - 20090421
# Geographic area: global
# Variables selected and units
# #	air_temperature [ K ]
########################################################################################
station_name,radiosonde_code,sensor_model,report_timestamp,actual_time,report_id,longitude,latitude,height_of_station_above_sea_level,air_pressure,air_temperature
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,1000,218.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,100000,273.05
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,98410,272.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,92500,271.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,89180,272.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,86200,270.95
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,85000,271.15
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,76900,268.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,70000,264.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,68370,263.95
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,64950,261.25
