level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
4	4		WICHITA	37.68	-97.33	415.1376				93982	19320101.0	19401231.0		1.8		WBAN	0-20500-0-93982	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
5	5		WICHITA	37.68	-97.33	413.9184				93982	18910101.0	19080101.0		1.8		WBAN	0-20500-0-93982	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
6	6		WICHITA	37.68	-97.33	413.9184				93982	18880601.0	18910101.0		1.8		WBAN	0-20500-0-93982	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
7	7		WICHITA WSO ARPT	37.65	-97.43	408.7368				3928	19921101.0	19950101.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
8	8		WICHITA WSO ARPT	37.65	-97.43	405.9936				3928	19531201.0	19730101.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
9	9		WICHITA WSO ARPT	37.65	-97.43	408.7368				3928	19950101.0	19961118.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
10	10		WICHITA WSO ARPT	37.65	-97.43	408.7368				3928	19961118.0	19991207.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
11	11		WICHITA MID-CONTINENT	37.65	-97.43	408.7368				3928	19991207.0	20011001.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
12	12		WICHITA WSO ARPT	37.65	-97.43	405.9936				3928	19731201.0	19921101.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
13	13		WICHITA WSO ARPT	37.65	-97.43	405.9936				3928	19730101.0	19731201.0		7.8		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
14	14		WICHITA MID-CONTINENT	37.66	-97.44	408.7368				3928	20050117.0	99991231.0		8.2		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
15	15		WICHITA MID-CONTINENT	37.66	-97.44	408.7368				3928	20011001.0	20050117.0		8.2		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222		72450.0																				inconsistentCoordinates
16	16		WICHITA	37.65	-97.44	406.908				3928	19940420.0	99991231.0		8.6		WBAN	0-20500-0-3928	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
17	17		WICHITA WB AIRPORT	37.63	-97.27	431.90160000000003				13998	19531101.0	19531130.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
18	18		WICHITA WB AIRPORT	37.63	-97.27	431.90160000000003				13998	19471231.0	19531101.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
19	19		WICHITA WB AIRPORT	37.63	-97.27	431.90160000000003				13998	19440101.0	19471201.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
20	20		WICHITA WB AIRPORT	37.63	-97.27	431.90160000000003				13998	19531130.0	19531231.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
21	21		WICHITA WB AIRPORT	37.63	-97.27	417.8808				13998	19280701.0	19281130.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
22	22		WICHITA WB AIRPORT	37.63	-97.27	423.9768				13998	19300401.0	19370101.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
23	23		WICHITA WB AIRPORT	37.63	-97.27	427.9392				13998	19370101.0	19440101.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
24	24		WICHITA WB AIRPORT	37.63	-97.27	431.90160000000003				13998	19471201.0	19471231.0		9.0		WBAN	0-20500-0-13998	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
25	25		MCCONNELL AFB	37.62	-97.27	423.0624				3923	19531101.0	19590101.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
26	26		MCCONNELL AFB	37.62	-97.27	413.9184				3923	19950101.0	99991231.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
27	27		MCCONNELL AFB	37.62	-97.27	413.9184				3923	19811231.0	19950101.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
28	28		MCCONNELL AFB	37.62	-97.27	413.9184				3923	19690101.0	19811231.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
29	29		MCCONNELL AFB	37.62	-97.27	420.9288				3923	19640101.0	19690101.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
30	30		MCCONNELL AFB	37.62	-97.27	412.0896				3923	19590101.0	19610101.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
31	31		MCCONNELL AFB	37.62	-97.27	423.0624				3923	19520401.0	19531101.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
32	32		MCCONNELL AFB	37.62	-97.27	413.004				3923	19610101.0	19640101.0		9.7		WBAN	0-20500-0-3923	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
33	33		WICHITA 8 NE	37.75	-97.23	432.81600000000003				3974	19860601.0	19951114.0		13.1		WBAN	0-20500-0-3974	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
34	34		WICHITA 8 NE	37.75	-97.22	434.94960000000003				3974	19951114.0	19970502.0		13.8		WBAN	0-20500-0-3974	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
35	35		WICHITA 8 NE	37.75	-97.22	434.94960000000003				3974	19970502.0	20050412.0		13.8		WBAN	0-20500-0-3974	wichita	9.1	37.6922222	-97.3372222																						inconsistentCoordinates
0	0		WICHITA/MID-CONTINENT AR 	37.65	-97.43333333333334	-999.0				72450				8.1		WMO	0-20700-0-72450	wichita	9.1	37.6922222	-97.3372222		72450	3009.0																			inconsistentCoordinates
