level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
19	19		BURBANK-GLEN-PAS AP	34.2	-118.37	220.98000000000002				23152	19660928	19660930		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
20	20		BURBANK-GLEN-PAS AP	34.2	-118.37	225.85680000000002				23152	19700101	19930101		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
21	21		BURBANK-GLEN-PAS AP	34.2	-118.37	220.98000000000002				23152	19660930	19670101		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
22	22		BURBANK-GLEN-PAS AP	34.2	-118.36	225.85680000000002				23152	19980522	99991231		13.1		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
23	23		BURBANK	34.18	-118.32	235.9152				23150	19440601	19440731		17.2		WBAN	0-20500-0-23150	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
24	24		LOS ANGELES AAF	34.07	-118.43	147.2184				23124	19440101	19441031		17.8		WBAN	0-20500-0-23124	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
25	25		GLENDALE	34.17	-118.3	142.0368				93130	19371201	19420430		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
26	26		GLENDALE	34.17	-118.3	142.0368				93130	19360531	19371201		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
27	27		GLENDALE	34.17	-118.3	142.0368				93130	19350701	19360531		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
28	28		GLENDALE	34.17	-118.3	152.0952				93130	19460301	19550331		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
29	29		GLENDALE AAF	34.15	-118.3	141.1224				23116	19440101	19451231		20.0		WBAN	0-20500-0-23116	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
30	30		NEWHALL AIRPORT	34.4	-118.55	370.0272				23180	19440430	19490831		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
31	31		SAUGUS	34.4	-118.55	367.8936				93186	19281001	19300101		20.5		WBAN	0-20500-0-93186	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
32	32		SAUGUS	34.4	-118.55	367.8936				93186	19300101	19381231		20.5		WBAN	0-20500-0-93186	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
33	33		NEWHALL AIRPORT	34.4	-118.55	370.0272				23180	19440401	19440430		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
34	34		NEWHALL AP	34.4	-118.55	367.8936				23180	19390101	19410101		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
35	35		NEWHALL AP	34.4	-118.55	370.0272				23180	19410101	19440401		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
36	36		GLENDALE	34.15	-118.27	160.02				93130	19290701	19341231		22.6		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
37	37		SANTA MONICA	34.02	-118.45	36.8808				3130	19470301	19541031		22.7		WBAN	0-20500-0-3130	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
38	38		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19600101	19600131		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
39	39		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19600131	19610501		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
40	40		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19610501	19811231		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
41	41		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19811231	19950101		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
42	42		SANTA MONICA WB AIRPORT	34.02	-118.45	53.34				93197	20001005	99991231		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
43	43		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19950101	20001005		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
44	44		SANTA MONICA WB AP	34.02	-118.45	53.0352				93197	19560401	19600101		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
45	45		LOS ANGELES WB CITY	34.05	-118.25	110.03280000000001				93134	19310101	19310131		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
46	46		LOS ANGELES WB CITY	34.05	-118.25	110.03280000000001				93134	19310131	19391231		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
47	47		LOS ANGELES WBO	34.05	-118.25	103.0224				93134	18890101	18910101		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
48	48		LOS ANGELES WBO	34.05	-118.25	103.0224				93134	18910101	19030101		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
49	49		LOS ANGELES WBO	34.05	-118.25	110.03280000000001				93134	19030101	19310101		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998																						inconsistentCoordinates
