level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
15	15		TOLEDO BLADE	41.65	-83.53	181.35600000000002				14889	19820101.0	19880104.0		10.2		WBAN	0-20500-0-14889	oregon	8.3	41.6436111	-83.4869444																						inconsistentCoordinates
16	16		TOLEDO BLADE	41.65	-83.53	191.1096				14889	19491001.0	19491031.0		10.2		WBAN	0-20500-0-14889	oregon	8.3	41.6436111	-83.4869444																						inconsistentCoordinates
17	17		TOLEDO BLADE	41.65	-83.53	182.88				14889	19940314.0	19991101.0		10.2		WBAN	0-20500-0-14889	oregon	8.3	41.6436111	-83.4869444																						inconsistentCoordinates
18	18		TOLEDO BLADE	41.65	-83.53	182.88				14889	19880104.0	19930801.0		10.2		WBAN	0-20500-0-14889	oregon	8.3	41.6436111	-83.4869444																						inconsistentCoordinates
19	19		LAMBERTVILLE TOLEDO SURBURBAN	41.74	-83.66	203.9112				4872	10101.0	99991231.0		24.6		WBAN	0-20500-0-4872	oregon	8.3	41.6436111	-83.4869444																						inconsistentCoordinates
20	20		TOLEDO EXPRESS WSO AP	41.59	-83.8	211.2264				94830	19951201.0	99991231.0		27.6		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
21	21		TOLEDO EXPRESS AP	41.6	-83.8	211.5312				94830	19550112.0	19551001.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
22	22		TOLEDO EXPRESS AP	41.6	-83.8	211.5312				94830	19550101.0	19550112.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
23	23		TOLEDO EXPRESS WSO AP	41.6	-83.8	211.5312				94830	19551001.0	19690101.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
24	24		TOLEDO EXPRESS WSO AP	41.6	-83.8	211.5312				94830	19690101.0	19730101.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
25	25		TOLEDO EXPRESS WSO AP	41.6	-83.8	211.5312				94830	19730101.0	19811231.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
26	26		TOLEDO EXPRESS WSO AP	41.6	-83.8	211.5312				94830	19820101.0	19880128.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
27	27		TOLEDO EXPRESS WSO AP	41.6	-83.8	211.2264				94830	19880128.0	19950101.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
28	28		TOLEDO EXPRESS WSO AP	41.6	-83.8	211.2264				94830	19950101.0	19951201.0		27.7		WBAN	0-20500-0-94830	oregon	8.3	41.6436111	-83.4869444		72536.0																				inconsistentCoordinates
0	0		TOLEDO/EXPRESS ARPT      	41.6	-83.8	-999.0				72536				27.7		WMO	0-20700-0-72536	oregon	8.3	41.6436111	-83.4869444		72536	3039.0																			inconsistentCoordinates
