level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
12	12		ST LOUIS WSCMO AIRPORT	38.75	-90.37	172.21200000000002				13994	19960601.0	20020118.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
13	13		ST LOUIS WSCMO AIRPORT	38.75	-90.37	172.21200000000002				13994	19950101.0	19960601.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
14	14		ST LOUIS WSCMO AIRPORT	38.75	-90.37	172.21200000000002				13994	19890301.0	19940412.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
15	15		ST LOUIS WSCMO AIRPORT	38.75	-90.37	172.21200000000002				13994	19820101.0	19880711.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
16	16		ST LOUIS WSCMO AIPRORT	38.75	-90.37	172.21200000000002				13994	19880711.0	19890301.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
17	17		ST LOUIS WSCMO AIRPORT	38.75	-90.37	172.21200000000002				13994	19810416.0	19820101.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
18	18		ST LOUIS WSMO ARPT	38.75	-90.37	172.21200000000002				13994	19780101.0	19800101.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
19	19		ST LOUIS WSMO ARPT	38.75	-90.37	172.21200000000002				13994	19800101.0	19810416.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
20	20		ST LOUIS LAMBERT INTL	38.75	-90.37	172.21200000000002				13994	20020118.0	99991231.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
21	21		ST LOUIS WSCMO AIRPORT	38.75	-90.37	172.21200000000002				13994	19940412.0	19950101.0		6.1		WBAN	0-20500-0-13994	hazelwood	2.5	38.7713889	-90.3708333		72434.0																				inconsistentCoordinates
22	22		ST CHARLES COUNTY AP	38.93	-90.43	132.8928				53904	19981008.0	99991231.0		14.7		WBAN	0-20500-0-53904	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
23	23		ST CHARLES COUNTY AP	38.93	-90.43	132.8928				53904	19970326.0	19981008.0		14.7		WBAN	0-20500-0-53904	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
24	24		ST LOUIS CITY	38.63	-90.2	142.0368				93963	19660101.0	19660114.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
25	25		ST LOUIS CITY	38.63	-90.2	142.0368				93963	19660114.0	19680626.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
26	26		ST LOUIS EADS BRIDGE	38.63	-90.2	173.12640000000002				93963	18880101.0	18910101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
27	27		ST LOUIS WB CITY	38.63	-90.2	142.0368				93963	19580701.0	19580719.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
28	28		ST LOUIS WB CITY	38.63	-90.2	188.976				93963	19360101.0	19571231.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
29	29		ST LOUIS RFC CITY	38.63	-90.2	142.0368				93963	19591101.0	19660101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
30	30		ST LOUIS RFC CITY	38.63	-90.2	142.0368				93963	19581231.0	19591101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
31	31		ST LOUIS RFC CITY	38.63	-90.2	142.0368				93963	19580719.0	19581231.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
32	32		ST LOUIS EADS BRIDGE	38.63	-90.2	219.15120000000002				93963	19130101.0	19351231.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
33	33		ST LOUIS EADS BRIDGE	38.63	-90.2	192.9384				93963	19030101.0	19130101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
34	34		ST LOUIS EADS BRIDGE	38.63	-90.2	173.12640000000002				93963	18910701.0	19030101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
35	35		ST LOUIS EADS BRIDGE	38.63	-90.2	173.12640000000002				93963	18910101.0	18910701.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
36	36		ST LOUIS EADS BRIDGE	38.63	-90.2	173.12640000000002				93963	18830101.0	18880101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
37	37		ST LOUIS EADS BRIDGE	38.63	-90.2	145.9992				93963	18720101.0	18720531.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
38	38		ST LOUIS EADS BRIDGE	38.63	-90.2	167.94480000000001				93963	18730101.0	18761231.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
39	39		ST LOUIS EADS BRIDGE	38.63	-90.2	167.94480000000001				93963	18761231.0	18830101.0		25.7		WBAN	0-20500-0-93963	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
40	40		ST LOUIS SPIRIT AP	38.65	-90.63	140.8176				3966	19750228.0	19760101.0		26.0		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
41	41		ST LOUIS SPIRIT AP	38.65	-90.63	140.8176				3966	19760101.0	19760601.0		26.0		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
42	42		ST LOUIS SPRT OF S L AP	38.65	-90.63	140.8176				3966	19661001.0	19750228.0		26.0		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
43	43		ST LOUIS SPIRIT AP	38.67	-90.65	144.1704				3966	19951001.0	19980115.0		26.1		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
44	44		ST LOUIS SPIRIT AP	38.67	-90.65	144.1704				3966	19950101.0	19951001.0		26.1		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
45	45		ST LOUIS SPIRIT AP	38.67	-90.65	144.1704				3966	19861030.0	19950101.0		26.1		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
46	46		ST LOUIS SPIRIT AP	38.67	-90.65	142.3416				3966	19760601.0	19861030.0		26.1		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
47	47		ST LOUIS WELDON SPRG	38.7	-90.68	178.91760000000002				3982	19960521.0	19970114.0		26.8		WBAN	0-20500-0-3982	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
48	48		ST LOUIS WELDON SPRG	38.7	-90.68	178.00320000000002				3982	19950101.0	19960521.0		26.8		WBAN	0-20500-0-3982	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
49	49		ST LOUIS WELDON SPRG	38.7	-90.68	178.00320000000002				3982	19920804.0	19950101.0		26.8		WBAN	0-20500-0-3982	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
50	50		ST LOUIS	38.7	-90.68	185.3184				3982	19940715.0	99991231.0		26.8		WBAN	0-20500-0-3982	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
51	51		ST LOUIS WELDON SPRG	38.7	-90.68	185.6232				3982	19970114.0	99991231.0		26.8		WBAN	0-20500-0-3982	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
52	52		ST LOUIS SPIRIT AP	38.66	-90.66	144.1704				3966	19980115.0	99991231.0		27.4		WBAN	0-20500-0-3966	hazelwood	2.5	38.7713889	-90.3708333																						inconsistentCoordinates
0	0		SAINT LOUIS              	38.75	-90.38333333333334	-999.0				72434				5.7		WMO	0-20700-0-72434	hazelwood	2.5	38.7713889	-90.3708333		72434	1376.0																			inconsistentCoordinates
