level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
11	11		GREENVILLE DOWNTOWN AP	34.85	-82.35	307.848				13886	19920401.0	19930101.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
12	12			34.85	-82.35	310.2864				13886	19811231.0	19920401.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
13	13			34.85	-82.35	306.6288				13886	19330801.0	19341231.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
14	14			34.85	-82.35	306.6288				13886	19380501.0	19420101.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
15	15		GREENVILLE WB AIRPORT	34.85	-82.35	316.0776				13886	19540101.0	19621031.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
16	16		GREENVILLE WB AIRPORT	34.85	-82.35	312.1152				13886	19480701.0	19540101.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
17	17			34.85	-82.35	310.2864				13886	19680101.0	19811231.0		9.3		WBAN	0-20500-0-13886	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
18	18		GRNVL SPART INTL AP	34.88	-82.22	287.7312				3870	19960401.0	99991231.0		19.1		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
19	19		GREER	34.88	-82.22	286.512				3870	19960307.0	99991231.0		19.1		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778																						inconsistentCoordinates
20	20		GREENVILLE-SPARTANBURGWSO	34.9	-82.22	289.56				3870	19621001.0	19621015.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
21	21		GREENVILLE-SPARTANBURGWSO	34.9	-82.22	289.56				3870	19621015.0	19690101.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
22	22		GREENVILLE-SPARTANBURGWSO	34.9	-82.22	289.56				3870	19690101.0	19730101.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
23	23		GREENVILLE-SPARTANBURGWSO	34.9	-82.22	289.56				3870	19730101.0	19870624.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
24	24		GRNVL SPART WSO AP	34.9	-82.22	289.56				3870	19870624.0	19950101.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
25	25		GREER GREENV'L-SPART	34.9	-82.22	289.56				3870	19620901.0	19621001.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
26	26		GRNVL SPART WSO AP	34.9	-82.22	289.56				3870	19950101.0	19960401.0		20.5		WBAN	0-20500-0-3870	mauldin	6.3	34.778611100000006	-82.3102778		72312.0																				inconsistentCoordinates
0	0		GREER/GREENV'L-SPARTANBR 	34.9	-82.21666666666667	-999.0				72312				20.8		WMO	0-20700-0-72312	mauldin	6.3	34.778611100000006	-82.3102778		72312	2971.0																			inconsistentCoordinates
