primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-03743	5	65	03743	[]	LARKHILL	[]	[]	0	-1.8	51.200001	NA	1967-06-01	1978-12-29	1	0	63	NMS	[]	Salisbury	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-2.597952393179647	-1.0020476068203532	50.700001	51.700001	S. Schroeder	0	13
0-20000-0-03882	5	66	03774	[]	HERSTMONCEUX, WEST END	[]	[]	0	-0.22	51.080002	NA	1957-09-01	1978-12-31	1	0	63	NMS	[]	Crawley	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-1.0158809653906204	0.5758809653906204	50.580002	51.580002	S. Schroeder	0	13
0-20000-0-03808	5	67	03808	[]	CAMBORNE	[]	[]	0	-5.32	50.220001	NA	1957-09-01	1978-12-31	1	0	63	NMS	[]	Falmouth	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-6.101443571462543	-4.538556428537458	49.720001	50.720001	S. Schroeder	0	13
0-20000-0-72222	5	68	03855	[]	PENSACOLA, FL	[]	[]	0	-87.32	30.35	NA	1957-09-01	1968-06-04	1	0	63	NMS	[]	Warrington	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-87.8994045293622	-86.74059547063779	29.85	30.85	S. Schroeder	0	13
0-20000-0-72425	5	69	03860	[]	HUNTINGTON, WV.	[]	[]	0	-82.550011	38.369999	NA	1961-12-01	1978-12-31	1	0	63	NMS	[]	Huntington	NA	NA	0	63	29	1	NA	NA	[111, 112, 1, 2, 59, 29]	NA	[]	-83.18775097773211	-81.91227102226789	37.869999	38.869999	S. Schroeder	0	13
0-20000-0-72221	5	70	03861	[]	VALPARAISO/EGLIN AFB, FL.	[]	[]	0	-86.720001	30.4	NA	1960-09-27	1964-10-09	1	0	63	NMS	[]	Fort Walton Beach	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	-87.29970195762024	-86.14030004237975	29.9	30.9	S. Schroeder	0	8
0-20000-0-72221	5	71	03862	[]	VALPARAISO/EGLIN AFB, FL.	[]	[]	0	-86.800003	30.48	NA	1960-10-05	1964-09-29	1	0	63	NMS	[]	Wright	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	-87.38017979390038	-86.21982620609963	29.98	30.98	S. Schroeder	0	8
0-20000-0-72221	5	72	03863	[]	VALPARAISO/EGLIN AFB, FL.	[]	[]	0	-86.650002	30.58	NA	1960-11-02	1964-09-22	1	0	63	NMS	[]	Wright	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	-87.23077628263934	-86.06922771736066	30.08	31.08	S. Schroeder	0	8
0-20000-0-72221	5	73	03864	[]	VALPARAISO/EGLIN AFB, FL.	[]	[]	0	-86.75	30.549999	NA	1961-07-01	1964-10-29	1	0	63	NMS	[]	Wright	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	-87.33059471513228	-86.16940528486772	30.049999	31.049999	S. Schroeder	0	8
0-20000-0-74775	5	74	03869	[]	TYNDALL AFB, FL.	[]	[]	0	-86.0	30.0	NA	1962-04-14	1964-10-08	1	0	63	NMS	[]	Panama City	NA	NA	0	63	29	1	NA	NA	[111, 112, 1]	NA	[]	-86.57735026918962	-85.42264973081038	29.5	30.5	S. Schroeder	0	8
