primary_id	station_name	files
0-20000-0-16362	LAMEZIA TERME	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16362', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._80362']
0-20000-0-16400	USTICA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16400']
0-20000-0-16415	ISOLA SALINA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16415']
0-20000-0-16420	MESSINA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16420']
0-20000-0-16422	REGGIO CALABRIA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16422']
0-20000-0-16429	TRAPANI BIRGI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16429']
0-20000-0-16442	GIBILMANNA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16442']
0-20000-0-16453	GELA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16454']
0-20000-0-16460	CATANIA FONTANAROSSA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16460']
0-20000-0-16470	PANTELLERIA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16470']
0-20000-0-16480	COZZO SPADARO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16480']
0-20000-0-16520	ALGHERO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16520']
0-20000-0-16541	PERDASDEFOGU	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16541']
0-20000-0-16546	DECIMOMANNU	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16546']
0-20000-0-16550	CAPO BELLAVISTA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16550']
0-20000-0-16560	CAGLIARI ELMAS	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16560']
0-20000-0-16597	LUQA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16597', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16596']
0-20000-0-16614	KASTORIA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16614']
0-20000-0-16622	THESSALONIKI (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16622']
0-20000-0-16641	KERKYRA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16641']
0-20000-0-16682	ANDRAVIDA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16682', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16687']
0-20000-0-16706	CHIOS (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16706']
0-20000-0-16715	TATOI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16715']
0-20000-0-16716	ATHINAI HELLINIKON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._51999', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16716']
0-20000-0-16718	ELEFSIS (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16718', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16717']
0-20000-0-16723	SAMOS	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16723']
0-20000-0-16726	KALAMATA (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16726']
0-20000-0-16734	METHONI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16734']
0-20000-0-16749	RHODES (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16749']
0-20000-0-16754	HERAKLEION (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16754']
0-20000-0-16757	SITIA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16756']
0-20000-0-16791	ATHINAI (FILADELFIA)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16714']
0-20000-0-17022	ZONGULDAK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17022']
0-20000-0-17026	SINOP (17026-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17026']
0-20000-0-17029	SAMSUN/MEYDAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17030']
0-20000-0-17038	TRABZON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17038']
0-20000-0-17042	HOPA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17042']
0-20000-0-17050	EDIRNE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17050', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._16600']
0-20000-0-17060	ISTANBUL/ATATURK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17060']
0-20000-0-17061	SARIYER	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17061']
0-20000-0-17064	ISTANBUL BOLGE (KARTAL)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17062']
0-20000-0-17067	GOLCUK/DUMLUPINAR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17068', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17067']
0-20000-0-17082	MERZIFON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17082']
0-20000-0-17084	CORUM	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17084']
0-20000-0-17095	ERZURUM BOLGE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17095']
0-20000-0-17100	IGDIR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17100']
0-20000-0-17115	BANDIRMA HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17064', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17115']
0-20000-0-17120	BILECIK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17120']
0-20000-0-17124	ESKISEHIR HAVALIMANI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17124']
0-20000-0-17130	ANKARA BÖLGE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17130']
0-20000-0-17160	KIRSEHIR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17160']
0-20000-0-17162	GEMEREK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17162']
0-20000-0-17170	VAN/FERITMELEN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17170']
0-20000-0-17180	DIKILI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17180']
0-20000-0-17195	KAYSERI/ERKILET	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17195']
0-20000-0-17196	KAYSERI BOLGE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17196']
0-20000-0-17200	MALATYA/ERHAC	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17200']
0-20000-0-17220	IZMIR/GUZELYALI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17220']
0-20000-0-17237	DENIZLI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17237']
0-20000-0-17240	ISPARTA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17240']
0-20000-0-17244	KONYA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17244']
0-20000-0-17248	EREGLI/KONYA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17248']
0-20000-0-17270	SANLIURFA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17270']
0-20000-0-17280	DIYARBAKIR HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17280']
0-20000-0-17281	DIYARBAKIR-BOLGE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17281']
0-20000-0-17290	BODRUM	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17290']
0-20000-0-17292	MUGLA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17292']
0-20000-0-17300	ANTALYA HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17300']
0-20000-0-17320	ANAMUR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17320']
0-20000-0-17330	SILIFKE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17330']
0-20000-0-17350	İNCİRLİK HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17350']
0-20000-0-17351	ADANA/BOLGE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17351']
0-20000-0-17352	ADANA ŞAKİRPAŞA HAVALİMANI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17352']
0-20000-0-17600	PAPHOS AP	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17600']
0-20000-0-17601	AKROTIRI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17603', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17601']
0-20000-0-17607	ATHALASSA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17516', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17607', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17606']
0-20000-0-17609	LARNACA AIRPORT	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17609', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._17611']
0-20000-0-20046	POLARGMO IM. E.T. KRENKELJA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20046']
0-20000-0-20069	OSTROV VIZE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20069']
0-20000-0-20094	MYS BARANOVA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20094']
0-20000-0-20107	BARENTSBURG	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20107']
0-20000-0-20292	GMO IM.E.K. FEDOROVA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20292']
0-20000-0-20353	MYS ZELANIYA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20353']
0-20000-0-20667	IM. M.V. POPOVA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20667']
0-20000-0-20674	OSTROV DIKSON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20674']
0-20000-0-20744	MALYE KARMAKULY (20744-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20744']
0-20000-0-20891	HATANGA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20892', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._20891']
0-20000-0-21432	OSTROV KOTEL'NYJ	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21432']
0-20000-0-21802	SASKYLAH	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21802']
0-20000-0-21824	TIKSI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21825', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21824']
0-20000-0-21908	DZALINDA (21908-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21908']
0-20000-0-21946	CHOKURDAH	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21946']
0-20000-0-21982	OSTROV VRANGELJA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._21982']
0-20000-0-22113	MURMANSK (22113-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22008', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22113']
0-20000-0-22212	MONCHEGORSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22212']
0-20000-0-22217	KANDALAKSHA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22217']
0-20000-0-22235	KRASNOSCEL'E	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22235']
0-20000-0-22271	SHOJNA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22271']
0-20000-0-22408	KALEVALA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22408']
0-20000-0-22422	GRIDINO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22422']
0-20000-0-22471	MEZEN'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22471']
0-20000-0-22520	KEM' - PORT	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22522']
0-20000-0-22543	ARHANGEL'SK (22543-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22550', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22543']
0-20000-0-22559	HOLMOGORY	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22559']
0-20000-0-22563	PINEGA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22563']
0-20000-0-22573	LESUKONSKOE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22573']
0-20000-0-22602	REBOLY	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22602']
0-20000-0-22641	ONEGA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22641']
0-20000-0-22727	KONDOPOGA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22727']
0-20000-0-22762	DVINSKIJ BEREZNIK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22762']
0-20000-0-22802	SORTAVALA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22802']
0-20000-0-22820	PETROZAVODSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22820']
0-20000-0-22837	VYTEGRA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22837']
0-20000-0-22845	KARGOPOL'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22845']
0-20000-0-22887	KOTLAS	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22887']
0-20000-0-22913	LODEJNOE POLE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._22913']
0-20000-0-23022	AMDERMA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23022']
0-20000-0-23078	NORIL'SK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23078']
0-20000-0-23174	POTAPOVO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23077']
0-20000-0-23205	NAR'JAN-MAR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23205', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23160']
0-20000-0-23226	VORKUTA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23226']
0-20000-0-23274	IGARKA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23274']
0-20000-0-23330	SALEHARD	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23330']
0-20000-0-23339	POLUJ	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23338']
0-20000-0-23405	UST'-CIL'MA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23405']
0-20000-0-23412	UST'-USA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23412']
0-20000-0-23415	PECHORA (23415-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23415', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23418']
0-20000-0-23472	TURUHANSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23472']
0-20000-0-23518	UST'-SUGOR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23518']
0-20000-0-23527	SARAN-PAUL'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23527']
0-20000-0-23552	TARKO-SALE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23552']
0-20000-0-23606	UHTA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23606']
0-20000-0-23631	BEREZOVO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23631']
0-20000-0-23678	VERHNEIMBATSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23678']
0-20000-0-23711	TROICKO-PECHERSKOE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23711']
0-20000-0-23724	NJAKSIMVOL'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23724']
0-20000-0-23802	SYKTYVKAR (23802-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23802']
0-20000-0-23804	SYKTYVKAR (23804-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23804']
0-20000-0-23849	SURGUT	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23849']
0-20000-0-23884	BOR	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23884']
0-20000-0-23891	BAJKIT	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23891']
0-20000-0-23909	GAJNY	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23909']
0-20000-0-23914	CHERDYN'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23914']
0-20000-0-23921	IVDEL'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23921']
0-20000-0-23933	HANTY-MANSIJSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23933']
0-20000-0-23955	ALEKSANDROVSKOE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23955']
0-20000-0-23966	VANZIL'-KYNAK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._23966']
0-20000-0-24125	OLENEK (24125-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24122', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24125']
0-20000-0-24143	DZARDZAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24143']
0-20000-0-24266	VERHOJANSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24266']
0-20000-0-24343	ZHIGANSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24343']
0-20000-0-24507	TURA (24507-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24507']
0-20000-0-24641	VILJUJSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24641', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._40377']
0-20000-0-24652	SANGARY	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24652']
0-20000-0-24688	OJMJAKON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24688']
0-20000-0-24726	MIRNVY	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24726']
0-20000-0-24768	CHURAPCA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24768']
0-20000-0-24790	SUSUMAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24790']
0-20000-0-24817	ERBOGACEN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24817']
0-20000-0-24871	OHOTSKIJ PEREVOZ	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24871']
0-20000-0-24894	KOLYMSKAYA (24894-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24891']
0-20000-0-24908	VANAVARA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24908']
0-20000-0-24923	LENSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24923']
0-20000-0-24944	OLEKMINSK (24944-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24947', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24944']
0-20000-0-24959	JAKUTSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24959']
0-20000-0-24966	UST'-MAJYA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24966']
0-20000-0-24988	ARKA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24988']
0-20000-0-25034	BUHTA AMBARCIK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._24034']
0-20000-0-25042	AJON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25042']
0-20000-0-25123	CHERSKIJ	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25123']
0-20000-0-25282	MYS VANKAREM	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25282']
0-20000-0-25399	MYS UELEN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25399']
0-20000-0-25400	ZYRYANKA (25400-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25400', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25403']
0-20000-0-25428	OMOLON	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25428']
0-20000-0-25551	MARKOVO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25551']
0-20000-0-25563	ANADYR'	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25563', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._42959']
0-20000-0-25677	BERINGOVSKAJA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25677']
0-20000-0-25703	SEJMCHAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25703']
0-20000-0-25705	SREDNIKAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25705']
0-20000-0-25715	OMSUKCHAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25715']
0-20000-0-25745	KAMENSKOE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25744']
0-20000-0-25808	TALAYA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25902']
0-20000-0-25913	MAGADAN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25913']
0-20000-0-25956	APUKA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25956']
0-20000-0-26038	TALLINN-HARKU	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._25038', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26038']
0-20000-0-26059	KINGISEPP	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26059']
0-20000-0-26063	ST.PETERSBURG (VOEJKOVO) (26063-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26063']
0-20000-0-26069	BELOGORKA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26069']
0-20000-0-26072	SHLISSEL'BURG	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26075', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26072']
0-20000-0-26124	LAANE-NIGULA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26124']
0-20000-0-26242	TARTU-TORAVERE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26242']
0-20000-0-26258	PSKOV	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26258']
0-20000-0-26268	DNO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26268']
0-20000-0-26275	STARAYA RUSSA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26275']
0-20000-0-26298	BOLOGOE	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26298']
0-20000-0-26378	HOLM	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26378']
0-20000-0-26403	PAVILOSTA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26403']
0-20000-0-26406	LIEPAJA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26406']
0-20000-0-26422	RIGA LU	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26422']
0-20000-0-26435	SKRIVERI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26435']
0-20000-0-26477	VELIKIE LUKI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26477']
0-20000-0-26499	STARITSA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26498']
0-20000-0-26509	KLAIPEDA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26509']
0-20000-0-26524	SIAULIAI	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26524']
0-20000-0-26544	DAUGAVPILS	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26544']
0-20000-0-26629	KAUNAS (26629-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._47425', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26629']
0-20000-0-26659	LEPEL	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26659']
0-20000-0-26666	VITEBSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26666']
0-20000-0-26702	KALININGRAD	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._47987', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26702']
0-20000-0-26781	SMOLENSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26781']
0-20000-0-26850	MINSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26850', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26846']
0-20000-0-26855	MARIYNA GORKA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26855']
0-20000-0-26898	BRJANSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._26898']
0-20000-0-27008	BABAEVO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27008']
0-20000-0-27037	VOLOGDA (27037-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27038', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27037']
0-20000-0-27083	OPARINO	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27083']
0-20000-0-27113	CEREPOVEC	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27113']
0-20000-0-27199	KIROV (27199-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27199', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27196']
0-20000-0-27271	SAR'JA	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27271']
0-20000-0-27329	ROSTOV	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27331']
0-20000-0-27459	NIZHNIJ NOVGOROD	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27553', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27459']
0-20000-0-27507	GAGARIN	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27507']
0-20000-0-27511	NOVO-JERUSALIM	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27511']
0-20000-0-27539	GUS'-HRUSTAL'NYJ	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27539']
0-20000-0-27549	MUROM	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27549']
0-20000-0-27595	KAZAN' (27595-0)	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27595']
0-20000-0-27606	MALOJAROSLAVEC	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27703']
0-20000-0-27611	NARO-FOMINSK	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27611']
0-20000-0-27612	MOSKVA VDNH	['/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27612', '/raid60/scratch/leo/scratch/era5/odbs/1/era5.conv._27713']
