primary_id	station_name	files
0-20000-0-08001	LA CORUNA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6070', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6094', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5197']
0-20000-0-08023	SANTANDER	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5320']
0-20000-0-08027	SAN SEBASTIAN/IGUELDO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5161']
0-20000-0-08141	VALLADOLID	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5757']
0-20000-0-08238	TORTOSA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5364', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6072']
0-20000-0-08285	VALENCIA VIVEROS	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5755']
0-20000-0-08314	MENORCA/AEROPUERTO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5223']
0-20000-0-08330	BADAJOZ/TALAVERA LA REAL	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5049']
0-20000-0-08359	ALICANTE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5034']
0-20000-0-08391	SEVILLA/SAN PABLO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5331', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5741']
0-20000-0-08420	GRANADA/BASE AEREA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5148', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5680']
0-20000-0-08487	ALMERIA/AEROPUERTO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5633', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5036']
0-20000-0-08511	ANGRA DO HEROISMO (ACORES)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4881', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5042']
0-20000-0-08513	PONTA DELGADA/OBS. (ACORES)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4918', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6126']
0-20000-0-08522	FUNCHAL	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6125', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6127']
0-20000-0-08548	COIMBRA/CERNACHE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5102']
0-20000-0-10035	SCHLESWIG (10035-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5751', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5750']
0-20000-0-10046	KIEL-HOLTENAU	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5692', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5181']
0-20000-0-10113	NORDERNEY	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5718']
0-20000-0-10126	WITTMUNDHAVEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5763']
0-20000-0-10131	CUXHAVEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5073', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5575']
0-20000-0-10147	HAMBURG-FUHLSBUETTEL	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6093', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4994', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5684', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5685']
0-20000-0-10156	LUEBECK-BLANKENSEE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6081']
0-20000-0-10169	ROSTOCK (RADAR)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5850', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5304', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4981', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4979', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4980']
0-20000-0-10170	ROSTOCK-WARNEMUENDE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5621', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5620']
0-20000-0-10224	BREMEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5648']
0-20000-0-10305	LINGEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5719']
0-20000-0-10339	HANNOVER (RADAR)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5596']
0-20000-0-10361	MAGDEBURG	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5707']
0-20000-0-10382	BERLIN-TEGEL	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5411', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5413', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5414', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5623', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5410']
0-20000-0-10384	BERLIN-TEMPELHOF	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5642', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5641', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5063']
0-20000-0-10400	DUESSELDORF	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5587']
0-20000-0-10410	ESSEN-BREDENEY (10410-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5129']
0-20000-0-10424	WERL	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5665']
0-20000-0-10453	BROCKEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4986']
0-20000-0-10469	LEIPZIG/HALLE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5324', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5683', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5154']
0-20000-0-10471	LEIPZIG-HOLZHAUSEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5601', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5205', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5206']
0-20000-0-10474	WITTENBERG	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5585', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5114']
0-20000-0-10488	DRESDEN-KLOTZSCHE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5666', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5118']
0-20000-0-10502	NOERVENICH (FLUGPLATZ)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5186']
0-20000-0-10505	AACHEN-ORSBACH	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5630']
0-20000-0-10513	KOELN/BONN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5694']
0-20000-0-10519	BONN-ROLEBER	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5581']
0-20000-0-10554	ERFURT-WEIMAR	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5668']
0-20000-0-10567	GERA-LEUMNITZ	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6113']
0-20000-0-10569	PLAUEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5725', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5284']
0-20000-0-10609	TRIER-PETRISBERG	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6107']
0-20000-0-10629	OFFENTHAL (RADAR)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5593', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5661', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5110', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5109']
0-20000-0-10637	FRANKFURT/MAIN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5607']
0-20000-0-10685	HOF	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5157', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5686']
0-20000-0-10708	SAARBRUECKEN/ENSHEIM	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5311']
0-20000-0-10724	WEINBIET	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5599']
0-20000-0-10729	MANNHEIM	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5711']
0-20000-0-10731	RHEINSTETTEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5598']
0-20000-0-10738	STUTTGART-ECHTERDINGEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5747']
0-20000-0-10763	NUERNBERG	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5137', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5594', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6117']
0-20000-0-10865	MUENCHEN-STADT	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5613', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5250', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4916']
0-20000-0-11034	WIEN/INNERE STADT	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5480', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5481']
0-20000-0-11035	WIEN/HOHE WARTE (11035-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5392', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5762', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5391']
0-20000-0-11037	GROSSENZERSDORF	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5393']
0-20000-0-11060	LINZ-STADT	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5702']
0-20000-0-11121	INNSBRUCK-FLUGHAFEN (AUTOMAT)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5687', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5849']
0-20000-0-11204	LIENZ	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6115']
0-20000-0-11231	KLAGENFURT-FLUGHAFEN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5693']
0-20000-0-11290	GRAZ UNIVERSITAET	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5682']
0-20000-0-11350	SALZBURG/FREISAAL	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5736']
0-20000-0-11406	CHEB	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5098', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5589']
0-20000-0-11518	PRAHA/RUZYNE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5727']
0-20000-0-11567	PRAHA-KBELY	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5178', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5239']
0-20000-0-11659	PRIBYSLAV	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5253']
0-20000-0-11679	USTI NAD ORLICI	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5376']
0-20000-0-11747	PROSTEJOV	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5289', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5720']
0-20000-0-11774	HOLESOV	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5372']
0-20000-0-11816	BRATISLAVA-LETISKO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5647', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5379']
0-20000-0-11880	DUDINCE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5257', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6102']
0-20000-0-11968	KOSICE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5695']
0-20000-0-12140	GDANSK PORT PN.	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5677']
0-20000-0-12160	ELBLAG-MILEJEWO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6089']
0-20000-0-12200	SWINOUJSCIE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5748']
0-20000-0-12205	SZCZECIN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5749']
0-20000-0-12250	TORUN	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5365', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6119']
0-20000-0-12330	POZNAN-LAWICA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5726']
0-20000-0-12372	WARSZAWA BIELANY	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5760', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5761']
0-20000-0-12424	WROCLAW II	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5764']
0-20000-0-12495	LUBLIN RADAWIEC	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5704']
0-20000-0-12560	KATOWICE-MUCHOWICE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5678', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5143']
0-20000-0-12566	KRAKOW-BALICE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5696']
0-20000-0-12812	SZOMBATHELY	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5351']
0-20000-0-12843	BUDAPEST/PESTSZENTLORINC	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5652']
0-20000-0-12982	SZEGED	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5350', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5349']
0-20000-0-13168	NOVI SAD RIMSKI SANCEVI	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5281']
0-20000-0-13388	NIS	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5256']
0-20000-0-13455	HERCEG NOVI-IGALO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5191']
0-20000-0-13585	PRILEP	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5485']
0-20000-0-13593	POZAR	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5484']
0-20000-0-14307	PULA AERODROME	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5290']
0-20000-0-14430	ZADAR RS	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6108', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5402']
0-20000-0-14654	SARAJEVO-BJELAVE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5295']
0-20000-0-15614	SOFIA (OBSERV.)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5068']
0-20000-0-16059	TORINO CASELLE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5241']
0-20000-0-16061	BRIC DELLA CROCE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5626']
0-20000-0-16066	MILANO MALPENSA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5328', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5213']
0-20000-0-16080	MILANO/LINATE (16080-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5272', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5273']
0-20000-0-16081	MILANO/LINATE (16081-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5101']
0-20000-0-16090	VERONA/VILLAFRANCA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5072']
0-20000-0-16098	TREVISO/ISTRANA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5616']
0-20000-0-16121	GENOVA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5089', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5595']
0-20000-0-16129	LA SPEZIA-LA CASTELLANA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5383']
0-20000-0-16132	BOLOGNA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5069']
0-20000-0-16143	ROLO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5242']
0-20000-0-16158	PISA S. GIUSTO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5286', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5318', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5602']
0-20000-0-16168	MONTE ARGENTARIO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5265']
0-20000-0-16171	FIRENZE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5592']
0-20000-0-16190	ANCONA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5577']
0-20000-0-16224	VIGNA DI VALLE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5386']
0-20000-0-16233	GUIDONIA (16233-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5243', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5619']
0-20000-0-16235	ROMA/URBE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5387']
0-20000-0-16238	ROMA/CENTOCELLE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5094']
0-20000-0-16288	CASERTA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5088']
0-20000-0-16289	NAPOLI/CAPODICHINO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5087', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5614']
0-20000-0-16294	CAPRI	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4906', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5165']
0-20000-0-16324	GROTTAGLIE	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5624']
0-20000-0-16337	BONIFATI (16337-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5270']
0-20000-0-16409	PALERMO BOCCADIFALCO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5269']
0-20000-0-16420	MESSINA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5237', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6099']
0-20000-0-16429	TRAPANI BIRGI	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5231']
0-20000-0-16464	SIRACUSA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5047']
0-20000-0-16465	MEZZO GREGORIO	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5090']
0-20000-0-16531	OLBIA COSTA SMERALDA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5359']
0-20000-0-16570	TEULADA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5086']
0-20000-0-16599	GUDJA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5709', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5228', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5710', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5227']
0-20000-0-16742	KOS (AIRPORT)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5207']
0-20000-0-20107	BARENTSBURG	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6000', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4720', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4607', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4545', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4730', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4739', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4712', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4707']
0-20000-0-20292	GMO IM.E.K. FEDOROVA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6130', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4734', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4715', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4768', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5766', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5994', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4742', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4758', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4631', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5767', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5768', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4749', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4725', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4569', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4778']
0-20000-0-20353	MYS ZELANIYA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4717', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6003', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4744', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4727', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4760', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4780', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4770', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4709', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4572', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5996', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4634', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4736']
0-20000-0-20674	OSTROV DIKSON	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4738', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4772', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4710', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4729', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4581', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4782', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4641', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4719', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4746', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4762', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:5998']
0-20000-0-20744	MALYE KARMAKULY (20744-0)	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6002']
0-20000-0-20891	HATANGA	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4777', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4554', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6131', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4617']
0-20000-0-21432	OSTROV KOTEL'NYJ	['/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4783', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6005', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4642', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4763', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:4582', '/raid60/scratch/leo/scratch/era5/odbs/3188/era5.3188.conv.C:6007']
