2/era5.conv._10164,10164, -13.10,-164.50,,,,
2/era5.conv._10172,10172, -38.10, 148.90,,,,
2/era5.conv._10173,10173, -35.40,-173.60,,,,
2/era5.conv._10174,10174,  64.50,  -1.20,,,,
2/era5.conv._10179,10179, -33.90, 179.60,,,,
2/era5.conv._9:1406,1406,  39.70,  76.35,,,,
2/era5.conv._35406,35406,  49.05,  51.87,,,,
2/era5.conv._35633,35633,  47.85,  59.62,,,,
2/era5.conv._10208,10208, -27.40,   1.70,,,,
2/era5.conv._10217,10217,  31.40,-131.90,,,,
2/era5.conv._10223,10223,  18.40, 107.70,,,,
2/era5.conv._10230,10230, -30.80, 101.60,,,,
2/era5.conv._10231,10231,   2.80, 108.30,,,,
2/era5.conv._99012,99012,  39.00, -17.00,,,,
2/era5.conv._10239,10239,  43.70, 163.90,,,,
2/era5.conv._10256,10256,  43.40, -45.40,,,,
2/era5.conv._9:1427,1427,  37.55, 121.37,,,,
2/era5.conv._9:1429,1429,  32.00,  89.50,,,,
2/era5.conv._9:1430,1430,  32.00,  92.12,,,,
2/era5.conv._9:1443,1443,  29.43, 102.23,,,,
2/era5.conv._99014,99014,  30.00,-140.00,,,,
2/era5.conv._94322,94322, -20.22, 130.02,,,,
2/era5.conv._35756,35756,  46.88,  64.67,,,,
2/era5.conv._99017,99017,  43.00,-167.00,,,,
2/era5.conv._99018,99018,  40.00,-172.00,,,,
2/era5.conv._35884,35884,  45.50,  55.00,,,,
2/era5.conv._99021,99021,  27.67,-145.00,,,,
2/era5.conv._99223,99223,  29.00, 135.00,,,,
2/era5.conv._99368,99368, -40.00,  10.00,,,,
2/era5.conv._36622,36622,  47.30,  80.70,,,,
2/era5.conv._36665,36665,  47.47,  84.92,,,,
2/era5.conv._36778,36778,  44.80,  78.70,,,,
2/era5.conv._99902,99902,  55.00, -49.40,,,,
2/era5.conv._99903,99903,  51.60, -36.40,,,,
2/era5.conv._99905,99905,  34.00, -49.10,,,,
2/era5.conv._94974,94974, -42.42, 147.53,  45.15, -93.22,19890316,19950101
