station_id	source_uid	source_name	descriptionDataset	data_repository_ftp	wmo_id	station name	lat	lon	elev	fips_code	country	continent	station_data_policy	station_data_type	data_update_status	station_metadata_link	timestep	ver	obs_freq	obs_time_GMT	Temperature_start_year	Temperature_end_year	Wind_speed_start_year	Wind_speed_end_year	Wind_direction_start_year	Wind_direction_end_year	Dew_Point_Temperature_start_year	Dew_Point_Temperature_end_year	Frost_Point_Temperature_start_year	Frost_Point_Temperature_end_year	Relative_humidity_start_year	Relative_humidity_end_year	Ozone_concentration_start_year	Ozone_concentration_end_year	Geopotential_height_start_year	Geopotential_height_end_year	Obs_altitude_start_year	Obs_altitude_end_year	Air_pressure_start_year	Air_pressure_end_year	pointOfContact_Organisation	pointOfContact_ContactName	pointOfContact_Position	pointOfContact_MailAddress	principalInvestigator_Name	principalInvestigator_MailAddress	principalInvestigator_OnlineResource	revisionDate	creationDate	metadataStandard	alternativeMetadataReference_Title	alternativeMetadataReference_OnlineResource	referenceSystem	data_Identification	abstract	purpose	originator_Organisation	originator_Name	originator_Position	originator_MailAddress	applicationArea	stationDescription	startOfOperation	spatialExtent	spatialExtent	maintenanceAndUpdateFrequency	dataCentre	observedVariable-measurand_domain	stationPlatformModel	observedVariable-measurand_variable	stationPlatformType	temporal	featureType	useConstraints	otherConstraints	LanguageCode	characterEncoding	observedVariable-measurand_subdomain	measurementUnit_name	measurementUnit_abbreviation	temporalExtent	representativenessOfObservation	programmeNetworkAffiliation_Definition	regionOfOriginOfData	territoryOfOriginOfData_Name	territoryOfOriginOfData_ISO3CountryCode	stationPlatformUniqueIdentifier	coordinatesSourceDevice	stationStatus	sourceOfObservation	measurementObservingMethod	instrumentSpecifications	instrumentOperatingStatus	coordinatesSourceDevice	statusOfObservation	dataFormat	versionOfDataFormat	aggregationPeriod	referenceTime	qualityFlag_BUFR	qualityFlag_OGC	qualityFlaggingSystem	traceability	network_Names	network_IDs	measurementOriginalUnit_name
47918	IGRA	IGRA		IGRA			24.337	124.164	5.7														1964-01-01	2019-12-31																																	x												35		101																																			
47931	IGRA	IGRA		IGRA			26.350	127.750	45.0														1948-01-01	1990-12-31																																	x												35		101																																			
47936	IGRA	IGRA		IGRA			26.200	127.683	27.0														1973-01-01	2008-12-31																																	x												35		101																																			
47938	IGRA	IGRA		IGRA			26.717	127.783	73.0														1975-01-01	1980-12-31																																	x												35		101																																			
47945	IGRA	IGRA		IGRA			25.829	131.229	15.3														1961-01-01	2019-12-31																																	x												35		101																																			
47963	IGRA	IGRA		IGRA			30.483	140.300	83.0														1956-01-01	1965-12-31																																	x												35		101																																			
47971	IGRA	IGRA		IGRA			27.092	142.191	2.7														1967-01-01	2019-12-31																																	x												35		101																																			
47981	IGRA	IGRA		IGRA			24.783	141.333	106.0														1948-01-01	2008-12-31																																	x												35		101																																			
47991	IGRA	IGRA		IGRA			24.288	153.983	7.1														1951-01-01	2019-12-31																																	x												35		101																																			
78397	IGRA	IGRA		IGRA			18.067	-76.850	786.0														1956-01-01	2019-12-31																																	x												35		101																																			
01001	IGRA	IGRA		IGRA			70.940	-8.668	9.0														1949-01-01	2019-12-31																																	x												35		101																																			
01005	IGRA	IGRA		IGRA			78.067	13.633	9.0														1957-01-01	1961-12-31																																	x												35		101																																			
01020	IGRA	IGRA		IGRA			80.050	18.300	7.0														1957-01-01	1958-12-31																																	x												35		101																																			
40255	IGRA	IGRA		IGRA			32.550	35.850	616.0														1978-01-01	1984-12-31																																	x												35		101																																			
40265	IGRA	IGRA		IGRA			32.367	36.250	683.0														1963-01-01	2019-12-31																																	x												35		101																																			
40270	IGRA	IGRA		IGRA			31.983	35.983	779.0														1976-01-01	1986-12-31																																	x												35		101																																			
40310	IGRA	IGRA		IGRA			30.167	35.783	1069.0														1979-01-01	1984-12-31																																	x												35		101																																			
91275	IGRA	IGRA		IGRA			16.733	-169.517	2.7														1946-01-01	1984-12-31																																	x												35		101																																			
61970	IGRA	IGRA		IGRA			-17.050	42.717	9.0														1974-01-01	1998-12-31																																	x												35		101																																			
63612	IGRA	IGRA		IGRA			3.117	35.617	515.0														1973-01-01	1998-12-31																																	x												35		101																																			
63619	IGRA	IGRA		IGRA			3.533	39.050	1113.0														1974-01-01	1991-12-31																																	x												35		101																																			
63624	IGRA	IGRA		IGRA			3.933	41.867	231.0														1973-01-01	1990-12-31																																	x												35		101																																			
63641	IGRA	IGRA		IGRA			2.333	37.983	1345.0														1979-01-01	1991-12-31																																	x												35		101																																			
63661	IGRA	IGRA		IGRA			1.017	35.000	1890.0														1961-01-01	1996-12-31																																	x												35		101																																			
63671	IGRA	IGRA		IGRA			1.750	40.067	224.0														1952-01-01	1990-12-31																																	x												35		101																																			
63686	IGRA	IGRA		IGRA			0.483	35.300	2120.0														1979-01-01	1995-12-31																																	x												35		101																																			
63694	IGRA	IGRA		IGRA			0.033	37.033	1872.0														1961-01-01	1974-12-31																																	x												35		101																																			
63695	IGRA	IGRA		IGRA			0.083	37.650	1554.0														1977-01-01	1995-12-31																																	x												35		101																																			
63708	IGRA	IGRA		IGRA			-0.100	34.750	1146.0														1960-01-01	1991-12-31																																	x												35		101																																			
63710	IGRA	IGRA		IGRA			-0.367	35.267	1976.0														1975-01-01	1996-12-31																																	x												35		101																																			
63714	IGRA	IGRA		IGRA			-0.267	36.100	1901.0														1973-01-01	1999-12-31																																	x												35		101																																			
63717	IGRA	IGRA		IGRA			-0.433	36.967	1798.0														1979-01-01	1988-12-31																																	x												35		101																																			
63720	IGRA	IGRA		IGRA			-0.500	37.450	1493.0														1979-01-01	1995-12-31																																	x												35		101																																			
63723	IGRA	IGRA		IGRA			-0.467	39.633	138.0														1973-01-01	1999-12-31																																	x												35		101																																			
63737	IGRA	IGRA		IGRA			-1.133	35.833	1890.0														1973-01-01	1996-12-31																																	x												35		101																																			
63741	IGRA	IGRA		IGRA			-1.304	36.760	1798.3														1949-01-01	2018-12-31																																	x												35		101																																			
63766	IGRA	IGRA		IGRA			-2.283	37.833	1000.0														1973-01-01	1999-12-31																																	x												35		101																																			
63793	IGRA	IGRA		IGRA			-3.400	38.567	579.0														1973-01-01	1995-12-31																																	x												35		101																																			
63799	IGRA	IGRA		IGRA			-3.217	40.100	19.0														1973-01-01	1988-12-31																																	x												35		101																																			
63820	IGRA	IGRA		IGRA			-4.033	39.617	55.0														1973-01-01	1984-12-31																																	x												35		101																																			
36974	IGRA	IGRA		IGRA			41.433	76.000	2041.0														1967-01-01	1992-12-31																																	x												35		101																																			
38353	IGRA	IGRA		IGRA			42.833	74.583	760.0														1956-01-01	2007-12-31																																	x												35		101																																			
38613	IGRA	IGRA		IGRA			40.917	72.950	765.0														1958-01-01	1992-12-31																																	x												35		101																																			
47041	IGRA	IGRA		IGRA			39.933	127.550	39.0														1978-01-01	2015-12-31																																	x												35		101																																			
47058	IGRA	IGRA		IGRA			39.033	125.783	36.0														1957-01-01	2016-12-31																																	x												35		101																																			
91487	IGRA	IGRA		IGRA			3.850	-159.367	5.0														1978-01-01	1979-12-31																																	x												35		101																																			
91492	IGRA	IGRA		IGRA			2.000	-157.400	3.0														1962-01-01	2001-12-31																																	x												35		101																																			
91610	IGRA	IGRA		IGRA			1.350	172.917	2.0														1958-01-01	2019-12-31																																	x												35		101																																			
91701	IGRA	IGRA		IGRA			-2.767	-171.717	3.0														1943-01-01	1992-12-31																																	x												35		101																																			
0RKSC	IGRA	IGRA		IGRA			37.350	126.917	122.0														1977-01-01	1989-12-31																																	x												35		101																																			
47090	IGRA	IGRA		IGRA			38.251	128.565	18.7														2001-01-01	2015-12-31																																	x												35		101																																			
47101	IGRA	IGRA		IGRA			37.903	127.736	78.2														1970-01-01	2018-12-31																																	x												35		101																																			
47102	IGRA	IGRA		IGRA			37.966	124.630	146.0														1973-01-01	2008-12-31																																	x												35		101																																			
47107	IGRA	IGRA		IGRA			37.750	128.950	6.0														1973-01-01	2000-12-31																																	x												35		101																																			
47110	IGRA	IGRA		IGRA			37.567	126.783	17.0														1945-01-01	1990-12-31																																	x												35		101																																			
47111	IGRA	IGRA		IGRA			37.433	127.117	20.0														1978-01-01	1988-12-31																																	x												35		101																																			
47118	IGRA	IGRA		IGRA			37.433	127.950	101.0														1973-01-01	2000-12-31																																	x												35		101																																			
47122	IGRA	IGRA		IGRA			37.083	127.033	11.8														1957-01-01	2019-12-31																																	x												35		101																																			
47123	IGRA	IGRA		IGRA			37.100	128.867	703.6														1987-01-01	2000-12-31																																	x												35		101																																			
47128	IGRA	IGRA		IGRA			36.700	127.500	58.0														1979-01-01	2000-12-31																																	x												35		101																																			
47129	IGRA	IGRA		IGRA			36.767	126.467	21.0														1997-01-01	2000-12-31																																	x												35		101																																			
47131	IGRA	IGRA		IGRA			36.633	127.433	59.0														1978-01-01	2000-12-31																																	x												35		101																																			
47134	IGRA	IGRA		IGRA			36.617	128.350	120.0														1977-01-01	2000-12-31																																	x												35		101																																			
47138	IGRA	IGRA		IGRA			36.032	129.380	2.9														1967-01-01	2019-12-31																																	x												35		101																																			
47139	IGRA	IGRA		IGRA			35.983	129.417	20.0														1973-01-01	1977-12-31																																	x												35		101																																			
47142	IGRA	IGRA		IGRA			35.900	128.650	37.0														1973-01-01	2000-12-31																																	x												35		101																																			
47153	IGRA	IGRA		IGRA			35.169	128.934	4.0														1973-01-01	2000-12-31																																	x												35		101																																			
47158	IGRA	IGRA		IGRA			35.117	126.800	12.5														1973-01-01	2019-12-31																																	x												35		101																																			
47161	IGRA	IGRA		IGRA			35.083	128.083	8.0														1952-01-01	2000-12-31																																	x												35		101																																			
47169	IGRA	IGRA		IGRA			34.687	125.451	77.1														2003-01-01	2019-12-31																																	x												35		101																																			
47185	IGRA	IGRA		IGRA			33.294	126.163	74.8														1988-01-01	2016-12-31																																	x												35		101																																			
47187	IGRA	IGRA		IGRA			33.233	126.250	27.0														1954-01-01	1985-12-31																																	x												35		101																																			
96995	IGRA	IGRA		IGRA			-10.450	105.700	279.0														1959-01-01	1980-12-31																																	x												35		101																																			
40582	IGRA	IGRA		IGRA			29.242	47.971	56.0														1983-01-01	2017-12-31																																	x												35		101																																			
28951	IGRA	IGRA		IGRA			53.233	63.617	171.0														1950-01-01	2019-12-31																																	x												35		101																																			
35108	IGRA	IGRA		IGRA			51.250	51.400	36.0														1950-01-01	1996-12-31																																	x												35		101																																			
35188	IGRA	IGRA		IGRA			51.133	71.367	348.0														1955-01-01	1956-12-31																																	x												35		101																																			
35229	IGRA	IGRA		IGRA			50.283	57.150	219.0														1946-01-01	2019-12-31																																	x												35		101																																			
35361	IGRA	IGRA		IGRA			50.133	65.233	142.0														1962-01-01	1989-12-31																																	x												35		101																																			
35394	IGRA	IGRA		IGRA			49.800	73.150	553.0														1946-01-01	2019-12-31																																	x												35		101																																			
35671	IGRA	IGRA		IGRA			47.800	67.717	346.0														1961-01-01	2019-12-31																																	x												35		101																																			
35700	IGRA	IGRA		IGRA			47.117	51.917	-22.0														1951-01-01	2019-12-31																																	x												35		101																																			
35746	IGRA	IGRA		IGRA			46.783	61.650	62.0														1947-01-01	1995-12-31																																	x												35		101																																			
35796	IGRA	IGRA		IGRA			46.800	75.083	350.0														1953-01-01	1995-12-31																																	x												35		101																																			
36003	IGRA	IGRA		IGRA			52.300	76.933	122.0														1958-01-01	2019-12-31																																	x												35		101																																			
36177	IGRA	IGRA		IGRA			50.417	80.300	196.0														1947-01-01	1995-12-31																																	x												35		101																																			
36859	IGRA	IGRA		IGRA			44.167	80.067	645.0														1957-01-01	1994-12-31																																	x												35		101																																			
36872	IGRA	IGRA		IGRA			43.363	77.004	662.7														1940-01-01	2019-12-31																																	x												35		101																																			
38001	IGRA	IGRA		IGRA			44.550	50.250	-25.0														1953-01-01	1982-12-31																																	x												35		101																																			
38064	IGRA	IGRA		IGRA			44.767	65.517	133.4														1950-01-01	2019-12-31																																	x												35		101																																			
38341	IGRA	IGRA		IGRA			42.850	71.300	652.0														1956-01-01	2019-12-31																																	x												35		101																																			
48930	IGRA	IGRA		IGRA			19.883	102.133	305.0														1973-01-01	1974-12-31																																	x												35		101																																			
48940	IGRA	IGRA		IGRA			17.950	102.567	171.0														1973-01-01	1987-12-31																																	x												35		101																																			
48947	IGRA	IGRA		IGRA			16.550	104.650	145.0														1973-01-01	1973-12-31																																	x												35		101																																			
48955	IGRA	IGRA		IGRA			15.117	105.783	102.0														1973-01-01	1974-12-31																																	x												35		101																																			
40100	IGRA	IGRA		IGRA			33.817	35.483	29.0														1953-01-01	2007-12-31																																	x												35		101																																			
26406	IGRA	IGRA		IGRA			56.483	21.017	7.0														1950-01-01	1992-12-31																																	x												35		101																																			
26422	IGRA	IGRA		IGRA			56.917	23.967	3.0														1942-01-01	2005-12-31																																	x												35		101																																			
26435	IGRA	IGRA		IGRA			56.642	25.128	79.4														2006-01-01	2019-12-31																																	x												35		101																																			
26629	IGRA	IGRA		IGRA			54.884	23.836	76.1														1947-01-01	2014-12-31																																	x												35		101																																			
65660	IGRA	IGRA		IGRA			6.250	-10.350	10.0														1977-01-01	1987-12-31																																	x												35		101																																			
11934	IGRA	IGRA		IGRA			49.067	20.250	696.0														1952-01-01	1977-12-31																																	x												35		101																																			
11952	IGRA	IGRA		IGRA			49.033	20.317	703.0														1977-01-01	2019-12-31																																	x												35		101																																			
91385	IGRA	IGRA		IGRA			5.883	-162.050	2.0														1951-01-01	1962-12-31																																	x												35		101																																			
62002	IGRA	IGRA		IGRA			31.867	10.983	621.0														1973-01-01	1986-12-31																																	x												35		101																																			
62007	IGRA	IGRA		IGRA			32.883	12.083	3.0														1973-01-01	1986-12-31																																	x												35		101																																			
62010	IGRA	IGRA		IGRA			32.683	13.167	80.0														1971-01-01	2010-12-31																																	x												35		101																																			
62011	IGRA	IGRA		IGRA			32.900	13.283	13.1														1942-01-01	1970-12-31																																	x												35		101																																			
62016	IGRA	IGRA		IGRA			32.417	15.050	32.0														1981-01-01	1986-12-31																																	x												35		101																																			
62019	IGRA	IGRA		IGRA			31.200	16.583	14.0														1975-01-01	1995-12-31																																	x												35		101																																			
62053	IGRA	IGRA		IGRA			32.100	20.267	131.0														1951-01-01	2013-12-31																																	x												35		101																																			
62055	IGRA	IGRA		IGRA			30.717	20.167	7.0														1973-01-01	1986-12-31																																	x												35		101																																			
62056	IGRA	IGRA		IGRA			32.800	21.883	648.0														1973-01-01	1985-12-31																																	x												35		101																																			
62059	IGRA	IGRA		IGRA			32.783	22.583	26.0														1942-01-01	1986-12-31																																	x												35		101																																			
62062	IGRA	IGRA		IGRA			32.100	23.933	51.0														1958-01-01	1986-12-31																																	x												35		101																																			
62103	IGRA	IGRA		IGRA			30.133	9.500	347.0														1973-01-01	1997-12-31																																	x												35		101																																			
62120	IGRA	IGRA		IGRA			30.383	13.583	497.0														1973-01-01	1982-12-31																																	x												35		101																																			
62124	IGRA	IGRA		IGRA			27.017	14.450	435.0														1975-01-01	2011-12-31																																	x												35		101																																			
62131	IGRA	IGRA		IGRA			29.117	15.933	267.0														1973-01-01	1985-12-31																																	x												35		101																																			
62161	IGRA	IGRA		IGRA			29.033	21.567	60.0														1973-01-01	1986-12-31																																	x												35		101																																			
62176	IGRA	IGRA		IGRA			29.750	24.533	-1.0														1973-01-01	1986-12-31																																	x												35		101																																			
62259	IGRA	IGRA		IGRA			25.800	21.133	261.0														1973-01-01	1986-12-31																																	x												35		101																																			
62271	IGRA	IGRA		IGRA			24.217	23.300	436.0														1973-01-01	1989-12-31																																	x												35		101																																			
67009	IGRA	IGRA		IGRA			-12.350	49.300	114.0														1973-01-01	2001-12-31																																	x												35		101																																			
67012	IGRA	IGRA		IGRA			-13.317	48.317	9.0														1973-01-01	1981-12-31																																	x												35		101																																			
67017	IGRA	IGRA		IGRA			-13.367	50.000	5.0														1976-01-01	1981-12-31																																	x												35		101																																			
67019	IGRA	IGRA		IGRA			-14.633	47.767	57.0														1973-01-01	1980-12-31																																	x												35		101																																			
67023	IGRA	IGRA		IGRA			-14.283	50.167	5.0														1973-01-01	1982-12-31																																	x												35		101																																			
67025	IGRA	IGRA		IGRA			-15.000	50.333	6.0														1973-01-01	1999-12-31																																	x												35		101																																			
67027	IGRA	IGRA		IGRA			-15.667	46.350	26.0														1973-01-01	2019-12-31																																	x												35		101																																			
67072	IGRA	IGRA		IGRA			-17.083	49.817	3.0														1975-01-01	1981-12-31																																	x												35		101																																			
67083	IGRA	IGRA		IGRA			-18.800	47.483	1279.0														1967-01-01	2019-12-31																																	x												35		101																																			
67085	IGRA	IGRA		IGRA			-18.900	47.533	1310.0														1952-01-01	1966-12-31																																	x												35		101																																			
67095	IGRA	IGRA		IGRA			-18.117	49.400	5.0														1973-01-01	2019-12-31																																	x												35		101																																			
67113	IGRA	IGRA		IGRA			-19.833	48.800	5.0														1975-01-01	1982-12-31																																	x												35		101																																			
67117	IGRA	IGRA		IGRA			-20.283	44.317	7.0														1973-01-01	1997-12-31																																	x												35		101																																			
67131	IGRA	IGRA		IGRA			-21.750	43.367	4.0														1977-01-01	1981-12-31																																	x												35		101																																			
67137	IGRA	IGRA		IGRA			-21.450	47.100	1115.0														1973-01-01	1994-12-31																																	x												35		101																																			
67143	IGRA	IGRA		IGRA			-21.200	48.367	5.0														1973-01-01	1995-12-31																																	x												35		101																																			
67152	IGRA	IGRA		IGRA			-22.550	45.400	824.0														1973-01-01	2006-12-31																																	x												35		101																																			
67157	IGRA	IGRA		IGRA			-22.800	47.833	8.0														1973-01-01	1981-12-31																																	x												35		101																																			
67161	IGRA	IGRA		IGRA			-23.383	43.733	8.0														1973-01-01	1996-12-31																																	x												35		101																																			
67194	IGRA	IGRA		IGRA			-25.550	45.533	22.0														1973-01-01	1980-12-31																																	x												35		101																																			
67197	IGRA	IGRA		IGRA			-25.033	46.950	8.0														1972-01-01	2019-12-31																																	x												35		101																																			
78925	IGRA	IGRA		IGRA			14.600	-61.000	5.0														1973-01-01	2001-12-31																																	x												35		101																																			
33815	IGRA	IGRA		IGRA			47.017	28.867	170.0														1949-01-01	2002-12-31																																	x												35		101																																			
67005	IGRA	IGRA		IGRA			-12.800	45.283	8.0														1973-01-01	2009-12-31																																	x												35		101																																			
44212	IGRA	IGRA		IGRA			49.800	92.083	940.0														1971-01-01	2019-12-31																																	x												35		101																																			
44218	IGRA	IGRA		IGRA			48.017	91.567	1405.0														1973-01-01	1982-12-31																																	x												35		101																																			
44231	IGRA	IGRA		IGRA			49.633	100.167	1285.0														1971-01-01	2019-12-31																																	x												35		101																																			
44239	IGRA	IGRA		IGRA			48.800	103.550	1208.0														1973-01-01	1982-12-31																																	x												35		101																																			
44241	IGRA	IGRA		IGRA			48.917	106.067	807.0														1973-01-01	1982-12-31																																	x												35		101																																			
44259	IGRA	IGRA		IGRA			48.083	114.550	747.0														1973-01-01	2013-12-31																																	x												35		101																																			
44272	IGRA	IGRA		IGRA			47.750	96.850	1759.0														1973-01-01	1982-12-31																																	x												35		101																																			
44277	IGRA	IGRA		IGRA			46.400	96.250	2182.0														1970-01-01	2013-12-31																																	x												35		101																																			
44282	IGRA	IGRA		IGRA			47.450	101.467	1691.0														1973-01-01	1982-12-31																																	x												35		101																																			
44288	IGRA	IGRA		IGRA			46.267	102.783	1813.0														1973-01-01	2013-12-31																																	x												35		101																																			
44292	IGRA	IGRA		IGRA			47.917	106.867	1729.0														1956-01-01	2019-12-31																																	x												35		101																																			
44341	IGRA	IGRA		IGRA			45.767	106.283	1393.0														1973-01-01	1982-12-31																																	x												35		101																																			
44354	IGRA	IGRA		IGRA			44.900	110.117	938.0														1957-01-01	1990-12-31																																	x												35		101																																			
44373	IGRA	IGRA		IGRA			43.583	104.417	1465.0														1959-01-01	2019-12-31																																	x												35		101																																			
44385	IGRA	IGRA		IGRA			43.200	107.167	1114.0														1974-01-01	1989-12-31																																	x												35		101																																			
67423	IGRA	IGRA		IGRA			-9.950	33.883	529.0														1970-01-01	1994-12-31																																	x												35		101																																			
67485	IGRA	IGRA		IGRA			-11.883	33.617	1351.0														1962-01-01	1994-12-31																																	x												35		101																																			
67489	IGRA	IGRA		IGRA			-11.450	34.017	1253.0														1966-01-01	1992-12-31																																	x												35		101																																			
67586	IGRA	IGRA		IGRA			-13.783	33.767	1229.0														1982-01-01	2002-12-31																																	x												35		101																																			
67587	IGRA	IGRA		IGRA			-13.760	33.700	1135.0														1968-01-01	1982-12-31																																	x												35		101																																			
67597	IGRA	IGRA		IGRA			-13.750	34.583	513.0														1972-01-01	1995-12-31																																	x												35		101																																			
67693	IGRA	IGRA		IGRA			-15.683	34.967	767.0														1962-01-01	1992-12-31																																	x												35		101																																			
13586	IGRA	IGRA		IGRA			41.950	21.633	233.0														1973-01-01	2008-12-31																																	x												35		101																																			
61202	IGRA	IGRA		IGRA			20.200	0.983	494.0														1948-01-01	2010-12-31																																	x												35		101																																			
61214	IGRA	IGRA		IGRA			18.433	1.350	458.0														1973-01-01	1993-12-31																																	x												35		101																																			
61223	IGRA	IGRA		IGRA			16.717	-3.000	263.0														1973-01-01	2012-12-31																																	x												35		101																																			
61226	IGRA	IGRA		IGRA			16.267	-0.050	265.0														1940-01-01	2005-12-31																																	x												35		101																																			
61233	IGRA	IGRA		IGRA			15.167	-7.283	271.0														1978-01-01	1991-12-31																																	x												35		101																																			
61257	IGRA	IGRA		IGRA			14.482	-11.440	52.0														1973-01-01	1997-12-31																																	x												35		101																																			
61265	IGRA	IGRA		IGRA			14.517	-4.100	276.0														1973-01-01	2017-12-31																																	x												35		101																																			
61272	IGRA	IGRA		IGRA			13.433	-6.283	288.0														1945-01-01	1990-12-31																																	x												35		101																																			
61290	IGRA	IGRA		IGRA			12.633	-8.033	329.0														1940-01-01	1974-12-31																																	x												35		101																																			
61291	IGRA	IGRA		IGRA			12.533	-7.950	380.0														1975-01-01	2017-12-31																																	x												35		101																																			
W1257	IGRA	IGRA		IGRA			14.433	-11.433	46.0														1940-01-01	1957-12-31																																	x												35		101																																			
W1265	IGRA	IGRA		IGRA			14.500	-4.200	268.0														1940-01-01	1957-12-31																																	x												35		101																																			
W1270	IGRA	IGRA		IGRA			13.067	-9.483	339.0														1953-01-01	1957-12-31																																	x												35		101																																			
60101	IGRA	IGRA		IGRA			35.733	-5.900	19.0														1984-01-01	1987-12-31																																	x												35		101																																			
60107	IGRA	IGRA		IGRA			35.183	-3.850	14.0														1973-01-01	1979-12-31																																	x												35		101																																			
60115	IGRA	IGRA		IGRA			34.783	-1.950	468.0														1973-01-01	1997-12-31																																	x												35		101																																			
60119	IGRA	IGRA		IGRA			34.300	-6.600	12.2														1948-01-01	1970-12-31																																	x												35		101																																			
60127	IGRA	IGRA		IGRA			34.217	-4.000	510.0														1973-01-01	1979-12-31																																	x												35		101																																			
60150	IGRA	IGRA		IGRA			33.883	-5.533	560.0														1973-01-01	1978-12-31																																	x												35		101																																			
60155	IGRA	IGRA		IGRA			33.567	-7.667	56.0														1949-01-01	2019-12-31																																	x												35		101																																			
60185	IGRA	IGRA		IGRA			32.283	-9.233	45.0														1973-01-01	1979-12-31																																	x												35		101																																			
60191	IGRA	IGRA		IGRA			32.367	-6.400	468.0														1986-01-01	2005-12-31																																	x												35		101																																			
60195	IGRA	IGRA		IGRA			32.683	-4.733	1515.0														1973-01-01	1988-12-31																																	x												35		101																																			
60210	IGRA	IGRA		IGRA			31.933	-4.400	1042.0														1974-01-01	1995-12-31																																	x												35		101																																			
60230	IGRA	IGRA		IGRA			31.617	-8.033	466.0														1973-01-01	1994-12-31																																	x												35		101																																			
60250	IGRA	IGRA		IGRA			30.383	-9.567	23.0														1969-01-01	1991-12-31																																	x												35		101																																			
60252	IGRA	IGRA		IGRA			30.333	-9.417	74.0														1992-01-01	2003-12-31																																	x												35		101																																			
60265	IGRA	IGRA		IGRA			30.933	-6.900	1140.0														1973-01-01	1983-12-31																																	x												35		101																																			
00132	IGRA	IGRA		IGRA			34.050	-6.767	79.0														1941-01-01	1949-12-31																																	x												35		101																																			
61974	IGRA	IGRA		IGRA			-10.433	56.750	2.0														1973-01-01	2006-12-31																																	x												35		101																																			
61986	IGRA	IGRA		IGRA			-16.450	59.617	2.0														1973-01-01	2006-12-31																																	x												35		101																																			
61988	IGRA	IGRA		IGRA			-19.683	63.417	58.0														1973-01-01	2006-12-31																																	x												35		101																																			
61995	IGRA	IGRA		IGRA			-20.297	57.495	423.0														1966-01-01	2019-12-31																																	x												35		101																																			
91066	IGRA	IGRA		IGRA			28.200	-177.383	5.5														1947-01-01	1991-12-31																																	x												35		101																																			
61401	IGRA	IGRA		IGRA			25.233	-11.617	364.0														1951-01-01	1989-12-31																																	x												35		101																																			
61403	IGRA	IGRA		IGRA			22.683	-12.700	299.0														1941-01-01	1983-12-31																																	x												35		101																																			
61404	IGRA	IGRA		IGRA			22.750	-12.483	343.0														1984-01-01	1993-12-31																																	x												35		101																																			
61415	IGRA	IGRA		IGRA			20.933	-17.033	5.0														1940-01-01	2017-12-31																																	x												35		101																																			
61421	IGRA	IGRA		IGRA			20.517	-13.067	226.0														1940-01-01	1989-12-31																																	x												35		101																																			
61442	IGRA	IGRA		IGRA			18.100	-15.950	2.0														1941-01-01	2017-12-31																																	x												35		101																																			
61497	IGRA	IGRA		IGRA			16.600	-7.267	269.0														1942-01-01	1991-12-31																																	x												35		101																																			
61498	IGRA	IGRA		IGRA			16.633	-11.400	115.0														1973-01-01	1993-12-31																																	x												35		101																																			
W1499	IGRA	IGRA		IGRA			16.733	-9.633	235.0														1952-01-01	1957-12-31																																	x												35		101																																			
16597	IGRA	IGRA		IGRA			35.850	14.483	91.0														1949-01-01	2000-12-31																																	x												35		101																																			
41256	IGRA	IGRA		IGRA			23.595	58.298	8.4														1978-01-01	2019-12-31																																	x												35		101																																			
41288	IGRA	IGRA		IGRA			20.667	58.900	19.0														1983-01-01	1985-12-31																																	x												35		101																																			
41316	IGRA	IGRA		IGRA			17.044	54.102	23.0														1973-01-01	2019-12-31																																	x												35		101																																			
05791	IGRA	IGRA		IGRA			23.600	58.550	0.0														1927-01-01	1935-12-31																																	x												35		101																																			
43555	IGRA	IGRA		IGRA			4.192	73.529	1.7														1975-01-01	2011-12-31																																	x												35		101																																			
43599	IGRA	IGRA		IGRA			-0.693	73.156	1.8														1961-01-01	2019-12-31																																	x												35		101																																			
76151	IGRA	IGRA		IGRA			28.883	-118.300	23.0														1971-01-01	1998-12-31																																	x												35		101																																			
76225	IGRA	IGRA		IGRA			28.667	-106.033	1472.0														1964-01-01	2019-12-31																																	x												35		101																																			
76256	IGRA	IGRA		IGRA			27.950	-110.800	12.0														1964-01-01	2018-12-31																																	x												35		101																																			
76370	IGRA	IGRA		IGRA			25.617	-109.050	12.0														2005-01-01	2006-12-31																																	x												35		101																																			
76382	IGRA	IGRA		IGRA			25.533	-103.450	1150.0														1994-01-01	2004-12-31																																	x												35		101																																			
76394	IGRA	IGRA		IGRA			25.867	-100.233	448.0														1964-01-01	2019-12-31																																	x												35		101																																			
76405	IGRA	IGRA		IGRA			24.117	-110.317	18.0														1975-01-01	2019-12-31																																	x												35		101																																			
76458	IGRA	IGRA		IGRA			23.217	-106.400	3.0														1948-01-01	2019-12-31																																	x												35		101																																			
76491	IGRA	IGRA		IGRA			23.730	-99.110	336.0														1948-01-01	1951-12-31																																	x												35		101																																			
76526	IGRA	IGRA		IGRA			22.750	-102.500	2265.0														2000-01-01	2019-12-31																																	x												35		101																																			
76549	IGRA	IGRA		IGRA			22.283	-97.850	15.0														2002-01-01	2006-12-31																																	x												35		101																																			
76595	IGRA	IGRA		IGRA			21.017	-86.850	9.0														1995-01-01	2018-12-31																																	x												35		101																																			
76612	IGRA	IGRA		IGRA			20.700	-103.383	1551.0														1979-01-01	2019-12-31																																	x												35		101																																			
