	primary_id	primary_id_scheme	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
3917	0-20000-0-83899	0	1:83899,83899,C:4901,C:5135	1	FLORIANOPOLIS (AERO)			0	-48.55	-27.67		19231016	20210430	1	0	63			Florianopolis,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3918	0-20000-0-83920	0	83920	1	SAO JOAQUIM (83920-0)			0	-49.92	-28.28		19840206	19861231	1	0	63			Sao Joaquim									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3919	0-20000-0-83928	0	1:83928,83928	1	URUGUAIANA (AERO)			0	-57.03	-29.78		19491208	20210430	1	0	63			None,Uruguaiana									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3920	0-20000-0-83937	0	83937	1	SANTA MARIA (AERO)			0	-53.7	-29.72		20060425	20210430	1	0	63			None,Santa Maria									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3921	0-20000-0-83948	0	83948	1	TORRES (83948-0)			0	-49.73	-29.33		19810116	19810116	1	0	63			Torres									104,105,106,107,117							L.Haimberger	0
3922	0-20000-0-83967	0	83967	1	PORTO ALEGRE (83967-0)			0	-51.22	-30.02		19390601	19571230	1	0	63			None									106,107,126,138							L.Haimberger	0
3923	0-20000-0-83971	0	1:83967,1:83971,2:52501,83967,83971	1	PORTO ALEGRE (AERO)			0	-51.18	-30.0		19390601	20210430	1	0	63			Cachoeirinha,None,Porto Alegre									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3924	0-20000-0-83981	0	1:83981,83981	1	BAGE (AERO)			0	-54.12	-31.35		19610701	19920716	1	0	63			Bage,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3925	0-20000-0-84001	0	2:50903,84001	1	BALTRA AEROPUERTO (GALAPAGOS)			0	-90.27	-0.45		19420804	19920509	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3926	0-20000-0-84008	0	1:84008,2:50804,50804,84008	1	SAN CRISTOBAL (GALAPAGOS)			0	-89.6	-0.9		19540713	20190204	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3927	0-20000-0-84018	0	84013,84018	1	ESMERALDAS (TACHINA) AEROPUERTO			0	-79.63	0.98		19790218	19950312	1	0	63			Esmeraldas									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3928	0-20000-0-84027	0	84027	1	TULCAN AEROPUERTO			0	-77.71	0.81		19740828	19740828	1	0	63			Esmeraldas									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3929	0-20000-0-84043	0	84043	1	IBARRA AEROPUERTO			0	-78.14	0.34		19891130	19891130	1	0	63			Ibarra									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3930	0-20000-0-84132	0	84132	1	NUEVO ROCAFUERTE (84132-0)			0	-75.4	-0.92		20150425	20170714	1	0	63			Nueva Loja									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3931	0-20000-0-84135	0	84120	1	PORTOVIEJO			0	-80.46	-1.04		19740619	19740711	1	0	63			Portoviejo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3932	0-20000-0-84200	0	1:84111,2:50801,84111,9:1311,9:4103	1	SALINAS AEROPUERTO			0	-80.99	-2.21		19420726	19460130	1	0	63			Salinas									106,107,117,126,138							L.Haimberger	0
3933	0-20000-0-84202	0	84202	1	MILAGRO			0	-79.6	-2.12		19800801	19800801	1	0	63			Yaguachi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3934	0-20000-0-84203	0	1:84129,2:50701,50701,84129,84203	1	GUAYAQUIL AEROPUERTO			0	-79.88	-2.16		19570704	20200316	1	0	63			Guayaquil									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3935	0-20000-0-84239	0	84239	1	CUENCA AEROPUERTO			0	-78.98	-2.89		19810811	19880512	1	0	63			Cuenca									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3936	0-20000-0-84270	0	84270	1	LOJA LA ARGELIA			0	-79.2	-4.04		19831017	19831109	1	0	63			Loja									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3937	0-20000-0-84377	0	84377	1	IQUITOS			0	-73.3	-3.78		19570722	20120615	1	0	63			None									106,107,126,138							L.Haimberger	0
3938	0-20000-0-84378	0	1:84377,84377,84378	1	MORONA			0	-73.25	-3.73		19570722	20120615	1	0	63			Iquitos									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3939	0-20000-0-84390	0	1:84390,2:50802,84390	1	TALARA			0	-81.25	-4.57		19390803	19810526	1	0	63			None,Talara									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3940	0-20000-0-84401	0	84401	1	PIURA			0	-80.6	-5.2		20020328	20070403	1	0	63			None									106,107,126,138							L.Haimberger	0
3941	0-20000-0-84416	0	84401,84416	1	PIURA GRUP7			0	-80.6	-5.18		20020911	20111107	1	0	63			None,Piura									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3942	0-20000-0-84452	0	1:84452,84452	1	CHICLAYO			0	-79.82	-6.78		19440119	19870818	1	0	63			Chiclayo,None,Santa Rosa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3943	0-20000-0-84515	0	1:84515,84515	1	PUCALLPA			0	-74.57	-8.37		19570724	19810708	1	0	63			None,Pucallpa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3944	0-20000-0-84593	0	84593	1	ATALAYA			0	-73.77	-10.72		19920205	19920205	1	0	63			Satipo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3945	0-20000-0-84628	0	1:84628,2:51701,51701,84628	1	LIMA/CALLAO			0	-77.12	-12.02		19571011	20210117	1	0	63			Lima,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3946	0-20000-0-84629	0	1:84631,84629,84631	1	LAS PALMAS			0	-77.0	-12.15		19571011	20111129	1	0	63			Lima									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3947	0-20000-0-84659	0	84658,84659	1	PUERTO MALDONADO BAMAL			0	-69.23	-12.63		20010604	20071010	1	0	63			Puerto Maldonado									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3948	0-20000-0-84691	0	1:84691,84691	1	PISCO			0	-76.22	-13.73		19490105	19790917	1	0	63			None,Pisco									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3949	0-20000-0-84752	0	1:84752,84752	1	AREQUIPA			0	-71.57	-16.33		19630103	20161218	1	0	63			Arequipa,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3950	0-20000-0-84782	0	84782	1	TACNA			0	-70.27	-18.05		19810317	19810317	1	0	63			Tacna									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3951	0-20000-0-85033	0	4836,C:4836	1	GUAYARAMERIN			0	-65.35	-10.82		19440520	19461231	1	0	63			Guajara-Mirim									106,107,126,138							L.Haimberger	0
3952	0-20000-0-85041	0	85041	1	COBIJA			0	-68.78	-11.03		19930329	20040214	1	0	63			Cobija,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3953	0-20000-0-85043	0	85043	1	RIBERALTA			0	-66.12	-11.0		19870104	19870104	1	0	63			Riberalta									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3954	0-20000-0-85141	0	4838,C:4838	1	RURRENABAQUE			0	-67.57	-14.47		19460605	19461231	1	0	63			Rurrenabaque									106,107,126,138							L.Haimberger	0
3955	0-20000-0-85154	0	85154,C:4840	1	TRINIDAD			0	-64.92	-14.82		19440501	20040311	1	0	63			None,Trinidad									106,107,126,138							L.Haimberger	0
3956	0-20000-0-85201	0	1:85201,1:85203,85201,85203,C:4837	1	LA PAZ/ALTO			0	-68.18	-16.52		19441009	20040317	1	0	63			La Paz,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3957	0-20000-0-85223	0	4835,85223,C:4835	1	COCHABAMBA			0	-66.18	-17.42		19440501	19891126	1	0	63			Cochabamba									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3958	0-20000-0-85245	0	85245,C:4839	1	SANTA CRUZ/EL TROMPILLO			0	-63.18	-17.8		19440503	20040311	1	0	63			El Carmen,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3959	0-20000-0-85268	0	85268	1	ROBORE			0	-59.77	-18.32		20020318	20030915	1	0	63			None,Puerto Suarez									106,107,126,138							L.Haimberger	0
3960	0-20000-0-85365	0	4841,C:4841	1	YACUIBA			0	-63.65	-21.95		19441021	19470101	1	0	63			Yacuiba									106,107,126,138							L.Haimberger	0
3961	0-20000-0-85406	0	1:85406,85406	1	ARICA			0	-70.34	-18.35		19570711	19910721	1	0	63			Arica,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3962	0-20000-0-85442	0	1:85442,2:52701,52701,85442	1	ANTOFAGASTA			0	-70.44	-23.45		19400109	20210430	1	0	63			Antofagasta,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3963	0-20000-0-85469	0	1:85469,2:62001,62001,85469	1	ISLA DE PASCUA			0	-109.43	-27.16		19570805	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3964	0-20000-0-85574	0	85574	1	PUDAHUEL			0	-70.79	-33.39		19820213	20010815	1	0	63			Santiago									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3965	0-20000-0-85577	0	1:85577,1:85579,85577,85579,9:1322	1	QUINTA NORMAL			0	-70.68	-33.44		19391107	19940621	1	0	63			None,Santiago									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3966	0-20000-0-85585	0	85585	1	JUAN FERNANDEZ			0	-78.83	-33.64		19850310	19910108	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3967	0-20000-0-85586	0	85586	1	SANTO DOMINGO (85586-0)			0	-71.61	-33.66		19990824	20210430	1	0	63			None,San Antonio									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3968	0-20000-0-85799	0	1:85799,1:85801,2:54701,2:54702,54701,54702,6:85800,85799,85801,9:1484	1	PUERTO MONTT			0	-73.1	-41.43		19500714	20210430	1	0	63			None,Puerto Montt									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3969	0-20000-0-85874	0	85874	1	BALMACEDA			0	-71.69	-45.91		19810729	19870604	1	0	63			Coihaique									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3970	0-20000-0-85934	0	2:55701,55701,85934	1	PUNTA ARENAS			0	-70.84	-53.0		19750127	20210430	1	0	63			None,Punta Arenas									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3971	0-20000-0-86068	0	86068	1	MARISCAL ESTIGARRIBIA			0	-60.62	-22.02		20001108	20050928	1	0	63			None,Porto Murtinho									104,105,106,107,117,126,138							L.Haimberger	0
3972	0-20000-0-86128	0	86128	1	POZO COLORADO			0	-58.78	-23.5		20141008	20141008	1	0	63			Concepcion									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3973	0-20000-0-86210	0	86210	1	SALTO DEL GUAIRA			0	-54.35	-24.03		19840627	19840627	1	0	63			Guaira									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3974	0-20000-0-86218	0	1:86218,86218	1	AEROPUERTO SILVIO PETTIROSSI, LUQUE			0	-57.52	-25.23		19500101	20201114	1	0	63			Aregua,Asuncion,Limpio,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3975	0-20000-0-86268	0	86268	1	CAAZAPA			0	-56.35	-26.18		19890525	19900709	1	0	63			Villarrica									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3976	0-20000-0-86440	0	86440	1	MELO			0	-54.19	-32.35		19861118	19861118	1	0	63			Melo									104,105,106,107,117							L.Haimberger	0
3977	0-20000-0-86580	0	1:86580,86580	1	CARRASCO			0	-56.01	-34.83		19570705	19670519	1	0	63			None,Paso De Carrasco									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3978	0-20000-0-86975	0	C:5031	1	ALEGRETE (86975-0)			0	-55.53	-29.71		19260508	19280324	1	0	63			Alegrete									117,126,138							L.Haimberger	0
3979	0-20000-0-87046	0	87046	1	JUJUY AERO			0	-65.1	-24.38		19800805	19850625	1	0	63			San Pedro									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3980	0-20000-0-87047	0	1:87047,87047	1	SALTA AERO			0	-65.48	-24.84		19460101	20140326	1	0	63			None,Salta									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3981	0-20000-0-87078	0	1:87078,87078	1	LAS LOMITAS			0	-60.59	-24.7		19531007	19910805	1	0	63			None,Presidencia Roque Saenz Pena									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3982	0-20000-0-87121	0	1:87120,87120,9:1326	1	TUCUMAN AERO			0	-65.11	-26.84		19470411	19930708	1	0	63			Tucuman									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3983	0-20000-0-87155	0	1:87155,1:87157,1:87166,87155,87157,87166,9:4104	1	RESISTENCIA AERO			0	-59.05	-27.44		19460101	20210430	1	0	63			Corrientes,None,Resistencia									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3984	0-20000-0-87166	0	87166	1	CORRIENTES AERO			0	-58.76	-27.45		19460101	19560731	1	0	63			None									106,107,126,138							L.Haimberger	0
3985	0-20000-0-87178	0	1:87178,87178	1	POSADAS AERO			0	-55.97	-27.39		19490125	19980306	1	0	63			None,Posadas									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3986	0-20000-0-87244	0	87244	1	VILLA DE MARIA DEL RIO SECO			0	-63.73	-29.91		19830905	20181217	1	0	63			Cordoba									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3987	0-20000-0-87257	0	1:87257,87257	1	CERES AERO			0	-61.94	-29.88		19541119	19720531	1	0	63			None,Rafaela									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3988	0-20000-0-87270	0	1:87270,87270	1	RECONQUISTA AERO			0	-59.69	-29.2		19570701	19581009	1	0	63			None,Reconquista									104,105,106,107,117,126,138							L.Haimberger	0
3989	0-20000-0-87311	0	1:87312,87312	1	SAN JUAN AERO			0	-68.42	-31.57		19570701	19581216	1	0	63			San Juan									104,105,106,107,117,138							L.Haimberger	0
3990	0-20000-0-87320	0	1:87320,87320	1	CHAMICAL AERO			0	-66.3	-30.35		19630522	19680417	1	0	63			La Rioja,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3991	0-20000-0-87322	0	87322	1	CHEPES			0	-66.59	-31.33		19861113	19861113	1	0	63			San Juan									104,105,106,107,117							L.Haimberger	0
3992	0-20000-0-87328	0	87328	1	VILLA DOLORES AERO			0	-65.15	-31.95		19790714	19790714	1	0	63			Alta Gracia									104,105,106,107,117							L.Haimberger	0
3993	0-20000-0-87344	0	1:87344,1:87347,87344	1	CORDOBA AERO			0	-64.21	-31.3		19460111	20210422	1	0	63			Cordoba,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3994	0-20000-0-87345	0	1:87345,87345	1	CORDOBA OBSERVATORIO			0	-64.2	-31.42		19460102	19570926	1	0	63			Cordoba,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3995	0-20000-0-87347	0	87347	1	ESCUELA DE AVIACION MILITAR AERO			0	-64.28	-31.44		19460111	19540926	1	0	63			None									106,107,126,138							L.Haimberger	0
3996	0-20000-0-87374	0	1:87374,87374	1	PARANA AERO			0	-60.48	-31.79		19460101	19571012	1	0	63			None,Parana									104,105,106,107,117,126,138							L.Haimberger	0
3997	0-20000-0-87393	0	1:87393,86315,87393	1	MONTE CASEROS AERO			0	-57.64	-30.26		19490209	20000119	1	0	63			Bella Union,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3998	0-20000-0-87395	0	1:87395,87395	1	CONCORDIA AERO			0	-58.0	-31.3		19490120	19540925	1	0	63			Concordia,None									104,105,106,107,126,138							L.Haimberger	0
3999	0-20000-0-87412	0	87412	1	SAN CARLOS (MZA)			0	-69.04	-33.77		19830209	19840415	1	0	63			Lujan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4000	0-20000-0-87416	0	87416	1	SAN MARTIN (MZA)			0	-68.47	-33.07		19801202	19801202	1	0	63			San Martin									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4001	0-20000-0-87418	0	1:87418,1:87420,87418,87420	1	MENDOZA AERO			0	-68.8	-32.84		19460112	20210420	1	0	63			Mendoza,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4002	0-20000-0-87436	0	1:87436,87436	1	SAN LUIS AERO			0	-66.35	-33.27		19570806	19720422	1	0	63			None,San Luis									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4003	0-20000-0-87448	0	87448	1	VILLA REYNOLDS AERO			0	-65.37	-33.72		19800411	19820929	1	0	63			Mercedes									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4004	0-20000-0-87480	0	1:87480,87480	1	ROSARIO AERO			0	-60.78	-32.91		19460101	19540812	1	0	63			None,Rosario									104,105,106,107,126,138							L.Haimberger	0
4005	0-20000-0-87509	0	1:87509,87509	1	SAN RAFAEL AERO			0	-68.4	-34.59		19690913	19900806	1	0	63			None,San Rafael									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4006	0-20000-0-87534	0	1:87534,87534	1	LABOULAYE AERO			0	-63.37	-34.13		19570701	19581203	1	0	63			None,Venado Tuerto									104,105,106,107,117,126,138							L.Haimberger	0
4007	0-20000-0-87544	0	87544	1	PEHUAJO AERO			0	-61.86	-35.84		19800812	19800812	1	0	63			Nueve De Julio									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4008	0-20000-0-87548	0	1:87548,87548	1	JUNIN AERO			0	-60.93	-34.55		19460101	19540528	1	0	63			Junin,None									104,105,106,107,126,138							L.Haimberger	0
4009	0-20000-0-87563	0	87563	1	LAS FLORES			0	-59.14	-36.04		19850202	19850202	1	0	63			Azul									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4010	0-20000-0-87568	0	87568	1	DON TORCUATO AERO			0	-58.62	-34.48		19860123	19860123	1	0	63			Lujan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4011	0-20000-0-87576	0	1:87576,1:87585,87571,87576,87585,87587,C:5080	1	EZEIZA AERO			0	-58.54	-34.82		19280322	20210430	1	0	63			Lujan,None,San Vicente									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4012	0-20000-0-87596	0	1:87596,87596	1	PUNTA INDIO B.A.			0	-57.29	-35.35		19460101	19831023	1	0	63			La Plata,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4013	0-20000-0-87623	0	1:87623,87623	1	SANTA ROSA AERO			0	-64.28	-36.59		19460102	20210420	1	0	63			None,Santa Rosa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4014	0-20000-0-87637	0	1:87637	1	CORONEL SUAREZ AERO			0	-61.89	-37.45		19460104	19560502	1	0	63			Bahia Blanca									104,105,106,107,138							L.Haimberger	0
4015	0-20000-0-87641	0	1:87642,87642,9:1338	1	AZUL AERO			0	-59.89	-36.83		19460101	19630419	1	0	63			Azul									104,105,106,107,117,138							L.Haimberger	0
4016	0-20000-0-87648	0	87648	1	DOLORES AERO			0	-57.72	-36.32		19960225	19960225	1	0	63			Dolores									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4017	0-20000-0-87679	0	87679	1	PIGUE AERO			0	-62.39	-37.61		19870817	19941224	1	0	63			Bahia Blanca									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4018	0-20000-0-87692	0	1:87692,1:87696,87689,87692,87696	1	MAR DEL PLATA AERO			0	-57.58	-37.93		19490120	19880504	1	0	63			Mar Del Plata,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4019	0-20000-0-87715	0	1:87715,6:87719,87715,9:1341	1	NEUQUEN AERO			0	-68.14	-38.95		19460101	20210420	1	0	63			Neuquen,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4020	0-20000-0-87750	0	1:87748,1:87750,87748,87750	1	BAHIA BLANCA AERO			0	-62.16	-38.71		19470115	19941019	1	0	63			Bahia Blanca,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4021	0-20000-0-87765	0	1:87764,1:87765,87765,9:1486	1	BARILOCHE AERO			0	-71.16	-41.15		19390128	19841025	1	0	63			None,San Carlos De Bariloche									104,105,106,107,117,126,138							L.Haimberger	0
4022	0-20000-0-87774	0	1:87774,87774	1	MAQUINCHAO			0	-68.71	-41.24		19570726	19581225	1	0	63			None,San Carlos De Bariloche									104,105,106,107,117,126,138							L.Haimberger	0
4023	0-20000-0-87784	0	1:87784,87784	1	SAN ANTONIO OESTE AERO			0	-65.03	-40.76		19460101	19800926	1	0	63			None,Viedma									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4024	0-20000-0-87791	0	1:87790,87790	1	VIEDMA AERO			0	-63.01	-40.86		19570701	19571017	1	0	63			Viedma									104,105,106,107,117,138							L.Haimberger	0
4025	0-20000-0-87828	0	1:87827,1:87828,87827,87828	1	TRELEW AERO			0	-65.28	-43.21		19460101	19910312	1	0	63			None,Trelew									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4026	0-20000-0-87860	0	1:87860,87860	1	COMODORO RIVADAVIA AERO			0	-67.46	-45.79		19460104	20210430	1	0	63			Comodoro Rivadavia,None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4027	0-20000-0-87909	0	1:87909,87909	1	SAN JULIAN AERO			0	-67.8	-49.31		19460101	19550729	1	0	63			None,Rio Gallegos									104,105,106,107,126,138							L.Haimberger	0
4028	0-20000-0-87925	0	1:87925,1:87926,87925,87926	1	RIO GALLEGOS AERO			0	-69.31	-51.61		19370103	19770731	1	0	63			None,Rio Gallegos									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4029	0-20000-0-87934	0	1:87934,87934	1	RIO GRANDE B.A.			0	-67.76	-53.78		19770804	19910407	1	0	63			None,Ushuaia									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4030	0-20000-0-87938	0	1:87938,87938	1	USHUAIA AERO			0	-68.3	-54.84		19570702	19680308	1	0	63			None,Ushuaia									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4031	0-20000-0-88870	0	88880	1	MOUNT BYRON			0	-60.56	-51.42		19851109	19851109	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4032	0-20000-0-88881	0	1:88890,88890,9:1349,9:2219,9:4110	1	MOUNT KENT			0	-58.11	-51.67		19480202	19940521	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4033	0-20000-0-88889	0	88889	1	MOUNT PLEASANT AIRPORT			0	-58.45	-51.82		19850802	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4034	0-20000-0-88903	0	1:88903,88903	1	GRYTVIKEN,  SOUTH GEORGIA			0	-36.5	-54.28		19511018	19801018	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4035	0-20000-0-88963	0	6:88940,88940,88963,9:2224	1	BASE ESPERANZA			0	-57.0	-63.4		19530104	19800208	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4036	0-20000-0-88968	0	1:88968,88968	1	BASE ORCADAS			0	-44.74	-60.74		19570701	19980226	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4037	0-20000-0-88986	0	88946	1	SOUTH THULE IS.			0	-27.32	-59.45		19800605	19811230	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4038	0-20000-0-89002	0	89002	1	NEUMAYER			0	-8.25	-70.67		19830321	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4039	0-20000-0-89009	0	1:89009,2:90001,89009,90001	1	AMUNDSEN-SCOTT			0	0.0	-90.0		19570207	20210429	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4040	0-20000-0-89022	0	1:89022,89022	1	HALLEY			0	-25.5	-75.57		19560821	20210207	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4041	0-20000-0-89034	0	1:89034,89034	1	BASE BELGRANO II			0	-34.63	-77.87		19561205	20070208	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4042	0-20000-0-89050	0	1:89050,89050	1	BELLINGSHAUSEN			0	-58.89	-62.2		19700212	19990131	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4043	0-20000-0-89055	0	89055	1	BASE MARAMBIO			0	-56.62	-64.24		19810704	20210426	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4044	0-20000-0-89056	0	89056	1	CENTRO MET. ANTÁRTICO PRESIDENTE EDUARDO FREI			0	-58.98	-62.19		19860703	20190930	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4045	0-20000-0-89059	0	89059	1	BASE BERNARDO O'HIGGINS			0	-57.9	-63.32		19871008	19940216	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4046	0-20000-0-89061	0	89061	1	PALMER STATION			0	-64.08	-64.77		19870817	19870927	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4047	0-20000-0-89063	0	1:88952,1:89063,88952,89063,9:2225,9:4111	1	VERNADSKY			0	-64.27	-65.25		19530103	19851212	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4048	0-20000-0-89064	0	89064	1	JUAN CARLOS I AWS			0	-60.38	-62.65		19891101	19891101	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4049	0-20000-0-89070	0	1:88938,88938,9:2223	1	GABRIEL DE CASTILLA			0	-60.68	-62.98		19530102	19580626	1	0	63			None									104,105,106,107,117,138							L.Haimberger	0
4050	0-20000-0-89175	0	1:89175,89175	1	BROCKTON			0	-174.67	-78.8		19691113	19910213	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4051	0-20000-0-89250	0	6:88934,88934,9:2222	1	KING GEORGE ISLAND			0	-58.4	-62.08		19530206	19580618	1	0	63			None									104,105,106,107,117,138							L.Haimberger	0
4052	0-20000-0-89324	0	1:89125,2:68201,68201,89125	1	BYRD STATION			0	-119.44	-80.01		19570110	19780110	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4053	0-20000-0-89512	0	1:89512,89512	1	NOVOLAZAREVSKAJA			0	11.83	-70.77		19691018	20180722	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4054	0-20000-0-89532	0	1:89532,89532	1	SYOWA			0	39.58	-69.01		19590101	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4055	0-20000-0-89542	0	1:89542,89542	1	MOLODEZNAJA			0	45.85	-67.66		19690909	19980131	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4056	0-20000-0-89564	0	10006,1:94986,21474836472147483647,6:100068,89564,94986,9:3282,9:4151	1	MAWSON			0	62.88	-67.6		19540402	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4057	0-20000-0-89571	0	10007,1:89571,6:100071,89571	1	DAVIS			0	77.97	-68.57		19570210	20210430	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4058	0-20000-0-89573	0	89573	1	ZHONGSHAN			0	76.37	-69.37		20190109	20191229	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
4059	0-20000-0-89575	0	89575	1	DRUZHNAYA-4			0	73.71	-69.74		19911020	19911020	1	0	63			None									104,105,106,107,117,126,138,36,39							L.Haimberger	0
