	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	,primary_id,primary_id_scheme,record_number,secondary_id,secondary_id_scheme,station_name,station_abbreviation,alternative_name,station_crs,longitude,latitude,local_gravity,start_date,end_date,station_type,platform_type,platform_sub_type,operating_institute,operating_territory,city,contact,role,observing_frequency,reporting_time,telecommunication_method,station_automation,measuring_system_model,measuring_system_id,observed_variables,comment,optional_data,bbox_min_longitude,bbox_max_longitude,bbox_min_latitude,bbox_max_latitude,metadata_contact,metadata_contact_role
4817	0-20300-0-23008	0.0	4817	23008,2:23008	1.0,3.0	CLOVIS AAF			0.0	-103.3167	34.3833		19430203	19550430	1.0	0.0	63.0			Clovis									104,105,106,107,126,138							L.Haimberger	0.0	
4818	0-20300-0-23011	0.0	4818	23011,2:23011	1.0,3.0	DEMING AAF			0.0	-107.7167	32.25		19431011	19450621	1.0	0.0	63.0			Deming									106,107,126,138							L.Haimberger	0.0	
4819	0-20300-0-23021	0.0	4819	23021	1.0,3.0	REESE AFB			0.0	-102.2333	33.5833		1942	1964	1.0	0.0	63.0			Levelland									106,107,126,138							L.Haimberger	0.0	
4820	0-20300-0-23027	0.0	4820	23027,2:23027	1.0,3.0	PYOTE (AFB)			0.0	-103.1333	31.5167		19431003	19451027	1.0	0.0	63.0			West Odessa									106,107,126,138							L.Haimberger	0.0	
4821	0-20300-0-23031	0.0	4821	23031,2:23031	1.0,3.0	LORDSBURG AAF			0.0	-108.7	32.3333		19280629	19350930	1.0	0.0	63.0			Deming									106,107,126,138							L.Haimberger	0.0	
4822	0-20300-0-23041	0.0	4822	23041,2:23041	1.0,3.0	BIG SPRING			0.0	-101.5	32.2333		19311208	19531113	1.0	0.0	63.0			Big Spring									104,105,106,107,117,126,138							L.Haimberger	0.0	
4823	0-20300-0-23052	0.0	4823	23052,2:23052	1.0,3.0	RATON			0.0	-104.5	36.75		19480101	19590331	1.0	0.0	63.0			Las Vegas									104,105,106,107,117,126,138							L.Haimberger	0.0	
4824	0-20300-0-23074	0.0	4824	1:23074,23074,C:4551,C:4613	1.0,3.0	DUDINKA			0.0	86.17	69.4		19510529	19921013	1.0	0.0	63.0			Dudinka									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4825	0-20300-0-23103	0.0	4825	23103,2:23103	1.0,3.0	BLYTHE			0.0	-114.75	33.6		19420714	19450712	1.0	0.0	63.0			Blythe									106,107,126,138							L.Haimberger	0.0	
4826	0-20300-0-23104	0.0	4826	23104,2:23104	1.0,3.0	CHANDLER (WILLIAMS FIELD)			0.0	-111.6667	33.3		19420416	19520315	1.0	0.0	63.0			Gilbert									104,105,106,107,126,138							L.Haimberger	0.0	
4827	0-20300-0-23111	0.0	4827	03149,23111,2:23111,2:3149,2:93105	1.0,3.0	PHOENIX (LUKE FIELD)			0.0	-112.3667	33.55		19410708	19631022	1.0	0.0	63.0			El Mirage,Fountain Hills,Goodyear									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4828	0-20300-0-23117	0.0	4828	23117,2:23117	1.0,3.0	PALM SPRINGS (AAF)			0.0	-116.55	33.8333		19430104	19460217	1.0	0.0	63.0			Palm Springs									106,107,126,138							L.Haimberger	0.0	
4829	0-20300-0-23122	0.0	4829	2:23130	1.0,3.0	SAN BERNARDINO (NORTON AFB)			0.0	-117.2333	34.1		19440330	19450222	1.0	0.0	63.0			San Fernando									106,107							L.Haimberger	0.0	
4830	0-20300-0-23126	0.0	4830	23126,2:23126	1.0,3.0	TAFT (GARDNER FIELD)			0.0	-119.3	35.1167		19420201	19450120	1.0	0.0	63.0			Arvin,Bakersfield									106,107,126,138							L.Haimberger	0.0	
4831	0-20300-0-23131	0.0	4831	23131,2:23131	1.0,3.0	VICTORVILLE (GEORGE AFB)			0.0	-117.3833	34.5833		19420328	19530921	1.0	0.0	63.0			Adelanto,Barstow									104,105,106,107,126,138							L.Haimberger	0.0	
4832	0-20300-0-23132	0.0	4832	23132,2:23125,2:23132	1.0,3.0	THERMAL (AAF)			0.0	-116.1667	33.6333		19430827	19460125	1.0	0.0	63.0			Coachella									106,107,126,138							L.Haimberger	0.0	
4833	0-20300-0-23140	0.0	4833	23140,2:23140	1.0,3.0	COOLIDGE (AAF)			0.0	-111.4333	32.9333		19441107	19451029	1.0	0.0	63.0			Florence									106,107,126,138							L.Haimberger	0.0	
4834	0-20300-0-23146	0.0	4834	1:23146,23146,9:3799	1.0,3.0	MYS KAMENNY			0.0	73.6	68.47		19550304	20020109	1.0	0.0	63.0			Pangody									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4835	0-20300-0-23151	0.0	4835	2:23151	1.0,3.0	SAN FRANCISCO CRISSY FIELD			0.0	-122.4333	37.8		19180719	19190131	1.0	0.0	63.0			Tracy									106,107							L.Haimberger	0.0	
4836	0-20300-0-23177	0.0	4836	23177,2:23177	1.0,3.0	MODENA			0.0	-113.9	37.8		19270730	19480718	1.0	0.0	63.0			Cedar City									106,107,126,138							L.Haimberger	0.0	
4837	0-20300-0-23178	0.0	4837	23178	1.0,3.0	MOUNT LAGUNA			0.0	-116.4167	32.8667		1944	1945	1.0	0.0	63.0			Alpine									106,107,126,138							L.Haimberger	0.0	
4838	0-20300-0-23211	0.0	4838	23211,2:23211	1.0,3.0	SAN RAFAEL (HAMILTON AFB)			0.0	-122.5167	38.0667		19360701	19510731	1.0	0.0	63.0			Novato									106,107,126,138							L.Haimberger	0.0	
4839	0-20300-0-23213	0.0	4839	11011,23213,2:23213,2:23246,6:110112	1.0,3.0	SANTA ROSA (AAF)			0.0	-122.8	38.5167		19430807	19730608	1.0	0.0	63.0			San Jose,Santa Rosa,Windsor									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4840	0-20300-0-23214	0.0	4840	2:23214	1.0,3.0	STOCKTON (FIELD)			0.0	-121.2333	37.9		19430102	19450331	1.0	0.0	63.0			Oakdale									106,107							L.Haimberger	0.0	
4841	0-20300-0-24001	0.0	4841	24001,2:24001	1.0,3.0	AINSWORTH AAF			0.0	-100.0	42.5833		19430306	19451215	1.0	0.0	63.0			North Platte									106,107,126,138							L.Haimberger	0.0	
4842	0-20300-0-24002	0.0	4842	24002,2:24002	1.0,3.0	ALLIANCE AAF			0.0	-102.8333	42.1		19430209	19450124	1.0	0.0	63.0			Scottsbluff									106,107,126,138							L.Haimberger	0.0	
4843	0-20300-0-24027	0.0	4843	24027,2:24027	1.0,3.0	ROCK SPRINGS			0.0	-109.0667	41.6		19320110	19531130	1.0	0.0	63.0			Rock Springs									104,105,106,107,126,138							L.Haimberger	0.0	
4844	0-20300-0-24110	0.0	4844	2:24110	1.0,3.0	MOSES LAKE (LARSON AFB)			0.0	-119.3167	47.1833		19440505	19441107	1.0	0.0	63.0			Moses Lake									106,107							L.Haimberger	0.0	
4845	0-20300-0-24163	0.0	4845	24163,2:24163	1.0,3.0	PASCO			0.0	-119.1167	46.2667		19301010	19451130	1.0	0.0	63.0			Pasco									106,107,126,138							L.Haimberger	0.0	
4846	0-20300-0-24203	0.0	4846	24203,2:24203	1.0,3.0	EVERETT (PAINE FIELD)			0.0	-122.2833	47.9		19430717	19450620	1.0	0.0	63.0			Mukilteo									106,107,126,138							L.Haimberger	0.0	
4847	0-20300-0-24220	0.0	4847	24220,2:24220	1.0,3.0	ELLENSBURG			0.0	-120.5167	47.0333		19200814	19511115	1.0	0.0	63.0			Ellensburg									104,105,106,107,126,138							L.Haimberger	0.0	
4848	0-20300-0-24234	0.0	4848	2:24234	1.0,3.0	SEATTLE (BOEING FIELD)			0.0	-122.2333	47.5333		19261103	19441231	1.0	0.0	63.0			Issaquah									106,107							L.Haimberger	0.0	
4849	0-20300-0-24755	0.0	4849	03121,03140,24755,2:3121,2:3140	1.0,3.0	ST. GEORGE			0.0	-113.6	37.1		19530314	19581031	1.0	0.0	63.0			Saint George									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4850	0-20300-0-24793	0.0	4850	1:24793,24793,9:3817	1.0,3.0	SHTURMOVOY			0.0	149.76	62.85		19550426	19611121	1.0	0.0	63.0			Magadan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4851	0-20300-0-25173	0.0	4851	1:25173,25173,C:4570,C:4632	1.0,3.0	MYS SHMIDTA			0.0	-179.48	68.92		19361120	19981127	1.0	0.0	63.0			Anadyr									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4852	0-20300-0-25594	0.0	4852	1:25594,25594	1.0,3.0	BUHTA PROVIDENJA			0.0	-173.233	64.383		19460210	20020406	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4853	0-20300-0-25822	0.0	4853	1:25822,25822,9:3831	1.0,3.0	GIZIGA			0.0	160.8667	61.95		19550426	19951224	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4854	0-20300-0-25954	0.0	4854	1:25954,25954	1.0,3.0	KORF			0.0	166.0	60.35		19510427	20060420	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4855	0-20300-0-26520	0.0	4855	26520,2:23125,2:3153,2:93101,2:93114,93101	1.0,3.0	CA SANTA ANA/ORANGE COUNTY AAF			0.0	-117.833	33.7		19430420	19650528	1.0	0.0	63.0			Irvine,Lake Forest									104,105,106,107,117,126,138							L.Haimberger	0.0	
4856	0-20300-0-26601	0.0	4856	26601,2:26601	1.0,3.0	POINT HOPE			0.0	-166.7833	68.35		19430928	19451025	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4857	0-20300-0-26608	0.0	4857	2:26608	1.0,3.0	UNALAKLEET			0.0	-160.7833	63.9		19430701	19451114	1.0	0.0	63.0												106,107							L.Haimberger	0.0	
4858	0-20300-0-26635	0.0	4858	26635,2:26635	1.0,3.0	MOUNTAIN VILLAGE			0.0	-163.75	62.1167		19440108	19450613	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4859	0-20300-0-26636	0.0	4859	1:70107,70107	1.0,3.0	CAPE THOMPSON			0.0	-165.7667	68.1		19620509	19621228	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4860	0-20300-0-26702	0.0	4860	C:5739,C:5985	1.0,3.0	KALININGRAD			0.0	20.5583	54.7264		19200416	19210131	1.0	0.0	63.0			Svetlyy									106,107,126,138							L.Haimberger	0.0	
4861	0-20300-0-27331	0.0	4861	1:27331,27331	1.0,3.0	JAROSLAVL			0.0	39.58	57.58		19500112	19911007	1.0	0.0	63.0			Yaroslavl									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4862	0-20300-0-32186	0.0	4862	1:32186,32186	1.0,3.0	URUP			0.0	150.5	46.2		19610924	19960430	1.0	0.0	63.0			Nemuro									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4863	0-20300-0-32195	0.0	4863	1:32195,32195,9:3891	1.0,3.0	SIMUSIR			0.0	151.8667	46.85		19530219	19620919	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4864	0-20300-0-32217	0.0	4864	1:32217,32217,9:3892,C:4571,C:4633	1.0,3.0	M. VASILYEV			0.0	155.4	50.017		19530217	19941031	1.0	0.0	63.0			Petropavlovsk-Kamchatskiy									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4865	0-20300-0-35108	0.0	4865	1:35108,35108	1.0,3.0	URALSK			0.0	51.4	51.25		19500221	20020806	1.0	0.0	63.0			Zachagansk									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4866	0-20300-0-35361	0.0	4866	1:35361,35361	1.0,3.0	AMANGELDY			0.0	65.233	50.133		19620318	19900119	1.0	0.0	63.0			Derzhavinsk									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4867	0-20300-0-35394	0.0	4867	1:35394,35394,C:4555,C:4618,C:4672	1.0,3.0	KARAGANDA			0.0	73.15	49.8		19461104	20210430	1.0	0.0	63.0			Abay									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4868	0-20300-0-35671	0.0	4868	1:35671,35671	1.0,3.0	ZHEZKAZGAN			0.0	67.7167	47.8		19600531	20210430	1.0	0.0	63.0			Zhezkazgan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4869	0-20300-0-37260	0.0	4869	1:37189,1:37260,37189,37260,9:3931,9:3932,C:6163	1.0,3.0	SUKHUMI (AGMS)			0.0	41.033	43.017		19470403	19930914	1.0	0.0	63.0			Sukhumi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4870	0-20300-0-38341	0.0	4870	1:38341,38341,C:4670,C:4682,C:4690,C:4691,C:4702	1.0,3.0	TARAZ			0.0	71.3	42.85		19560320	20210430	1.0	0.0	63.0			Taraz									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4871	0-20300-0-42005	0.0	4871	10002,2:42005,42005	1.0,3.0	TALGARNO			0.0	121.5	-19.28		19430802	19731221	1.0	0.0	63.0			Broome,Dali									106,107,126,138,36							L.Haimberger	0.0	
4872	0-20300-0-42705	0.0	4872	2:16503	1.0,3.0	MARRAK POINT			0.0	-51.18	63.43		19430202	19480918	1.0	0.0	63.0			Nuuk									106,107,117,126,138							L.Haimberger	0.0	
4873	0-20300-0-43353	0.0	4873	1:43353,43353	1.0,3.0	COCHIN (IN-NAVY)			0.0	76.2333	9.9333		19600614	20200916	1.0	0.0	63.0			Kochi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4874	0-20300-0-44385	0.0	4874	44385	1.0,3.0	HANBOGD			0.0	107.167	43.2		19740426	20201126	1.0	0.0	63.0			Mandalgovi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4875	0-20300-0-45703	0.0	4875	2:45703,2:45710,45703	1.0,3.0	KISKA ISLAND			0.0	177.5667	51.9833		19421112	19451008	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4876	0-20300-0-46505	0.0	4876	10005,1:94650,46505,94650	1.0,3.0	MARALINGA			0.0	131.583	-30.01		19550904	19731021	1.0	0.0	63.0			Flinders									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4877	0-20300-0-46736	0.0	4877	1:46736,1:59135,46736,59135	1.0,3.0	CHINMEM/SHATOU(AFB)			0.0	118.433	24.433000000000003		19540703	20000124	1.0	0.0	63.0			Xiamen									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4878	0-20300-0-46746	0.0	4878	1:46746,46746,46767	1.0,3.0	CHIAYI (TW-AFB)			0.0	120.383	23.467		19741216	19990531	1.0	0.0	63.0			Potzu,Taipao									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4879	0-20300-0-46780	0.0	4879	46780	1.0,3.0	LU-TAO			0.0	121.5	22.6833		19980303	20120523	1.0	0.0	63.0			Taitung									106,107,126,138							L.Haimberger	0.0	
4880	0-20300-0-46902	0.0	4880	1:46902,46902	1.0,3.0	NENSHA ISL			0.0	115.833	10.717		19610501	19980520	1.0	0.0	63.0			Panacan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4881	0-20300-0-47123	0.0	4881	47123	1.0,3.0	SANGDONG			0.0	128.8667	37.1		1987	2000	1.0	0.0	63.0			Seoul									106,107,126,138							L.Haimberger	0.0	
4882	0-20300-0-47963	0.0	4882	1:47963,47963,9:3985	1.0,3.0	TORISHIMA			0.0	140.3	30.483		19520901	19651115	1.0	0.0	63.0			Shimoda									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4883	0-20300-0-48849	0.0	4883	1:48849,48849	1.0,3.0	DONG HA			0.0	107.0833	16.8167		19660301	19680223	1.0	0.0	63.0			Hue									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4884	0-20300-0-48851	0.0	4884	1:48851,48851	1.0,3.0	QUANG TRI			0.0	107.1833	16.7333		19680303	19720119	1.0	0.0	63.0			Hue									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4885	0-20300-0-48858	0.0	4885	1:48858,1:48866,2:41005,41005,48858,48866	1.0,3.0	PLEIKU AB			0.0	108.0167	14.0		19590416	19930501	1.0	0.0	63.0			Play Cu									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4886	0-20300-0-48864	0.0	4886	1:48864,2:41014,41014,48864	1.0,3.0	CHU LAI			0.0	108.7	15.4167		19660401	19711011	1.0	0.0	63.0			Tam Ky									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4887	0-20300-0-48867	0.0	4887	1:48867,48867	1.0,3.0	AN KHE (VVAK)			0.0	108.65	13.9667		19630404	19701110	1.0	0.0	63.0			Qui Nhon									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4888	0-20300-0-48902	0.0	4888	1:48902,1:48904,2:41004,41004,48902,48904	1.0,3.0	BARIA (PHUOC LE)			0.0	107.1667	10.5		19621229	19710628	1.0	0.0	63.0			Vung Tau									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4889	0-20300-0-48913	0.0	4889	1:48913,48913	1.0,3.0	BA-XUYEN/SOC TRANG			0.0	105.96700000000001	9.6		19630101	19731208	1.0	0.0	63.0			Soc Trang									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4890	0-20300-0-50834	0.0	4890	50834	1.0,3.0	TE-PO-SU-K/-MIAO			0.0	121.36	46.5		19830727	20000404	1.0	0.0	63.0			Wulanhaote									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4891	0-20300-0-50873	0.0	4891	1:50873,50873,9:1404,9:3996	1.0,3.0	CHIAMUSSU			0.0	130.333	46.817		19560820	19611031	1.0	0.0	63.0			Jiamusi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4892	0-20300-0-51628	0.0	4892	1:51628,51628,9:1215	1.0,3.0	WEN-SU			0.0	80.3	41.26		19560820	20000403	1.0	0.0	63.0			Aksu									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4893	0-20300-0-51848	0.0	4893	51848	1.0,3.0	ANDIR			0.0	83.65	37.93		19790131	20150303	1.0	0.0	63.0			Kuche									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4894	0-20300-0-51895	0.0	4894	1:51895,51895,9:4004	1.0,3.0	MANGYA			0.0	91.65	37.85		19570301	19610226	1.0	0.0	63.0			Hami									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4895	0-20300-0-52313	0.0	4895	1:52313,52313	1.0,3.0	XING-XING-XIA			0.0	95.1333	41.7833		19580114	19610427	1.0	0.0	63.0			Hami									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4896	0-20300-0-52391	0.0	4896	1:52391,52391	1.0,3.0	PANG-TING-TO-TO-KAI			0.0	103.9667	41.75		19601001	19700228	1.0	0.0	63.0			Haibowan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4897	0-20300-0-52889	0.0	4897	1:52889,52889,9:1415	1.0,3.0	LANZHOU			0.0	103.883	36.05		19560726	20210430	1.0	0.0	63.0			Lanzhou									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4898	0-20300-0-53420	0.0	4898	1:53420,53420,9:1222,9:4014	1.0,3.0	XAMBA			0.0	107.17	40.97		19560820	19721231	1.0	0.0	63.0			Haibowan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4899	0-20300-0-53546	0.0	4899	1:53546,53546,9:4016	1.0,3.0	CHASAKOCHI			0.0	109.75	39.283		19570601	19630328	1.0	0.0	63.0			Dongsheng									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4900	0-20300-0-54339	0.0	4900	1:54339,54339	1.0,3.0	AN SHAN			0.0	122.95	41.1167		19600602	19620828	1.0	0.0	63.0			Anshan,Jiupu									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4901	0-20300-0-56533	0.0	4901	1:56533,56533	1.0,3.0	LA WANG/TZUKEI			0.0	98.3833	27.6667		19590307	19611027	1.0	0.0	63.0			Tezu									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4902	0-20300-0-57401	0.0	4902	1:89043,2:57401,57401,89043	1.0,3.0	ELLSWORTH IGY			0.0	-41.1167	-77.7333		19570315	19621130	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4903	0-20300-0-57679	0.0	4903	57679	1.0,3.0	CHANGSHA			0.0	113.0833	28.2		19781231	20180331	1.0	0.0	63.0			Ningxiang									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4904	0-20300-0-58321	0.0	4904	58322,6:58322	1.0,3.0	HEFEI			0.0	117.233	31.867		19570601	19581230	1.0	0.0	63.0			Hefei									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4905	0-20300-0-60535	0.0	4905	58774	1.0,3.0	DJELFA			0.0	3.25	34.6833		19881228	19890101	1.0	0.0	63.0			Birin									104,105,106,107,117							L.Haimberger	0.0	
4906	0-20300-0-60625	0.0	4906	1:60625,60625,9:2112,9:4070	1.0,3.0	AOULEF			0.0	1.0833	26.9667		19490701	19621031	1.0	0.0	63.0			Adrar									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4907	0-20300-0-60678	0.0	4907	1:60678,60678	1.0,3.0	IN AMGUEL			0.0	5.15	23.8167		19630306	19660214	1.0	0.0	63.0			Gat									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4908	0-20300-0-61290	0.0	4908	61290	1.0,3.0	BAMAKO			0.0	-8.033	12.633		19490801	20210309	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4909	0-20300-0-61403	0.0	4909	61403	1.0,3.0	FORT GOURAUD			0.0	-12.7	22.683000000000003		19570702	20110630	1.0	0.0	63.0												106,107,126,138							L.Haimberger	0.0	
4910	0-20300-0-62002	0.0	4910	61002	1.0,3.0	NALUT			0.0	10.983	31.867		19840502	19840502	1.0	0.0	63.0			Nalut									104,105,106,107,117							L.Haimberger	0.0	
4911	0-20300-0-62010	0.0	4911	1:62010,2:33120,62010	1.0,3.0	TRIPOLI INTL ARPT			0.0	13.1667	32.6833		19430701	20110213	1.0	0.0	63.0			Tripoli									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4912	0-20300-0-62011	0.0	4912	2:33123,33123	1.0,3.0	WHEELUS			0.0	13.2833	32.9		19451001	19700304	1.0	0.0	63.0			Tripoli									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4913	0-20300-0-62055	0.0	4913	1:62055,62055	1.0,3.0	AGEDABIA			0.0	20.167	30.717		19490202	20000401	1.0	0.0	63.0			Ajdabiya									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4914	0-20300-0-62056	0.0	4914	1:62056,62056	1.0,3.0	SHAHAT			0.0	21.88300000000001	32.8		19630808	19940111	1.0	0.0	63.0			Darnah									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4915	0-20300-0-62124	0.0	4915	1:62124,62124	1.0,3.0	SEBHA			0.0	14.45	27.0167		19570630	20110429	1.0	0.0	63.0			Sabha									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4916	0-20300-0-62840	0.0	4916	1:62840,62840,C:4971	1.0,3.0	MALKAL			0.0	31.65	9.55		19360520	20060917	1.0	0.0	63.0			Malakal									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4917	0-20300-0-63619	0.0	4917	63619	1.0,3.0	MOYALE			0.0	39.05	3.533		19790516	19950924	1.0	0.0	63.0			Moyale									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4918	0-20300-0-63624	0.0	4918	1:63624,63624	1.0,3.0	MANDERA			0.0	41.867	3.9330000000000003		19570701	19900627	1.0	0.0	63.0			Mandera									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4919	0-20300-0-63641	0.0	4919	1:63641,63641	1.0,3.0	MARSABIT			0.0	37.983000000000004	2.333		19680201	20060828	1.0	0.0	63.0			Marsabit									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4920	0-20300-0-63694	0.0	4920	1:63694,63694	1.0,3.0	NANUYKI			0.0	37.033	0.033		19570701	19790225	1.0	0.0	63.0			Nanyuki									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4921	0-20300-0-63710	0.0	4921	1:63710,63710	1.0,3.0	KERICHO			0.0	35.267	-0.3670000000000001		19740730	19960412	1.0	0.0	63.0			Kericho									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4922	0-20300-0-63737	0.0	4922	1:63737,63737	1.0,3.0	NAROK			0.0	35.833	-1.133		19570701	19960426	1.0	0.0	63.0			Narok									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4923	0-20300-0-63766	0.0	4923	1:63766,63766	1.0,3.0	MAKINDU			0.0	37.833	-2.283		19570703	20001013	1.0	0.0	63.0			Makueni									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4924	0-20300-0-63799	0.0	4924	1:63799,63799	1.0,3.0	MALINDI			0.0	40.1	-3.217		19611216	19950930	1.0	0.0	63.0			Malindi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4925	0-20300-0-63818	0.0	4925	1:63818,63818	1.0,3.0	MOMBO			0.0	38.283	-4.883		19601214	19760109	1.0	0.0	63.0			Matui,Mazinde									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4926	0-20300-0-63932	0.0	4926	1:63932,63932	1.0,3.0	MBEYA			0.0	33.467	-8.933		19570701	19911014	1.0	0.0	63.0			Mbeya									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4927	0-20300-0-67017	0.0	4927	1:67017,67017	1.0,3.0	VOHEMAR			0.0	50.0	-13.367		19691202	20040518	1.0	0.0	63.0			Sambava									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4928	0-20300-0-67019	0.0	4928	1:67019,67019	1.0,3.0	ANALALAVA			0.0	47.767	-14.633		19660510	20000421	1.0	0.0	63.0			Antsohihy									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4929	0-20300-0-67194	0.0	4929	1:67194,67194	1.0,3.0	FAUX-CAP			0.0	45.533	-25.55		19700309	19851122	1.0	0.0	63.0			Tsihombe									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4930	0-20300-0-67401	0.0	4930	2:67401,67401	1.0,3.0	LITTLE ROCKFORD			0.0	-147.5	-79.25		19601105	19620208	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4931	0-20300-0-67402	0.0	4931	2:67402,67402	1.0,3.0	LITTLE ROCKFORD			0.0	-147.5	-76.2667		19621025	19650210	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4932	0-20300-0-70204	0.0	4932	1:70204,2:26703,70204	1.0,3.0	GAMBELL			0.0	-171.6	63.85		19421112	19530630	1.0	0.0	63.0												104,105,106,107,117,126,138							L.Haimberger	0.0	
4933	0-20300-0-70439	0.0	4933	2:45702,2:45711,45702,70439	1.0,3.0	AMCHITKA ISLAND			0.0	179.25	51.3833		19440407	19651030	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
4934	0-20300-0-70454	0.0	4934	1:70454,25704,2:25701,2:25704,70454	1.0,3.0	ADAK (NAS)			0.0	-176.65	51.883		19430402	19960301	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
