date	counts
201211	18318
201212	18631
201301	18588
201302	16769
201303	18932
201304	18216
201305	19012
201306	18691
201307	19038
201308	18815
201309	18232
201310	19117
201311	18364
201312	18905
201401	18423
201402	16828
201403	19148
201404	18181
201405	19018
201406	18457
201407	19111
201408	18823
201409	18085
201410	18698
201411	18139
201412	18584
201501	17721
201502	15692
201503	17122
201504	17893
201505	18365
201506	17904
201507	18597
201508	19338
201509	18913
201510	19350
201511	18421
201512	19134
201601	18966
201602	17931
201603	18609
201604	18295
201605	18934
201606	18427
201607	19745
201608	19803
201609	19202
201610	19841
201611	18669
201612	19727
201701	19892
201702	18143
201703	18255
201704	18578
201705	20027
201706	19212
201707	19733
201708	19485
201709	18721
201710	19164
201711	18591
201712	19242
201801	19665
201802	17757
201803	17823
201804	19195
201805	16315
201806	19050
201807	19502
201808	19768
201809	18932
201810	19644
201811	18694
201812	19378
201901	19181
201902	17259
201903	17878
201904	17593
201905	19063
201906	15476
201907	19615
201908	19693
201909	18984
201910	19219
201911	18468
201912	10457
202001	18734
202002	16964
202003	18610
202004	16923
202005	17356
202006	16462
202007	17116
202008	17122
202009	16491
202010	16997
202011	16294
202012	17036
