date	counts
201408	18613
201409	17960
201410	18707
201411	18413
201412	18898
201501	18040
201502	15872
201503	17374
201504	17942
201505	18411
201506	17962
201507	18661
201508	19350
201509	19016
201510	19457
201511	18638
201512	19021
201601	18874
201602	17742
201603	19400
201604	18694
201605	18867
201606	18402
201607	19737
201608	19655
201609	19300
201610	20103
201611	19540
201612	20226
201701	20198
201702	18319
201703	20360
201704	19536
201705	19974
201706	19283
201707	19749
201708	19596
201709	18698
201710	19338
201711	18623
201712	19207
201801	19156
201802	17619
201803	19397
201804	18886
201805	19413
201806	19072
201807	19427
201808	19739
201809	19055
201810	19615
201811	18787
201812	19434
201901	19371
201902	17414
201903	19470
201904	18529
201905	19455
201906	18850
201907	19787
201908	19820
201909	19145
201910	19685
201911	19032
201912	19690
202001	19217
202002	17746
202003	19684
202004	17698
202005	18161
202006	17211
202007	17857
202008	17825
202009	17369
202010	18016
202011	17394
202012	17934
