date	counts
199605	17299
199606	16425
199607	17195
199608	16630
199609	15817
199610	16418
199611	15925
199612	16231
199701	16217
199702	14725
199703	16496
199704	16440
199705	16633
199706	15525
199707	16972
199708	16698
199709	16470
199710	16158
199711	15865
199712	16303
199801	16823
199802	14593
199803	16876
199804	16315
199805	13745
199806	15235
199807	10378
199808	16443
199809	15611
199810	16395
199811	16009
199812	15594
199901	14723
199902	14104
199903	16668
199904	15873
199905	15956
199906	15739
199907	16382
199908	15958
199909	15189
199910	15578
199911	15393
199912	15498
200001	15370
200002	14858
200003	15650
200004	15093
200005	15827
200006	15458
200007	15782
200008	15995
200009	15290
200010	15995
200011	15385
200012	15801
200101	15771
200102	14522
200103	16398
200104	15797
200105	16316
200106	15691
200107	16029
200108	16290
200109	15677
200110	16115
200111	15495
200112	15819
200201	15967
200202	14519
200203	16260
200204	15589
200205	16105
200206	15643
200207	16128
200208	16188
200209	15574
200210	16055
200211	15189
200212	15511
200301	15725
200302	14403
200303	16240
200304	15888
200305	16344
200306	15862
200307	16359
200308	16472
200309	15942
200310	16350
200311	15683
200312	15853
200401	15719
200402	14899
200403	16178
200404	15794
200405	16173
200406	15744
200407	16577
200408	16916
200409	16184
200410	16634
200411	15864
200412	16186
200501	16524
200502	15372
200503	17159
200504	16664
200505	17015
200506	16263
200507	16811
200508	16892
200509	16459
200510	17117
200511	16456
200512	16850
200601	16657
200602	15375
200603	17032
200604	16401
200605	17107
200606	16573
200607	17387
200608	17610
200609	16912
200610	17128
200611	16366
200612	16674
200701	16710
200702	15306
200703	17291
200704	17069
200705	17492
200706	17243
200707	17316
200708	17954
200709	17248
200710	17818
200711	16982
200712	17493
200801	17110
200802	16292
200803	17498
200804	16917
200805	17744
200806	17186
200807	17834
200808	17968
200809	17557
200810	18084
200811	17564
200812	17787
200901	17765
200902	16150
200903	17970
200904	17317
200905	17924
200906	17382
200907	18016
200908	18098
200909	17617
200910	18048
200911	17354
200912	18015
201001	17820
201002	16170
201003	18076
201004	17412
201005	17948
201006	17234
201007	18074
201008	18394
201009	17818
201010	18737
201011	17734
201012	18157
201101	18294
201102	16363
201103	18456
201104	18026
201105	18576
201106	17958
201107	18792
201108	19313
201109	18843
201110	19327
201111	18351
201112	18607
201201	18278
201202	17233
201203	18348
201204	17732
201205	18720
201206	18121
201207	18559
201208	18424
201209	17994
201210	18143
201211	17554
201212	17836
201301	17903
201302	16240
201303	18289
201304	17689
201305	18414
201306	18060
201307	18294
201308	18158
201309	17551
201310	18291
201311	17583
201312	18011
201401	17655
201402	16120
201403	18255
201404	17584
201405	18330
201406	17809
201407	18344
201408	18203
201409	17527
201410	18049
201411	17518
201412	18068
201501	17269
201502	15247
201503	16773
201504	17373
201505	17846
201506	17394
201507	18101
201508	18774
201509	18393
201510	18738
201511	17786
201512	18439
201601	18262
201602	17237
201603	18077
201604	17793
201605	18443
201606	17983
201607	19211
201608	19226
201609	18695
201610	19249
201611	17971
201612	19069
201701	19210
201702	17503
201703	17685
201704	18023
201705	19317
201706	18558
201707	19085
201708	18794
201709	18115
201710	18533
201711	17941
201712	18448
201801	18770
201802	17152
201803	17210
201804	18599
201805	15799
201806	18587
201807	19029
201808	19243
201809	18486
201810	19054
201811	18093
201812	18664
201901	18586
201902	16693
201903	17340
201904	17090
201905	18682
201906	15111
201907	19135
201908	19187
201909	18505
201910	18663
201911	17834
201912	10110
202001	18037
202002	16388
202003	18086
202004	16559
202005	17021
202006	16161
202007	16753
202008	16757
202009	16148
202010	16628
202011	15955
202012	16585
