	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio
5012	0-20000-0-82418	CARAUARI	-4.95	-66.9		Surface land meteorological station (SYNOP), GOS	04 57 00S	066 54 00W	82418	999	999	False
5013	0-20000-0-83498	CARAVELAS (83498-0)	-17.733333333333334	-39.25	3.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GSN, RBSN(T), GOS	17 44 00S	039 15 00W	83498	999	999	True
5014	0-20000-0-86764	CARAVELAS (86764-0)	-17.733333333333334	-39.25	4.38	Surface land meteorological station (SYNOP), GOS	17 44 00S	039 15 00W	86764	999	999	False
5015	0-20000-0-83497	CARAVELAS (AERO)	-17.633333333333333	-39.25	4.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	17 38 00S	039 15 00W	83497	999	999	False
5016	0-20000-0-83485	CARBONITA	-17.533333333333335	-43.0		Surface land meteorological station (SYNOP), GOS	17 32 00S	043 00 00W	83485	999	999	False
5017	0-20000-0-83408	CARINHANHA	-14.166666666666666	-43.916666666666664	556.0	Surface land meteorological station (SYNOP), GOS	14 10 00S	043 55 00W	83408	999	999	False
5018	0-20000-0-86615	CARIRA	-10.398888888888889	-37.74666666666667	309.5	Surface land meteorological station (SYNOP), GOS	10 23 56S	037 44 48W	86615	999	999	False
5019	0-20000-0-81978	CARLINDA	-9.970277777777778	-55.827222222222225	301.5	Surface land meteorological station (SYNOP), GOS	09 58 13S	055 49 38W	81978	999	999	False
5020	0-20000-0-83571	CARLOS PRATES	-19.9	-43.983333333333334		Surface land meteorological station (SYNOP), GOS	19 54 00S	043 59 00W	83571	999	999	False
5021	0-76-0-3301207000000583	Carmo	-21.93861111111111	-42.600833333333334		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	21 56 19S	042 36 03W	3301207000000583	999	999	False
5022	0-20000-0-83807	CARMO	-21.933333333333334	-42.6		Surface land meteorological station (SYNOP), GOS	21 56 00S	042 36 00W	83807	999	999	False
5023	0-20000-0-81901	CAROLINA (81901-0)	-7.337222222222222	-47.459722222222226	193.5	Surface land meteorological station (SYNOP), GOS	07 20 14S	047 27 35W	81901	999	999	False
5024	0-20000-0-82765	CAROLINA (82765-0)	-7.333333333333333	-47.46666666666667	193.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBCN, RBSN(ST), GOS, CLIMAT(C)	07 20 00S	047 28 00W	82765	999	999	True
