	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file
86	0-20000-0-72393	0	87	93223	3	VANDENBERG AFB, CA. (72393-0)			0	-120.56666666666666	34.75		19700318	19700528	1	0	63	NMS	231	Lompoc									[36, 85, 106, 107]							L.Haimberger	0	3.3		13.7	121.0	era5.93223.bfr
87	0-20000-0-65028	0	88	65028	3	KATSINA			0	7.683333333333334	13.016666666666667		19740620	19740630	1	0	63	NMS	163	Katsina									[36, 85, 106, 107]							L.Haimberger	0	2.6		10.8	517.6	era5.6528.bfr
88	0-20000-0-84018	0	89	84027	3	ESMERALDAS (TACHINA) AEROPUERTO			0	-79.62666666666667	0.9786111111111112		19740828	19740828	1	0	63	NMS	62	Esmeraldas									[36, 85, 106, 107]							L.Haimberger	0	8.5		1.8	10.0	era5.8427.bfr
89	0-20300-0-70439	0	90	45702	3	AMCHITKA ISLAND			0	179.25	51.3833		19651011	19651030	1	0	63	NMS	231	None									[36, 85, 106, 107]							L.Haimberger	0	0.4		None	67.1	era5.45702.bfr
90	0-20000-0-62615	0	91	62615	3	HALIB			0	36.65	22.216666666666665		19740727	19740727	1	0	63	NMS	64	Jiddah									[36, 85, 106, 107]							L.Haimberger	0	5.5		271.1	2.0	era5.62615.bfr
91	0-20000-0-37914	0	92	37914	3	IMISHLY			0	48.05	39.86666666666667		19691018	19710721	1	0	63	NMS	16	Imisli									[36, 85, 106, 107]							L.Haimberger	0	15.4		6.3	-1.0	era5.37914.bfr
92	0-20000-0-78016	0	93	13602	3	L F WADE INTERNATIONAL AIRPORT			0	-64.67722222222223	32.36694444444444		19620706	19620706	1	0	63	NMS	27	None									[36, 85, 106, 107]							L.Haimberger	0	19.5		None	4.0	era5.13602.bfr
93	0-20000-0-37897	0	94	37897	3	SISIAN			0	46.02972222222222	39.52027777777778		19620507	19721229	1	0	63	NMS	6	Sisian									[36, 85, 106, 107]							L.Haimberger	0	1.4		8.5	1580.09	era5.37897.bfr
94	0-20000-0-67991	0	95	67991	3	BEITBRIDGE			0	30.0	-22.216666666666665		19700405	19720929	1	0	63	NMS	248	Beitbridge									[36, 85, 106, 107]							L.Haimberger	0	0.7		0.4	457.0	era5.67991.bfr
95	0-20000-0-82784	0	96	82784	3	BARBALHA (82784-0)			0	-39.3	-7.316666666666666		19740628	19740930	1	0	63	NMS	30	Barbalha									[36, 85, 106, 107]							L.Haimberger	0	0.4		1.9	409.0	era5.82784.bfr
96	0-20000-0-65271	0	97	65271	3	MAKURDI			0	8.533333333333333	7.733333333333333		19641226	19740928	1	0	63	NMS	163	Makurdi									[36, 85, 106, 107]							L.Haimberger	0	8.2		10.7	112.9	era5.65271.bfr
97	0-20000-0-82288	0	98	82288	3	PARNAIBA (AERO)			0	-41.75	-2.9166666666666665		19740725	19740920	1	0	63	NMS	30	Parnaiba									[36, 85, 106, 107]							L.Haimberger	0	0.4		3.0	5.0	era5.82288.bfr
98	0-20000-0-29822	0	99	29822	3	KAMEN'-NA-OBI			0	81.26666666666667	53.81666666666667		19710612	19710625	1	0	63	NMS	190	Kamen-Na-Obi									[36, 85, 106, 107]							L.Haimberger	0	2.9		3.1	129.31	era5.29822.bfr
99	0-20000-0-67975	0	100	67975	3	MASVINGO			0	30.866666666666667	-20.066666666666663		19700430	19721227	1	0	63	NMS	248	Masvingo									[36, 85, 106, 107]							L.Haimberger	0	1.0		3.8	1095.0	era5.67975.bfr
100	0-20000-0-62432	0	101	62432	3	DAKHLA (62432-0)			0	28.9725	25.502777777777776		19670303	19720830	1	0	63	NMS	64	Tahta									[36, 85, 106, 107]							L.Haimberger	0	3.7		287.3	111.27	era5.62432.bfr
101	0-20000-0-65501	0	102	65501	3	DORI			0	-0.0333333333333333	14.033333333333331		19740622	19740622	1	0	63	NMS	21	Dori									[36, 85, 106, 107]							L.Haimberger	0	8.1		8.1	277.0	era5.65501.bfr
102	0-20000-0-63021	0	103	31302	3	ASMARA			0	38.91666666666666	15.283333333333331		19650301	19650512	1	0	63	NMS	66	Asmara									[36, 85, 106, 107]							L.Haimberger	0	0.5		6.1	2325.0	era5.31302.bfr
103	0-20000-0-58754	0	104	58754	3	FUDING			0	120.2	27.33333333333333		19710319	19720716	1	0	63	NMS	47	Jinxiang									[36, 85, 106, 107]							L.Haimberger	0	2.0		39.9	38.0	era5.58754.bfr
