	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
66	0-20000-0-97760	0	67	97760	3	KAIMANA/UTAROM			0	133.69694444444443	-3.6438888888888887		2014-10-11	2016-10-05	1	0	63	NMS	100	Nabire									['126', '137', '106', '107', '117']							L.Haimberger	0
67	0-20000-0-47041	0	68	47041	3	HAMHEUNG			0	127.55	39.93333333333333		2015-06-28	2015-12-15	1	0	63	NMS	120	Linjiang									['126', '137', '106', '107', '117']							L.Haimberger	0
68	0-20000-0-31369	0	69	31369	3	NIKOLAEVSK-NA-AMURE			0	140.6938888888889	53.1475		2015-11-01	2024-03-03	1	0	63	NMS	190	Nikolayevsk-Na-Amure									['126', '137', '106', '107', '117']							L.Haimberger	0
69	0-20000-0-42498	0	70	42498	3	BHAGALPUR			0	86.95	25.23333333333333		2014-10-06	2016-10-05	1	0	63	NMS	104										['126', '137', '106', '107', '117']							L.Haimberger	0
70	0-20000-0-96145	0	71	96145	3	TAREMPA			0	106.21972222222225	3.2150000000000003		2014-10-11	2024-03-01	1	0	63	NMS	100	Mersing									['126', '137', '106', '107', '117']							L.Haimberger	0
71	0-20000-0-48500	0	72	48500	3	PRACHUAP KHIRIKHAN			0	99.81027777777776	11.835		2015-01-28	2024-02-08	1	0	63	NMS	216										['126', '137', '106', '107', '117']							L.Haimberger	0
72	0-20000-0-62378	0	73	62378	3	HELWAN			0	31.349166666666665	29.86277777777778		2015-11-02	2015-11-03	1	0	63	NMS	64	Gizeh									['126', '137', '106', '107', '117']							L.Haimberger	0
73	0-20000-0-41923	0	74	41923	3	DHAKA			0	90.38333333333334	23.766666666666666		2024-02-05	2024-03-04	1	0	63	NMS	19	Dhaka									['126', '137', '106', '107', '117']							L.Haimberger	0
74	0-20000-0-20046	0	75	20046	3	POLARGMO IM. E.T. KRENKELJA			0	58.05888888888889	80.62638888888888		2015-11-01	2015-11-04	1	0	63	NMS	190										['126', '137', '106', '107', '117']							L.Haimberger	0
75	0-20000-0-64650	0	76	64650	3	BANGUI			0	18.516666666666666	4.4		2015-11-01	2015-12-23	1	0	63	NMS	40	Bangui									['126', '137', '106', '107', '117']							L.Haimberger	0
