	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file
61	0-724-0-0000000000060034	0	62	3:FBAW	3	PÁJARA-PUERTO MORRO JABLE			0	-14.358055555555556	28.04888888888889		19650310	19650310	1	0	63	NMS	67	Puerto Del Rosario									[38, 85, 117]							L.Haimberger	0	26.0		50.1		era5.conv._3:FBAW
62	0-20300-0-99008	0	63	3:05X	3	OCEAN WEATHER SHIP C			0	-35.5	52.75		19660419	19660419	1	0	63	NMS	83	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	5.6		None	0.0	era5.conv._3:05X
63	0-20500-0-53807	0	64	10855	3	PLAINS PETERSON FIEL			0	-84.37	32.08		19710115	19710115	1	0	63	NMS	231	Americus									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	18.1		28.9	527.0	era5.conv._10855
64	0-20300-0-99006	0	65	TTTH	3	OCEAN WEATHER SHIP A			0	-33.0	62.0		19650405	19650405	1	0	63	NMS	83	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	22.9		None	0.0	era5.conv._TTTH
65	0-20000-0-64810	0	66	64810	3	MALABO			0	8.766666666666667	3.75		19740627	19740712	1	0	63	NMS	87	Malabo									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	6.7		5.8	56.0	era5.conv._64810
66	0-20300-0-99018	0	67	XYMX	3	OCEAN WEATHER SHIP M			0	2.0	66.0		19630905	19630905	1	0	63	NMS	166	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	4.5		None	0.0	era5.conv._XYMX
67	0-20300-0-99015	0	68	MYJ	3	OCEAN WEATHER SHIP J			0	-20.0	52.5		19650502	19650502	1	0	63	NMS	101	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	13.6		None	0.0	era5.conv._MYJ
68	0-20000-0-61296	0	69	61296	3	BOUGOUNI			0	-7.5	11.416666666666666		19740814	19740921	1	0	63	NMS	144	Bougouni									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	1.8		2.6	351.0	era5.conv._61296
69	0-20000-0-64751	0	70	64751	3	ATI			0	18.316666666666663	13.216666666666669		19740623	19740912	1	0	63	NMS	213	Ati									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	2.6		4.1	334.0	era5.conv._64751
70	0-20000-0-78397	0	71	C:5482	3	KINGSTON/NORMAN MANLEY			0	-76.78333333333333	17.933333333333334		19400127	19410112	1	0	63	NMS	111	Half Way Tree									[104, 105, 106, 107]							L.Haimberger	0	5.5		2.2	14.0	era5.conv._C:5482
