	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
108	era5.1761.conv.1:72666	COORDINATE_ISSUES	0-20666-0-1:72666	 	109	1:72666 	 	 	 	 	 			 	19270804	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
109	era5.1761.conv.2:23043	COORDINATE_ISSUES	0-20666-0-2:23043	 	110	2:23043 	 	 	 	 	 			 	19400330	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
110	era5.1761.conv.1:72550	ORPHAN	0-20888-0-1:72550	 	111	1:72550 	 	 	 	 	 	-94.12	41.3	 	19260521	19540916	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
111	era5.1761.conv.2:13998	COORDINATE_ISSUES	0-20666-0-2:13998	 	112	2:13998 	 	 	 	 	 			 	19371201	19540816	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
112	era5.1761.conv.2:12918	COORDINATE_ISSUES	0-20666-0-2:12918	 	113	2:12918 	 	 	 	 	 			 	19310720	19550608	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
113	era5.1761.conv.2:12920	COORDINATE_ISSUES	0-20666-0-2:12920	 	114	2:12920 	 	 	 	 	 			 	19430616	19591231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
114	era5.1761.conv.2:24035	ORPHAN	0-20888-0-2:24035	 	115	2:24035 	 	 	 	 	 	-108.33	48.57	 	19270807	19590331	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
115	era5.1761.conv.1:70133	COORDINATE_ISSUES	0-20666-0-1:70133	 	116	1:70133 	 	 	 	 	 			 	19421023	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
116	era5.1761.conv.2:13802	COORDINATE_ISSUES	0-20666-0-2:13802	 	117	2:13802 	 	 	 	 	 			 	19220119	19590930	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
117	era5.1761.conv.1:72374	COORDINATE_ISSUES	0-20666-0-1:72374	 	118	1:72374 	 	 	 	 	 			 	19311129	19631231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
118	era5.1761.conv.1:72606	COORDINATE_ISSUES	0-20666-0-1:72606	 	119	1:72606 	 	 	 	 	 			 	19401025	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
119	era5.1761.conv.2:14717	COORDINATE_ISSUES	0-20666-0-2:14717	 	120	2:14717 	 	 	 	 	 			 	19430301	19551011	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
120	era5.1761.conv.1:72572	COORDINATE_ISSUES	0-20666-0-1:72572	 	121	1:72572 	 	 	 	 	 			 	19280501	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
121	era5.1761.conv.1:72394	COORDINATE_ISSUES	0-20666-0-1:72394	 	122	1:72394 	 	 	 	 	 			 	19460101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
122	era5.1761.conv.1:72265	COORDINATE_ISSUES	0-20666-0-1:72265	 	123	1:72265 	 	 	 	 	 			 	19300616	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
123	era5.1761.conv.1:72206	COORDINATE_ISSUES	0-20666-0-1:72206	 	124	1:72206 	 	 	 	 	 			 	19301101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
124	era5.1761.conv.1:72211	COORDINATE_ISSUES	0-20666-0-1:72211	 	125	1:72211 	 	 	 	 	 			 	19381224	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
125	era5.1761.conv.1:72253	COORDINATE_ISSUES	0-20666-0-1:72253	 	126	1:72253 	 	 	 	 	 			 	19390422	19660620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
126	era5.1761.conv.1:72734	COORDINATE_ISSUES	0-20666-0-1:72734	 	127	1:72734 	 	 	 	 	 			 	19261101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
127	era5.1761.conv.1:72221	ORPHAN	0-20888-0-1:72221	 	128	1:72221 	 	 	 	 	 	-85.48	30.48	 	19381101	19641231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
128	era5.1761.conv.2:13745	COORDINATE_ISSUES	0-20666-0-2:13745	 	129	2:13745 	 	 	 	 	 			 	19410823	19570228	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
129	era5.1761.conv.2:24240	COORDINATE_ISSUES	0-20666-0-2:24240	 	130	2:24240 	 	 	 	 	 			 	19400501	19581231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
130	era5.1761.conv.2:13944	COORDINATE_ISSUES	0-20666-0-2:13944	 	131	2:13944 	 	 	 	 	 			 	19330125	19560110	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
131	era5.1761.conv.2:14804	COORDINATE_ISSUES	0-20666-0-2:14804	 	132	2:14804 	 	 	 	 	 			 	19190203	19560918	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
132	era5.1761.conv.1:42182	COORDINATE_ISSUES	0-20666-0-1:42182	 	133	1:42182 	 	 	 	 	 			 	19451101	19670730	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
133	era5.1761.conv.1:70326	ORPHAN	0-20888-0-1:70326	 	134	1:70326 	 	 	 	 	 	-155.35	58.68	 	19421112	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
134	era5.1761.conv.2:13941	COORDINATE_ISSUES	0-20666-0-2:13941	 	135	2:13941 	 	 	 	 	 			 	19400520	19611231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[106, 107]	 	 	 	 	 	 	 	 
135	era5.1761.conv.1:72327	COORDINATE_ISSUES	0-20666-0-1:72327	 	136	1:72327 	 	 	 	 	 			 	19370701	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
136	era5.1761.conv.1:72562	COORDINATE_ISSUES	0-20666-0-1:72562	 	137	1:72562 	 	 	 	 	 			 	19301030	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
137	era5.1761.conv.2:12863	COORDINATE_ISSUES	0-20666-0-2:12863	 	138	2:12863 	 	 	 	 	 			 	19420803	19650212	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
138	era5.1761.conv.1:72202	COORDINATE_ISSUES	0-20666-0-1:72202	 	139	1:72202 	 	 	 	 	 			 	19450101	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
139	era5.1761.conv.1:72353	COORDINATE_ISSUES	0-20666-0-1:72353	 	140	1:72353 	 	 	 	 	 			 	19320401	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
140	era5.1761.conv.2:13956	COORDINATE_ISSUES	0-20666-0-2:13956	 	141	2:13956 	 	 	 	 	 			 	19320125	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
141	era5.1761.conv.2:13963	COORDINATE_ISSUES	0-20666-0-2:13963	 	142	2:13963 	 	 	 	 	 			 	19390315	19791231	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[85, 106, 107, 117]	 	 	 	 	 	 	 	 
