	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file	inventory
53	0-20001-0-01028	0	54	1028	3	BJORNOYA (1028-1)			0	19.00111111111111	74.5038888888889		1958-05-02	1996-07-06	1	0	63	NMS	166	Alta									['126', '137', '106', '107', '117']							L.Haimberger	0	1.9		526.7	18.0	01028_stationfile.csv	OSCAR
54	0-20000-0-71074	0	55	71074	3	ISACHSEN (AUT), NU			0	-103.55444444444444	78.79222222222222		1948-08-18	1978-06-19	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.5		None	58.0	71074_stationfile.csv	OSCAR
55	0-20000-0-04360	0	56	4360	3	TASIILAQ (AMMASSALIK)			0	-37.63666666666666	65.6111111111111		1958-05-01	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.3		None	55.93	04360_stationfile.csv	OSCAR
56	0-20300-0-71051	0	57	71051	3	SACHS HARBOUR			0	-125.27	72.0		1955-11-01	1992-03-21	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		None	84.0	71051_stationfile.csv	IGRA2
57	0-20001-0-71925	0	58	71925	3	CAMBRIDGE BAY UA, NU			0	-105.06666666666666	69.13333333333334		1962-03-04	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	4.3		None	31.09	71925_stationfile.csv	OSCAR
58	0-20000-0-70086	0	59	70086	3	BARTER ISLAND			0	-143.63333333333333	70.13333333333334		1953-04-04	1989-06-21	1	0	63	NMS	231	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		None	11.9	70086_stationfile.csv	OSCAR
59	0-20001-0-71957	0	60	71957	3	INUVIK UA, NWT			0	-133.51666666666668	68.31666666666666		1960-09-12	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.7		None	67.67	71957_stationfile.csv	OSCAR
60	0-20001-0-71081	0	61	71081	3	HALL BEACH UA, NU			0	-81.21666666666667	68.76666666666667		1957-08-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	2.0		None	5.9	71081_stationfile.csv	OSCAR
61	0-20000-0-04202	0	62	4202	3	PITUFFIK (THULE AIR BASE)			0	-68.75	76.53333333333333		1952-08-01	1996-07-06	1	0	63	NMS	83	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.5		None	77.0	04202_stationfile.csv	OSCAR
62	0-20000-0-70026	0	63	70026	3	BARROW/W. POST W. ROGERS			0	-156.78333333333333	71.28888888888889		1948-01-01	1996-07-06	1	0	63	NMS	231	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.2		None	11.9	70026_stationfile.csv	OSCAR
63	0-20001-0-71082	0	64	71082	3	ALERT UA, NU			0	-62.333333333333336	82.5		1950-09-10	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		None	65.4	71082_stationfile.csv	OSCAR
64	0-20001-0-71043	0	65	71043	3	NORMAN WELLS UA, NWT			0	-126.75	65.28333333333333		1955-07-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		None	72.54	71043_stationfile.csv	OSCAR
65	0-20001-0-71917	0	66	71917	3	EUREKA UA, NU			0	-85.93333333333334	79.98333333333333		1948-01-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.9		None	10.4	71917_stationfile.csv	OSCAR
66	0-20300-0-71072	0	67	71072	3	MOULD BAY			0	-119.35	76.25		1948-06-06	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	2.4		None	58.0	71072_stationfile.csv	IGRA2
67	0-20001-0-71924	0	68	71924	3	RESOLUTE UA, NU			0	-94.96805555555557	74.70416666666667		1948-01-01	1996-07-06	1	0	63	NMS	37	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.8		None	67.68	71924_stationfile.csv	OSCAR
68	0-20000-0-23274	0	69	23274	3	IGARKA			0	86.56666666666666	67.46666666666667		1958-05-01	1992-02-15	1	0	63	NMS	190	Dudinka									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		216.5	28.0	23274_stationfile.csv	OSCAR
69	0-20000-0-02185	0	70	2057	3	LULEA-KALLAX (2185-0)			0	22.114444444444445	65.54333333333334		1963-08-23	1977-06-30	1	0	63	NMS	196	Lulea									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		9.6	17.0	02057_stationfile.csv	OSCAR
70	0-20000-0-20667	0	71	20667	3	IM. M.V. POPOVA			0	70.06638888888888	73.33277777777778		1958-05-03	1995-02-24	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.2		None	5.6	20667_stationfile.csv	OSCAR
71	0-20000-0-25400	0	72	25400	3	ZYRYANKA (25400-0)			0	150.9	65.73333333333333		1963-04-11	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		None	42.9	25400_stationfile.csv	OSCAR
72	0-20000-0-20107	0	73	20107	3	BARENTSBURG			0	14.221111111111112	78.05555555555556		1958-05-01	1995-01-27	1	0	63	NMS	200	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.6		None	75.8	20107_stationfile.csv	OSCAR
