	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
36	era5.conv.199806.62459	ORPHAN	0-20888-0-62459	 	37	62459	 	 	 	 	 	32.62	28.23	 	19980601	19980612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
37	era5.conv.198004.97330	ORPHAN	0-20888-0-97330	 	38	97330	 	 	 	 	 	127.2	-8.07	 	19800401	19800416	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
38	era5.conv.199304.03070	ORPHAN	0-20888-0-03070	 	39	3070	 	 	 	 	 	-3.35	57.35	 	19930401	19930416	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
39	era5.conv.198401.30165	ORPHAN	0-20888-0-30165	 	40	30165	 	 	 	 	 	115.98	58.43	 	19840101	19840115	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
40	era5.conv.198807.02118	ORPHAN	0-20888-0-02118	 	41	2118	 	 	 	 	 	16.03	65.32	 	19880701	19880710	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
41	era5.conv.197904.54723	ORPHAN	0-20888-0-54723	 	42	54723	 	 	 	 	 	117.8	37.68	 	19790401	19931209	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
42	era5.conv.198206.40934	ORPHAN	0-20888-0-40934	 	43	40934	 	 	 	 	 	71.43	35.02	 	19820601	19820622	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
43	era5.conv.198304.40552	ORPHAN	0-20888-0-40552	 	44	40552	 	 	 	 	 	48.1	30.0	 	19830401	19830428	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
44	era5.conv.198510.25777	ORPHAN	0-20888-0-25777	 	45	25777	 	 	 	 	 	179.13	62.42	 	19851001	19851012	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
45	era5.conv.198003.31823	ORPHAN	0-20888-0-31823	 	46	31823	 	 	 	 	 	139.53	47.97	 	19800301	19890429	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
46	era5.conv.198206.62761	ORPHAN	0-20888-0-62761	 	47	62761	 	 	 	 	 	33.58	13.95	 	19820601	19820620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
47	era5.conv.198105.42063	ORPHAN	0-20888-0-42063	 	48	42063	 	 	 	 	 	77.07	32.58	 	19810501	19810531	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
48	era5.conv.197904.67045	ORPHAN	0-20888-0-67045	 	49	67045	 	 	 	 	 	46.83	-16.95	 	19790401	19900207	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
49	era5.conv.198311.62855	ORPHAN	0-20888-0-62855	 	50	62855	 	 	 	 	 	29.8	9.23	 	19831101	19831107	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
50	era5.conv.198106.40917	ORPHAN	0-20888-0-40917	 	51	40917	 	 	 	 	 	70.08	36.85	 	19810601	19810616	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
51	era5.conv.199001.63687	ORPHAN	0-20888-0-63687	 	52	63687	 	 	 	 	 	34.78	0.28	 	19900101	19900112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
52	era5.conv.198209.07270	ORPHAN	0-20888-0-07270	 	53	7270	 	 	 	 	 	3.93	47.07	 	19820901	19820911	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
53	era5.conv.197906.62940	ORPHAN	0-20888-0-62940	 	54	62940	 	 	 	 	 	28.4	4.57	 	19790601	19790620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
54	era5.conv.197905.94321	ORPHAN	0-20888-0-94321	 	55	94321	 	 	 	 	 	131.47	-22.16	 	19790501	19790809	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
55	era5.conv.197908.42312	ORPHAN	0-20888-0-42312	 	56	42312	 	 	 	 	 	94.47	27.55	 	19790801	19790824	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
56	era5.conv.198606.28426	ORPHAN	0-20888-0-28426	 	57	28426	 	 	 	 	 	57.27	56.52	 	19860601	19860612	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
57	era5.conv.197910.23077	ORPHAN	0-20888-0-23077	 	58	23077	 	 	 	 	 	86.12	69.02	 	19791001	19791006	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
58	era5.conv.197907.64455	ORPHAN	0-20888-0-64455	 	59	64455	 	 	 	 	 	16.8	-1.22	 	19790701	19800611	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
59	era5.conv.197912.94025	ORPHAN	0-20888-0-94025	 	60	94025	 	 	 	 	 	145.37	-4.45	 	19791201	19810922	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
60	era5.conv.197907.42846	ORPHAN	0-20888-0-42846	 	61	42846	 	 	 	 	 	74.25	21.33	 	19790701	19790716	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
61	era5.conv.198609.36889	ORPHAN	0-20888-0-36889	 	62	36889	 	 	 	 	 	77.55	43.38	 	19860901	19860915	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
62	era5.conv.198103.96857	ORPHAN	0-20888-0-96857	 	63	96857	 	 	 	 	 	111.05	-8.2	 	19810301	19900119	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
63	era5.conv.199208.04207	ORPHAN	0-20888-0-04207	 	64	4207	 	 	 	 	 	-59.0	81.73	 	19920801	19920820	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
64	era5.conv.198404.35021	ORPHAN	0-20888-0-35021	 	65	35021	 	 	 	 	 	55.47	52.35	 	19840401	19840409	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
65	era5.conv.197906.58647	ORPHAN	0-20888-0-58647	 	66	58647	 	 	 	 	 	119.12	28.08	 	19790601	19940706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
66	era5.conv.198410.07382	ORPHAN	0-20888-0-07382	 	67	7382	 	 	 	 	 	4.43	46.65	 	19841001	19881004	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
67	era5.conv.197906.42374	ORPHAN	0-20888-0-42374	 	68	42374	 	 	 	 	 	82.08	26.75	 	19790601	19790620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
68	era5.conv.198109.35633	ORPHAN	0-20888-0-35633	 	69	35633	 	 	 	 	 	59.62	47.85	 	19810901	19900112	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
69	era5.conv.198010.84403	ORPHAN	0-20888-0-84403	 	70	84403	 	 	 	 	 	-78.98	-5.13	 	19801001	19810310	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
70	era5.conv.198009.93312	ORPHAN	0-20888-0-93312	 	71	93312	 	 	 	 	 	174.28	-39.33	 	19800901	19800912	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
71	era5.conv.198105.42191	ORPHAN	0-20888-0-42191	 	72	42191	 	 	 	 	 	79.12	28.05	 	19810501	19810523	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
72	era5.conv.197906.94020	ORPHAN	0-20888-0-94020	 	73	94020	 	 	 	 	 	146.0	-7.16	 	19790601	19790608	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
73	era5.conv.198110.10001	ORPHAN	0-20888-0-10001	 	74	10001	 	 	 	 	 	7.17	54.7	 	19811001	19811026	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
74	era5.conv.198001.32227	ORPHAN	0-20888-0-32227	 	75	32227	 	 	 	 	 	159.9	59.08	 	19800101	19930803	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
75	era5.conv.197905.43327	ORPHAN	0-20888-0-43327	 	76	43327	 	 	 	 	 	78.8	10.06	 	19790501	19790529	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
76	era5.conv.201803.42135	ORPHAN	0-20888-0-42135	 	77	42135	 	 	 	 	 	75.83	30.17	 	20180301	20180328	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
77	era5.conv.197909.94643	ORPHAN	0-20888-0-94643	 	78	94643	 	 	 	 	 	125.32	-31.0	 	19790901	19800329	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
78	era5.conv.197901.57666	ORPHAN	0-20888-0-57666	 	79	57666	 	 	 	 	 	111.75	28.47	 	19790101	19910308	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
79	era5.conv.197906.42059	ORPHAN	0-20888-0-42059	 	80	42059	 	 	 	 	 	75.96	32.53	 	19790601	19790613	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
80	era5.conv.198408.31504	ORPHAN	0-20888-0-31504	 	81	31504	 	 	 	 	 	139.1	51.35	 	19840801	19840804	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
81	era5.conv.198609.30217	ORPHAN	0-20888-0-30217	 	82	30217	 	 	 	 	 	103.25	57.18	 	19860901	19860912	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
82	era5.conv.198312.38602	ORPHAN	0-20888-0-38602	 	83	38602	 	 	 	 	 	70.63	40.8	 	19831201	19831210	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
83	era5.conv.198007.68902	ORPHAN	0-20888-0-68902	 	84	68902	 	 	 	 	 	-12.32	-37.05	 	19800701	19800701	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
84	era5.conv.198208.30875	ORPHAN	0-20888-0-30875	 	85	30875	 	 	 	 	 	118.47	51.58	 	19820801	19900104	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
85	era5.conv.198109.31286	ORPHAN	0-20888-0-31286	 	86	31286	 	 	 	 	 	135.28	54.7	 	19810901	19810919	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
86	era5.conv.198509.48968	ORPHAN	0-20888-0-48968	 	87	48968	 	 	 	 	 	104.18	12.52	 	19850901	19860620	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
87	era5.conv.198604.64909	ORPHAN	0-20888-0-64909	 	88	64909	 	 	 	 	 	9.33	4.43	 	19860401	19860416	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
88	era5.conv.200305.67022	ORPHAN	0-20888-0-67022	 	89	67022	 	 	 	 	 	49.62	-14.65	 	20030501	20030605	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
89	era5.conv.198610.28026	ORPHAN	0-20888-0-28026	 	90	28026	 	 	 	 	 	56.8	59.65	 	19861001	19861021	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
90	era5.conv.198111.25902	ORPHAN	0-20888-0-25902	 	91	25902	 	 	 	 	 	151.8	60.83	 	19811101	19900822	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
91	era5.conv.198103.35699	ORPHAN	0-20888-0-35699	 	92	35699	 	 	 	 	 	74.82	47.45	 	19810301	19810315	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
92	era5.conv.199610.68674	ORPHAN	0-20888-0-68674	 	93	68674	 	 	 	 	 	29.55	-31.63	 	19961001	19961025	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
93	era5.conv.197907.41665	ORPHAN	0-20888-0-41665	 	94	41665	 	 	 	 	 	68.6	30.4	 	19790701	19790706	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
94	era5.conv.200009.42122	ORPHAN	0-20888-0-42122	 	95	42122	 	 	 	 	 	73.17	29.17	 	20000901	20000912	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
95	era5.conv.197907.43184	ORPHAN	0-20888-0-43184	 	96	43184	 	 	 	 	 	81.66	16.91	 	19790701	19790812	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
96	era5.conv.198211.68372	ORPHAN	0-20888-0-68372	 	97	68372	 	 	 	 	 	29.25	-26.93	 	19821101	19821109	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
97	era5.conv.197901.61997	ORPHAN	0-20888-0-61997	 	98	61997	 	 	 	 	 	51.0	-46.5	 	19790101	19941120	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
98	era5.conv.198101.28028	ORPHAN	0-20888-0-28028	 	99	28028	 	 	 	 	 	56.6	59.38	 	19810101	19810113	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
99	era5.conv.198302.68496	ORPHAN	0-20888-0-68496	 	100	68496	 	 	 	 	 	32.4	-28.5	 	19830201	19900901	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
100	era5.conv.198108.38082	ORPHAN	0-20888-0-38082	 	101	38082	 	 	 	 	 	70.02	44.83	 	19810801	19810818	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
101	era5.conv.197907.63030	ORPHAN	0-20888-0-63030	 	102	63030	 	 	 	 	 	39.33	14.83	 	19790701	19790713	 	 	 	 	 	 	 	 	 	 	 	 	 	 	[36, 38, 39, 85, 104, 105, 106, 107, 117]	 	 	 	 	 	 	 	 
