primary_id	secondary_id	station_name	latitude	longitude	start	end	file
0-20000-0-47981	[47981]	IWOTO	24.78	141.33	1966-10-28 00:00:00	2008-10-12 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047981.nc
0-20000-0-42706	[42706]	BANKURA	23.38	87.08	2017-12-14 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042706.nc
-1	[51628]		41.17	80.22	1956-08-20 00:00:00	2000-04-03 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051628.nc
0-20000-0-40373	[40373]	AL-QAISUMAH	28.33	46.12	1976-12-31 00:00:00	2019-03-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_040373.nc
0-20000-0-23415	[23418]	PECHORA (23415-0)	65.12	57.1	1953-02-17 00:00:00	2012-05-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_023418.nc
0-20000-0-30054	[30054]	VITIM	59.45	112.58	1951-09-28 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_030054.nc
0-20000-0-48602	[48602]	BUTTERWORTH (48602-0)	5.47	100.38	1954-07-30 00:00:00	2000-03-14 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048602.nc
-1	[48913]		9.58	105.97	1963-01-01 00:00:00	1973-08-09 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048913.nc
0-20000-0-25551	[25551]	MARKOVO	64.68	170.42	1955-02-20 00:00:00	2001-08-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_025551.nc
0-20000-0-47759	[47759]	KYOTO	35.02	135.73	1929-01-09 00:00:00	1941-08-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047759.nc
0-20000-0-47111	[47111]	SEOUL AB	37.43	127.12	1980-02-05 00:00:00	1994-09-16 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047111.nc
0-20000-0-16734	[16734]	METHONI	36.83	21.72	1956-05-13 00:00:00	1967-09-08 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_016734.nc
0-20000-0-44354	[44354]	SAINSHAND	44.88	110.13	1957-08-01 00:00:00	1991-04-25 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044354.nc
0-20000-0-43295	[43295]	BANGALORE	12.97	77.58	1953-12-31 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043295.nc
0-20000-0-34858	[34858]	DIVNOE	45.92	43.35	1957-11-01 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_034858.nc
0-20000-0-20744	[20744]	MALYE KARMAKULY (20744-0)	72.38	52.73	1950-05-18 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_020744.nc
0-20000-0-12843	[12840, 12843]	BUDAPEST/PESTSZENTLORINC	47.52	19.03	1949-04-22 00:00:00	2019-01-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_012843.nc
0-20000-0-32580	[32540]	PETROPAVLOVSK (32580-0)	52.97	158.75	1950-04-25 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_032540.nc
0-20000-0-03023	[3023]	SOUTH UIST RANGE	57.35	352.63	1982-08-07 00:00:00	2019-03-21 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_003023.nc
0-20000-0-51644	[51644]	KUQA	41.75	83.07	1957-06-01 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051644.nc
0-20000-0-52836	[52836]	DOULAN	36.33	98.03	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_052836.nc
0-20000-0-48914	[48914]	CA MAU	9.17	105.17	1976-01-21 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048914.nc
0-20000-0-42724	[42724]	AGARTALA	23.88	91.25	1956-02-02 00:00:00	2019-03-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042724.nc
0-20000-0-47761	[47761]	HIKONE	35.27	136.25	1926-03-12 00:00:00	1941-06-09 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047761.nc
0-20000-0-16749	[16749]	RHODES (AIRPORT)	36.38	28.12	1949-10-01 00:00:00	1970-12-04 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_016749.nc
0-20000-0-27730	[27731, 27730]	RYAZAN'	54.62	39.72	1962-01-04 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_027730.nc
0-20000-0-34866	[34866]	YASHKUL'	46.18	45.35	1950-09-27 00:00:00	1957-11-03 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_034866.nc
0-20000-0-43296	[43296]	BANGALORE/HINDUSTAN AIRPORT	12.95	77.63	1954-07-20 00:00:00	1968-02-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043296.nc
0-20000-0-32562	[32564]	BOL' SHERETZK	52.67	156.23	1965-09-09 00:00:00	1966-12-28 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_032564.nc
0-20000-0-25563	[25563]	ANADYR'	64.78	177.57	1955-01-16 00:00:00	2013-07-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_025563.nc
0-20000-0-54094	[54094]	MUDANJIANG	44.58	129.6	1956-08-20 00:00:00	1987-12-26 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054094.nc
0-20000-0-44373	[44373]	DALANZADGAD	43.58	104.42	1959-08-02 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044373.nc
0-20000-0-47762	[47762]	SHIMONOSEKI	33.95	130.93	1938-01-03 00:00:00	1941-01-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047762.nc
-1	[52856]		36.33	100.77	1957-06-22 00:00:00	1999-08-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_052856.nc
0-20000-0-47114	[47118]	WONJU	37.43	127.95	1965-08-07 00:00:00	2001-11-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047118.nc
0-20000-0-51656	[51656]	KORLA	41.75	86.13	1960-03-02 00:00:00	2002-09-29 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051656.nc
0-20000-0-54843	[54843]	WEIFANG	36.7	119.12	1960-06-18 00:00:00	1961-03-14 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054843.nc
0-20000-0-42734	[42734]	JAMNAGAR	22.45	70.08	1969-10-20 00:00:00	2003-09-25 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042734.nc
0-20000-0-47600	[47600]	WAJIMA	37.38	136.9	1941-10-08 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047600.nc
0-20000-0-48918	[48918]	CON SON	8.7	106.58	1954-07-01 00:00:00	1972-05-02 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048918.nc
0-20000-0-23472	[23472]	TURUHANSK	65.78	87.95	1950-09-27 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_023472.nc
0-20000-0-47991	[91131, 47991]	MINAMITORISHIMA	24.28	153.97	1951-02-16 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047991.nc
0-20000-0-48615	[48615]	KOTA BHARU	6.17	102.28	1954-07-04 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048615.nc
0-20000-0-12982	[12982]	SZEGED	46.25	20.1	1965-04-05 00:00:00	2019-01-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_012982.nc
0-20000-0-30230	[30230]	KIRENSK	57.77	108.12	1950-02-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_030230.nc
0-20000-0-03257	[3257]	LEEMING	54.3	358.47	1996-12-07 00:00:00	2010-05-02 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_003257.nc
-1	[44385]		43.2	107.17	2013-03-16 00:00:00	2018-06-01 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044385.nc
0-20000-0-43311	[43311]	AMINIDIVI	11.12	72.73	1966-11-21 00:00:00	2019-03-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043311.nc
0-20000-0-27944	[27947, 27944]	TAMBOV (27944-0)	52.73	41.47	1950-01-28 00:00:00	1995-05-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_027944.nc
0-20000-0-48930	[48930]	LUANG-PRABANG	19.88	102.13	1966-06-05 00:00:00	1980-02-26 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048930.nc
0-20000-0-42779	[42779]	PENDRA ROAD	22.77	81.9	1982-05-20 00:00:00	2001-10-12 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042779.nc
0-20000-0-54102	[54102]	XILIN HOT	43.85	116.08	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054102.nc
0-20000-0-34880	[34880]	ASTRAHAN' (34880-0)	46.27	48.03	1950-01-03 00:00:00	2012-05-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_034880.nc
-1	[25594]		64.43	186.77	1950-05-25 00:00:00	2002-04-06 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_025594.nc
-1	[51701]		40.45	75.38	1973-01-03 00:00:00	1993-07-15 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051701.nc
0-20000-0-47764	[47764]	IWAKUNI	34.15	132.23	1966-05-24 00:00:00	2006-08-24 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047764.nc
0-20000-0-47604	[47604]	NIIGATA	37.92	139.05	1932-01-01 00:00:00	1990-06-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047604.nc
0-20001-0-52866	[52866]	XINING (52866-1)	36.58	101.92	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_052866.nc
0-20000-0-16037	[16037]	AVIANO (16037-0)	46.03	12.6	2010-07-27 00:00:00	2011-11-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_016037.nc
-1	[56533]		27.67	98.38	1959-03-07 00:00:00	1961-10-26 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_056533.nc
0-20000-0-54857	[54857]	QINGDAO	36.07	120.32	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054857.nc
0-20000-0-48008	[48008]	MYITKYINA	25.37	97.4	1962-02-03 00:00:00	2002-06-09 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048008.nc
0-20000-0-48620	[48620]	SITIAWAN	4.22	100.7	1963-03-13 00:00:00	2018-05-26 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048620.nc
0-20000-0-23552	[23552]	TARKO-SALE	64.92	77.82	1955-07-01 00:00:00	1998-09-06 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_023552.nc
0-20000-0-44454	[44454]	KATHMANDU AIRPORT	27.7	85.37	1979-03-30 00:00:00	1980-02-16 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_044454.nc
0-20000-0-03066	[3066]	KINLOSS	57.65	356.43	2002-04-03 00:00:00	2006-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_trhc_003066.nc
0-20000-0-48940	[48940]	VIENTIANE	17.95	102.57	1954-07-01 00:00:00	1988-03-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048940.nc
0-20000-0-54115	[54115]	LINXI	43.6	118.07	1965-08-06 00:00:00	1987-01-02 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054115.nc
0-20000-0-42798	[42798]	JAMSHEDPUR (42798-0)	22.82	86.18	1954-01-01 00:00:00	2019-03-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042798.nc
0-20000-0-57584	[57584]	YUEYANG	29.38	113.08	1958-09-01 00:00:00	1987-12-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_057584.nc
-1	[25621]		64.0	158.9	1962-06-09 00:00:00	1963-02-26 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_025621.nc
-1	[51706]		39.7	76.35	1956-08-20 00:00:00	1959-11-05 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051706.nc
0-20000-0-47605	[47605]	KANAZAWA	36.55	136.65	1939-03-10 00:00:00	1941-06-14 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047605.nc
0-20000-0-47765	[47765]	HIROSHIMA	34.37	132.43	1924-04-02 00:00:00	1945-04-28 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047765.nc
0-20000-0-48019	[48019]	BHAMO	24.27	97.2	1954-09-06 00:00:00	1959-12-14 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048019.nc
0-20000-0-54909	[54906]	DINGTAO	35.25	115.42	1959-09-15 00:00:00	1988-01-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054906.nc
0-20000-0-52908	[52908]	WUDAOLIANG	35.22	93.08	1966-07-01 00:00:00	1988-01-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_052908.nc
0-20000-0-56571	[56571]	XICHANG	27.88	102.3	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_056571.nc
0-20000-0-43333	[43333]	PORT BLAIR	11.67	92.72	1953-12-31 00:00:00	2019-03-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043333.nc
0-20000-0-27962	[27962]	PENZA	53.13	45.02	1961-01-09 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_027962.nc
0-20000-0-03026	[3026]	STORNOWAY AIRPORT	58.22	353.68	1948-01-01 00:00:00	2002-10-25 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_003026.nc
0-20000-0-47122	[47122]	OSAN AB	37.1	127.04	1962-03-03 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047122.nc
0-20000-0-48383	[48947]	MUKDAHAN	16.55	104.75	1971-06-16 00:00:00	1977-03-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048947.nc
0-20000-0-58606	[58606]	NANCHANG	28.67	115.97	1956-08-21 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_058606.nc
0-20000-0-48647	[48647, 48648]	KUALA LUMPUR/SUBANG	3.12	101.55	1954-07-06 00:00:00	1999-07-18 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048648.nc
-1	[57606]		28.33	106.67	1958-07-12 00:00:00	2000-06-24 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_057606.nc
0-20000-0-54135	[54135]	TONGLIAO	43.67	122.25	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054135.nc
0-20000-0-47606	[47606]	FUSHIKI	36.78	137.05	1933-04-13 00:00:00	1940-08-05 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047606.nc
0-20000-0-25677	[25677]	BERINGOVSKAJA	63.05	179.32	1955-04-10 00:00:00	1995-10-18 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_025677.nc
0-20000-0-47768	[47768]	OKAYAMA	34.68	133.92	1936-08-11 00:00:00	1941-05-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047768.nc
0-20000-0-56586	[56586]	ZHAOTONG	27.33	103.75	1956-08-20 00:00:00	1959-12-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_056586.nc
0-20000-0-48042	[48042]	MANDALAY	21.98	96.1	1954-07-01 00:00:00	2002-10-24 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048042.nc
0-20000-0-59431	[59431]	NANNING	22.85	108.32	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_059431.nc
0-20000-0-43344	[43344]	TIRUCHCHIRAPALLI	10.77	78.72	1953-12-31 00:00:00	2013-02-11 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043344.nc
0-20000-0-51709	[51709]	KASHI	39.4	76.05	1957-09-11 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051709.nc
-1	[58626]		28.28	117.1	1956-08-20 00:00:00	1958-08-24 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_058626.nc
0-20000-0-48948	[48948]	SENO	16.67	105.0	1954-07-01 00:00:00	1993-08-05 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048948.nc
0-20000-0-27995	[27995]	SAMARA (BEZENCHUK)	52.98	49.43	1951-05-01 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_027995.nc
0-20000-0-55228	[55228]	SHIQUANHE	32.12	80.07	1973-01-01 00:00:00	2000-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_055228.nc
0-20000-0-47128	[47128]	CHEONGJU AB	36.7	127.5	1982-05-20 00:00:00	2002-02-23 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047128.nc
0-20000-0-57662	[57662]	CHANGDE	28.92	111.55	1956-08-20 00:00:00	1987-12-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_057662.nc
0-20000-0-42809	[42809]	KOLKATA/DUM DUM	22.65	88.45	1952-04-07 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042809.nc
0-20000-0-47607	[47607]	TOYAMA	36.7	137.2	1942-06-30 00:00:00	1946-09-09 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047607.nc
0-20000-0-47771	[47771]	OSAKA INTERNATIONAL AIRPORT	34.8	135.4	1940-06-01 00:00:00	1950-11-03 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047771.nc
0-20000-0-60265	[60265]	OUARZAZATE	30.93	353.1	1957-07-03 00:00:00	2005-05-14 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_060265.nc
0-20000-0-59501	[59501]	SHANWEI	22.77	115.37	1956-08-20 00:00:00	1990-01-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_059501.nc
0-20000-0-56651	[56651]	LIJING	26.85	100.3	1956-08-20 00:00:00	2002-09-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_056651.nc
0-20000-0-48053	[48053]	MEIKTILA	20.83	95.83	1956-10-14 00:00:00	2002-04-22 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048053.nc
0-20000-0-30309	[30309]	BRATSK	56.07	101.83	1962-08-10 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_030309.nc
0-20000-0-52983	[52889, 52983]	YU ZHONG	36.05	103.78	1956-08-21 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_052983.nc
-1	[51711]		40.73	77.65	1965-08-07 00:00:00	1998-07-17 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051711.nc
0-20000-0-47131	[47131]	CHEONGJU	36.63	127.43	1980-02-05 00:00:00	2000-03-14 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047131.nc
0-20000-0-48955	[48955]	PAKSE	15.13	105.78	1970-07-12 00:00:00	1976-09-22 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048955.nc
0-20000-0-54161	[54161]	CHANGCHUN	43.87	125.33	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054161.nc
0-20000-0-61401	[60295]	BIR MOGHREIN	25.23	348.38	1953-03-01 00:00:00	1956-10-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_060295.nc
-1	[55248]		32.07	84.13	1976-01-26 00:00:00	2000-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_055248.nc
-1	[57666]		28.48	111.73	1979-02-03 00:00:00	1991-03-08 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_057666.nc
0-20000-0-59559	[46752, 59559]	HENGCHUN	22.05	120.72	1954-07-11 00:00:00	1965-06-23 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_059559.nc
0-20000-0-47612	[47612]	TAKADA	37.1	138.25	1933-05-31 00:00:00	1941-09-02 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047612.nc
0-20000-0-58633	[58633]	QU XIAN	28.97	118.88	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_058633.nc
0-20000-0-48650	[48650]	KUALA LUMPUR INTERNATIONAL AIRPORT (KLIA)	2.73	101.7	1999-09-07 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048650.nc
0-20000-0-42840	[42840]	SURAT (42840-0)	21.2	72.83	1970-02-11 00:00:00	2019-02-11 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_042840.nc
0-20000-0-47770	[47770, 47772]	KOBE	34.68	135.18	1931-03-02 00:00:00	2002-01-01 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047772.nc
0-20000-0-45005	[45005, 45004]	HONG KONG OBSERVATORY	22.3	114.17	1949-10-11 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_045004.nc
0-20000-0-48060	[48060]	KENGTUNG	21.3	99.62	1962-09-01 00:00:00	1985-12-20 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048060.nc
0-20000-0-43346	[43346]	KARAIKAL	10.92	79.83	1976-01-22 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043346.nc
0-20000-0-48966	[48966]	SIEMREAP	13.37	103.85	1954-07-01 00:00:00	1971-04-20 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048966.nc
0-20000-0-47133	[47132]	DAEJEON	36.33	127.38	1962-03-05 00:00:00	1999-07-10 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047132.nc
0-20000-0-56691	[56691]	WEINING	26.85	104.25	1959-09-16 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_056691.nc
0-20000-0-51716	[51716]	BACHU	39.77	78.33	1957-07-14 00:00:00	1999-01-07 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051716.nc
0-20000-0-06030	[6030]	FLYVESTATION AALBORG	57.1	9.86	1966-10-31 00:00:00	2018-09-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_006030.nc
0-20000-0-28224	[28225]	PERM' (28224-0)	58.02	56.3	1961-09-16 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_028225.nc
0-20000-0-47616	[47616]	FUKUI	36.05	136.23	1938-06-01 00:00:00	1941-06-25 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047616.nc
-1	[55279]		32.0	89.5	1956-10-01 00:00:00	2001-09-26 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_055279.nc
0-20000-0-59644	[59644]	BEIHAI	21.48	109.1	1957-06-01 00:00:00	2015-09-28 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_059644.nc
-1	[58647]		28.1	119.12	1956-08-21 00:00:00	1983-08-22 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_058647.nc
0-20000-0-47777	[47777]	WAKAYAMA	34.23	135.17	1937-11-11 00:00:00	1941-02-27 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047777.nc
0-20000-0-30372	[30372]	CHARA	56.92	118.36	1963-12-12 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_030372.nc
-1	[53068]		44.22	111.53	1956-08-21 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_053068.nc
0-20000-0-45020	[45011]	MACAO/FORTALEZA DO MONTE	22.2	113.55	1952-02-07 00:00:00	1961-12-11 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_045011.nc
0-20000-0-43347	[43347]	NAGAPPATTINAM	10.77	79.85	1970-02-11 00:00:00	2001-01-24 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_043347.nc
0-20000-0-48062	[48062]	SITTWE	20.13	92.88	1954-07-03 00:00:00	1994-10-25 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048062.nc
0-20000-0-48991	[48991]	PHNOM-PENH (KHMOUGH)	11.55	104.85	1965-03-04 00:00:00	2001-11-17 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_048991.nc
0-20000-0-60355	[60355]	SKIKDA	36.87	6.95	1976-01-20 00:00:00	2003-07-12 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_060355.nc
0-20000-0-47134	[47134]	YECHEON AB	36.62	128.35	1980-02-05 00:00:00	2002-01-03 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047134.nc
0-20000-0-57687	[57679]	CHANGSHA (57687-0)	28.25	112.83	1956-08-20 00:00:00	2018-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_057679.nc
0-20000-0-59644	[59647]	BEIHAI	21.03	109.12	1982-05-19 00:00:00	1989-12-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_059647.nc
0-20000-0-51765	[51765]	TIKANLIK	40.65	87.7	1959-02-27 00:00:00	2005-01-15 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_051765.nc
0-20000-0-47624	[47624]	MAEBASHI	36.4	139.07	1932-06-30 00:00:00	1990-06-30 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_047624.nc
0-20000-0-54218	[54218]	CHIFENG (54218-0)	42.27	118.9	1956-08-20 00:00:00	2019-03-31 00:00:00	/raid60/scratch/leo/scratch/ncar/rda/UADB_windc_054218.nc
