index	alternative_name	bbox_max_latitude	bbox_max_longitude	bbox_min_latitude	bbox_min_longitude	city	comment	contact	end_date	latitude	local_gravity	longitude	measuring_system_id	measuring_system_model	metadata_contact	metadata_contact_role	observed_variables	observing_frequency	operating_institute	operating_territory	optional_data	platform_sub_type	platform_type	primary_id	primary_id_scheme	record_number	reporting_time	role	secondary_id	start_date	station_abbreviation	station_automation	station_crs	station_name	station_type	telecommunication_method	file	secondary_id_scheme
b''	b'-1'	-5.77	-57.22699113980536	-6.77	301.76699113980527	b'Borba'	b'NA'	b'NA'	b'1982-12-19'	-6.27	b'NA'	302.27	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-82640'	b'5'	2316	63	b'NA'	b'82640'	b'1958-07-16'	b'-1'	1	0	b'JACAREACANGA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-82640_CEUAS_merged_v0.nc	
b''	b'[]'	5.400000095367432	-1.298165897412948	4.400000095367432	-2.3018340072196204	b'Takoradi'	b'NA'	b'NA'	b'1976-10-06'	4.9	b'NA'	-1.8	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-65467'	b'5'	2131	63	b'NA'	b'1:65467'	b'1966-05-27'	b'[]'	1	0	b'TAKORADI'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-65467_CEUAS_merged_v0.nc	
b''	b'-1'	25.25	85.50057397821317	24.25	84.39942602178684	b'Gaya'	b'NA'	b'NA'	b'2020-12-31'	24.75	b'NA'	84.95	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-42591'	b'5'	1017	63	b'NA'	b'42591'	b'1938-01-01'	b'-1'	1	0	b'GAYA (42591-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-42591_CEUAS_merged_v0.nc	
b''	b'[]'	7.08	2.003315426434742	6.08	0.996684573565258	b'Tabligbo'	b'NA'	b'NA'	b'1986-10-21'	6.58	b'NA'	1.5	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-65380'	b'5'	3204	63	b'NA'	65380	b'1984-08-24'	b'[]'	1	0	b'TABLIGBO'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-65380_CEUAS_merged_v0.nc	
b''	b'[]'	44.18	-78.93863322004931	43.18	-80.32136077995071	b'Toronto'	b'NA'	b'NA'	b'1958-12-31'	43.68	b'NA'	-79.63	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-71624'	b'5'	2596	63	b'NA'	b'2:94791'	b'1955-07-01'	b'[]'	1	0	"b""TORONTO LESTER B. PEARSON INT'L A, ONT"""	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-71624_CEUAS_merged_v0.nc	
b''	b'[]'	-20.73	-44.463596624018905	-21.73	-45.5364033759811	b'Lavras'	b'NA'	b'NA'	b'1989-06-05'	-21.23	b'NA'	-45.0	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-83687'	b'5'	4006	63	b'NA'	83687	b'1989-06-05'	b'[]'	1	0	b'LAVRAS'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-83687_CEUAS_merged_v0.nc	
b''	b'[]'	-29.219998999999998	-53.124268265434544	-30.219998999999998	-54.275733734565456	b'Santa Maria'	b'NA'	b'NA'	b'2019-12-31'	-29.72	b'NA'	-53.7	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-83937'	b'5'	2949	63	b'NA'	83937	b'2006-04-25'	b'[]'	1	0	b'SANTA MARIA (AERO)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-83937_CEUAS_merged_v0.nc	
b''	b'[]'	66.599998	-21.435863646364968	65.599998	-23.904136353635028	b'Akureyri'	b'NA'	b'NA'	b'1984-08-06'	66.1	b'NA'	-22.67	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-04017'	b'5'	169	63	b'NA'	4017	b'1980-03-10'	b'[]'	1	0	b'Aoey'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-04017_CEUAS_merged_v0.nc	
b''	b'[]'	34.47999954223633	75.38296581972205	33.47999954223633	74.1770317388717	b'Badgam'	b'NA'	b'NA'	b'1971-03-15'	33.98	b'NA'	74.78	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-42042'	b'5'	4845	63	b'NA'	b'43539'	b'1957-09-08'	b'[]'	1	0	b'SRINAGAR (42042-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-42042_CEUAS_merged_v0.nc	
b''	b'[]'	7.43	80.43367973183545	6.43	79.42632026816456	b'Mulleriyawa'	b'NA'	b'NA'	b'1923-10-20'	6.93	b'NA'	79.93	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-43466'	b'5'	403	63	b'NA'	b'C:4894'	b'1923-02-12'	b'[]'	1	0	b'COLOMBO'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-43466_CEUAS_merged_v0.nc	
b''	b'[]'	-10.11	151.16870107764245	-11.11	150.1513069223575	b'Alotau'	b'NA'	b'NA'	b'1979-07-09'	-10.61	b'NA'	150.66	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-92070'	b'5'	4201	63	b'NA'	94075	b'1979-07-09'	b'[]'	1	0	b'SIDEIA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-92070_CEUAS_merged_v0.nc	
b''	b'-1'	9.483	80.42320879659776	8.483	79.41079120340224	b'Vavuniya'	b'NA'	b'NA'	b'2020-12-31'	8.983	b'NA'	79.917	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-43413'	b'5'	396	63	b'NA'	b'43413'	b'1938-01-01'	b'-1'	1	0	b'MANNAR'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-43413_CEUAS_merged_v0.nc	
b''	b'[]'	-33.880001	138.2758304834464	-34.880001	137.06416551655354	b'Gawler'	b'NA'	b'NA'	b'1981-09-21'	-34.38	b'NA'	137.67	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-94665'	b'5'	4427	63	b'NA'	94665	b'1981-09-21'	b'[]'	1	0	b'MAITLAND'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-94665_CEUAS_merged_v0.nc	
b''	b'[]'	55.330002	10.378048996103043	54.330002	8.641951003896956	b'Flensburg'	b'NA'	b'NA'	b'1954-09-30'	54.83	b'NA'	9.51	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-10033'	b'5'	1713	63	b'NA'	b'1:10034'	b'1949-03-17'	b'[]'	1	0	b'GLUECKSBURG-MEIERWIK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-10033_CEUAS_merged_v0.nc	
b''	b'[]'	44.369999	19.04356391752661	43.369999	17.656436082473395	b'Sarajevo'	b'NA'	b'NA'	b'1927-10-14'	43.87	b'NA'	18.35	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-14654'	b'5'	932	63	b'NA'	b'C:5295'	b'1926-01-13'	b'[]'	1	0	b'SARAJEVO-BJELAVE'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-14654_CEUAS_merged_v0.nc	
b''	b'[]'	10.33	78.58743705597719	9.33	77.57253694402283	b'Madurai'	b'NA'	b'NA'	b'1979-06-06'	9.83	b'NA'	78.07999	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-43360'	b'5'	1968	63	b'NA'	43360	b'1979-06-01'	b'[]'	1	0	b'MADURAI (43360-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-43360_CEUAS_merged_v0.nc	
b''	b'[]'	41.95000076293945	32.467080675579076	40.95000076293945	31.132917798542014	b'Zonguldak'	b'NA'	b'NA'	b'1974-05-22'	41.45	b'NA'	31.8	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-17022'	b'5'	544	63	b'NA'	b'1:17022'	b'1963-03-03'	b'[]'	1	0	b'ZONGULDAK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-17022_CEUAS_merged_v0.nc	
b''	b'[]'	36.68	120.99944794047522	35.68	119.76054605952478	b'Qingdao'	b'NA'	b'NA'	b'1948-09-30'	36.18	b'NA'	120.38	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-54857'	b'5'	1369	63	b'NA'	b'2:43205'	b'1946-01-09'	b'[]'	1	0	b'QINGDAO'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-54857_CEUAS_merged_v0.nc	
b''	b'-1'	64.817	-94.84630926755891	63.81699999999999	-97.15369073244109	b'Yellowknife'	b'NA'	b'NA'	b'2020-12-31'	64.317	b'NA'	-96.0	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-71926'	b'5'	375	63	b'NA'	b'71926'	b'1949-01-01'	b'-1'	1	0	b'BAKER LAKE A, NU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-71926_CEUAS_merged_v0.nc	
b''	b'[]'	47.52	31.483414174440927	46.52	30.01658582555907	b'Yuzhne'	b'NA'	b'NA'	b'2004-07-15'	47.02	b'NA'	30.75	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-33833'	b'5'	1192	63	b'NA'	33833	b'1981-12-07'	b'[]'	1	0	b'Serbka '	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-33833_CEUAS_merged_v0.nc	
b''	b'[]'	-10.079999923706056	142.7186539712388	-11.079999923706056	141.70135945649557	b'Daru'	b'NA'	b'NA'	b'1978-12-31'	-10.58	b'NA'	142.21	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-94174'	b'5'	7342	63	b'NA'	b'94175'	b'1957-08-31'	b'[]'	1	0	b'HORN ISLAND'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-94174_CEUAS_merged_v0.nc	
b''	b'[]'	-28.68000030517578	-59.09732104136828	-29.68000030517578	-60.24267529652234	b'Reconquista'	b'NA'	b'NA'	b'1958-10-09'	-29.18	b'NA'	-59.67	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-87270'	b'5'	2923	63	b'NA'	b'1:87270'	b'1957-07-01'	b'[]'	1	0	b'RECONQUISTA AERO'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-87270_CEUAS_merged_v0.nc	
b''	b'[]'	42.400002	3.4417617349773906	41.400002	2.098238265022609	b'Salt'	b'NA'	b'NA'	b'1981-02-08'	41.9	b'NA'	2.77	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-08184'	b'5'	306	63	b'NA'	8184	b'1981-02-08'	b'[]'	1	0	b'GIRONA/COSTA BRAVA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-08184_CEUAS_merged_v0.nc	
b''	b'[]'	-19.350000381469727	-43.41841658473147	-20.350000381469727	-44.48158494114745	b'Belo Horizonte'	b'NA'	b'NA'	b'1977-12-29'	-19.85	b'NA'	-43.95	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-83583'	b'5'	2865	63	b'NA'	b'1:83583'	b'1959-03-20'	b'[]'	1	0	b'BELO HORIZONTE (AERO)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-83583_CEUAS_merged_v0.nc	
b''	b'[]'	5.83	132.8821762899467	4.83	131.87783371005338	b'Koror'	b'NA'	b'NA'	b'2015-06-08'	5.33	b'NA'	132.38	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-91314'	b'5'	3955	63	b'NA'	91314	b'2015-06-08'	b'[]'	1	0	b'SONSOROL,  CAROLINE IS.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-91314_CEUAS_merged_v0.nc	
b''	b'[]'	10.98	99.68848226735436	9.98	98.67151773264564	b'Chumphon'	b'NA'	b'NA'	b'1996-02-16'	10.48	b'NA'	99.18	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-48517'	b'5'	2292	63	b'NA'	48517	b'1989-04-08'	b'[]'	1	0	b'CHUMPHON'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-48517_CEUAS_merged_v0.nc	
b''	b'[]'	13.399999618530273	11.01294614744325	12.399999618530273	9.98705385255675	b'Nguru'	b'NA'	b'NA'	b'1974-07-18'	12.9	b'NA'	10.5	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-65064'	b'5'	6043	63	b'NA'	65064	b'1974-07-18'	b'[]'	1	0	b'NGURU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-65064_CEUAS_merged_v0.nc	
b''	b'-1'	35.35	137.0792725023841	34.35	135.8607274976159	b'Kameyama'	b'NA'	b'NA'	b'1966-03-31'	34.85	b'NA'	136.47	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-47651'	b'5'	947	63	b'NA'	b'47650'	b'1931-02-17'	b'-1'	1	0	b'TSU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47651_CEUAS_merged_v0.nc	
b''	b'[]'	41.5	40.38250749667441	40.5	39.0574945033256	b'Trabzon'	b'NA'	b'NA'	b'1988-03-15'	41.0	b'NA'	39.72	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-17038'	b'5'	722	63	b'NA'	17038	b'1980-10-02'	b'[]'	1	0	b'TRABZON'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-17038_CEUAS_merged_v0.nc	
b''	b'[]'	35.560001	134.62081453529177	34.560001	133.3991434647082	b'Tsuyama'	b'NA'	b'NA'	b'1979-07-03'	35.06	b'NA'	134.00998	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-47756'	b'5'	2170	63	b'NA'	47756	b'1979-05-12'	b'[]'	1	0	b'TSUYAMA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47756_CEUAS_merged_v0.nc	
b''	b'[]'	39.33000183105469	94.0218377446108	38.33000183105469	92.73815676222513	b'Yumen'	b'NA'	b'NA'	b'1977-12-22'	38.83	b'NA'	93.38	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-52602'	b'5'	1557	63	b'NA'	b'1:52602'	b'1960-05-01'	b'[]'	1	0	b'LENGHU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-52602_CEUAS_merged_v0.nc	
b''	b'[]'	2.22	-156.66977262032887	1.22	-157.67022337967109	b'Hilo'	b'NA'	b'NA'	b'1984-01-23'	1.72	b'NA'	-157.17	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-91491'	b'5'	4017	63	b'NA'	91491	b'1984-01-23'	b'[]'	1	0	b'CHRISTMAS ISLAND (91491-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-91491_CEUAS_merged_v0.nc	
b''	b'[]'	-6.83	147.2341157798887	-7.83	146.2258762201113	b'Wau'	b'NA'	b'NA'	b'1943-08-31'	-7.33	b'NA'	146.73	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-92023'	b'5'	1929	63	b'NA'	b'2:80416'	b'1943-03-02'	b'[]'	1	0	b'BULOLO'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-92023_CEUAS_merged_v0.nc	
b''	b'[]'	41.33000183105469	36.14080460300707	40.33000183105469	34.81919448146559	b'Merzifon'	b'NA'	b'NA'	b'1977-12-30'	40.83	b'NA'	35.48	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-17082'	b'5'	549	63	b'NA'	b'1:17082'	b'1963-03-08'	b'[]'	1	0	b'MERZIFON'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-17082_CEUAS_merged_v0.nc	
b''	b'[]'	37.450001	141.5256506437958	36.450001	140.27433735620414	b'Iwaki'	b'NA'	b'NA'	b'1984-08-05'	36.95	b'NA'	140.9	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-47598'	b'5'	2145	63	b'NA'	47598	b'1979-05-01'	b'[]'	1	0	b'ONAHAMA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47598_CEUAS_merged_v0.nc	
b''	b'[]'	69.75	21.39126911599504	68.75	18.568730884004964	b'Tromso'	b'NA'	b'NA'	b'1989-06-05'	69.25	b'NA'	19.98	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-01035'	b'5'	3988	63	b'NA'	1035	b'1989-06-05'	b'[]'	1	0	b'LYNGEN GJERDVASSBU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-01035_CEUAS_merged_v0.nc	
b''	b'[]'	36.83000183105469	2.8506414286377364	35.83000183105469	1.6093586095092365	b'Medea'	b'NA'	b'NA'	b'1977-12-31'	36.33	b'NA'	2.23	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-60430'	b'5'	1847	63	b'NA'	b'1:60430'	b'1973-08-11'	b'[]'	1	0	b'MILIANA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-60430_CEUAS_merged_v0.nc	
b''	b'[]'	37.599998474121094	-112.97310521328798	36.599998474121094	-114.22689173495421	b'Saint George'	b'NA'	b'NA'	b'1957-09-28'	37.1	b'NA'	-113.6	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20300-0-USXUA724755'	b'3'	3859	63	b'NA'	b'2:3121'	b'1953-03-14'	b'[]'	1	0	b'ST. GEORGE'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20300-0-USXUA724755_CEUAS_merged_v0.nc	
b''	b'[]'	57.08000183105469	122.38779697389398	56.08000183105469	120.57216396360602	b'Neryungri'	b'NA'	b'NA'	b'1978-12-29'	56.58	b'NA'	121.47998	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-30385'	b'5'	4407	63	b'NA'	30385	b'1978-12-29'	b'[]'	1	0	"b""UST'-NJUKZHA"""	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-30385_CEUAS_merged_v0.nc	
b''	b'[]'	41.13000106811523	73.45882495338773	40.13000106811523	72.14118115012789	b'Andijon'	b'NA'	b'NA'	b'1956-08-21'	40.63	b'NA'	72.8	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-38616'	b'5'	7710	63	b'NA'	b'C:4677'	b'1956-07-28'	b'[]'	1	0	b'KARA-SUU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-38616_CEUAS_merged_v0.nc	
b''	b'[]'	-3.7199997901916495	152.68135193504406	-4.71999979019165	151.67863341651844	b'Kokopo'	b'NA'	b'NA'	b'1978-12-31'	-4.22	b'NA'	152.18	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-92100'	b'5'	7315	63	b'NA'	b'94085'	b'1957-08-31'	b'[]'	1	0	b'TOKUA W.O.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-92100_CEUAS_merged_v0.nc	
b''	b'[]'	35.58000183105469	128.69098707900272	34.580001831054695	127.46901658310664	b'Hirado'	b'NA'	b'NA'	b'1954-06-30'	35.08	b'NA'	128.08	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-47161'	b'5'	4094	63	b'NA'	b'2:43240'	b'1952-09-24'	b'[]'	1	0	b'SACHEON AB'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47161_CEUAS_merged_v0.nc	
b''	b'[]'	38.43	84.2839065059567	37.43	83.01609749404331	b'Kuche'	b'NA'	b'NA'	b'1999-01-03'	37.93	b'NA'	83.65	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-51848'	b'5'	2381	63	b'NA'	51848	b'1979-01-31'	b'[]'	1	0	b'ANDIR'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-51848_CEUAS_merged_v0.nc	
b''	b'[]'	-2.0799999237060547	151.35051344595672	-3.0799999237060547	150.34949876107453	b'Kavieng'	b'NA'	b'NA'	b'1963-07-09'	-2.58	b'NA'	150.85	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-92076'	b'5'	6757	63	b'NA'	80516	b'1963-06-11'	b'[]'	1	0	b'KAVIENG W.O.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-92076_CEUAS_merged_v0.nc	
b''	b'[]'	52.880001	141.2891069085349	51.880001	139.65089509146506	b'Nikolayevsk-na-Amure'	b'NA'	b'NA'	b'1988-11-12'	52.38	b'NA'	140.47	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-31439'	b'5'	2765	63	b'NA'	31439	b'1981-09-28'	b'[]'	1	0	b'BOGORODSKOE'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-31439_CEUAS_merged_v0.nc	
b''	b'-1'	35.767	-113.33760783556745	34.767	-114.56239216443255	b'Kingman'	b'NA'	b'NA'	b'1957-12-31'	35.267	b'NA'	-113.95	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72370'	b'5'	2501	63	b'NA'	b'23108'	b'1943-01-01'	b'-1'	1	0	b'KINGMAN/MOHAVE COUNTY A., AZ.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72370_CEUAS_merged_v0.nc	
b''	b'[]'	13.42	79.66298919113737	12.42	78.63701480886263	b'Velluru'	b'NA'	b'NA'	b'2019-11-11'	12.92	b'NA'	79.15	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-43303'	b'5'	1860	63	b'NA'	43303	b'1979-07-25'	b'[]'	1	0	b'VELLORE'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-43303_CEUAS_merged_v0.nc	
b''	b'[]'	66.050003	-22.811975663097897	65.050003	-25.228024336902102	b'Reykjavik'	b'NA'	b'NA'	b'1998-05-04'	65.55	b'NA'	-24.02	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-04101'	b'5'	167	63	b'NA'	4003	b'1984-08-10'	b'[]'	1	0	b'BJARGTANGAR'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-04101_CEUAS_merged_v0.nc	
