level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
6	6		MIAMI WSCMO AIRPORT	25.8	-80.3	3.6576000000000004				12839	19811231.0	19950101.0		3.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
7	7		MIAMI WSMO AIRPORT	25.8	-80.3	3.6576000000000004				12839	19780101.0	19800801.0		3.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
8	8		MIAMI WSMO AIRPORT	25.8	-80.3	3.6576000000000004				12839	19770301.0	19780101.0		3.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
9	9		MIAMI WSCMO AIRPORT	25.8	-80.3	3.6576000000000004				12839	19950101.0	19950124.0		3.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
10	10		MIAMI WSCMO AIRPORT	25.8	-80.3	3.6576000000000004				12839	19800801.0	19811231.0		3.0		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
11	11		MIAMI WSCMO AIRPORT	25.78	-80.28	10.668000000000001				12839	19950124.0	19960701.0		4.4		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
12	12		MIAMI	25.78	-80.28	3.048				12829	19450601.0	19591231.0		4.4		WBAN	0-20500-0-12829	miami springs	1.0	25.8219444	-80.2897222					
13	13		MIAMI INTERNATIONAL AP	25.79	-80.32	8.8392				12839	20041001.0	99991231.0		5.2		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
14	14		MIAMI INTL AP	25.79	-80.32	8.8392				12839	20020108.0	20041001.0		5.2		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222		72202.0			
15	15		MIAMI MCAS	25.87	-80.28	18.8976				12852	19410701.0	19461031.0		5.5		WBAN	0-20500-0-12852	miami springs	1.0	25.8219444	-80.2897222					
16	16		MIAMI MCAS	25.87	-80.28	18.8976				12852	19461031.0	19521201.0		5.5		WBAN	0-20500-0-12852	miami springs	1.0	25.8219444	-80.2897222					
17	17		MIAMI MCAS	25.87	-80.28	18.8976				12852	19521201.0	19530101.0		5.5		WBAN	0-20500-0-12852	miami springs	1.0	25.8219444	-80.2897222					
18	18		MIAMI WB CITY	25.8	-80.23	20.1168				12859	19580101.0	19641231.0		5.5		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
19	19		MIAMI OPA LOCKA AF	25.88	-80.28	9.144				12882	19621001.0	19621031.0		6.6		WBAN	0-20500-0-12882	miami springs	1.0	25.8219444	-80.2897222					
20	20		MIAMI OPA LOCKA AP	25.9	-80.28	3.048				12882	19811231.0	19950101.0		8.9		WBAN	0-20500-0-12882	miami springs	1.0	25.8219444	-80.2897222					
21	21		MIAMI OPA LOCKA AP	25.9	-80.28	3.048				12882	19950101.0	19980521.0		8.9		WBAN	0-20500-0-12882	miami springs	1.0	25.8219444	-80.2897222					
22	22		MIAMI OPA LOCKA AP	25.9	-80.28	3.048				12882	19680701.0	19811231.0		8.9		WBAN	0-20500-0-12882	miami springs	1.0	25.8219444	-80.2897222					
23	23		MIAMI	25.78	-80.2	54.864000000000004				12859	19480101.0	19571231.0		9.2		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
24	24		MIAMI	25.78	-80.2	34.1376				12859	19290101.0	19430101.0		9.2		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
25	25		MIAMI	25.78	-80.2	14.020800000000001				12859	19140101.0	19290101.0		9.2		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
26	26		MIAMI MCAS	25.9	-80.25	3.9624				12852	19530101.0	19560101.0		9.4		WBAN	0-20500-0-12852	miami springs	1.0	25.8219444	-80.2897222					
27	27		MIAMI	25.77	-80.2	7.9248				12859	19110601.0	19140101.0		9.7		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
28	28		MIAMI OPA LOCKA AP	25.91	-80.28	2.7432000000000003				12882	19980521.0	99991231.0		10.0		WBAN	0-20500-0-12882	miami springs	1.0	25.8219444	-80.2897222					
29	29		MIAMI	25.78	-80.18	67.9704				12859	19430101.0	19480101.0		11.0		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
30	30		MIAMI INTL AP	25.92	-80.28	3.9624				12839	19390701.0	19411231.0		11.1		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222					
31	31		MIAMI WSO CITY	25.72	-80.28	4.572				12859	19820101.0	19830601.0		11.1		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
32	32		MIAMI WSO CITY	25.72	-80.28	20.1168				12859	19700101.0	19811231.0		11.1		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
33	33		MIAMI INTL AP	25.92	-80.28	3.9624				12839	19320601.0	19320701.0		11.1		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222					
34	34		MIAMI INTL AP	25.92	-80.28	3.9624				12839	19320701.0	19390701.0		11.1		WBAN	0-20500-0-12839	miami springs	1.0	25.8219444	-80.2897222					
35	35		MIAMI WSO CITY	25.72	-80.28	20.1168				12859	19650101.0	19700101.0		11.1		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
36	36		MIAMI MCAS	25.92	-80.28	7.9248				12852	19580731.0	19580831.0		11.1		WBAN	0-20500-0-12852	miami springs	1.0	25.8219444	-80.2897222					
37	37		MIAMI MCAS	25.92	-80.28	7.9248				12852	19560101.0	19580731.0		11.1		WBAN	0-20500-0-12852	miami springs	1.0	25.8219444	-80.2897222					
38	38		MIAMI WSO CITY	25.72	-80.28	20.1168				12859	19641201.0	19650101.0		11.1		WBAN	0-20500-0-12859	miami springs	1.0	25.8219444	-80.2897222					
39	39		DINNER KEY NAF	25.73	-80.23	3.9624				12848	19400201.0	19431231.0		11.2		WBAN	0-20500-0-12848	miami springs	1.0	25.8219444	-80.2897222					
40	40		DINNER KEY NAF	25.73	-80.23	3.9624				12848	19431231.0	19440301.0		11.2		WBAN	0-20500-0-12848	miami springs	1.0	25.8219444	-80.2897222					
41	41		DINNER KEY NAF	25.73	-80.23	3.9624				12848	19440301.0	19450101.0		11.2		WBAN	0-20500-0-12848	miami springs	1.0	25.8219444	-80.2897222					
42	42		DINNER KEY NAF	25.73	-80.23	3.9624				12848	19450101.0	19450430.0		11.2		WBAN	0-20500-0-12848	miami springs	1.0	25.8219444	-80.2897222					
43	43		MIAMI BEACH	25.78	-80.13	1.524				92811	20050204.0	99991231.0		15.7		WBAN	0-20500-0-92811	miami springs	1.0	25.8219444	-80.2897222					
44	44		MIAMI BEACH	25.78	-80.13	1.524				92811	20010511.0	20050204.0		15.7		WBAN	0-20500-0-92811	miami springs	1.0	25.8219444	-80.2897222					
45	45		MIAMI BEACH	25.78	-80.13	1.524				92811	19860807.0	20010511.0		15.7		WBAN	0-20500-0-92811	miami springs	1.0	25.8219444	-80.2897222					
46	46		MIAMI BEACH	25.78	-80.13	1.524				92811	19480801.0	19860807.0		15.7		WBAN	0-20500-0-92811	miami springs	1.0	25.8219444	-80.2897222					
47	47		KEY BISCAYNE AIR SMP	25.67	-80.2	3.048				92800	19831012.0	99991231.0		18.5		WBAN	0-20500-0-92800	miami springs	1.0	25.8219444	-80.2897222					
48	48		HOLLYWOOD N PERRY AP	26.0	-80.24	2.7432000000000003				92809	19990421.0	99991231.0		20.3		WBAN	0-20500-0-92809	miami springs	1.0	25.8219444	-80.2897222					
49	49		HOLLYWOOD N PERRY AP	26.0	-80.23	2.7432000000000003				92809	19930101.0	19950101.0		20.6		WBAN	0-20500-0-92809	miami springs	1.0	25.8219444	-80.2897222					
50	50		HOLLYWOOD N PERRY AP	26.0	-80.23	2.7432000000000003				92809	19950101.0	19990421.0		20.6		WBAN	0-20500-0-92809	miami springs	1.0	25.8219444	-80.2897222					
51	51		HOLLYWOOD N PERRY AP	26.0	-80.23	2.7432000000000003				92809	19811231.0	19930101.0		20.6		WBAN	0-20500-0-92809	miami springs	1.0	25.8219444	-80.2897222					
52	52		HOLLYWOOD N PERRY AP	26.0	-80.23	2.7432000000000003				92809	19680601.0	19811231.0		20.6		WBAN	0-20500-0-92809	miami springs	1.0	25.8219444	-80.2897222					
53	53		MIAMI KENDALL-TAMIAM	25.65	-80.43	2.7432000000000003				12888	19670101.0	19700101.0		24.1		WBAN	0-20500-0-12888	miami springs	1.0	25.8219444	-80.2897222					
54	54		MIAMI KENDALL-TAMIAM	25.65	-80.43	2.7432000000000003				12888	19811231.0	19930101.0		24.1		WBAN	0-20500-0-12888	miami springs	1.0	25.8219444	-80.2897222					
55	55		MIAMI KENDALL-TAMIAM	25.65	-80.43	3.048				12888	19950101.0	19980617.0		24.1		WBAN	0-20500-0-12888	miami springs	1.0	25.8219444	-80.2897222					
56	56		MIAMI KENDALL-TAMIAM	25.65	-80.43	3.048				12888	19980617.0	99991231.0		24.1		WBAN	0-20500-0-12888	miami springs	1.0	25.8219444	-80.2897222					
57	57		MIAMI KENDALL-TAMIAM	25.65	-80.43	3.048				12888	19930101.0	19950101.0		24.1		WBAN	0-20500-0-12888	miami springs	1.0	25.8219444	-80.2897222					
58	58		MIAMI KENDALL-TAMIAM	25.65	-80.43	2.7432000000000003				12888	19700101.0	19811231.0		24.1		WBAN	0-20500-0-12888	miami springs	1.0	25.8219444	-80.2897222					
59	59		RICHMOND NAS	25.62	-80.42	9.144				12853	19430101.0	19451130.0		26.2		WBAN	0-20500-0-12853	miami springs	1.0	25.8219444	-80.2897222					
60	60		MIAMI	25.61	-80.41	4.2672				12899	19950420.0	99991231.0		26.7		WBAN	0-20500-0-12899	miami springs	1.0	25.8219444	-80.2897222					
0	0		MIAMI                    	25.8	-80.26666666666667	-999.0				72202				2.6		WMO	0-20700-0-72202	miami springs	1.0	25.8219444	-80.2897222		72202	1360.0		
