	stat	lat	lon	raw	adj
257	51709	39.4833	75.75	0.1975034674063798	-0.08382994864111927
258	51777	39.0333	88.16	-0.14944134078212296	-0.11103411024390995
259	51828	37.1333	79.93	0.017294281729427905	-0.15153966389481016
260	51839	37.0667	82.71	0.00968660968661039	-0.04405816564705477
261	51848	37.93	83.65		
262	51886	38.25	90.85		
263	51895	37.85	91.65		
264	52203	42.8167	93.51	0.07560627674750385	0.27237086629111945
265	52267	41.95	101.06	-0.03509272467903003	0.17882035852397624
266	52323	41.8	97.03	0.027596017069701936	0.1496178854607539
267	52391	41.75	103.96		
268	52418	40.15	94.68	-0.1127272727272726	-0.025423930964586904
269	52495	40.75	104.5		
270	52533	39.7667	98.48	0.06320224719101047	0.12322358746054442
271	52602	38.833	93.38		
272	52681	38.6333	103.08	-0.01318051575931263	0.2644601974029381
273	52818	36.4167	94.9	-0.05134751773049668	-0.161376748460524
274	52836	36.3	98.1	-0.08225352112676008	0.020679461846373707
275	52866	36.7167	101.75	-0.05148514851485125	0.254237362335154
276	52889	36.05	103.88		
277	52983	35.8667	104.15	-0.10924608819345663	0.12840682191426428
278	53068	43.6333	111.95	-0.27042253521126786	0.20790629881320155
279	53276	42.4	112.9		
280	53336	41.5667	108.51		
281	53420	40.97	107.17		
282	53463	40.85	111.56	-0.13865905848787444	0.2224856358370669
283	53502	39.783	105.75		
284	53513	40.7333	107.36	-0.058452722063037386	0.09769800473481546
285	53543	39.8333	109.98		
286	53546	39.283	109.75		
287	53614	38.4667	106.2	-0.04182076813655742	0.2089668855587703
288	53772	37.6206	112.57	-0.4717800289435601	0.1490292804599262
289	53798	37.1808	114.35		
290	53845	36.5667	109.45	0.053846153846154106	0.08727186407272645
291	53915	35.55	106.66	-0.14640338504936531	0.1773542601121968
292	54102	43.95	116.11	-0.23654390934844266	0.3617023378284875
293	54135	43.6	122.26	-0.2840579710144926	0.21041970952382144
294	54161	43.9	125.21	-0.12096530920060287	0.18393075734559852
295	54218	42.3	118.83	-0.45628742514969994	0.06300309584005852
296	54292	42.8667	129.5	-0.1943342776203967	0.190374652621704
297	54337	41.117	121.06		
298	54342	41.7333	123.51	-0.3511520737327189	0.11307105387480891
299	54374	41.8	126.88	-0.092395982783357	0.12727393657107455
300	54401	40.7833	114.88		
301	54497	40.083	124.33		
302	54511	39.9333	116.28	-0.29098591549295794	0.1779598269811947
303	54662	38.9	121.63	-0.20029239766081883	0.22620855087173716
304	54727	36.7	117.55	-0.23219373219373224	0.2973676193078195
305	54776	37.4	122.68		
306	54823	36.683	116.98		
307	54857	36.0667	120.33	-0.21807407407407406	0.17678154402458396
308	55299	31.4833	92.06	-0.05796269727403226	-0.34581937237189175
309	55591	29.6667	91.13	-0.1908831908831906	-0.4511310123913042
310	55664	28.633	87.08		
311	56004	33.95	92.61		
312	56029	33.0	96.95	-0.15226939970717368	-0.361137290145768
313	56046	33.8	99.8		
314	56080	35.0	102.9	-0.09012517385257292	0.18023957036525748
315	56096	33.383	104.91		
316	56137	31.15	97.16	-0.35615615615615553	-0.6239116318602111
317	56146	31.6167	100.0	-0.22532005689900447	-0.3393645588985488
318	56187	30.75	103.86	-0.26089466089466057	0.12305076738781556
319	56247	29.967	99.06		
320	56312	29.5667	94.46		
321	56444	28.45	98.88		
322	56492	28.817	104.53		
323	56533	27.6667	98.38		
324	56571	27.9	102.26	-0.35397727272727253	-0.08505176700724694
325	56651	26.867	100.23		
326	56691	26.8667	104.28	-0.20337552742616077	0.24868520178468223
327	56739	24.9844	98.5	0.08591549295774692	0.11306157740315569
328	56778	25.0167	102.68	-0.17844827586206896	0.04886301462979669
329	56964	22.7667	100.98	0.1361516034985417	0.002566530922359471
330	56985	23.4444	103.32	0.20000000000000015	0.14933309305271003
331	57036	34.3	108.93		
332	57083	34.7167	113.65	-0.36699300699300713	0.052877173460983744
333	57127	33.0667	107.03	-0.40142247510668455	0.1283403103625576
334	57131	34.4333	108.96	-0.39971509971509944	0.16558958752740688
335	57178	33.1	112.48	-0.36596343178621715	-0.02282948026389685
336	57245	32.43	109.02		
337	57290	32.967	114.05		
338	57328	31.217	107.5		
339	57411	30.8	106.08		
340	57461	30.7333	111.36	-0.41430656934306614	0.033870518009035025
341	57516	29.6	106.4	-0.292571428571429	0.17418285862700658
342	57679	28.2	113.08	-0.38080229226361073	-0.021083682849634116
343	57749	27.5667	110.0	-0.4729844413012738	-0.01821811412326887
344	57816	26.4833	106.65	-0.3181556195965412	0.2048718637751504
345	57957	25.3333	110.3	-0.32621082621082587	0.13217170095321665
346	57993	25.8667	115.0	-0.7008720930232554	-0.1187415605177829
347	58027	34.2833	117.15	-0.2898591549295777	0.2368483324265325
348	58150	33.75	120.3	-0.1919075144508674	0.2118547006706694
349	58203	32.8667	115.73	-0.4566906474820137	-0.061461140172360616
350	58238	31.9333	118.9	-0.43892045454545486	-0.21324731222147084
351	58321	31.867	117.23		
