	stat	lat	lon	raw	adj
259	51828	37.1333	79.93	-0.0041237113402070496	0.007766528659778347
260	51839	37.0667	82.71	0.12755905511811058	0.09167804511811349
261	51848	37.93	83.65		
262	51886	38.25	90.85		
263	51895	37.85	91.65		
264	52203	42.8167	93.51	-0.04814814814814767	0.1654380618518691
265	52267	41.95	101.06	0.062105263157895024	0.4574412857368543
266	52323	41.8	97.03	0.08385416666666745	0.23371706666665548
267	52391	41.75	103.96		
268	52418	40.15	94.68	-0.10909090909090886	-0.07103698909092722
269	52495	40.75	104.5		
270	52533	39.7667	98.48	0.082989690721648	0.30031841072165977
271	52602	38.833	93.38		
272	52681	38.6333	103.08	0.046276595744680335	0.35602527031915154
273	52818	36.4167	94.9	0.01424802110817966	0.04571099110818652
274	52836	36.3	98.1	0.011369509043927811	0.06555432904394526
275	52866	36.7167	101.75	-0.059948320413435854	0.32320536728682236
276	52889	36.05	103.88		
277	52983	35.8667	104.15	-0.12559366754617426	0.08803596945385096
278	53068	43.6333	111.95	-0.2647519582245432	0.21549077177547146
279	53276	42.4	112.9		
280	53336	41.5667	108.51		
281	53420	40.97	107.17		
282	53463	40.85	111.56	-0.13681462140992168	0.44277963728458164
283	53502	39.783	105.75		
284	53513	40.7333	107.36	0.01424802110817966	0.3103224358047485
285	53543	39.8333	109.98		
286	53546	39.283	109.75		
287	53614	38.4667	106.2	-0.04749340369393072	0.36506870630605115
288	53772	37.6206	112.57	-0.4376344086021496	0.3570388913978499
289	53798	37.1808	114.35		
290	53845	36.5667	109.45	-0.008403361344537418	0.11444823165266123
291	53915	35.55	106.66	-0.20415584415584415	0.1351380158441538
292	54102	43.95	116.11	-0.29660574412532703	0.2770792458746768
293	54135	43.6	122.26	-0.3250673854447442	0.2138236995552447
294	54161	43.9	125.21	0.06128133704735408	0.7981621617270087
295	54218	42.3	118.83	-0.4994444444444435	-0.023659549444439657
296	54292	42.8667	129.5	-0.15572916666666647	0.5006998815104201
297	54337	41.117	121.06		
298	54342	41.7333	123.51	-0.16618911174785134	0.550582538252147
299	54374	41.8	126.88	0.21361256544502727	0.6359359254450344
300	54401	40.7833	114.88		
301	54497	40.083	124.33		
302	54511	39.9333	116.28	-0.31502590673575115	0.17163075326424307
303	54662	38.9	121.63	-0.17024793388429788	0.2882065383471066
304	54727	36.7	117.55	-0.3748691099476431	0.13710762905236182
305	54776	37.4	122.68		
306	54823	36.683	116.98		
307	54857	36.0667	120.33	-0.33277777777777806	0.15094496222221235
308	55299	31.4833	92.06	0.08647214854111382	-0.18328202145888497
309	55591	29.6667	91.13	-0.06507936507936461	-0.3062961650793825
310	55664	28.633	87.08		
311	56004	33.95	92.61		
312	56029	33.0	96.95	-0.19892761394101796	-0.34520191394103394
313	56046	33.8	99.8		
314	56080	35.0	102.9	-0.13676092544987165	0.014685579485850664
315	56096	33.383	104.91		
316	56137	31.15	97.16	0.10000000000000087	-0.06914642000000326
317	56146	31.6167	100.0	-0.2010610079575595	-0.15107390795754966
318	56187	30.75	103.86	-0.2652519893899203	0.31286884061006864
319	56247	29.967	99.06		
320	56312	29.5667	94.46		
321	56444	28.45	98.88		
322	56492	28.817	104.53		
323	56533	27.6667	98.38		
324	56571	27.9	102.26	-0.30263157894736886	0.09513010105263324
325	56651	26.867	100.23		
326	56691	26.8667	104.28	-0.08675324675324707	0.3325732032467527
327	56739	24.9844	98.5	0.1812010443864227	0.3036896667885034
328	56778	25.0167	102.68	-0.12401055408971007	0.16775820591028645
329	56964	22.7667	100.98	0.26079999999999975	0.2265324000000071
330	56985	23.4444	103.32	0.3215053763440861	0.2854227763440716
331	57036	34.3	108.93		
332	57083	34.7167	113.65	-0.42319587628865984	0.12692701371135162
333	57127	33.0667	107.03	-0.42812499999999915	0.3356820600000057
334	57131	34.4333	108.96	-0.3540469973890334	0.26169171261095464
335	57178	33.1	112.48	-0.3645244215938311	0.07631945840615743
336	57245	32.43	109.02		
337	57290	32.967	114.05		
338	57328	31.217	107.5		
339	57411	30.8	106.08		
340	57461	30.7333	111.36	-0.40053333333333363	0.20580686666667172
341	57516	29.6	106.4	-0.30263157894736925	0.23772512578945476
342	57679	28.2	113.08	-0.4138297872340436	-0.030121567388303606
343	57749	27.5667	110.0	-0.5164490861618809	0.020432417838126337
344	57816	26.4833	106.65	-0.36167979002624606	0.15615438078739333
345	57957	25.3333	110.3	-0.24586666666666626	0.2523655954399966
346	57993	25.8667	115.0	-0.654881266490764	0.2206542335092483
347	58027	34.2833	117.15	-0.3864583333333332	0.12447590666665002
348	58150	33.75	120.3	-0.305945945945946	0.09227769405405167
349	58203	32.8667	115.73	-0.45531914893616937	0.10121443936168505
350	58238	31.9333	118.9	-0.3953125000000017	0.0569283400000001
351	58321	31.867	117.23		
352	58362	31.4167	121.45	-0.3468085106382976	0.10806099936171128
353	58424	30.6167	116.96	-0.4366047745358093	0.011757296352774395
354	58457	30.2333	120.16	-0.42285714285714304	0.22587300714286274
355	58606	28.6	115.91	-0.3873015873015871	0.2039467026984229
356	58633	28.9667	118.86	-0.4286458333333339	0.2776195066666535
357	58665	28.6167	121.41	-0.4442105263157888	0.038085933684226046
358	58666	28.45	121.88		
359	58725	27.3333	117.46	-0.3749999999999995	0.0174513999999993
360	58847	26.0833	119.28	-0.4966580976863756	0.1434128123136159
361	59023	24.7	108.03		
362	59082	24.8333	113.5		
363	59096	24.367	114.48		
364	59134	24.4833	118.08	-0.3891472868217056	0.04416751317829955
365	59211	23.9	106.6	-0.24421052631579024	0.12731691655264205
366	59265	23.4833	111.3	-0.33650793650793664	0.271310663492065
367	59280	23.7	113.08	0.24679665738161494	0.16155486738158875
368	59287	23.217	113.48		
369	59293	23.8	114.73		
370	59316	23.35	116.66	-0.36113989637305693	0.36605183362695853
371	59431	22.6333	108.21		
372	59644	21.4833	109.1		
373	59663	21.8333	111.96		
374	59758	20.0	110.25	-0.10378378378378426	0.30597239659459147
375	59948	18.2167	109.58		
376	03995	46.22	122.05		
377	85442	-23.4503	-70.44		
378	85469	-27.1606	-109.42		
379	85543	-32.78	-71.51		
380	85586	-33.6547	-71.61	0.46012145748987854	0.25959625748986304
381	85799	-41.4347	-73.09		
382	85934	-53.0033	-70.84		
383	78384	19.2917	-81.35	0.9629310344827597	-0.05792373551723994
384	96996	-12.1892	96.83	-0.8833333333333258	-0.690100793333329
385	64870	7.35	13.56		
386	64910	4.0167	9.7		
387	80001	12.5833	-81.71		
388	80035	11.5333	-72.93		
389	80222	4.7	-74.15		
390	80241	4.55	-70.91		
391	80259	3.55	-76.38		
392	80398	-4.1667	-69.95		
393	78762	9.9833	-84.18		
394	64650	4.4	18.51	1.3999999999999986	0.7577063400000199
395	78325	23.167	-82.35		
396	78355	21.4	-77.85		
397	78367	19.9	-75.21		
398	08594	16.7419	-22.94		
399	91801	-9.0	-158.05		
400	91843	-21.2	-159.81		
401	17601	34.583	32.98		
402	17607	35.1408	33.39		
403	06030	57.1	9.86		
404	06060	56.2933	9.11	0.04999999999999716	-0.22473702000000628
405	06180	55.6333	12.66		
406	06181	55.767	12.53		
407	78467	19.05	-69.38		
408	78486	18.4333	-69.88	1.3508928571428578	-0.5484439413571321
409	84008	-0.9	-89.6	-0.4000000000000057	-0.45477083000000107
410	84203	-2.1581	-79.88		
411	62306	31.3253	27.22	-0.04999999999998295	0.1422240300000226
412	62337	31.0733	33.83	1.549999999999983	0.9538961899999947
413	62366	30.1333	31.56		
414	62378	29.8628	31.34		
415	62403	26.2003	32.74		
416	62414	23.9644	32.82	-0.04999999999998295	0.005431400000020403
417	62423	27.0583	27.98	-0.23333333333332953	0.2569338066666849
418	03953	51.9381	-10.24	0.03184357541899459	0.0339623334189892
419	26038	59.3981	24.6	1.028571428571423	1.042330758571422
420	63021	15.283	38.91		
421	63450	9.0333	38.75		
422	11520	50.0078	14.44	0.15590551181102333	0.21477332181103284
423	11747	49.4525	17.13	0.019321148825065436	0.015975348825060152
424	81405	4.8222	-52.36	0.3237569060773488	0.5539002728729298
425	02836	67.3667	26.62		
426	02935	62.3975	25.67		
427	02974	60.3167	24.96		
428	91680	-17.75	177.45		
429	02963	60.8139	23.49	0.13510638297872313	0.13597953197872337
430	88889	-51.82	-58.44	-0.7650000000000048	-0.5670418769999983
431	91334	7.45	151.83	0.04317507418397537	0.509848605252227
432	91348	6.95	158.2	-0.04744408945686854	0.15049733054313794
433	91356	5.3333	163.01		
434	91413	9.4833	138.06	-0.2552706552706557	0.04424453472933828
435	06011	62.0231	-6.76	-0.029906542056073685	-0.22480420763239478
436	91925	-9.8061	-139.03		
437	91938	-17.5553	-149.61	-0.03977591036414435	-0.41998581036415555
438	91943	-14.4833	-145.03		
439	91944	-18.067	-140.95		
440	91948	-23.1303	-134.96	0.0	0.4789250000000038
441	91952	-21.817	-138.8		
442	91954	-23.35	-149.48		
443	91958	-27.6183	-144.33		
444	07110	48.4442	-4.41	-0.15454545454545449	-0.31704996564914834
