	stat	lat	lon	raw	adj
142	BRM00083554	-19.0	-57.66	0.6401852077907982	0.6519603587963128
143	BRM00083566	-19.6167	-43.96	0.4164502164502158	0.3947753377807252
144	BRM00083612	-20.4667	-54.66	0.4496723691448897	0.2113592555949782
145	BRM00083649	-20.2667	-40.28	0.4669179331717174	0.4005701726405404
146	BRM00083650	-20.5	-29.31		
147	BRM00083746	-22.8167	-43.25	0.1952254641909815	0.34456018098789626
148	BRM00083768	-23.3333	-51.13	0.6871775324681095	0.596843824835232
149	BRM00083779	-23.5	-46.63	0.5190546528803545	0.5080065863875491
150	BRM00083780	-23.617	-46.65		
151	BRM00083827	-25.5167	-54.58	0.01604479130227745	0.22898600564072366
152	BRM00083840	-25.5167	-49.16	0.5234657039711192	0.45456921959614877
153	BRM00083899	-27.6667	-48.55	0.10129449838187683	0.18786066049124633
154	BRM00083928	-29.7833	-57.03	-0.21261829652996891	-0.22146606445311934
155	BRM00083937	-29.7167	-53.7	-0.09556856187290956	-0.12675753692322314
156	BRM00083971	-30.0	-51.18	0.03443708609271469	0.03443708609271469
157	BUM00015614	42.65	23.38		
158	BUM00015730	41.65	25.36		
159	BXM00096315	4.9333	114.93	0.17162162162162195	0.17162162162162195
